,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Nick Riewoldt,KEYF,13,2,3,4,0,2013,Round 5
1,2,Ben Reid,KEYD,12,0,3,0,3,2013,Round 5
2,3,Shannon Byrnes,FWD,11,0,1,1,0,2013,Round 5
3,3,Garrick Ibbotson,DEF,11,0,0,0,2,2013,Round 5
4,3,Andy Otten,DEF,11,5,1,3,1,2013,Round 5
5,3,Ben Rutten,KEYD,11,0,1,0,2,2013,Round 5
6,3,Heath Shaw,DEF,11,0,3,0,4,2013,Round 5
7,3,Harry Taylor,KEYD,11,7,5,2,1,2013,Round 5
8,3,Bret Thornton,DEF,11,0,0,0,1,2013,Round 5
9,10,Darren Glass,KEYD,10,0,3,0,7,2013,Round 5
10,10,Michael Johnson,KEYD,10,0,0,0,2,2013,Round 5
11,10,Luke McPharlin,KEYD,10,0,1,0,5,2013,Round 5
12,10,Steven Motlop,FWD,10,2,0,1,1,2013,Round 5
13,10,Clancee Pearce,DEF,10,1,0,0,1,2013,Round 5
14,15,Charlie Dixon,KEYF,9,6,4,4,1,2013,Round 5
15,15,Michael Hibberd,DEF,9,0,1,0,4,2013,Round 5
16,15,Josh J. Kennedy,KEYF,9,5,1,3,0,2013,Round 5
17,15,Sam Mayes,FWD,9,0,0,0,1,2013,Round 5
18,15,Trent McKenzie,DEF,9,0,0,0,0,2013,Round 5
19,15,Tim Mohr,KEYD,9,0,0,0,2,2013,Round 5
20,15,Liam Picken,DEF,9,0,4,0,5,2013,Round 5
21,15,Matt Shaw,MID,9,1,0,1,0,2013,Round 5
22,15,Steele Sidebottom,MID,9,2,0,1,0,2013,Round 5
23,15,Jack Watts,FWD,9,2,2,0,1,2013,Round 5
24,25,Grant Birchall,DEF,8,0,0,0,1,2013,Round 5
25,25,Sam Butler,DEF,8,0,1,0,2,2013,Round 5
26,25,Jeremy Cameron,KEYF,8,2,1,2,1,2013,Round 5
27,25,Kane Cornes,MID,8,0,0,0,0,2013,Round 5
28,25,Daniel Cross,MID,8,0,1,0,3,2013,Round 5
29,25,Richard Douglas,MID,8,1,1,0,1,2013,Round 5
30,25,James Frawley,KEYD,8,0,1,0,3,2013,Round 5
31,25,Andrew Gaff,MID,8,1,1,0,1,2013,Round 5
32,25,Tom J. Lynch,KEYF,8,3,5,0,1,2013,Round 5
33,25,Quinten Lynch,KEYF,8,1,0,2,1,2013,Round 5
34,25,Andrew Mackie,DEF,8,0,1,0,1,2013,Round 5
35,25,Dale Morris,DEF,8,0,1,0,4,2013,Round 5
36,25,Drew Petrie,KEYF,8,0,3,0,0,2013,Round 5
37,25,James Polkinghorne,MID,8,1,1,1,0,2013,Round 5
38,25,Scott Selwood,MID,8,0,0,0,1,2013,Round 5
39,25,Nicholas Suban,MID,8,2,1,1,0,2013,Round 5
40,25,Ty Vickery,KEYF,8,3,4,1,0,2013,Round 5
41,25,Callan Ward,MID,8,0,1,0,1,2013,Round 5
42,25,Beau Waters,DEF,8,0,1,1,2,2013,Round 5
43,25,Jason Winderlich,FWD,8,3,2,3,1,2013,Round 5
44,45,Rohan Bewick,FWD,7,3,1,3,0,2013,Round 5
45,45,Dean Cox,RUC,7,1,4,0,2,2013,Round 5
46,45,Jack Gunston,FWD,7,1,1,0,0,2013,Round 5
47,45,Bradley Hill,MID,7,0,0,0,1,2013,Round 5
48,45,Cale Hooker,KEYD,7,0,2,0,5,2013,Round 5
49,45,George Horlin-Smith,MID,7,0,1,0,1,2013,Round 5
50,45,Daniel Jackson,MID,7,0,1,0,1,2013,Round 5
51,45,Jordan Lewis,MID,7,1,0,1,1,2013,Round 5
52,45,Tom Lynch,FWD,7,1,1,1,0,2013,Round 5
53,45,Jamie Macmillan,MID,7,0,1,0,1,2013,Round 5
54,45,Brock McLean,MID,7,2,0,0,0,2013,Round 5
55,45,Sam Mitchell,MID,7,2,1,0,1,2013,Round 5
56,45,Tom Murphy,DEF,7,0,0,0,1,2013,Round 5
57,45,Joel Patfull,KEYD,7,0,2,0,4,2013,Round 5
58,45,Dion Prestia,MID,7,1,0,0,0,2013,Round 5
59,45,Sam J. Reid,MID,7,0,1,1,2,2013,Round 5
60,45,Brent Reilly,DEF,7,0,3,0,5,2013,Round 5
61,45,Ted Richards,KEYD,7,0,3,0,7,2013,Round 5
62,45,Lee Spurr,DEF,7,0,2,0,2,2013,Round 5
63,45,Jason Tutt,MID,7,1,0,1,0,2013,Round 5
64,45,Bernie Vince,MID,7,0,0,1,1,2013,Round 5
65,66,Jed Adcock,DEF,6,1,0,0,1,2013,Round 5
66,66,Greg Broughton,DEF,6,1,1,0,1,2013,Round 5
67,66,Jonathan Brown,KEYF,6,3,1,3,0,2013,Round 5
68,66,Travis Cloke,KEYF,6,4,1,4,0,2013,Round 5
69,66,Stephen Coniglio,MID,6,1,0,0,0,2013,Round 5
70,66,Stewart Crameri,KEYF,6,2,1,1,0,2013,Round 5
71,66,Sam Day,KEYF,6,0,0,0,1,2013,Round 5
72,66,Mitch Duncan,MID,6,0,0,0,1,2013,Round 5
73,66,Brad Ebert,MID,6,0,0,0,0,2013,Round 5
74,66,Corey Enright,DEF,6,0,0,0,0,2013,Round 5
75,66,Josh Gibson,KEYD,6,0,0,0,3,2013,Round 5
76,66,Sam Gibson,MID,6,0,0,0,1,2013,Round 5
77,66,Brett Goodes,DEF,6,0,0,0,1,2013,Round 5
78,66,Lachie Henderson,KEYD,6,0,1,0,3,2013,Round 5
79,66,Dyson Heppell,MID,6,0,0,0,2,2013,Round 5
80,66,Luke Hodge,DEF,6,0,2,0,3,2013,Round 5
81,66,Karmichael Hunt,MID,6,2,0,1,0,2013,Round 5
82,66,Liam Jones,KEYF,6,4,5,1,0,2013,Round 5
83,66,Mark LeCras,FWD,6,3,0,3,1,2013,Round 5
84,66,Tom Lonergan,KEYD,6,0,2,0,4,2013,Round 5
85,66,Nick Malceski,DEF,6,0,0,0,3,2013,Round 5
86,66,David Myers,MID,6,0,0,0,0,2013,Round 5
87,66,Michael Osborne,FWD,6,2,1,0,0,2013,Round 5
88,66,Ricky Petterd,DEF,6,0,0,0,1,2013,Round 5
89,66,James Podsiadly,KEYF,6,2,3,2,0,2013,Round 5
90,66,Alex Rance,KEYD,6,0,5,0,5,2013,Round 5
91,66,Jordan Roughead,KEYD,6,1,3,0,1,2013,Round 5
92,66,Luke Shuey,MID,6,0,0,1,0,2013,Round 5
