,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Kade Simpson,DEF,10,0,0,0,4,2013,Semi Finals
1,1,Chris Yarran,FWD,10,1,1,0,2,2013,Semi Finals
2,3,Lachie Henderson,KEYD,9,0,0,0,2,2013,Semi Finals
3,3,Steve Johnson,MID,9,1,2,3,2,2013,Semi Finals
4,3,Jarrad McVeigh,DEF,9,1,0,0,3,2013,Semi Finals
5,6,James Kelly,MID,7,1,0,1,0,2013,Semi Finals
6,6,Tom Logan,DEF,7,1,0,0,1,2013,Semi Finals
7,6,Andrew Mackie,DEF,7,0,0,0,3,2013,Semi Finals
8,6,Andrew Moore,MID,7,1,0,0,0,2013,Semi Finals
9,6,Marc Murphy,MID,7,0,1,0,0,2013,Semi Finals
10,6,Ryan O'Keefe,MID,7,2,0,0,0,2013,Semi Finals
11,12,Sam Colquhoun,MID,6,1,0,0,1,2013,Semi Finals
12,12,Harry Cunningham,DEF,6,1,0,1,0,2013,Semi Finals
13,12,Mitch Duncan,MID,6,2,0,0,0,2013,Semi Finals
14,12,Brad Ebert,MID,6,1,1,0,1,2013,Semi Finals
15,12,Andrejs Everitt,DEF,6,0,0,0,2,2013,Semi Finals
16,12,Hamish Hartlett,MID,6,0,0,0,1,2013,Semi Finals
17,12,Cameron O'Shea,DEF,6,0,0,0,3,2013,Semi Finals
18,12,Luke Parker,MID,6,4,1,0,1,2013,Semi Finals
19,12,Dane Rampe,DEF,6,0,0,0,1,2013,Semi Finals
20,12,Ted Richards,KEYD,6,0,2,0,5,2013,Semi Finals
21,12,Jesse White,KEYF,6,0,0,1,0,2013,Semi Finals
22,23,Jimmy Bartel,DEF,5,1,1,1,0,2013,Semi Finals
23,23,Travis Boak,MID,5,1,1,1,1,2013,Semi Finals
24,23,Jude Bolton,FWD,5,1,0,0,0,2013,Semi Finals
25,23,Dan Hannebery,MID,5,0,0,1,0,2013,Semi Finals
26,23,Taylor Hunt,DEF,5,0,0,0,0,2013,Semi Finals
27,23,Josh Hunt,DEF,5,1,0,0,0,2013,Semi Finals
28,23,Kieren Jack,MID,5,0,0,1,0,2013,Semi Finals
29,23,Lewis Jetta,FWD,5,1,1,0,0,2013,Semi Finals
30,23,Tom Jonas,DEF,5,0,0,0,1,2013,Semi Finals
31,23,Harry Taylor,KEYD,5,0,0,0,2,2013,Semi Finals
32,23,Nathan Vardy,RUC,5,0,2,1,2,2013,Semi Finals
33,23,Jarrad Waite,KEYF,5,4,2,2,0,2013,Semi Finals
34,23,Andrew Walker,DEF,5,0,1,0,1,2013,Semi Finals
35,23,Justin Westhoff,KEYF,5,0,1,1,1,2013,Semi Finals
36,37,Alipate Carlile,KEYD,4,0,1,0,1,2013,Semi Finals
37,37,Paul Chapman,FWD,4,2,0,0,0,2013,Semi Finals
38,37,Heath Grundy,KEYD,4,0,1,0,3,2013,Semi Finals
39,37,Tom Lonergan,KEYD,4,0,2,0,2,2013,Semi Finals
40,37,Andrew McInnes,DEF,4,0,1,0,2,2013,Semi Finals
41,37,Angus Monfries,FWD,4,3,0,0,0,2013,Semi Finals
42,37,Shane Mumford,RUC,4,0,2,1,0,2013,Semi Finals
43,37,Mitch Robinson,FWD,4,1,0,1,1,2013,Semi Finals
44,37,Heath Scotland,DEF,4,0,0,0,0,2013,Semi Finals
45,46,Tom Bell,MID,3,0,0,0,0,2013,Semi Finals
46,46,Shane Biggs,DEF,3,0,0,0,0,2013,Semi Finals
47,46,Dom Cassisi,MID,3,0,0,0,0,2013,Semi Finals
48,46,Allen Christensen,FWD,3,1,0,0,0,2013,Semi Finals
49,46,Kane Cornes,MID,3,0,0,0,1,2013,Semi Finals
50,46,Nick Duigan,DEF,3,0,0,0,0,2013,Semi Finals
51,46,Robbie Gray,FWD,3,0,0,2,0,2013,Semi Finals
52,46,Cameron Guthrie,DEF,3,0,0,0,0,2013,Semi Finals
53,46,Tom Hawkins,KEYF,3,1,0,2,0,2013,Semi Finals
54,46,Chris Judd,MID,3,0,0,0,0,2013,Semi Finals
55,46,Nick Malceski,DEF,3,0,1,0,2,2013,Semi Finals
56,46,Jasper Pittard,DEF,3,0,0,0,1,2013,Semi Finals
57,46,James Podsiadly,KEYF,3,0,1,1,0,2013,Semi Finals
58,46,Joel Selwood,MID,3,0,0,0,1,2013,Semi Finals
59,46,Jackson Trengove,KEYD,3,0,0,0,0,2013,Semi Finals
60,46,Zach Tuohy,DEF,3,0,1,0,2,2013,Semi Finals
61,46,Travis Varcoe,FWD,3,2,0,1,0,2013,Semi Finals
62,63,Craig Bird,FWD,2,0,0,0,0,2013,Semi Finals
63,63,Matthew Broadbent,DEF,2,1,0,0,0,2013,Semi Finals
64,63,Levi Casboult,KEYF,2,0,0,0,0,2013,Semi Finals
65,63,Joel Corey,MID,2,1,0,1,0,2013,Semi Finals
66,63,Ed Curnow,MID,2,0,0,0,0,2013,Semi Finals
67,63,Brock McLean,MID,2,0,0,0,0,2013,Semi Finals
68,63,Jared Rivers,KEYD,2,0,1,0,1,2013,Semi Finals
69,63,Jay Schulz,KEYF,2,1,1,1,0,2013,Semi Finals
70,63,Nick Smith,DEF,2,0,0,0,0,2013,Semi Finals
71,63,Ollie Wines,MID,2,0,0,0,0,2013,Semi Finals
72,63,Chad Wingard,FWD,2,0,1,0,0,2013,Semi Finals
73,74,Eddie Betts,FWD,1,1,1,0,0,2013,Semi Finals
74,74,Mark Blicavs,RUC,1,0,1,0,1,2013,Semi Finals
75,74,Bryce Gibbs,MID,1,0,0,0,0,2013,Semi Finals
76,74,Josh P. Kennedy,MID,1,0,0,0,0,2013,Semi Finals
77,74,Matthew Lobbe,RUC,1,0,1,0,1,2013,Semi Finals
78,74,Steven Motlop,FWD,1,0,0,0,0,2013,Semi Finals
79,74,Mike Pyke,RUC,1,0,1,0,0,2013,Semi Finals
80,74,Mathew Stokes,MID,1,0,0,0,0,2013,Semi Finals
81,74,Kurt Tippett,KEYF,1,1,1,0,0,2013,Semi Finals
82,74,Robert Warnock,RUC,1,1,0,0,0,2013,Semi Finals
83,84,Dennis Armfield,FWD,0,0,0,0,0,2013,Semi Finals
84,84,Jeff Garlett,FWD,0,0,0,0,0,2013,Semi Finals
85,84,Michael Jamison,KEYD,0,0,0,0,0,2013,Semi Finals
86,84,Tom Mitchell,FWD,0,0,0,0,0,2013,Semi Finals
87,84,Aaron Young,FWD,0,0,0,0,0,2013,Semi Finals
