,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Nick Haynes,DEF,15,0,1,0,7,2018,Round 4
1,1,Michael Hurley,KEYD,15,0,1,0,4,2018,Round 4
2,1,Scott D. Thompson,KEYD,15,0,0,0,5,2018,Round 4
3,4,Shannon Hurn,DEF,14,0,0,0,2,2018,Round 4
4,5,Jeremy McGovern,KEYD,13,0,5,0,8,2018,Round 4
5,6,Jeremy Cameron,KEYF,12,4,1,5,2,2018,Round 4
6,6,Chris Masten,MID,12,3,0,0,2,2018,Round 4
7,8,Matthew Suckling,DEF,11,1,0,0,1,2018,Round 4
8,8,Elliot Yeo,MID,11,0,3,2,2,2018,Round 4
9,10,Lance Franklin,KEYF,10,7,4,4,0,2018,Round 4
10,11,Jack Darling,KEYF,9,3,1,5,1,2018,Round 4
11,11,Josh Dunkley,FWD,9,4,3,0,0,2018,Round 4
12,11,Andrew Gaff,MID,9,1,0,1,1,2018,Round 4
13,11,Stephen Hill,DEF,9,0,0,0,0,2018,Round 4
14,11,Michael Johnson,KEYD,9,0,0,0,1,2018,Round 4
15,11,Tom Jonas,KEYD,9,0,2,0,5,2018,Round 4
16,11,Kade Kolodjashnij,DEF,9,0,2,0,4,2018,Round 4
17,11,Sam Menegola,FWD,9,2,2,0,0,2018,Round 4
18,11,Daniel Talia,KEYD,9,0,1,0,2,2018,Round 4
19,11,Robbie Tarrant,KEYD,9,0,0,0,4,2018,Round 4
20,21,Rory Atkins,MID,8,1,0,0,1,2018,Round 4
21,21,Tom Barrass,KEYD,8,0,1,0,3,2018,Round 4
22,21,Ben Brown,KEYF,8,5,3,1,0,2018,Round 4
23,21,Mitch Duncan,MID,8,0,0,0,0,2018,Round 4
24,21,Brayden Fiorini,MID,8,1,0,1,1,2018,Round 4
25,21,Cale Hooker,KEYD,8,0,0,1,1,2018,Round 4
26,21,Dane Rampe,KEYD,8,0,2,0,5,2018,Round 4
27,21,Tom Stewart,DEF,8,0,1,0,5,2018,Round 4
28,21,Alex Witherden,DEF,8,0,0,0,2,2018,Round 4
29,30,Harris Andrews,KEYD,7,0,1,0,2,2018,Round 4
30,30,Rohan Bewick,MID,7,0,0,0,1,2018,Round 4
31,30,Jed Bews,DEF,7,0,1,0,4,2018,Round 4
32,30,Jack Bowes,MID,7,0,0,0,2,2018,Round 4
33,30,Stephen Coniglio,MID,7,0,1,2,1,2018,Round 4
34,30,Trent Cotchin,MID,7,1,0,0,0,2018,Round 4
35,30,Ed Curnow,MID,7,2,0,2,0,2018,Round 4
36,30,Tim English,RUC,7,1,1,0,0,2018,Round 4
37,30,Matthew Kennedy,MID,7,0,0,1,1,2018,Round 4
38,30,Jack Macrae,MID,7,0,0,0,0,2018,Round 4
39,30,Aaron Naughton,KEYD,7,0,1,0,3,2018,Round 4
40,30,Jack Redpath,KEYF,7,1,1,4,1,2018,Round 4
41,30,Mitch Robinson,FWD,7,0,1,0,2,2018,Round 4
42,30,Shane Savage,DEF,7,0,0,0,0,2018,Round 4
43,30,Paul Seedsman,MID,7,1,0,0,0,2018,Round 4
44,30,Heath Shaw,DEF,7,0,2,0,2,2018,Round 4
45,30,Callum Sinclair,RUC,7,0,2,0,2,2018,Round 4
46,30,David Swallow,MID,7,1,0,1,2,2018,Round 4
47,30,Mitch Wallis,FWD,7,1,1,1,1,2018,Round 4
48,30,Easton Wood,DEF,7,0,1,0,0,2018,Round 4
49,30,Aaron Young,FWD,7,1,0,0,2,2018,Round 4
50,51,David Astbury,KEYD,6,0,1,0,2,2018,Round 4
51,51,Shane Biggs,DEF,6,0,0,0,0,2018,Round 4
52,51,Ryan Clarke,DEF,6,0,0,0,0,2018,Round 4
