,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Phil Davis,KEYD,13,0,2,0,6,2019,Round 19
1,2,Trent Dumont,MID,12,1,1,0,1,2019,Round 19
2,2,Kade Simpson,DEF,12,1,1,0,1,2019,Round 19
3,4,Isaac Smith,MID,11,1,0,0,1,2019,Round 19
4,5,Levi Casboult,KEYF,10,3,1,3,2,2019,Round 19
5,5,Jordan De Goey,FWD,10,1,0,1,1,2019,Round 19
6,5,Nick Haynes,DEF,10,0,1,0,4,2019,Round 19
7,5,Bachar Houli,DEF,10,0,0,0,1,2019,Round 19
8,5,Aaron Naughton,KEYF,10,2,4,6,1,2019,Round 19
9,10,Connor Blakely,DEF,9,0,1,0,1,2019,Round 19
10,10,Matthew Broadbent,DEF,9,0,0,1,0,2019,Round 19
11,10,Nick Coffield,DEF,9,0,1,0,3,2019,Round 19
12,10,Taylor Duryea,DEF,9,0,2,0,3,2019,Round 19
13,10,Joel Hamling,KEYD,9,0,2,1,4,2019,Round 19
14,10,Cale Hooker,KEYD,9,1,2,1,3,2019,Round 19
15,10,Jake Lever,KEYD,9,0,1,0,5,2019,Round 19
16,10,Tom Lynch,FWD,9,0,1,2,0,2019,Round 19
17,10,Sam Petrevski-Seton,DEF,9,0,1,1,2,2019,Round 19
18,10,Sam J. Reid,DEF,9,0,0,0,0,2019,Round 19
19,10,Tom Scully,MID,9,1,0,0,0,2019,Round 19
20,10,Jayden Short,DEF,9,0,0,0,0,2019,Round 19
21,22,Riley Bonner,DEF,8,0,0,1,1,2019,Round 19
22,22,Hayden Crozier,DEF,8,0,1,0,1,2019,Round 19
23,22,Tory Dickson,FWD,8,1,0,2,0,2019,Round 19
24,22,Max Gawn,RUC,8,1,3,1,3,2019,Round 19
25,22,Toby Greene,FWD,8,0,1,1,1,2019,Round 19
26,22,Dylan Grimes,KEYD,8,0,3,0,6,2019,Round 19
27,22,Josh J. Kennedy,KEYF,8,6,5,1,1,2019,Round 19
28,22,Jake Kolodjashnij,DEF,8,0,1,0,1,2019,Round 19
29,22,Rory Lobb,RUC,8,2,4,3,0,2019,Round 19
30,22,Shaun McKernan,KEYF,8,4,6,1,0,2019,Round 19
31,22,Marc Murphy,MID,8,0,0,0,0,2019,Round 19
32,22,Reilly O'Brien,RUC,8,0,4,0,5,2019,Round 19
33,22,Dane Rampe,KEYD,8,0,0,0,2,2019,Round 19
34,22,Cameron Zurhaar,FWD,8,5,1,2,0,2019,Round 19
35,36,Blake Acres,FWD,7,2,1,2,0,2019,Round 19
