,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Elliot Yeo,DEF,14,0,3,0,6,2017,Round 6
1,2,Joe Daniher,KEYF,13,4,4,3,0,2017,Round 6
2,2,James Frawley,KEYD,13,0,0,0,1,2017,Round 6
3,2,Michael Hurley,KEYD,13,0,4,0,6,2017,Round 6
4,2,Jeremy McGovern,KEYD,13,0,3,0,8,2017,Round 6
5,6,Charlie Dixon,KEYF,12,7,4,6,1,2017,Round 6
6,6,Sam Docherty,DEF,12,0,0,0,0,2017,Round 6
7,6,Tom McDonald,KEYD,12,0,2,0,3,2017,Round 6
8,6,Kade Simpson,DEF,12,0,0,1,0,2017,Round 6
9,10,Taylor Garner,FWD,11,1,4,1,2,2017,Round 6
10,10,Shannon Hurn,DEF,11,0,0,0,1,2017,Round 6
11,10,Josh J. Kennedy,KEYF,11,8,5,4,0,2017,Round 6
12,13,Kaiden Brand,KEYD,10,0,1,0,2,2017,Round 6
13,13,Sam Butler,DEF,10,0,1,0,3,2017,Round 6
14,13,Josh Gibson,KEYD,10,0,0,0,1,2017,Round 6
15,13,Jake Kelly,DEF,10,0,0,0,3,2017,Round 6
16,13,Caleb Marchbank,KEYD,10,0,0,1,2,2017,Round 6
17,13,Justin Westhoff,MID,10,1,0,2,1,2017,Round 6
18,19,Mark Baguley,DEF,9,0,2,0,3,2017,Round 6
19,19,Jake Carlisle,KEYD,9,0,4,0,5,2017,Round 6
20,19,Travis Colyer,MID,9,0,1,3,0,2017,Round 6
21,19,Aidan Corr,KEYD,9,0,0,0,1,2017,Round 6
22,19,Mitch Duncan,MID,9,1,0,0,0,2017,Round 6
23,19,Sam Gray,FWD,9,0,1,1,2,2017,Round 6
24,19,Billy Hartung,MID,9,0,1,0,1,2017,Round 6
25,19,Luke Hodge,DEF,9,0,1,0,2,2017,Round 6
26,19,Will Hoskin-Elliott,MID,9,2,1,0,1,2017,Round 6
27,19,Jeremy Howe,DEF,9,0,2,0,4,2017,Round 6
28,19,Sam Jacobs,RUC,9,2,3,0,2,2017,Round 6
29,19,Tom Lynch,FWD,9,3,4,1,0,2017,Round 6
30,19,Conor McKenna,DEF,9,0,1,0,1,2017,Round 6
31,19,Darcy Moore,KEYF,9,4,4,1,0,2017,Round 6
