,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Nick Riewoldt,KEYF,15,10,2,9,1,2013,Round 22
1,2,Jackson Allen,DEF,10,0,0,0,0,2013,Round 22
2,2,Travis Cloke,KEYF,10,3,4,4,0,2013,Round 22
3,2,Corey Enright,DEF,10,0,0,0,2,2013,Round 22
4,2,Sam Gilbert,KEYD,10,0,0,0,0,2013,Round 22
5,2,Lachlan Hansen,KEYD,10,0,2,1,3,2013,Round 22
6,2,Cale Hooker,KEYD,10,0,3,0,5,2013,Round 22
7,2,Brian Lake,KEYD,10,0,4,0,5,2013,Round 22
8,2,Tom Rockliff,MID,10,0,0,1,1,2013,Round 22
9,2,Danny Stanley,MID,10,1,0,0,2,2013,Round 22
10,11,Tom Curren,MID,9,1,0,0,1,2013,Round 22
11,11,Sam Docherty,DEF,9,0,0,1,0,2013,Round 22
12,11,Paul Duffield,DEF,9,0,0,0,1,2013,Round 22
13,11,Mitch Duncan,MID,9,0,0,0,1,2013,Round 22
14,11,Jarryn Geary,DEF,9,1,0,0,0,2013,Round 22
15,11,Kyle Hartigan,KEYD,9,0,0,0,2,2013,Round 22
16,11,Michael Hurley,KEYF,9,5,2,2,0,2013,Round 22
17,11,Tayte Pears,KEYD,9,0,2,0,4,2013,Round 22
18,11,Jasper Pittard,DEF,9,1,0,0,0,2013,Round 22
19,11,Steele Sidebottom,MID,9,1,0,1,0,2013,Round 22
20,11,Harry Taylor,KEYD,9,0,1,0,3,2013,Round 22
21,11,Nick Vlastuin,DEF,9,1,1,0,3,2013,Round 22
22,23,Jimmy Bartel,DEF,8,0,2,0,2,2013,Round 22
23,23,Jason Blake,DEF,8,0,1,0,1,2013,Round 22
24,23,Troy Chaplin,KEYD,8,0,1,0,4,2013,Round 22
25,23,Brett Deledio,MID,8,1,1,0,2,2013,Round 22
26,23,Sean Dempster,DEF,8,0,1,0,1,2013,Round 22
27,23,Aaron Edwards,FWD,8,6,1,5,1,2013,Round 22
28,23,Sam Gibson,MID,8,0,0,0,0,2013,Round 22
29,23,Brendon Goddard,MID,8,0,2,0,2,2013,Round 22
30,23,Luke Hodge,DEF,8,0,0,0,5,2013,Round 22
31,23,Bachar Houli,DEF,8,0,0,0,1,2013,Round 22
32,23,Rory Laird,DEF,8,1,2,0,3,2013,Round 22
33,23,Dustin Martin,FWD,8,0,1,0,1,2013,Round 22
34,23,Matthew Pavlich,KEYF,8,3,1,1,0,2013,Round 22
35,23,Farren Ray,MID,8,0,0,1,0,2013,Round 22
36,23,Matt Rosa,MID,8,0,0,0,2,2013,Round 22
37,23,Daniel Talia,KEYD,8,0,1,0,0,2013,Round 22
38,23,Josh Thomas,MID,8,1,0,0,0,2013,Round 22
39,23,Rory Thompson,KEYD,8,1,1,0,2,2013,Round 22
40,41,Nathan Brown,KEYD,7,0,2,0,3,2013,Round 22
41,41,Reece Conca,MID,7,1,0,0,2,2013,Round 22
42,41,Dean Cox,RUC,7,1,0,0,1,2013,Round 22
43,41,Nick Dal Santo,MID,7,0,1,0,1,2013,Round 22
44,41,Phil Davis,KEYD,7,0,2,0,2,2013,Round 22
45,41,Brandon Ellis,MID,7,2,1,0,0,2013,Round 22
46,41,Jarrad Grant,FWD,7,1,0,5,1,2013,Round 22
47,41,Mitchell Grigg,MID,7,1,0,1,0,2013,Round 22
48,41,Cameron Guthrie,DEF,7,0,0,0,1,2013,Round 22
49,41,Brent Harvey,FWD,7,2,1,4,0,2013,Round 22
50,41,Lachlan Keeffe,KEYD,7,0,0,0,3,2013,Round 22
51,41,Andrew Mackie,DEF,7,1,0,0,1,2013,Round 22
52,41,Chris Masten,MID,7,1,0,0,0,2013,Round 22
53,41,Steven May,KEYF,7,0,0,0,1,2013,Round 22
54,41,Ben McEvoy,RUC,7,0,2,1,1,2013,Round 22
55,41,Trent McKenzie,DEF,7,0,0,0,2,2013,Round 22
56,41,Aaron Mullett,DEF,7,1,0,0,1,2013,Round 22
57,41,Alex Rance,KEYD,7,0,2,0,2,2013,Round 22
58,41,Heath Shaw,DEF,7,0,0,1,3,2013,Round 22
59,41,Dane Swan,MID,7,3,0,1,0,2013,Round 22
60,41,Scott Thompson,MID,7,1,1,0,0,2013,Round 22
61,41,Jack Trengove,MID,7,0,1,0,0,2013,Round 22
62,41,Marley Williams,DEF,7,0,0,0,0,2013,Round 22
63,64,Taylor Adams,MID,6,0,0,0,1,2013,Round 22
64,64,Mark Baguley,DEF,6,0,0,0,1,2013,Round 22
65,64,Luke Brown,DEF,6,0,0,0,0,2013,Round 22
66,64,Shaun Burgoyne,MID,6,0,0,1,0,2013,Round 22
67,64,Sam Colquhoun,MID,6,0,0,0,0,2013,Round 22
68,64,Kane Cornes,MID,6,0,0,0,0,2013,Round 22
69,64,Joe Daniher,KEYF,6,1,0,1,0,2013,Round 22
70,64,Chris Dawes,KEYF,6,2,1,4,1,2013,Round 22
71,64,Luke Delaney,KEYD,6,0,0,1,1,2013,Round 22
72,64,Brad Ebert,MID,6,1,0,1,0,2013,Round 22
73,64,Nat Fyfe,MID,6,0,1,1,2,2013,Round 22
74,64,Mitch Golby,DEF,6,0,0,0,0,2013,Round 22
75,64,Robbie Gray,FWD,6,1,1,1,0,2013,Round 22
76,64,Shaun Grigg,MID,6,3,0,0,0,2013,Round 22
77,64,Brent Guerra,DEF,6,0,0,0,0,2013,Round 22
78,64,Aaron Hall,FWD,6,2,0,0,0,2013,Round 22
79,64,Dan Hannebery,MID,6,1,0,1,0,2013,Round 22
80,64,Kyle Hardingham,DEF,6,0,2,0,3,2013,Round 22
81,64,Ryan Harwood,DEF,6,0,1,0,1,2013,Round 22
82,64,Tom Hickey,RUC,6,2,2,3,1,2013,Round 22
83,64,Kristian Jaksch,KEYF,6,0,0,1,0,2013,Round 22
84,64,Steve Johnson,MID,6,2,2,0,0,2013,Round 22
85,64,Lewis Johnston,KEYF,6,4,2,3,0,2013,Round 22
86,64,Sam Kerridge,MID,6,0,0,1,1,2013,Round 22
87,64,Ivan Maric,RUC,6,3,2,2,1,2013,Round 22
88,64,Leigh Montagna,MID,6,0,0,0,1,2013,Round 22
89,64,Steven Motlop,FWD,6,1,1,1,0,2013,Round 22
90,64,Tom Murphy,DEF,6,0,0,0,0,2013,Round 22
91,64,James Podsiadly,KEYF,6,2,1,2,0,2013,Round 22
92,64,Mike Pyke,RUC,6,2,6,0,1,2013,Round 22
93,64,Ted Richards,KEYD,6,0,2,0,4,2013,Round 22
94,64,Shane Savage,MID,6,0,0,0,2,2013,Round 22
95,64,Adam Schneider,FWD,6,3,0,3,0,2013,Round 22
96,64,Jay Schulz,KEYF,6,1,0,2,0,2013,Round 22
97,64,Heath Scotland,DEF,6,0,0,0,0,2013,Round 22
98,64,Paul Seedsman,DEF,6,0,0,0,0,2013,Round 22
99,64,Lee Spurr,DEF,6,0,1,0,1,2013,Round 22
100,64,Dean Terlich,DEF,6,0,0,0,2,2013,Round 22
101,64,Adam Tomlinson,KEYF,6,0,0,0,0,2013,Round 22
102,64,Travis Varcoe,FWD,6,1,1,1,1,2013,Round 22
103,64,Jack Watts,FWD,6,2,1,3,1,2013,Round 22
104,64,Daniel Wells,MID,6,3,2,1,1,2013,Round 22
105,64,Justin Westhoff,KEYF,6,1,3,1,3,2013,Round 22
106,107,Hayden Ballantyne,FWD,5,1,0,2,0,2013,Round 22
107,107,Harley Bennell,MID,5,0,0,1,2,2013,Round 22
108,107,Rohan Bewick,FWD,5,3,1,4,0,2013,Round 22
109,107,Aaron Black,KEYF,5,3,1,3,0,2013,Round 22
110,107,Luke Breust,FWD,5,2,0,1,0,2013,Round 22
111,107,Matthew Broadbent,DEF,5,0,1,0,2,2013,Round 22
112,107,Dean Brogan,RUC,5,0,2,0,1,2013,Round 22
113,107,Jake Carlisle,KEYD,5,0,0,0,0,2013,Round 22
114,107,Levi Casboult,KEYF,5,0,3,0,0,2013,Round 22
115,107,Zac Clarke,RUC,5,1,2,0,0,2013,Round 22
116,107,Stewart Crameri,KEYF,5,1,2,2,0,2013,Round 22
117,107,Brad Crouch,MID,5,0,0,0,0,2013,Round 22
118,107,Lauchlan Dalgleish,DEF,5,0,0,0,0,2013,Round 22
119,107,Alan Didak,FWD,5,0,0,1,0,2013,Round 22
120,107,Sam Dwyer,FWD,5,1,0,1,1,2013,Round 22
121,107,Tyson Goldsack,DEF,5,0,0,0,3,2013,Round 22
122,107,Todd Goldstein,RUC,5,1,1,1,0,2013,Round 22
123,107,Dylan Grimes,KEYD,5,0,0,0,3,2013,Round 22
124,107,Jack Grimes,MID,5,0,0,0,1,2013,Round 22
125,107,Nick Haynes,DEF,5,0,1,0,3,2013,Round 22
126,107,Lachie Henderson,KEYD,5,5,2,1,0,2013,Round 22
127,107,Michael Johnson,KEYD,5,0,0,0,0,2013,Round 22
128,107,Josh J. Kennedy,KEYF,5,2,1,4,0,2013,Round 22
129,107,Dean Kent,FWD,5,1,1,2,0,2013,Round 22
130,107,Jake King,FWD,5,2,0,1,0,2013,Round 22
131,107,Nick Kommer,FWD,5,1,0,2,0,2013,Round 22
132,107,Tom Lonergan,KEYD,5,0,1,0,1,2013,Round 22
133,107,Quinten Lynch,KEYF,5,1,1,2,1,2013,Round 22
134,107,Nick Malceski,DEF,5,0,0,0,0,2013,Round 22
135,107,Tom McDonald,KEYD,5,0,1,0,1,2013,Round 22
136,107,Troy Menzel,FWD,5,4,3,1,1,2013,Round 22
137,107,Daniel Merrett,KEYD,5,3,1,3,0,2013,Round 22
138,107,Tom Mitchell,FWD,5,1,0,0,0,2013,Round 22
139,107,Tim Mohr,KEYD,5,0,0,0,1,2013,Round 22
140,107,Angus Monfries,FWD,5,0,0,0,0,2013,Round 22
141,107,David Myers,MID,5,1,0,0,0,2013,Round 22
142,107,Ryan O'Keefe,MID,5,1,1,0,0,2013,Round 22
143,107,Joel Patfull,KEYD,5,0,0,0,0,2013,Round 22
144,107,Cameron Pedersen,KEYD,5,0,1,0,2,2013,Round 22
145,107,Scott Pendlebury,MID,5,0,0,0,1,2013,Round 22
146,107,Jack Riewoldt,KEYF,5,4,0,3,0,2013,Round 22
147,107,Jordan Roughead,KEYD,5,2,2,0,2,2013,Round 22
148,107,Jarryd Roughead,KEYF,5,3,1,3,1,2013,Round 22
149,107,Ben Rutten,KEYD,5,0,0,0,0,2013,Round 22
150,107,Paddy Ryder,RUC,5,1,1,1,0,2013,Round 22
151,107,Kade Simpson,DEF,5,0,2,1,3,2013,Round 22
152,107,Rory Sloane,MID,5,0,2,0,1,2013,Round 22
153,107,Isaac Smith,MID,5,0,0,0,0,2013,Round 22
154,107,Jake Spencer,RUC,5,2,1,0,0,2013,Round 22
155,107,Ben Stratton,KEYD,5,0,1,0,3,2013,Round 22
156,107,Cam Sutcliffe,DEF,5,1,0,0,0,2013,Round 22
157,107,Richard Tambling,DEF,5,0,0,0,0,2013,Round 22
158,107,Jimmy Toumpas,MID,5,0,1,0,2,2013,Round 22
159,107,Ty Vickery,KEYF,5,3,1,0,1,2013,Round 22
160,107,Matthew White,MID,5,0,1,0,0,2013,Round 22
161,107,Chad Wingard,FWD,5,0,0,0,1,2013,Round 22
162,107,Sam Wright,DEF,5,4,0,1,0,2013,Round 22
163,107,Jack Ziebell,MID,5,2,0,0,2,2013,Round 22
164,165,Dennis Armfield,FWD,4,1,1,1,0,2013,Round 22
165,165,Shaun Atley,DEF,4,0,0,0,0,2013,Round 22
166,165,Tom Bell,MID,4,0,1,1,0,2013,Round 22
167,165,Matthew Boyd,MID,4,0,1,0,0,2013,Round 22
168,165,Jared Brennan,MID,4,0,0,1,0,2013,Round 22
169,165,Allen Christensen,FWD,4,0,0,1,0,2013,Round 22
170,165,Stephen Coniglio,MID,4,0,0,0,0,2013,Round 22
171,165,Joel Corey,MID,4,0,0,0,0,2013,Round 22
172,165,Ryan Crowley,MID,4,1,0,0,0,2013,Round 22
173,165,Ben Cunnington,MID,4,0,0,1,0,2013,Round 22
174,165,Zac Dawson,KEYD,4,0,0,0,2,2013,Round 22
175,165,Charlie Dixon,KEYF,4,1,3,0,0,2013,Round 22
176,165,Richard Douglas,MID,4,1,0,1,0,2013,Round 22
177,165,James Frawley,KEYD,4,0,1,0,3,2013,Round 22
178,165,Colin Garland,DEF,4,0,0,0,2,2013,Round 22
179,165,Bryce Gibbs,MID,4,1,0,0,0,2013,Round 22
180,165,Nick Graham,MID,4,0,0,2,0,2013,Round 22
181,165,Toby Greene,MID,4,0,0,0,0,2013,Round 22
182,165,Jack Gunston,FWD,4,0,0,1,0,2013,Round 22
183,165,Tom Hawkins,KEYF,4,3,1,1,0,2013,Round 22
184,165,Josh Hill,FWD,4,4,1,0,0,2013,Round 22
185,165,Jeremy Howe,FWD,4,2,1,2,0,2013,Round 22
186,165,Sam Jacobs,RUC,4,1,0,0,2,2013,Round 22
187,165,Michael Jamison,KEYD,4,0,0,0,3,2013,Round 22
188,165,Thomas Ledger,MID,4,1,0,0,0,2013,Round 22
189,165,Matthew Leuenberger,RUC,4,1,2,0,0,2013,Round 22
190,165,Scott Lycett,RUC,4,1,2,0,1,2013,Round 22
191,165,Brent Macaffer,FWD,4,0,0,0,0,2013,Round 22
192,165,Nick Maxwell,DEF,4,0,0,0,0,2013,Round 22
193,165,Sam Mayes,FWD,4,0,2,0,1,2013,Round 22
194,165,Chris Mayne,FWD,4,0,0,0,1,2013,Round 22
195,165,Jake Melksham,MID,4,0,0,0,0,2013,Round 22
196,165,Jackson Merrett,FWD,4,0,0,0,0,2013,Round 22
197,165,Stephen Milne,FWD,4,3,0,2,0,2013,Round 22
198,165,Sam Mitchell,MID,4,0,0,1,0,2013,Round 22
199,165,Steven Morris,DEF,4,0,0,0,0,2013,Round 22
200,165,Dale Morris,DEF,4,0,1,0,1,2013,Round 22
201,165,Marc Murphy,MID,4,0,1,0,0,2013,Round 22
202,165,Tendai Mzungu,MID,4,0,0,0,0,2013,Round 22
203,165,Jack Newnes,DEF,4,0,0,0,1,2013,Round 22
204,165,Andy Otten,DEF,4,1,2,0,1,2013,Round 22
205,165,Marco Paparone,FWD,4,2,1,1,0,2013,Round 22
206,165,Danyle Pearce,MID,4,0,0,0,0,2013,Round 22
207,165,Ricky Petterd,DEF,4,2,1,0,0,2013,Round 22
208,165,Andrew Raines,MID,4,0,0,0,0,2013,Round 22
209,165,Jared Rivers,KEYD,4,0,1,0,2,2013,Round 22
210,165,Tom Scully,MID,4,0,0,0,0,2013,Round 22
211,165,Scott Selwood,MID,4,0,0,0,0,2013,Round 22
212,165,Tommy Sheridan,MID,4,0,0,0,0,2013,Round 22
213,165,Dylan Shiel,MID,4,1,1,0,0,2013,Round 22
214,165,Will Sierakowski,MID,4,0,0,0,0,2013,Round 22
215,165,Luke Tapscott,FWD,4,2,1,0,0,2013,Round 22
216,165,Jarrad Waite,KEYF,4,0,2,0,2,2013,Round 22
217,165,Michael Walters,FWD,4,1,0,1,1,2013,Round 22
218,165,Sharrod Wellingham,FWD,4,1,0,1,1,2013,Round 22
219,165,Jesse White,KEYF,4,0,2,0,1,2013,Round 22
220,165,Brendan Whitecross,DEF,4,0,0,0,0,2013,Round 22
221,165,Nathan Wilson,FWD,4,0,0,1,0,2013,Round 22
222,165,Elliot Yeo,DEF,4,0,0,0,1,2013,Round 22
223,165,David Zaharakis,MID,4,0,0,0,0,2013,Round 22
224,225,Gary Ablett,MID,3,0,1,1,0,2013,Round 22
