,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Lachlan Hansen,KEYD,14,0,3,0,6,2014,Round 16
1,1,Michael Jamison,KEYD,14,0,1,0,5,2014,Round 16
2,3,Andrejs Everitt,MID,13,2,1,0,2,2014,Round 16
3,4,James Podsiadly,KEYF,11,4,1,3,1,2014,Round 16
4,4,Harry Taylor,KEYD,11,0,0,2,2,2014,Round 16
5,6,Garrick Ibbotson,DEF,10,0,1,0,5,2014,Round 16
6,6,Andrew Walker,DEF,10,0,1,0,2,2014,Round 16
7,8,Blaine Johnson,FWD,9,1,2,2,0,2014,Round 16
8,8,Rory Sloane,MID,9,0,0,0,1,2014,Round 16
9,10,Harley Bennell,FWD,8,3,0,2,0,2014,Round 16
10,10,Levi Casboult,KEYF,8,3,4,2,0,2014,Round 16
11,10,Travis Cloke,KEYF,8,5,0,3,0,2014,Round 16
12,10,Travis Colyer,FWD,8,1,0,0,1,2014,Round 16
13,10,Sam Day,KEYF,8,3,2,2,1,2014,Round 16
14,10,Sam Docherty,DEF,8,0,0,0,0,2014,Round 16
15,10,Lachie Henderson,KEYF,8,3,4,3,0,2014,Round 16
16,10,Andrew Mackie,DEF,8,0,0,0,0,2014,Round 16
17,10,Luke McPharlin,KEYD,8,0,0,0,1,2014,Round 16
18,10,Troy Menzel,FWD,8,2,1,2,0,2014,Round 16
19,10,Jaeger O'Meara,MID,8,0,1,1,1,2014,Round 16
20,10,Sam Rowe,KEYD,8,0,1,0,4,2014,Round 16
21,10,Lee Spurr,DEF,8,0,0,0,0,2014,Round 16
22,10,Scott D. Thompson,KEYD,8,0,0,0,0,2014,Round 16
23,10,Clinton Young,MID,8,1,0,0,1,2014,Round 16
24,25,Liam Anthony,FWD,7,0,0,1,0,2014,Round 16
25,25,Michael Barlow,MID,7,0,0,2,0,2014,Round 16
26,25,Jack Billings,FWD,7,2,0,2,1,2014,Round 16
27,25,Greg Broughton,DEF,7,0,1,1,2,2014,Round 16
28,25,Zac Dawson,KEYD,7,0,0,0,2,2014,Round 16
29,25,Brad Ebert,MID,7,0,0,0,1,2014,Round 16
30,25,Andrew Gaff,MID,7,0,0,0,2,2014,Round 16
31,25,Sam Gibson,MID,7,0,0,1,1,2014,Round 16
32,25,Toby Greene,MID,7,0,0,0,0,2014,Round 16
33,25,Jack Gunston,FWD,7,3,0,1,2,2014,Round 16
34,25,Brent Harvey,FWD,7,0,0,1,0,2014,Round 16
35,25,Ricky Henderson,DEF,7,0,0,0,1,2014,Round 16
36,25,Matt Jones,MID,7,1,0,0,0,2014,Round 16
37,25,Lachlan Keeffe,KEYD,7,0,1,0,1,2014,Round 16
38,25,Tom Lynch,FWD,7,1,1,1,2,2014,Round 16
39,25,Steven May,KEYD,7,0,1,0,2,2014,Round 16
40,25,Joel Patfull,KEYD,7,0,1,0,3,2014,Round 16
41,25,Jared Rivers,KEYD,7,0,0,0,4,2014,Round 16
42,25,Brad Sheppard,DEF,7,0,2,0,4,2014,Round 16
43,25,Steele Sidebottom,MID,7,1,1,0,3,2014,Round 16
44,25,David Swallow,MID,7,0,0,0,1,2014,Round 16
45,25,Dane Swan,MID,7,1,2,1,1,2014,Round 16
46,25,Dale Thomas,FWD,7,0,1,1,0,2014,Round 16
47,25,Simon White,DEF,7,3,1,2,1,2014,Round 16
48,25,Jason Winderlich,DEF,7,0,1,0,3,2014,Round 16
49,25,Matthew Wright,FWD,7,2,0,0,1,2014,Round 16
50,51,Jake Batchelor,DEF,6,0,0,0,2,2014,Round 16
51,51,Aaron Black,KEYF,6,4,2,0,0,2014,Round 16
52,51,Jarryd Blair,FWD,6,0,2,2,0,2014,Round 16
53,51,Travis Boak,MID,6,1,1,1,0,2014,Round 16
54,51,Justin Clarke,KEYD,6,0,1,0,3,2014,Round 16
55,51,Brett Deledio,FWD,6,0,0,0,0,2014,Round 16
56,51,Paul Duffield,DEF,6,0,0,0,0,2014,Round 16
57,51,Brandon Ellis,MID,6,2,0,0,1,2014,Round 16
58,51,Michael Firrito,DEF,6,0,0,0,1,2014,Round 16
59,51,James Frawley,KEYF,6,0,0,0,0,2014,Round 16
60,51,Brendon Goddard,MID,6,0,1,1,1,2014,Round 16
61,51,Levi Greenwood,MID,6,0,0,1,0,2014,Round 16
62,51,Jack Grimes,DEF,6,0,0,0,0,2014,Round 16
63,51,Luke Hodge,MID,6,0,1,1,0,2014,Round 16
64,51,Will Hoskin-Elliott,FWD,6,1,0,1,0,2014,Round 16
65,51,Kade Kolodjashnij,DEF,6,0,0,1,0,2014,Round 16
66,51,Ryan Lester,MID,6,0,1,1,0,2014,Round 16
67,51,Angus Litherland,KEYD,6,0,1,0,2,2014,Round 16
68,51,Tom J. Lynch,KEYF,6,4,2,0,0,2014,Round 16
69,51,Scott McMahon,DEF,6,0,1,0,3,2014,Round 16
70,51,Daniel McStay,KEYD,6,0,2,0,1,2014,Round 16
71,51,Zach Merrett,FWD,6,0,0,1,0,2014,Round 16
72,51,Anthony Miles,MID,6,1,1,0,1,2014,Round 16
