,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Andrew Gaff,MID,15,1,0,1,1,2017,Round 8
1,2,Jack Billings,FWD,12,2,1,2,1,2017,Round 8
2,2,Sam Reid,KEYF,12,3,2,4,1,2017,Round 8
3,4,Travis Boak,FWD,11,4,2,1,0,2017,Round 8
4,4,Patrick Cripps,MID,11,3,4,1,1,2017,Round 8
5,4,Sam Docherty,DEF,11,0,3,0,5,2017,Round 8
6,4,Mitch Duncan,MID,11,1,0,2,1,2017,Round 8
7,4,Bradley Hill,MID,11,0,0,3,0,2017,Round 8
8,4,Shane Kersten,KEYF,11,3,1,3,1,2017,Round 8
9,4,Nic Newman,MID,11,0,2,0,3,2017,Round 8
10,11,Matthew Broadbent,DEF,10,0,0,1,2,2017,Round 8
11,11,Jeremy Cameron,KEYF,10,5,2,3,0,2017,Round 8
12,11,Brayden Fiorini,MID,10,0,0,0,0,2017,Round 8
13,11,Heath Grundy,KEYD,10,0,2,0,5,2017,Round 8
14,11,Daniel Howe,MID,10,0,0,1,2,2017,Round 8
15,11,James Kelly,DEF,10,0,0,0,2,2017,Round 8
16,11,Caleb Marchbank,KEYD,10,0,1,0,1,2017,Round 8
17,11,Jack Redpath,KEYF,10,4,2,5,0,2017,Round 8
18,19,Sam Gilbert,KEYD,9,0,1,0,5,2017,Round 8
19,19,Isaac Heeney,MID,9,2,1,4,0,2017,Round 8
20,19,Ricky Henderson,MID,9,4,0,0,0,2017,Round 8
21,19,Luke Hodge,DEF,9,0,0,0,4,2017,Round 8
22,19,Josh J. Kennedy,KEYF,9,5,3,5,0,2017,Round 8
23,19,Kade Kolodjashnij,DEF,9,0,0,1,2,2017,Round 8
24,19,Darcy Moore,KEYF,9,2,1,5,0,2017,Round 8
25,19,Jack Newnes,MID,9,1,0,0,0,2017,Round 8
26,19,Dale Thomas,FWD,9,0,0,0,0,2017,Round 8
27,28,Keegan Brooksby,RUC,8,0,0,0,2,2017,Round 8
28,28,Jake Carlisle,KEYD,8,0,2,0,5,2017,Round 8
29,28,Hayden Crozier,FWD,8,1,0,3,1,2017,Round 8
30,28,Jamie Elliott,FWD,8,3,2,4,0,2017,Round 8
31,28,Alex Fasolo,FWD,8,2,2,1,0,2017,Round 8
32,28,Lance Franklin,KEYF,8,2,1,7,0,2017,Round 8
33,28,Billy Hartung,MID,8,0,0,0,0,2017,Round 8
34,28,Michael Hibberd,DEF,8,0,0,0,3,2017,Round 8
35,28,Jack Hombsch,KEYD,8,0,1,0,2,2017,Round 8
36,28,Michael Hurley,KEYD,8,0,1,0,3,2017,Round 8
37,28,Michael Johnson,KEYD,8,0,3,0,3,2017,Round 8
38,28,Nathan Jones,MID,8,1,0,1,2,2017,Round 8
39,28,Jake Lloyd,DEF,8,1,1,0,2,2017,Round 8
40,28,Jack Redden,MID,8,1,1,1,0,2017,Round 8
41,28,Jobe Watson,MID,8,0,0,0,2,2017,Round 8
42,28,Elliot Yeo,DEF,8,0,1,0,3,2017,Round 8
43,44,Karl Amon,MID,7,0,0,1,0,2017,Round 8
44,44,Luke Breust,FWD,7,3,2,2,1,2017,Round 8
45,44,Sam Gray,FWD,7,0,1,1,1,2017,Round 8
46,44,Jack Gunston,KEYF,7,1,1,0,1,2017,Round 8
47,44,Jarrod Harbrow,DEF,7,0,1,0,2,2017,Round 8
48,44,Will Hoskin-Elliott,MID,7,0,0,1,1,2017,Round 8
49,44,Jeremy Howe,DEF,7,0,1,0,2,2017,Round 8
50,44,Steve Johnson,FWD,7,3,0,2,0,2017,Round 8
51,44,Tom Jonas,KEYD,7,0,0,0,3,2017,Round 8
52,44,Jack Leslie,KEYD,7,0,1,0,1,2017,Round 8
53,44,Steven May,KEYD,7,0,2,0,4,2017,Round 8
54,44,Tom McDonald,KEYD,7,2,2,1,1,2017,Round 8
55,44,Callum Mills,DEF,7,0,1,0,2,2017,Round 8
56,44,David Mundy,FWD,7,3,0,4,0,2017,Round 8
57,44,Jared Polec,MID,7,0,0,0,1,2017,Round 8
58,44,Alex Rance,KEYD,7,0,3,0,5,2017,Round 8
59,44,Sam Rowe,KEYD,7,0,0,0,1,2017,Round 8
60,44,Heath Shaw,DEF,7,0,0,0,1,2017,Round 8
61,44,Dom Sheed,MID,7,1,0,0,0,2017,Round 8
62,44,Kade Simpson,DEF,7,0,0,0,0,2017,Round 8
63,44,Michael Walters,FWD,7,3,0,0,0,2017,Round 8
64,44,Nathan Wilson,DEF,7,0,0,0,1,2017,Round 8
65,44,David Zaharakis,MID,7,0,0,0,0,2017,Round 8
66,67,Blake Acres,FWD,6,0,0,0,0,2017,Round 8
67,67,Marcus Adams,KEYD,6,4,0,3,0,2017,Round 8
68,67,David Astbury,KEYD,6,0,1,0,2,2017,Round 8
69,67,Tom Barrass,KEYD,6,0,0,0,2,2017,Round 8
70,67,Joe Daniher,KEYF,6,4,1,1,1,2017,Round 8
71,67,Phil Davis,KEYD,6,0,1,0,2,2017,Round 8
72,67,Charlie Dixon,KEYF,6,1,2,2,0,2017,Round 8
73,67,Bryce Gibbs,MID,6,0,0,0,0,2017,Round 8
74,67,Josh Gibson,KEYD,6,0,2,0,1,2017,Round 8
75,67,Brendon Goddard,MID,6,0,0,1,0,2017,Round 8
76,67,Nick Graham,FWD,6,0,1,0,0,2017,Round 8
77,67,Joel Hamling,KEYD,6,0,2,0,3,2017,Round 8
78,67,Shaun Higgins,MID,6,0,2,1,1,2017,Round 8
79,67,Cale Hooker,KEYF,6,1,1,2,1,2017,Round 8
80,67,Shannon Hurn,DEF,6,0,0,0,2,2017,Round 8
81,67,Josh Jenkins,KEYF,6,3,3,1,1,2017,Round 8
82,67,Josh Kelly,MID,6,0,1,1,0,2017,Round 8
83,67,Mark LeCras,FWD,6,2,0,0,0,2017,Round 8
84,67,Ryan Lester,FWD,6,3,1,1,0,2017,Round 8
85,67,Tim Membrey,KEYF,6,2,3,0,2,2017,Round 8
86,67,Tom Mitchell,MID,6,0,0,0,0,2017,Round 8
87,67,Sam Mitchell,MID,6,0,2,0,4,2017,Round 8
88,67,Marc Murphy,MID,6,0,0,1,0,2017,Round 8
89,67,Kurt Mutimer,FWD,6,2,0,0,0,2017,Round 8
90,67,Toby Nankervis,RUC,6,0,1,0,3,2017,Round 8
91,67,Jonathon Patton,KEYF,6,3,3,1,1,2017,Round 8
92,67,Nick Riewoldt,KEYF,6,2,0,1,1,2017,Round 8
93,67,Dylan Roberton,DEF,6,0,0,1,1,2017,Round 8
94,67,Sebastian Ross,MID,6,0,0,1,0,2017,Round 8
95,67,Jayden Short,DEF,6,0,0,1,0,2017,Round 8
96,67,Jack Silvagni,FWD,6,3,2,3,0,2017,Round 8
97,67,Jack Sinclair,MID,6,1,0,0,2,2017,Round 8
98,67,Lee Spurr,DEF,6,0,1,0,2,2017,Round 8
99,67,Matt Taberner,KEYF,6,1,3,0,0,2017,Round 8
100,67,Robbie Tarrant,KEYD,6,0,2,0,2,2017,Round 8
101,67,Dean Towers,FWD,6,1,0,2,0,2017,Round 8
102,67,Zach Tuohy,DEF,6,0,1,0,2,2017,Round 8
103,67,Josh Walker,KEYF,6,1,2,0,3,2017,Round 8
104,67,Simon White,DEF,6,0,0,0,0,2017,Round 8
105,67,Lachie Whitfield,MID,6,0,0,0,0,2017,Round 8
106,107,Harris Andrews,KEYD,5,0,1,0,4,2017,Round 8
107,107,Jarrod Berry,MID,5,0,0,0,1,2017,Round 8
108,107,Connor Blakely,MID,5,0,0,0,0,2017,Round 8
109,107,Ryan Burton,DEF,5,0,1,0,1,2017,Round 8
110,107,Jack Crisp,DEF,5,0,0,1,0,2017,Round 8
111,107,Charlie Curnow,KEYF,5,1,3,1,1,2017,Round 8
112,107,Luke Dahlhaus,FWD,5,0,0,0,0,2017,Round 8
113,107,Jack Darling,KEYF,5,1,1,0,0,2017,Round 8
114,107,Matt Dea,DEF,5,0,1,0,3,2017,Round 8
115,107,Lynden Dunn,KEYD,5,0,2,0,2,2017,Round 8
116,107,Corey Ellis,DEF,5,0,0,0,0,2017,Round 8
