,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Tom Barrass,KEYD,14,0,3,0,5,2023,Round 16
1,2,Brennan Cox,KEYD,13,0,2,0,4,2023,Round 16
2,2,Shannon Hurn,DEF,13,0,0,0,1,2023,Round 16
3,4,Alex Witherden,DEF,12,0,0,0,0,2023,Round 16
4,5,Dougal Howard,KEYD,11,0,3,0,4,2023,Round 16
5,6,Charlie Ballard,KEYD,10,0,3,0,4,2023,Round 16
6,6,Nathan Broad,DEF,10,0,2,0,5,2023,Round 16
7,6,Keidean Coleman,DEF,10,0,1,0,4,2023,Round 16
8,6,Joe Daniher,KEYF,10,5,4,1,0,2023,Round 16
9,6,Mitchell Hinge,DEF,10,0,0,0,7,2023,Round 16
10,6,Callum Wilkie,KEYD,10,0,2,0,4,2023,Round 16
11,12,Charlie Curnow,KEYF,9,6,2,2,0,2023,Round 16
12,12,Brandon Ellis,MID,9,1,1,0,0,2023,Round 16
13,12,Brayden Fiorini,MID,9,1,0,0,0,2023,Round 16
14,12,Brodie Kemp,KEYD,9,0,0,0,1,2023,Round 16
15,12,Griffin Logue,KEYD,9,0,2,0,5,2023,Round 16
16,12,Jack Ross,MID,9,1,0,0,1,2023,Round 16
17,12,Connor Rozee,MID,9,1,0,0,1,2023,Round 16
18,12,Jamarra Ugle-Hagan,KEYF,9,5,4,1,1,2023,Round 16
19,12,Jacob Weitering,KEYD,9,0,3,0,5,2023,Round 16
20,21,Noah Anderson,MID,8,1,0,0,0,2023,Round 16
21,21,Zak Butters,MID,8,0,0,1,0,2023,Round 16
22,21,Jordan Dawson,MID,8,0,0,0,1,2023,Round 16
23,21,Liam Duggan,DEF,8,0,1,0,1,2023,Round 16
24,21,Nick Haynes,DEF,8,0,0,0,5,2023,Round 16
25,21,Dyson Heppell,DEF,8,0,0,0,1,2023,Round 16
26,21,Max King,KEYF,8,1,3,0,1,2023,Round 16
27,21,Steven May,KEYD,8,0,1,0,4,2023,Round 16
28,21,Brayden Maynard,DEF,8,0,1,0,3,2023,Round 16
29,21,Harry McKay,KEYF,8,3,1,5,0,2023,Round 16
30,21,Lachie Neale,MID,8,1,0,0,1,2023,Round 16
31,21,Luke Parker,MID,8,0,1,0,1,2023,Round 16
32,21,Wil Powell,DEF,8,0,0,0,1,2023,Round 16
33,21,Adam Saad,DEF,8,0,0,0,2,2023,Round 16
34,21,Darcy Tucker,MID,8,0,0,0,1,2023,Round 16
35,21,Nick Vlastuin,DEF,8,0,3,0,4,2023,Round 16
36,21,Jimmy Webster,DEF,8,0,0,0,0,2023,Round 16
37,38,Harris Andrews,KEYD,7,0,3,0,4,2023,Round 16
38,38,Noah Balta,KEYD,7,0,0,0,4,2023,Round 16
39,38,Braeden Campbell,MID,7,3,0,0,0,2023,Round 16
40,38,Nick Daicos,MID,7,1,0,0,0,2023,Round 16
41,38,Charlie Dixon,KEYF,7,4,4,0,0,2023,Round 16
42,38,Kane Farrell,DEF,7,0,1,0,4,2023,Round 16
43,38,Jaspa Fletcher,MID,7,1,0,3,0,2023,Round 16
44,38,Dan Houston,DEF,7,0,1,0,2,2023,Round 16
45,38,Jayden Hunt,DEF,7,0,0,0,1,2023,Round 16
46,38,Jake Kolodjashnij,KEYD,7,0,0,0,2,2023,Round 16
47,38,Kyle Langford,KEYF,7,5,1,2,0,2023,Round 16
48,38,Jack Lukosius,KEYF,7,0,0,0,0,2023,Round 16
49,38,Luke McDonald,DEF,7,0,0,0,2,2023,Round 16
50,38,Logan McDonald,KEYF,7,3,0,4,0,2023,Round 16
51,38,Ben McKay,KEYD,7,0,3,0,5,2023,Round 16
52,38,Darcy Parish,MID,7,1,0,0,1,2023,Round 16
53,38,Mason Redman,DEF,7,0,1,0,4,2023,Round 16
54,38,Luke Ryan,DEF,7,0,0,0,2,2023,Round 16
55,38,Bailey Scott,MID,7,0,0,0,1,2023,Round 16
56,38,Rory Sloane,MID,7,0,0,1,3,2023,Round 16
57,38,Isaac Smith,FWD,7,0,0,0,0,2023,Round 16
58,38,Taylor Walker,KEYF,7,4,1,3,0,2023,Round 16
59,60,Karl Amon,MID,6,0,0,0,1,2023,Round 16
60,60,Zac Bailey,FWD,6,2,1,0,1,2023,Round 16
61,60,Jarrod Berry,MID,6,1,0,1,1,2023,Round 16
62,60,Marcus Bontempelli,MID,6,1,1,0,0,2023,Round 16
63,60,Jye Caldwell,FWD,6,1,0,1,0,2023,Round 16
64,60,Levi Casboult,KEYF,6,0,2,1,1,2023,Round 16
65,60,Jordan Clark,DEF,6,0,0,0,2,2023,Round 16
66,60,Sam Collins,KEYD,6,0,0,0,3,2023,Round 16
67,60,Stephen Coniglio,MID,6,0,0,0,1,2023,Round 16
68,60,Sean Darcy,RUC,6,3,4,0,0,2023,Round 16
69,60,Sam Docherty,MID,6,0,0,0,3,2023,Round 16
70,60,Jamie Elliott,FWD,6,4,1,3,0,2023,Round 16
71,60,Sam Flanders,FWD,6,0,0,0,0,2023,Round 16
72,60,Darcy Fogarty,KEYF,6,2,1,2,0,2023,Round 16
73,60,Fergus Greene,KEYF,6,5,0,0,0,2023,Round 16
74,60,Errol Gulden,MID,6,2,0,0,1,2023,Round 16
75,60,Will Hayward,FWD,6,0,0,1,0,2023,Round 16
76,60,Liam Henry,MID,6,0,0,0,1,2023,Round 16
77,60,Jack Henry,KEYD,6,0,2,0,4,2023,Round 16
78,60,Will Hoskin-Elliott,FWD,6,3,1,0,2,2023,Round 16
79,60,Brady Hough,DEF,6,0,0,0,3,2023,Round 16
80,60,Matthew Johnson,MID,6,0,0,0,1,2023,Round 16
81,60,Connor Macdonald,FWD,6,1,0,0,1,2023,Round 16
82,60,Oleg Markov,DEF,6,1,1,0,3,2023,Round 16
83,60,Jack Martin,FWD,6,2,0,1,0,2023,Round 16
84,60,Hugh McCluggage,MID,6,0,0,0,0,2023,Round 16
85,60,Ned McHenry,FWD,6,1,0,1,0,2023,Round 16
86,60,Conor McKenna,DEF,6,0,0,0,0,2023,Round 16
87,60,Zach Merrett,MID,6,0,0,1,1,2023,Round 16
88,60,Seamus Mitchell,DEF,6,0,0,0,2,2023,Round 16
89,60,Darcy Moore,KEYD,6,0,3,0,3,2023,Round 16
90,60,Harry Morrison,MID,6,0,0,0,1,2023,Round 16
91,60,Jaeger O'Meara,MID,6,0,0,0,0,2023,Round 16
92,60,Harrison Petty,KEYD,6,0,1,0,3,2023,Round 16
93,60,Isaac Quaynor,DEF,6,0,1,0,2,2023,Round 16
94,60,Dane Rampe,KEYD,6,0,0,0,2,2023,Round 16
95,60,Izak Rankine,FWD,6,4,0,3,1,2023,Round 16
96,60,Christian Salem,DEF,6,0,1,0,2,2023,Round 16
97,60,Lachie Schultz,FWD,6,2,1,1,0,2023,Round 16
98,60,Angus Sheldrick,MID,6,0,0,0,1,2023,Round 16
99,60,Lachlan Sholl,MID,6,1,0,0,0,2023,Round 16
100,60,Brodie Smith,DEF,6,0,0,0,0,2023,Round 16
101,60,Tom Stewart,DEF,6,0,0,0,0,2023,Round 16
102,60,Michael Walters,FWD,6,2,0,1,0,2023,Round 16
103,60,Josh Ward,MID,6,0,0,0,0,2023,Round 16
104,60,Darcy Wilmot,DEF,6,1,0,0,2,2023,Round 16
105,60,Tylar Young,KEYD,6,0,2,0,3,2023,Round 16
106,107,Blake Acres,MID,5,1,2,0,2,2023,Round 16
107,107,Taylor Adams,FWD,5,3,0,0,0,2023,Round 16
108,107,Ben Ainsworth,FWD,5,2,0,2,0,2023,Round 16
