,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Sam Docherty,DEF,15,0,0,0,2,2017,Round 22
1,2,Brendon Goddard,MID,14,0,1,0,3,2017,Round 22
2,3,Sam Menegola,FWD,11,3,1,1,1,2017,Round 22
3,4,Rory Laird,DEF,10,0,1,0,2,2017,Round 22
4,4,Nick Vlastuin,DEF,10,0,0,0,3,2017,Round 22
5,4,Jacob Weitering,KEYD,10,0,0,0,0,2017,Round 22
6,4,Lachie Whitfield,MID,10,0,0,0,1,2017,Round 22
7,8,Mark Baguley,DEF,9,0,0,0,0,2017,Round 22
8,8,Brandon Ellis,DEF,9,0,0,0,1,2017,Round 22
9,8,Blake Hardwick,DEF,9,0,2,0,2,2017,Round 22
10,8,Billy Hartung,MID,9,0,0,0,0,2017,Round 22
11,8,Jesse Hogan,KEYF,9,8,2,2,0,2017,Round 22
12,8,Cale Hooker,KEYF,9,4,4,2,1,2017,Round 22
13,8,James Kelly,DEF,9,0,1,0,1,2017,Round 22
14,8,Jordan Lewis,MID,9,0,0,1,1,2017,Round 22
15,8,Trent McKenzie,KEYD,9,0,1,1,2,2017,Round 22
16,17,David Astbury,KEYD,8,0,1,0,3,2017,Round 22
17,17,Jack Billings,FWD,8,1,0,2,0,2017,Round 22
18,17,Blaine Boekhorst,MID,8,0,0,0,1,2017,Round 22
19,17,Angus Brayshaw,DEF,8,1,1,1,2,2017,Round 22
20,17,Ben Brown,KEYF,8,4,4,3,0,2017,Round 22
21,17,Josh Bruce,KEYF,8,6,2,5,0,2017,Round 22
22,17,Ryan Burton,DEF,8,0,0,1,0,2017,Round 22
23,17,Charlie Dixon,KEYF,8,3,6,0,0,2017,Round 22
24,17,Darcy Gardiner,DEF,8,1,2,0,4,2017,Round 22
25,17,Shaun Grigg,MID,8,1,0,1,0,2017,Round 22
26,17,Aaron Hall,MID,8,0,1,0,2,2017,Round 22
27,17,Nick Haynes,DEF,8,0,2,0,4,2017,Round 22
