,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Nick Riewoldt,KEYF,12,4,3,4,1,2017,Round 3
1,2,Lachlan Hansen,KEYD,11,0,2,0,7,2017,Round 3
2,3,Will Hoskin-Elliott,MID,10,2,0,2,1,2017,Round 3
3,3,Tim Membrey,KEYF,10,4,5,3,1,2017,Round 3
4,3,Ben Reid,KEYF,10,0,2,0,3,2017,Round 3
5,3,Taylor Walker,KEYF,10,4,2,4,0,2017,Round 3
6,7,Sam Docherty,DEF,9,0,0,0,4,2017,Round 3
7,7,James Frawley,KEYD,9,0,1,0,2,2017,Round 3
8,7,Jack Gunston,KEYF,9,3,1,1,0,2017,Round 3
9,7,Ricky Henderson,MID,9,0,0,0,1,2017,Round 3
10,7,Jayden Hunt,DEF,9,0,0,0,2,2017,Round 3
11,7,Leigh Montagna,DEF,9,1,0,1,2,2017,Round 3
12,7,Braydon Preuss,RUC,9,2,4,1,2,2017,Round 3
13,14,Shaun Burgoyne,MID,8,0,0,0,0,2017,Round 3
14,14,Jason Castagna,FWD,8,3,0,1,0,2017,Round 3
15,14,Bradley Hill,MID,8,0,0,0,0,2017,Round 3
16,14,Dean Kent,FWD,8,4,1,1,0,2017,Round 3
17,14,Steven May,KEYD,8,0,1,0,2,2017,Round 3
18,14,Jack Riewoldt,KEYF,8,4,1,3,0,2017,Round 3
19,14,Nick Robertson,DEF,8,0,0,0,2,2017,Round 3
20,14,Sharrod Wellingham,DEF,8,0,0,0,4,2017,Round 3
21,14,Simon White,DEF,8,0,0,0,4,2017,Round 3
22,14,Jesse White,KEYF,8,3,1,2,0,2017,Round 3
23,24,Matthew Boyd,DEF,7,1,1,0,3,2017,Round 3
24,24,Jeremy Cameron,KEYF,7,2,0,7,0,2017,Round 3
25,24,Lance Franklin,KEYF,7,2,2,3,0,2017,Round 3
26,24,Jarrod Harbrow,DEF,7,0,0,0,0,2017,Round 3
27,24,Shannon Hurn,DEF,7,0,0,0,2,2017,Round 3
28,24,Kade Kolodjashnij,DEF,7,0,0,0,1,2017,Round 3
29,24,Tom J. Lynch,KEYF,7,2,3,2,1,2017,Round 3
30,24,Tom Lynch,FWD,7,2,0,3,0,2017,Round 3
31,24,Stefan Martin,RUC,7,0,1,0,1,2017,Round 3
32,24,Sam Mayes,DEF,7,0,1,0,1,2017,Round 3
33,24,Tom McDonald,KEYD,7,0,1,0,4,2017,Round 3
34,24,Aaron Mullett,DEF,7,0,2,0,3,2017,Round 3
35,24,David Mundy,FWD,7,2,0,1,2,2017,Round 3
36,24,Robert Murphy,FWD,7,1,0,0,0,2017,Round 3
37,24,Alex Sexton,MID,7,0,0,1,1,2017,Round 3
38,39,Blake Acres,FWD,6,1,2,0,1,2017,Round 3
39,39,Marcus Adams,KEYD,6,0,1,0,3,2017,Round 3
40,39,Taylor Adams,MID,6,1,1,1,0,2017,Round 3
41,39,David Astbury,KEYD,6,0,0,0,3,2017,Round 3
42,39,Connor Blakely,MID,6,0,0,1,0,2017,Round 3
43,39,Travis Boak,FWD,6,0,0,1,0,2017,Round 3
44,39,Tim Broomhead,FWD,6,0,0,1,0,2017,Round 3
45,39,Reece Conca,DEF,6,1,0,0,2,2017,Round 3
46,39,Hayden Crozier,FWD,6,2,0,2,0,2017,Round 3
47,39,Jack Darling,KEYF,6,2,0,1,1,2017,Round 3
48,39,Alex Fasolo,FWD,6,3,0,4,0,2017,Round 3
49,39,Levi Greenwood,FWD,6,3,2,1,0,2017,Round 3
50,39,Brady Grey,FWD,6,1,0,1,1,2017,Round 3
51,39,Aaron Hall,MID,6,0,0,0,0,2017,Round 3
52,39,Joel Hamling,KEYD,6,0,1,0,5,2017,Round 3
53,39,Lachie Hunter,MID,6,4,2,1,0,2017,Round 3
54,39,Neville Jetta,DEF,6,0,0,0,0,2017,Round 3
55,39,Nathan Jones,MID,6,2,0,0,1,2017,Round 3
56,39,Lin Jong,FWD,6,0,1,1,1,2017,Round 3
57,39,Shane Kersten,KEYF,6,2,2,2,0,2017,Round 3
58,39,Ed Langdon,MID,6,0,0,0,0,2017,Round 3
59,39,Ryan Lester,FWD,6,0,2,0,3,2017,Round 3
60,39,Jack Lonie,FWD,6,2,1,1,0,2017,Round 3
61,39,Jack Macrae,MID,6,0,0,0,0,2017,Round 3
62,39,Luke McDonald,MID,6,0,1,0,2,2017,Round 3
63,39,Jake Melksham,FWD,6,0,0,0,0,2017,Round 3
64,39,Tom Mitchell,MID,6,0,0,1,0,2017,Round 3
65,39,Jack Newnes,MID,6,1,0,1,1,2017,Round 3
66,39,Christian Petracca,FWD,6,1,0,1,0,2017,Round 3
67,39,Lachie Plowman,DEF,6,0,2,0,3,2017,Round 3
68,39,Dylan Roberton,DEF,6,0,0,0,0,2017,Round 3
69,39,Christian Salem,DEF,6,0,0,0,0,2017,Round 3
70,39,Tom Scully,MID,6,0,0,1,0,2017,Round 3
71,39,Joel Selwood,MID,6,0,0,0,1,2017,Round 3
72,39,Josh Smith,DEF,6,0,1,0,1,2017,Round 3
73,39,Matthew Suckling,DEF,6,0,0,0,0,2017,Round 3
74,39,Robbie Tarrant,KEYD,6,0,0,0,2,2017,Round 3
75,39,Dale Thomas,FWD,6,0,0,1,0,2017,Round 3
76,39,Jack Watts,KEYF,6,1,0,1,0,2017,Round 3
77,39,Jimmy Webster,DEF,6,0,0,0,3,2017,Round 3
78,39,Maverick Weller,FWD,6,3,2,0,1,2017,Round 3
79,80,Aliir Aliir,KEYD,5,0,1,0,4,2017,Round 3
80,80,Tom Barrass,KEYD,5,0,1,0,3,2017,Round 3
81,80,Jake Barrett,FWD,5,2,0,0,0,2017,Round 3
82,80,Dayne Beams,MID,5,0,0,1,0,2017,Round 3
83,80,Eddie Betts,FWD,5,4,1,2,0,2017,Round 3
84,80,Rohan Bewick,MID,5,0,1,0,0,2017,Round 3
85,80,Shane Biggs,DEF,5,0,0,0,0,2017,Round 3
86,80,Marcus Bontempelli,MID,5,2,3,1,0,2017,Round 3
87,80,Tom Boyd,RUC,5,0,0,4,0,2017,Round 3
88,80,Mitch Brown,KEYD,5,0,0,0,2,2017,Round 3
89,80,Josh Bruce,KEYF,5,4,0,4,0,2017,Round 3
90,80,Darcy Byrne-Jones,DEF,5,0,0,1,2,2017,Round 3
91,80,Patrick Cripps,MID,5,0,0,0,1,2017,Round 3
92,80,Jamie Cripps,FWD,5,1,0,1,0,2017,Round 3
93,80,Matt Crouch,MID,5,0,0,0,1,2017,Round 3
94,80,Charlie Dixon,KEYF,5,1,1,3,0,2017,Round 3
95,80,Luke Dunstan,MID,5,1,0,0,1,2017,Round 3
96,80,Nat Fyfe,MID,5,1,1,0,0,2017,Round 3
97,80,Tyson Goldsack,KEYD,5,0,0,0,0,2017,Round 3
98,80,Toby Greene,FWD,5,3,3,0,0,2017,Round 3
99,80,Shaun Grigg,MID,5,1,0,0,0,2017,Round 3
100,80,Heath Grundy,KEYD,5,0,0,0,2,2017,Round 3
101,80,Tom Hawkins,KEYF,5,4,3,0,0,2017,Round 3
102,80,Dyson Heppell,MID,5,0,1,0,0,2017,Round 3
103,80,Josh Hill,FWD,5,1,2,0,1,2017,Round 3
104,80,Luke Hodge,DEF,5,0,0,0,2,2017,Round 3
105,80,Jeremy Howe,DEF,5,0,1,0,1,2017,Round 3
106,80,Nathan Hrovat,FWD,5,0,0,0,0,2017,Round 3
107,80,Ethan Hughes,DEF,5,0,0,0,1,2017,Round 3
108,80,Tom Jonas,KEYD,5,0,2,0,5,2017,Round 3
109,80,Josh J. Kennedy,KEYF,5,3,1,2,0,2017,Round 3
110,80,Riley Knight,FWD,5,1,2,0,0,2017,Round 3
111,80,Jake Lloyd,DEF,5,0,0,0,1,2017,Round 3
112,80,Caleb Marchbank,KEYD,5,0,0,0,2,2017,Round 3
113,80,Jack Martin,FWD,5,0,0,1,0,2017,Round 3
