,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,James Sicily,KEYD,19,0,0,0,3,2023,Round 21
1,2,Mason Wood,MID,14,0,1,2,1,2023,Round 21
2,3,Nic Newman,DEF,13,0,0,0,3,2023,Round 21
3,4,Cam Rayner,FWD,12,0,0,2,0,2023,Round 21
4,4,Jack Ziebell,DEF,12,0,0,0,4,2023,Round 21
5,6,Blake Acres,MID,11,1,0,0,2,2023,Round 21
6,6,Tom Cole,DEF,11,0,0,0,4,2023,Round 21
7,8,Harris Andrews,KEYD,10,0,2,0,5,2023,Round 21
8,8,Darcy Fogarty,KEYF,10,3,5,2,0,2023,Round 21
9,8,Eric Hipwood,KEYF,10,1,1,2,0,2023,Round 21
10,8,Tim Kelly,MID,10,1,0,0,0,2023,Round 21
11,8,Mitch Lewis,KEYF,10,1,2,0,0,2023,Round 21
12,8,Todd Marshall,KEYF,10,6,2,1,0,2023,Round 21
13,8,Gryan Miers,FWD,10,3,0,2,1,2023,Round 21
14,8,Jacob Weitering,KEYD,10,0,3,1,7,2023,Round 21
15,8,Callum Wilkie,KEYD,10,0,0,0,1,2023,Round 21
16,8,Dayne Zorko,FWD,10,0,1,0,0,2023,Round 21
17,18,James Borlase,KEYD,9,0,1,0,3,2023,Round 21
18,18,Jason Horne-Francis,MID,9,2,1,1,0,2023,Round 21
19,18,Connor Macdonald,FWD,9,0,0,0,0,2023,Round 21
20,18,Luke McDonald,DEF,9,0,0,0,6,2023,Round 21
21,18,Callum Mills,MID,9,0,0,0,1,2023,Round 21
22,18,Conor Nash,MID,9,0,0,0,1,2023,Round 21
23,18,Josh Ward,MID,9,0,0,0,1,2023,Round 21
24,18,Jimmy Webster,DEF,9,0,1,0,2,2023,Round 21
25,18,Dylan Williams,DEF,9,0,1,0,3,2023,Round 21
26,18,Alex Witherden,DEF,9,0,0,0,0,2023,Round 21
27,28,Mac Andrew,KEYD,8,0,1,0,4,2023,Round 21
28,28,Zak Butters,MID,8,1,1,0,1,2023,Round 21
29,28,Jack Crisp,MID,8,0,0,1,1,2023,Round 21
30,28,Tim English,RUC,8,2,1,1,0,2023,Round 21
31,28,Blake Hardwick,DEF,8,0,2,0,3,2023,Round 21
32,28,Darcy Moore,KEYD,8,0,3,0,6,2023,Round 21
33,28,Wil Powell,DEF,8,0,1,0,3,2023,Round 21
34,28,Esava Ratugolea,KEYD,8,0,4,0,5,2023,Round 21
35,28,Josh Rotham,KEYD,8,0,0,0,0,2023,Round 21
36,28,Brodie Smith,DEF,8,1,2,1,1,2023,Round 21
37,28,Nick Vlastuin,DEF,8,0,1,0,2,2023,Round 21
38,39,Noah Balta,KEYD,7,0,2,0,6,2023,Round 21
39,39,Josh Battle,KEYD,7,0,2,0,5,2023,Round 21
40,39,Jarrod Berry,MID,7,0,0,0,0,2023,Round 21
41,39,Matthew Cottrell,FWD,7,3,0,1,1,2023,Round 21
42,39,Will Day,MID,7,1,0,0,0,2023,Round 21
43,39,Sam De Koning,KEYD,7,0,0,0,0,2023,Round 21
44,39,Sam Docherty,MID,7,2,0,0,3,2023,Round 21
45,39,Jack Gunston,KEYF,7,2,3,3,0,2023,Round 21
46,39,Liam Henry,MID,7,0,0,1,1,2023,Round 21
47,39,Dyson Heppell,DEF,7,0,0,1,1,2023,Round 21
48,39,Mitchell Hinge,DEF,7,0,1,0,1,2023,Round 21
49,39,Jayden Hunt,DEF,7,0,0,0,0,2023,Round 21
50,39,Lachie Hunter,MID,7,0,0,0,1,2023,Round 21
51,39,Jarman Impey,DEF,7,0,0,0,2,2023,Round 21
52,39,Kyle Langford,KEYF,7,5,2,4,0,2023,Round 21
53,39,Jack Lukosius,KEYF,7,2,1,1,0,2023,Round 21
54,39,Lincoln McCarthy,FWD,7,0,2,2,1,2023,Round 21
55,39,Zach Merrett,MID,7,0,0,0,0,2023,Round 21
56,39,Jack Riewoldt,KEYF,7,5,1,2,0,2023,Round 21
57,39,Jayden Short,DEF,7,0,0,0,0,2023,Round 21
