,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Will Hoskin-Elliott,FWD,12,4,0,2,0,2019,Round 12
1,1,Dane Rampe,KEYD,12,0,0,0,2,2019,Round 12
2,1,Sam Walsh,MID,12,1,0,0,1,2019,Round 12
3,4,Mitch Duncan,MID,11,0,0,0,1,2019,Round 12
4,4,Callum Mills,DEF,11,0,0,0,1,2019,Round 12
5,4,Heath Shaw,DEF,11,0,2,0,2,2019,Round 12
6,4,Brad Sheppard,DEF,11,0,0,0,2,2019,Round 12
7,8,Nick Haynes,DEF,10,0,2,0,5,2019,Round 12
8,8,Alex Keath,KEYD,10,0,1,1,2,2019,Round 12
9,10,Will Brodie,MID,9,0,0,0,0,2019,Round 12
10,10,Lance Franklin,KEYF,9,7,0,6,0,2019,Round 12
11,10,Kyle Hartigan,KEYD,9,0,1,0,2,2019,Round 12
12,10,Tim Kelly,MID,9,1,0,0,0,2019,Round 12
13,10,Jake Lloyd,DEF,9,0,0,0,1,2019,Round 12
14,10,Wayne Milera,DEF,9,0,1,0,1,2019,Round 12
15,10,Lachie Neale,MID,9,1,0,2,1,2019,Round 12
16,10,Jaidyn Stephenson,FWD,9,6,2,3,0,2019,Round 12
17,10,Tom Stewart,DEF,9,1,0,0,1,2019,Round 12
18,10,Jacob Weitering,KEYD,9,0,3,0,5,2019,Round 12
19,20,Aliir Aliir,KEYD,8,0,3,0,6,2019,Round 12
20,20,Phil Davis,KEYD,8,0,4,0,5,2019,Round 12
21,20,Bayley Fritsch,DEF,8,0,0,0,6,2019,Round 12
22,20,Jordan Gallucci,FWD,8,0,1,0,1,2019,Round 12
23,20,Isaac Heeney,FWD,8,0,1,2,0,2019,Round 12
24,20,Bachar Houli,DEF,8,0,0,0,3,2019,Round 12
25,20,Jake Kelly,DEF,8,0,1,0,2,2019,Round 12
26,20,Christian Salem,DEF,8,0,0,0,0,2019,Round 12
27,20,Will Setterfield,MID,8,2,0,0,0,2019,Round 12
28,29,James Aish,DEF,7,0,2,0,2,2019,Round 12
29,29,Mark Blicavs,KEYD,7,0,0,0,0,2019,Round 12
30,29,Jason Castagna,FWD,7,2,0,1,0,2019,Round 12
31,29,Patrick Cripps,MID,7,3,1,0,1,2019,Round 12
32,29,Matt Crouch,MID,7,0,1,0,2,2019,Round 12
33,29,Patrick Dangerfield,MID,7,0,1,1,1,2019,Round 12
34,29,Oliver Florent,MID,7,0,0,1,0,2019,Round 12
35,29,Jake Lever,KEYD,7,0,1,0,2,2019,Round 12
36,29,Mitch McGovern,KEYF,7,1,0,2,0,2019,Round 12
37,29,Jeremy McGovern,KEYD,7,1,4,0,4,2019,Round 12
38,29,Tom Papley,FWD,7,4,1,1,0,2019,Round 12
39,29,Luke Parker,MID,7,1,4,0,1,2019,Round 12
40,29,Harry Perryman,MID,7,1,0,0,1,2019,Round 12
41,29,Sam Petrevski-Seton,DEF,7,2,0,0,1,2019,Round 12
42,29,Mitch Robinson,MID,7,0,0,0,2,2019,Round 12
43,29,Kade Simpson,DEF,7,0,0,0,1,2019,Round 12
44,29,Daniel Talia,KEYD,7,0,3,0,3,2019,Round 12
45,29,Lewis Taylor,MID,7,0,0,0,1,2019,Round 12
46,29,Adam Tomlinson,MID,7,0,1,2,0,2019,Round 12
47,29,Nick Vlastuin,DEF,7,0,0,0,4,2019,Round 12
48,29,Lachie Weller,DEF,7,0,0,0,2,2019,Round 12
49,50,Gary Ablett,FWD,6,0,0,0,0,2019,Round 12
50,50,Noah Answerth,DEF,6,0,1,0,3,2019,Round 12
51,50,Charlie Ballard,KEYD,6,0,0,0,2,2019,Round 12
52,50,Jeremy Cameron,KEYF,6,2,0,3,0,2019,Round 12
53,50,Levi Casboult,KEYF,6,0,3,1,4,2019,Round 12
54,50,Tom Cole,DEF,6,0,1,0,1,2019,Round 12
55,50,Charlie Curnow,KEYF,6,3,3,2,0,2019,Round 12
56,50,Luke Dahlhaus,FWD,6,2,0,1,0,2019,Round 12
57,50,Brett Deledio,FWD,6,0,1,0,1,2019,Round 12
58,50,Brayden Fiorini,MID,6,0,0,0,0,2019,Round 12
59,50,Brodie Grundy,RUC,6,0,0,0,3,2019,Round 12
60,50,Jack Lukosius,DEF,6,1,1,0,2,2019,Round 12
61,50,Darcy MacPherson,FWD,6,0,0,0,0,2019,Round 12
62,50,Caleb Marchbank,DEF,6,0,2,0,4,2019,Round 12
63,50,Jack Martin,FWD,6,0,1,0,1,2019,Round 12
64,50,Chris Mayne,MID,6,0,0,1,1,2019,Round 12
65,50,Hugh McCluggage,MID,6,0,0,0,0,2019,Round 12
66,50,Luke McDonald,DEF,6,1,0,0,1,2019,Round 12
67,50,Harry McKay,KEYF,6,1,1,3,1,2019,Round 12
68,50,Mark O'Connor,DEF,6,0,0,0,2,2019,Round 12
69,50,Scott Pendlebury,MID,6,0,0,1,1,2019,Round 12
70,50,Jared Polec,MID,6,1,0,0,1,2019,Round 12
71,50,Esava Ratugolea,KEYF,6,2,4,0,1,2019,Round 12
72,50,Sam J. Reid,DEF,6,0,2,0,1,2019,Round 12
73,50,Daniel Rich,DEF,6,0,1,0,2,2019,Round 12
74,50,Josh Rotham,DEF,6,0,0,0,1,2019,Round 12
75,50,Dale Thomas,DEF,6,0,0,0,0,2019,Round 12
76,50,Taylor Walker,KEYF,6,2,1,3,0,2019,Round 12
77,50,Mason Wood,FWD,6,3,2,0,0,2019,Round 12
78,79,Harris Andrews,KEYD,5,0,3,0,4,2019,Round 12
79,79,Oskar Baker,MID,5,0,0,0,1,2019,Round 12
80,79,Angus Brayshaw,MID,5,0,1,0,2,2019,Round 12
