,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Jordan Ridley,KEYD,14,0,1,0,2,2023,Round 10
1,2,Jack Gunston,KEYF,13,1,0,4,0,2023,Round 10
2,3,Andrew McGrath,DEF,12,0,0,0,2,2023,Round 10
3,4,Nic Martin,MID,11,0,0,0,0,2023,Round 10
4,4,Darcy Moore,KEYD,11,0,6,0,10,2023,Round 10
5,4,James Sicily,KEYD,11,0,1,0,4,2023,Round 10
6,4,Nick Vlastuin,DEF,11,0,2,0,5,2023,Round 10
7,8,Nathan O'Driscoll,MID,10,0,0,0,0,2023,Round 10
8,8,Jack Ross,MID,10,2,0,0,2,2023,Round 10
9,8,Liam Stocker,DEF,10,0,0,0,1,2023,Round 10
10,8,Nasiah Wanganeen-Milera,DEF,10,1,0,0,3,2023,Round 10
11,8,Alex Witherden,DEF,10,0,0,0,1,2023,Round 10
12,13,Mac Andrew,KEYD,9,0,2,0,4,2023,Round 10
13,13,Kaine Baldwin,KEYD,9,0,1,0,3,2023,Round 10
14,13,Charlie Ballard,KEYD,9,0,6,0,7,2023,Round 10
15,13,Josh Daicos,MID,9,1,0,0,0,2023,Round 10
16,13,Bailey Dale,DEF,9,0,0,0,1,2023,Round 10
17,13,Sam Durham,MID,9,2,1,0,1,2023,Round 10
18,13,Lance Franklin,KEYF,9,4,4,1,0,2023,Round 10
19,13,Will Hayward,FWD,9,4,1,1,0,2023,Round 10
20,13,Dyson Heppell,DEF,9,0,1,0,2,2023,Round 10
21,13,Archie Perkins,FWD,9,1,0,0,0,2023,Round 10
22,13,Jake Waterman,KEYF,9,0,1,1,0,2023,Round 10
23,13,Callum Wilkie,KEYD,9,0,3,0,4,2023,Round 10
24,13,Brandon Zerk-Thatcher,KEYD,9,0,1,0,3,2023,Round 10
25,26,Harris Andrews,KEYD,8,0,1,0,3,2023,Round 10
26,26,Noah Balta,KEYD,8,0,3,0,4,2023,Round 10
27,26,Bailey Banfield,FWD,8,4,0,2,1,2023,Round 10
28,26,Jarrod Berry,MID,8,2,1,1,0,2023,Round 10
29,26,Jye Caldwell,FWD,8,0,0,0,0,2023,Round 10
30,26,Joe Daniher,KEYF,8,3,3,2,0,2023,Round 10
31,26,Max King,KEYF,8,5,2,1,0,2023,Round 10
32,26,Ryan Lester,KEYD,8,0,1,1,3,2023,Round 10
33,26,Mitch Lewis,KEYF,8,6,3,4,0,2023,Round 10
34,26,Kamdyn McIntosh,MID,8,0,1,1,2,2023,Round 10
35,26,Zach Merrett,MID,8,0,0,0,0,2023,Round 10
36,26,Brody Mihocek,KEYF,8,3,2,4,0,2023,Round 10
37,26,Conor Nash,MID,8,1,0,0,0,2023,Round 10
38,26,Lachie Neale,MID,8,0,0,0,2,2023,Round 10
39,26,Nic Newman,DEF,8,0,0,0,2,2023,Round 10
40,26,Alex Pearce,KEYD,8,0,2,0,6,2023,Round 10
41,26,Mason Redman,DEF,8,0,2,0,2,2023,Round 10
42,26,Daniel Rioli,DEF,8,0,0,0,2,2023,Round 10
43,26,Josh Rotham,KEYD,8,0,0,0,0,2023,Round 10
