,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Chris Dawes,KEYF,12,3,4,2,0,2013,Round 10
1,1,Lachlan Hansen,KEYD,12,0,1,0,2,2013,Round 10
2,1,Brock McLean,MID,12,2,0,2,1,2013,Round 10
3,4,Aaron Mullett,DEF,11,0,2,0,2,2013,Round 10
4,4,Scott D. Thompson,KEYD,11,0,0,0,3,2013,Round 10
5,6,Nathan Grima,KEYD,10,0,0,0,1,2013,Round 10
6,6,Brian Lake,KEYD,10,0,3,0,4,2013,Round 10
7,8,Michael Firrito,DEF,9,0,3,0,3,2013,Round 10
8,8,Shaun Grigg,MID,9,0,0,0,0,2013,Round 10
9,8,Michael Johnson,KEYD,9,0,0,0,1,2013,Round 10
10,8,Andrew Mackie,DEF,9,0,0,0,1,2013,Round 10
11,8,Drew Petrie,KEYF,9,5,1,6,0,2013,Round 10
12,8,Andrew Swallow,MID,9,0,0,1,0,2013,Round 10
13,8,Callan Ward,MID,9,0,1,0,3,2013,Round 10
14,8,Matthew White,MID,9,0,2,0,1,2013,Round 10
15,16,Levi Casboult,KEYF,8,3,4,0,2,2013,Round 10
16,16,Mitch Duncan,MID,8,1,1,1,0,2013,Round 10
17,16,Tom Lynch,FWD,8,3,1,1,1,2013,Round 10
18,16,Chris Masten,MID,8,0,0,0,0,2013,Round 10
19,16,Brandon Matera,FWD,8,1,0,1,2,2013,Round 10
20,16,Cameron O'Shea,DEF,8,1,1,0,2,2013,Round 10
21,16,Jay Schulz,KEYF,8,5,0,5,0,2013,Round 10
22,16,Paul Seedsman,DEF,8,0,2,0,3,2013,Round 10
23,16,Jack Watts,FWD,8,1,0,2,0,2013,Round 10
24,25,Shaun Atley,DEF,7,0,1,0,1,2013,Round 10
25,25,Luke Ball,MID,7,0,0,1,1,2013,Round 10
26,25,Ryan Bastinac,MID,7,1,0,0,0,2013,Round 10
27,25,Aaron Black,KEYF,7,6,2,3,0,2013,Round 10
28,25,Jarryd Blair,FWD,7,0,0,2,0,2013,Round 10
29,25,Ed Curnow,MID,7,0,0,1,0,2013,Round 10
30,25,Nick Dal Santo,MID,7,0,1,0,2,2013,Round 10
31,25,Josh Hill,FWD,7,2,3,0,0,2013,Round 10
32,25,Cale Hooker,KEYD,7,0,1,0,1,2013,Round 10
33,25,Adam Kennedy,DEF,7,0,0,0,2,2013,Round 10
