,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Brent Guerra,DEF,10,0,0,0,0,2013,Preliminary Finals
1,2,Paul Duffield,DEF,9,0,0,0,0,2013,Preliminary Finals
2,2,Luke McPharlin,KEYD,9,0,1,0,3,2013,Preliminary Finals
3,2,Jesse White,KEYF,9,3,2,3,1,2013,Preliminary Finals
4,5,Michael Johnson,KEYD,8,0,0,0,2,2013,Preliminary Finals
5,5,Steve Johnson,MID,8,1,1,0,1,2013,Preliminary Finals
6,7,Grant Birchall,DEF,7,0,1,0,2,2013,Preliminary Finals
7,7,Shaun Burgoyne,MID,7,1,0,0,2,2013,Preliminary Finals
8,7,Josh Gibson,KEYD,7,0,1,0,3,2013,Preliminary Finals
9,7,David Hale,RUC,7,3,3,0,0,2013,Preliminary Finals
10,11,Michael Barlow,MID,6,0,1,0,0,2013,Preliminary Finals
11,11,Brian Lake,KEYD,6,0,0,0,4,2013,Preliminary Finals
12,11,Chris Mayne,FWD,6,2,0,2,2,2013,Preliminary Finals
13,11,Aaron Sandilands,RUC,6,0,5,0,2,2013,Preliminary Finals
14,15,Luke Breust,FWD,5,5,0,1,0,2013,Preliminary Finals
15,15,Andrejs Everitt,DEF,5,0,0,0,3,2013,Preliminary Finals
16,15,Nat Fyfe,MID,5,2,3,0,3,2013,Preliminary Finals
17,15,Jack Gunston,FWD,5,2,1,2,0,2013,Preliminary Finals
18,15,Luke Hodge,DEF,5,0,0,0,0,2013,Preliminary Finals
19,15,Lewis Jetta,FWD,5,0,0,0,0,2013,Preliminary Finals
20,15,Jordan Lewis,MID,5,1,0,0,0,2013,Preliminary Finals
21,15,Nick Malceski,DEF,5,0,0,0,1,2013,Preliminary Finals
22,15,Jarrad McVeigh,DEF,5,0,0,0,0,2013,Preliminary Finals
23,15,Sam Mitchell,MID,5,0,0,1,0,2013,Preliminary Finals
24,15,Matthew Pavlich,KEYF,5,3,2,2,0,2013,Preliminary Finals
25,15,James Podsiadly,KEYF,5,1,1,0,1,2013,Preliminary Finals
26,15,Dane Rampe,DEF,5,0,0,0,1,2013,Preliminary Finals
27,15,Isaac Smith,MID,5,0,0,0,0,2013,Preliminary Finals
28,15,Lee Spurr,DEF,5,0,0,0,1,2013,Preliminary Finals
29,15,Mathew Stokes,MID,5,0,1,0,2,2013,Preliminary Finals
30,15,Cam Sutcliffe,DEF,5,0,0,0,1,2013,Preliminary Finals
31,15,Harry Taylor,KEYD,5,0,1,0,0,2013,Preliminary Finals
32,33,Jimmy Bartel,DEF,4,1,2,0,1,2013,Preliminary Finals
33,33,Shane Biggs,DEF,4,0,0,0,0,2013,Preliminary Finals
34,33,Zac Clarke,RUC,4,0,0,0,0,2013,Preliminary Finals
35,33,Joel Corey,MID,4,0,0,0,0,2013,Preliminary Finals
36,33,Ryan Crowley,MID,4,1,1,1,1,2013,Preliminary Finals
37,33,Zac Dawson,KEYD,4,0,0,0,2,2013,Preliminary Finals
38,33,Mitch Duncan,MID,4,0,1,0,2,2013,Preliminary Finals
39,33,Lance Franklin,KEYF,4,0,0,2,2,2013,Preliminary Finals
40,33,Tom Hawkins,KEYF,4,1,0,1,0,2013,Preliminary Finals
41,33,Jordan Murdoch,FWD,4,0,0,0,0,2013,Preliminary Finals
42,33,Luke Parker,MID,4,2,0,0,0,2013,Preliminary Finals
43,33,Paul Puopolo,FWD,4,1,0,1,0,2013,Preliminary Finals
44,33,Cyril Rioli,FWD,4,1,0,1,1,2013,Preliminary Finals
45,33,Gary Rohan,FWD,4,3,0,3,0,2013,Preliminary Finals
46,33,Joel Selwood,MID,4,1,0,0,0,2013,Preliminary Finals
47,33,Liam Shiels,MID,4,1,0,0,0,2013,Preliminary Finals
48,49,Josh Caddy,MID,3,0,1,0,0,2013,Preliminary Finals
49,49,Allen Christensen,FWD,3,0,0,1,0,2013,Preliminary Finals
50,49,Harry Cunningham,DEF,3,0,0,0,0,2013,Preliminary Finals
51,49,Heath Grundy,KEYD,3,0,0,0,0,2013,Preliminary Finals
52,49,Bradley Hill,MID,3,0,0,0,0,2013,Preliminary Finals
53,49,Josh Hunt,DEF,3,0,0,0,1,2013,Preliminary Finals
54,49,Kieren Jack,MID,3,0,0,0,0,2013,Preliminary Finals
55,49,David Mundy,MID,3,0,1,2,1,2013,Preliminary Finals
56,49,Ryan O'Keefe,MID,3,0,0,0,0,2013,Preliminary Finals
57,49,Danyle Pearce,MID,3,0,0,1,0,2013,Preliminary Finals
58,49,Jared Rivers,KEYD,3,0,1,0,2,2013,Preliminary Finals
59,49,Ben Stratton,KEYD,3,0,1,0,2,2013,Preliminary Finals
60,49,Nicholas Suban,MID,3,1,1,0,0,2013,Preliminary Finals
61,49,Michael Walters,FWD,3,2,1,0,0,2013,Preliminary Finals
62,63,Max Bailey,RUC,2,0,0,0,0,2013,Preliminary Finals
63,63,Jude Bolton,FWD,2,1,0,0,0,2013,Preliminary Finals
64,63,Dan Hannebery,MID,2,1,0,0,0,2013,Preliminary Finals
65,63,Stephen Hill,MID,2,0,0,0,0,2013,Preliminary Finals
66,63,James Kelly,MID,2,0,0,0,0,2013,Preliminary Finals
67,63,Josh P. Kennedy,MID,2,0,0,0,0,2013,Preliminary Finals
68,63,Tom Lonergan,KEYD,2,0,0,0,0,2013,Preliminary Finals
69,63,Steven Motlop,FWD,2,1,0,1,0,2013,Preliminary Finals
70,63,Shane Mumford,RUC,2,0,0,1,1,2013,Preliminary Finals
71,63,Tendai Mzungu,MID,2,0,0,0,0,2013,Preliminary Finals
72,63,Mike Pyke,RUC,2,1,0,0,1,2013,Preliminary Finals
73,63,Brad Sewell,MID,2,0,0,0,0,2013,Preliminary Finals
74,63,Nick Smith,DEF,2,0,0,0,0,2013,Preliminary Finals
75,63,Nathan Vardy,RUC,2,0,1,0,1,2013,Preliminary Finals
76,77,Hayden Ballantyne,FWD,1,1,0,0,0,2013,Preliminary Finals
77,77,Mark Blicavs,RUC,1,0,0,0,0,2013,Preliminary Finals
78,77,Cameron Guthrie,DEF,1,0,0,0,0,2013,Preliminary Finals
