,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Harris Andrews,KEYD,12,0,2,0,4,2021,Round 4
1,1,Changkuoth Jiath,DEF,12,0,0,0,7,2021,Round 4
2,1,Hugh McCluggage,MID,12,2,0,3,0,2021,Round 4
3,4,Lachie Ash,DEF,11,0,0,0,2,2021,Round 4
4,4,Josh Battle,FWD,11,0,1,0,1,2021,Round 4
5,4,Eric Hipwood,KEYF,11,3,4,2,0,2021,Round 4
6,4,Bachar Houli,DEF,11,0,0,0,2,2021,Round 4
7,4,Liam Jones,KEYD,11,0,4,0,9,2021,Round 4
8,9,Lachlan Keeffe,KEYD,10,0,4,0,6,2021,Round 4
9,9,Jeremy McGovern,KEYD,10,0,3,0,6,2021,Round 4
10,9,Sam Petrevski-Seton,DEF,10,0,0,0,1,2021,Round 4
11,9,Dane Rampe,KEYD,10,0,0,0,2,2021,Round 4
12,13,Tom Barrass,KEYD,9,0,4,0,7,2021,Round 4
13,13,Jack Bowes,DEF,9,0,1,1,2,2021,Round 4
14,13,Tom Doedee,KEYD,9,0,5,0,6,2021,Round 4
15,13,Tim English,RUC,9,6,5,2,0,2021,Round 4
16,13,Bradley Hill,DEF,9,0,0,0,0,2021,Round 4
17,13,Daniel Howe,MID,9,1,0,0,1,2021,Round 4
18,13,Chris Mayne,DEF,9,0,1,0,3,2021,Round 4
19,13,Tom McDonald,KEYF,9,0,2,2,0,2021,Round 4
20,13,Tim Membrey,KEYF,9,3,1,4,0,2021,Round 4
21,13,Tom Stewart,DEF,9,0,0,0,3,2021,Round 4
22,13,Matt Taberner,KEYF,9,3,1,4,0,2021,Round 4
23,13,Lachie Weller,FWD,9,0,0,1,0,2021,Round 4
24,25,Hunter Clark,DEF,8,0,0,0,3,2021,Round 4
25,25,Tom Clurey,KEYD,8,0,1,0,1,2021,Round 4
26,25,Luke Davies-Uniacke,MID,8,2,1,1,0,2021,Round 4
27,25,Sam Docherty,DEF,8,0,1,0,4,2021,Round 4
28,25,Brandon Ellis,MID,8,1,0,0,0,2021,Round 4
29,25,Bayley Fritsch,FWD,8,4,2,1,0,2021,Round 4
30,25,Andrew Gaff,MID,8,0,0,0,1,2021,Round 4
31,25,Nick Haynes,DEF,8,0,1,0,4,2021,Round 4
32,25,Dyson Heppell,DEF,8,0,1,0,4,2021,Round 4
33,25,Ryan Lester,DEF,8,0,2,1,2,2021,Round 4
34,25,Mitch Lewis,KEYF,8,1,5,1,0,2021,Round 4
35,25,Rowan Marshall,RUC,8,0,3,1,2,2021,Round 4
36,25,Ben McEvoy,RUC,8,1,0,0,2,2021,Round 4
37,25,Aaron Naughton,KEYF,8,3,4,0,0,2021,Round 4
38,25,Reilly O'Brien,RUC,8,2,4,0,2,2021,Round 4
39,25,Izak Rankine,FWD,8,1,0,2,0,2021,Round 4
40,25,Jordan Ridley,DEF,8,0,3,0,3,2021,Round 4
41,25,Josh Rotham,KEYD,8,0,0,0,0,2021,Round 4
42,25,Lachlan Sholl,MID,8,0,1,0,1,2021,Round 4
43,25,Steele Sidebottom,FWD,8,0,0,3,0,2021,Round 4
44,25,David Swallow,MID,8,1,1,1,1,2021,Round 4
45,25,Tim Taranto,FWD,8,0,0,0,0,2021,Round 4
46,25,Jimmy Webster,DEF,8,0,0,0,1,2021,Round 4
47,48,Blake Acres,MID,7,1,0,0,0,2021,Round 4
48,48,Noah Anderson,MID,7,0,0,1,0,2021,Round 4
49,48,Grant Birchall,DEF,7,0,0,0,0,2021,Round 4
50,48,Adam Cerra,MID,7,0,0,0,0,2021,Round 4
51,48,Nik Cox,MID,7,1,0,0,2,2021,Round 4
52,48,Isaac Cumming,DEF,7,0,0,0,0,2021,Round 4
53,48,Jake Lloyd,DEF,7,1,0,0,2,2021,Round 4
54,48,Daniel McKenzie,MID,7,1,0,0,1,2021,Round 4
55,48,Darcy Moore,KEYD,7,0,3,1,6,2021,Round 4
56,48,Harry Morrison,MID,7,0,0,1,0,2021,Round 4
57,48,John Noble,DEF,7,0,0,0,1,2021,Round 4
58,48,Clayton Oliver,MID,7,0,0,1,1,2021,Round 4
59,48,Luke Parker,MID,7,1,0,1,1,2021,Round 4
60,48,Christian Petracca,MID,7,1,0,1,0,2021,Round 4
61,48,Sam Reid,KEYF,7,3,6,0,2,2021,Round 4
62,48,Brodie Smith,DEF,7,0,0,0,4,2021,Round 4
63,48,Taylor Walker,KEYF,7,2,4,1,0,2021,Round 4
64,48,Tobe Watson,DEF,7,0,0,0,3,2021,Round 4
65,48,Chad Wingard,FWD,7,0,1,1,1,2021,Round 4
66,48,James Worpel,MID,7,0,1,0,0,2021,Round 4
67,48,Jack Ziebell,DEF,7,0,1,0,2,2021,Round 4
68,69,Ben Ainsworth,FWD,6,1,0,1,0,2021,Round 4
69,69,Aliir Aliir,KEYD,6,0,2,0,2,2021,Round 4
70,69,Karl Amon,MID,6,0,0,0,1,2021,Round 4
71,69,Jack Crisp,DEF,6,0,2,0,2,2021,Round 4
72,69,Liam Duggan,DEF,6,0,0,0,1,2021,Round 4
73,69,Xavier Duursma,MID,6,0,1,0,1,2021,Round 4
74,69,Sam Frost,KEYD,6,0,1,0,2,2021,Round 4
75,69,Darcy Gardiner,KEYD,6,0,2,0,3,2021,Round 4
76,69,Max Gawn,RUC,6,0,0,0,3,2021,Round 4
77,69,Mitch Georgiades,KEYF,6,4,0,1,1,2021,Round 4
78,69,Robbie Gray,FWD,6,4,1,1,0,2021,Round 4
79,69,Cameron Guthrie,MID,6,0,0,0,0,2021,Round 4
80,69,Aaron Hall,DEF,6,0,0,0,0,2021,Round 4
81,69,Hamish Hartlett,DEF,6,0,0,0,3,2021,Round 4
82,69,Isaac Heeney,FWD,6,3,2,3,0,2021,Round 4
83,69,Dougal Howard,KEYD,6,0,1,0,4,2021,Round 4
84,69,Jeremy Howe,DEF,6,0,1,0,2,2021,Round 4
85,69,Lachie Jones,DEF,6,0,0,0,2,2021,Round 4
86,69,Jake Kelly,DEF,6,0,1,0,1,2021,Round 4
87,69,Josh J. Kennedy,KEYF,6,3,2,1,0,2021,Round 4
88,69,Jake Kolodjashnij,KEYD,6,0,2,0,3,2021,Round 4
89,69,Kyle Langford,MID,6,0,0,0,0,2021,Round 4
90,69,Scott Lycett,RUC,6,2,0,0,1,2021,Round 4
91,69,Dylan Moore,FWD,6,4,2,0,0,2021,Round 4
92,69,Toby Nankervis,RUC,6,0,1,0,6,2021,Round 4
93,69,Jackson Nelson,DEF,6,0,0,0,1,2021,Round 4
94,69,Jaeger O'Meara,MID,6,0,0,0,0,2021,Round 4
95,69,Tom Phillips,MID,6,1,1,0,0,2021,Round 4
96,69,Sebastian Ross,MID,6,0,0,0,0,2021,Round 4
97,69,Harry Schoenberg,MID,6,1,0,0,1,2021,Round 4
98,69,Brad Sheppard,DEF,6,0,0,0,1,2021,Round 4
99,69,Jack Sinclair,DEF,6,0,0,1,1,2021,Round 4
100,69,Tarryn Thomas,FWD,6,2,0,0,0,2021,Round 4
101,69,Michael Walters,FWD,6,3,1,2,0,2021,Round 4
102,69,Callan Ward,MID,6,0,0,0,1,2021,Round 4
103,69,Callum Wilkie,KEYD,6,0,0,0,0,2021,Round 4
104,105,James Aish,DEF,5,1,0,0,0,2021,Round 4
105,105,Tom Atkins,DEF,5,0,0,0,0,2021,Round 4
106,105,Shaun Atley,DEF,5,0,0,0,0,2021,Round 4
107,105,Eddie Betts,FWD,5,1,0,1,0,2021,Round 4
108,105,Jarrod Brander,MID,5,0,1,0,4,2021,Round 4
109,105,Angus Brayshaw,MID,5,0,0,0,1,2021,Round 4
110,105,Jack Buckley,KEYD,5,0,1,0,3,2021,Round 4
111,105,Matt Buntine,DEF,5,0,0,0,0,2021,Round 4
112,105,Jordan Clark,MID,5,1,0,3,0,2021,Round 4
113,105,Tom Cole,DEF,5,0,0,0,2,2021,Round 4
114,105,Matthew Cottrell,MID,5,1,0,1,0,2021,Round 4
115,105,Brennan Cox,KEYD,5,0,2,0,3,2021,Round 4
116,105,Ed Curnow,MID,5,0,0,2,0,2021,Round 4
117,105,Bailey Dale,DEF,5,0,0,0,4,2021,Round 4
118,105,Sean Darcy,RUC,5,5,5,0,0,2021,Round 4
119,105,Darcy Fogarty,KEYF,5,3,0,3,0,2021,Round 4
120,105,Billy Frampton,KEYF,5,2,1,2,1,2021,Round 4
121,105,Errol Gulden,FWD,5,3,0,0,0,2021,Round 4
122,105,Tom Hawkins,KEYF,5,3,1,3,0,2021,Round 4
123,105,Lachie Henderson,KEYD,5,0,1,0,2,2021,Round 4
124,105,Harry Himmelberg,KEYF,5,1,0,1,0,2021,Round 4
125,105,Jacob Hopper,MID,5,0,0,0,0,2021,Round 4
126,105,Will Hoskin-Elliott,MID,5,0,1,1,0,2021,Round 4
127,105,Dan Houston,DEF,5,1,0,0,1,2021,Round 4
128,105,Ethan Hughes,DEF,5,0,0,0,0,2021,Round 4
129,105,Connor Idun,DEF,5,0,0,0,1,2021,Round 4
130,105,Jarman Impey,DEF,5,0,1,0,1,2021,Round 4
131,105,Nathan Jones,FWD,5,1,1,0,0,2021,Round 4
132,105,Alex Keath,KEYD,5,0,2,0,4,2021,Round 4
133,105,Jayden Laverde,KEYD,5,0,0,0,0,2021,Round 4
134,105,Jack Lukosius,DEF,5,1,1,2,0,2021,Round 4
135,105,Tom Lynch,FWD,5,1,1,1,1,2021,Round 4
136,105,Jarryd Lyons,MID,5,0,0,0,0,2021,Round 4
137,105,Tom McCartin,KEYD,5,0,0,0,2,2021,Round 4
138,105,Oscar McInerney,RUC,5,0,1,0,3,2021,Round 4
139,105,Gryan Miers,FWD,5,0,0,1,0,2021,Round 4
140,105,Touk Miller,MID,5,0,0,0,1,2021,Round 4
141,105,Callum Mills,MID,5,0,0,0,1,2021,Round 4
142,105,Tom Mitchell,MID,5,0,0,0,0,2021,Round 4
143,105,David Mundy,MID,5,1,1,0,1,2021,Round 4
144,105,Marc Murphy,FWD,5,0,0,0,0,2021,Round 4
145,105,Lachie Neale,MID,5,0,0,0,0,2021,Round 4
146,105,Jack Newnes,MID,5,1,0,0,0,2021,Round 4
147,105,Marlion Pickett,MID,5,0,0,0,1,2021,Round 4
148,105,Tom Powell,FWD,5,0,0,0,0,2021,Round 4
149,105,Daniel Rich,DEF,5,0,0,0,1,2021,Round 4
150,105,Deven Robertson,FWD,5,2,1,1,0,2021,Round 4
151,105,Christian Salem,DEF,5,0,2,0,4,2021,Round 4
152,105,Joel Selwood,MID,5,0,0,0,0,2021,Round 4
153,105,Liam Shiels,MID,5,0,1,0,0,2021,Round 4
