,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,James Sicily,KEYD,16,0,4,0,8,2023,Round 11
1,2,Dyson Heppell,DEF,13,0,2,1,1,2023,Round 11
2,3,Nick Blakey,DEF,12,0,3,0,7,2023,Round 11
3,3,Brennan Cox,KEYD,12,0,1,0,3,2023,Round 11
4,3,Liam Duggan,DEF,12,0,0,0,0,2023,Round 11
5,6,Charlie Curnow,KEYF,11,4,6,0,0,2023,Round 11
6,6,Mason Redman,DEF,11,0,0,0,2,2023,Round 11
7,6,Luke Ryan,DEF,11,0,0,0,0,2023,Round 11
8,9,Jesse Hogan,KEYF,10,3,3,0,1,2023,Round 11
9,9,Shannon Hurn,DEF,10,0,0,0,0,2023,Round 11
10,9,Liam Jones,KEYD,10,0,2,0,10,2023,Round 11
11,9,Nic Martin,MID,10,0,0,1,0,2023,Round 11
12,9,Jake Waterman,KEYF,10,2,1,2,0,2023,Round 11
13,9,Jacob Weitering,KEYD,10,0,2,0,7,2023,Round 11
14,15,Lachie Ash,DEF,9,0,2,0,3,2023,Round 11
15,15,Jeremy Finlayson,KEYF,9,3,1,2,0,2023,Round 11
16,15,Toby Greene,FWD,9,5,2,2,2,2023,Round 11
17,15,Jayden Hunt,DEF,9,0,0,0,0,2023,Round 11
18,15,Andrew McGrath,DEF,9,0,1,0,2,2023,Round 11
19,15,Dylan Moore,FWD,9,2,0,1,0,2023,Round 11
20,15,Jaidyn Stephenson,FWD,9,3,1,2,0,2023,Round 11
21,15,Tom Stewart,DEF,9,0,2,0,6,2023,Round 11
22,15,Jamarra Ugle-Hagan,KEYF,9,4,0,7,0,2023,Round 11
23,24,Tim English,RUC,8,1,0,1,2,2023,Round 11
24,24,Luke Foley,DEF,8,0,0,0,0,2023,Round 11
25,24,Ben Hobbs,MID,8,2,0,0,0,2023,Round 11
26,24,Ethan Hughes,DEF,8,0,1,0,2,2023,Round 11
27,24,Nick Larkey,KEYF,8,8,1,2,0,2023,Round 11
28,24,Jayden Laverde,KEYD,8,0,0,0,2,2023,Round 11
29,24,Brayden Maynard,DEF,8,0,1,1,3,2023,Round 11
30,24,Justin McInerney,MID,8,2,0,0,1,2023,Round 11
31,24,Tom Mitchell,MID,8,0,0,0,0,2023,Round 11
32,24,Jordan Ridley,KEYD,8,0,1,0,2,2023,Round 11
