,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Mitch Duncan,MID,12,2,0,0,1,2019,Round 8
1,2,David Astbury,KEYD,11,0,3,0,5,2019,Round 8
2,2,James Cousins,MID,11,0,1,1,0,2019,Round 8
3,2,Dylan Grimes,KEYD,11,0,0,0,1,2019,Round 8
4,2,Blake Hardwick,DEF,11,0,1,0,1,2019,Round 8
5,2,Michael Hurley,KEYD,11,0,0,0,3,2019,Round 8
6,2,Jake Melksham,FWD,11,3,0,5,0,2019,Round 8
7,2,Heath Shaw,DEF,11,0,1,0,3,2019,Round 8
8,9,Josh Bruce,KEYF,10,2,7,2,1,2019,Round 8
9,9,Charlie Constable,MID,10,0,0,0,0,2019,Round 8
10,9,Ricky Henderson,MID,10,0,0,2,2,2019,Round 8
11,9,Bachar Houli,DEF,10,0,0,0,2,2019,Round 8
12,9,Jarrod Lienert,DEF,10,0,0,0,0,2019,Round 8
13,9,Dylan Moore,FWD,10,0,1,1,0,2019,Round 8
14,9,Harry Taylor,KEYD,10,0,1,0,3,2019,Round 8
15,16,Josh Battle,KEYD,9,0,1,1,1,2019,Round 8
16,16,Jason Castagna,FWD,9,3,0,1,0,2019,Round 8
17,16,Jeremy Finlayson,KEYF,9,4,3,1,1,2019,Round 8
18,16,Lachie Hunter,MID,9,0,1,0,2,2019,Round 8
19,16,Shannon Hurn,DEF,9,0,0,0,1,2019,Round 8
20,16,Jay Lockhart,FWD,9,0,0,3,1,2019,Round 8
21,16,Caleb Marchbank,DEF,9,0,1,0,4,2019,Round 8
22,16,Kamdyn McIntosh,MID,9,0,3,0,1,2019,Round 8
23,16,Mason Redman,DEF,9,0,2,0,5,2019,Round 8
24,16,Brad Sheppard,DEF,9,0,0,0,0,2019,Round 8
25,16,James Sicily,KEYD,9,0,1,0,1,2019,Round 8
26,16,Robbie Tarrant,KEYD,9,0,1,0,4,2019,Round 8
27,28,Ben Ainsworth,FWD,8,2,1,2,0,2019,Round 8
28,28,Ben Brown,KEYF,8,5,1,5,0,2019,Round 8
29,28,Jack Darling,KEYF,8,2,2,0,0,2019,Round 8
30,28,Phil Davis,KEYD,8,0,0,0,1,2019,Round 8
31,28,Liam Duggan,DEF,8,0,0,0,2,2019,Round 8
32,28,James Frawley,KEYD,8,0,1,0,2,2019,Round 8
33,28,Ryan Garthwaite,KEYD,8,0,0,0,3,2019,Round 8
34,28,Sam Gray,FWD,8,0,0,0,0,2019,Round 8
35,28,Brodie Grundy,RUC,8,3,2,0,2,2019,Round 8
36,28,Cale Hooker,KEYD,8,1,4,0,1,2019,Round 8
37,28,Tom J. Lynch,KEYF,8,5,6,1,0,2019,Round 8
38,28,Ben McEvoy,RUC,8,1,2,0,1,2019,Round 8
39,28,Gryan Miers,FWD,8,2,0,0,0,2019,Round 8
40,28,Tim O'Brien,KEYD,8,0,0,0,2,2019,Round 8
41,28,Shane Savage,DEF,8,0,0,0,1,2019,Round 8
42,28,Tom Stewart,DEF,8,0,1,0,1,2019,Round 8
43,28,Matt Taberner,KEYF,8,1,3,1,1,2019,Round 8
