,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Errol Gulden,FWD,12,1,1,1,1,2022,Round 20
1,1,Jayden Laverde,KEYD,12,0,1,0,3,2022,Round 20
2,3,Tom Barrass,KEYD,11,0,3,0,6,2022,Round 20
3,3,Andrew Gaff,MID,11,0,1,1,3,2022,Round 20
4,3,Jake Lloyd,DEF,11,0,0,1,0,2022,Round 20
5,3,Mitch McGovern,KEYD,11,0,0,1,4,2022,Round 20
6,3,Ed Richards,DEF,11,0,1,0,3,2022,Round 20
7,8,Andrew Brayshaw,MID,10,1,0,0,0,2022,Round 20
8,8,Sam Docherty,DEF,10,0,0,0,1,2022,Round 20
9,8,Sam Durham,MID,10,0,0,2,2,2022,Round 20
10,8,Dyson Heppell,DEF,10,0,1,2,1,2022,Round 20
11,8,Kyle Langford,FWD,10,1,0,2,1,2022,Round 20
12,8,Mason Redman,DEF,10,0,2,1,6,2022,Round 20
13,8,Tom Stewart,DEF,10,0,1,0,3,2022,Round 20
14,8,Sam Taylor,KEYD,10,0,5,0,5,2022,Round 20
15,16,Sam De Koning,KEYD,9,0,2,0,4,2022,Round 20
16,16,Mitch Duncan,DEF,9,0,0,0,1,2022,Round 20
17,16,Nick Hind,DEF,9,0,1,1,3,2022,Round 20
18,16,Jason Horne-Francis,FWD,9,0,1,4,1,2022,Round 20
19,16,Jake Kelly,DEF,9,0,1,0,2,2022,Round 20
20,16,Rowan Marshall,RUC,9,0,2,1,2,2022,Round 20
21,16,Paddy McCartin,KEYD,9,0,4,0,5,2022,Round 20
22,16,Tim Membrey,KEYF,9,2,1,5,0,2022,Round 20
23,16,Tom Mitchell,MID,9,0,0,0,0,2022,Round 20
24,16,Nick Vlastuin,DEF,9,0,0,0,4,2022,Round 20
25,26,Jeremy Cameron,KEYF,8,3,2,2,0,2022,Round 20
26,26,Jack Darling,KEYF,8,5,3,1,0,2022,Round 20
27,26,Oliver Florent,DEF,8,0,0,0,2,2022,Round 20
28,26,Luke McDonald,DEF,8,0,2,0,5,2022,Round 20
29,26,Daniel McStay,KEYF,8,1,1,4,0,2022,Round 20
30,26,Callum Mills,MID,8,0,1,0,0,2022,Round 20
31,26,Dylan Moore,FWD,8,3,0,0,0,2022,Round 20
32,26,Harry Morrison,MID,8,0,0,0,2,2022,Round 20
33,26,Liam Ryan,FWD,8,2,1,3,1,2022,Round 20
34,26,Isaac Smith,FWD,8,2,0,0,0,2022,Round 20
35,26,Brodie Smith,DEF,8,0,1,0,3,2022,Round 20
36,26,Peter Wright,KEYF,8,3,1,3,1,2022,Round 20
37,26,Brandon Zerk-Thatcher,KEYD,8,0,0,0,4,2022,Round 20
38,39,Nick Blakey,DEF,7,0,1,0,5,2022,Round 20
39,39,Shai Bolton,FWD,7,3,1,2,0,2022,Round 20
40,39,Jase Burgoyne,DEF,7,1,0,0,1,2022,Round 20
41,39,Adam Cerra,MID,7,0,1,0,0,2022,Round 20
42,39,Josh Daicos,MID,7,1,0,1,2,2022,Round 20
43,39,Bailey Dale,DEF,7,0,0,0,0,2022,Round 20
44,39,Liam Duggan,DEF,7,0,0,0,0,2022,Round 20
45,39,Xavier Duursma,MID,7,0,1,0,0,2022,Round 20
46,39,Luke Foley,DEF,7,0,0,0,2,2022,Round 20
47,39,Tom Hawkins,KEYF,7,4,1,5,0,2022,Round 20
48,39,Jesse Hogan,KEYF,7,3,1,3,0,2022,Round 20
49,39,Max King,KEYF,7,4,1,4,0,2022,Round 20
50,39,Patrick Lipinski,FWD,7,0,2,0,0,2022,Round 20
51,39,Tom J. Lynch,KEYF,7,4,5,1,0,2022,Round 20
52,39,Connor Macdonald,FWD,7,0,0,0,2,2022,Round 20
53,39,Jai Newcombe,MID,7,1,1,1,0,2022,Round 20
54,39,Dane Rampe,KEYD,7,0,0,0,0,2022,Round 20
55,39,Luke Ryan,DEF,7,0,0,0,1,2022,Round 20
56,39,Adam Saad,DEF,7,0,2,0,3,2022,Round 20
57,39,Caleb Serong,MID,7,0,0,0,1,2022,Round 20
58,39,James Stewart,KEYD,7,3,2,1,0,2022,Round 20
59,39,Cameron Zurhaar,FWD,7,2,1,2,0,2022,Round 20
60,61,Ben Ainsworth,FWD,6,2,0,1,0,2022,Round 20
61,61,Karl Amon,MID,6,1,1,0,0,2022,Round 20
62,61,Jed Anderson,FWD,6,1,0,0,0,2022,Round 20
63,61,Charlie Cameron,FWD,6,4,0,4,0,2022,Round 20
64,61,Sam Collins,KEYD,6,0,1,0,3,2022,Round 20
65,61,Jamie Cripps,FWD,6,3,0,1,0,2022,Round 20
66,61,Caleb Daniel,DEF,6,0,0,0,0,2022,Round 20
67,61,Kallan Dawson,KEYD,6,0,0,0,0,2022,Round 20
68,61,Josh Dunkley,FWD,6,3,2,1,0,2022,Round 20
69,61,Kane Farrell,FWD,6,0,0,0,1,2022,Round 20
70,61,Lance Franklin,KEYF,6,1,0,5,0,2022,Round 20
71,61,Bayley Fritsch,FWD,6,4,0,4,0,2022,Round 20
72,61,Blake Hardwick,DEF,6,0,0,0,2,2022,Round 20
73,61,Nick Haynes,DEF,6,0,1,0,4,2022,Round 20
74,61,Will Hayward,FWD,6,0,0,2,0,2022,Round 20
75,61,Eric Hipwood,KEYF,6,5,1,1,0,2022,Round 20
76,61,Will Hoskin-Elliott,FWD,6,0,1,0,0,2022,Round 20
77,61,Shannon Hurn,DEF,6,0,1,0,0,2022,Round 20
78,61,Jake Lever,KEYD,6,0,0,0,4,2022,Round 20
79,61,Jarrod Lienert,KEYD,6,0,0,0,0,2022,Round 20
80,61,Ben Long,FWD,6,0,0,2,0,2022,Round 20
81,61,Jarryd Lyons,MID,6,1,1,1,1,2022,Round 20
82,61,Jake Melksham,FWD,6,3,1,2,1,2022,Round 20
83,61,Zach Merrett,MID,6,0,0,0,1,2022,Round 20
84,61,Nathan Murphy,KEYD,6,0,0,0,3,2022,Round 20
85,61,Jack Petruccelle,FWD,6,2,1,1,0,2022,Round 20
86,61,Jack Redden,MID,6,1,0,0,1,2022,Round 20
87,61,Jack Riewoldt,KEYF,6,2,1,2,0,2022,Round 20
88,61,Connor Rozee,FWD,6,0,0,1,0,2022,Round 20
89,61,James Sicily,KEYD,6,0,0,0,2,2022,Round 20
90,61,Jamarra Ugle-Hagan,KEYF,6,3,1,4,0,2022,Round 20
91,61,Sam Walsh,MID,6,0,0,0,1,2022,Round 20
92,61,Josh Ward,MID,6,0,0,0,0,2022,Round 20
93,61,Jacob Weitering,KEYD,6,0,1,0,3,2022,Round 20
94,61,Mason Wood,MID,6,1,2,1,1,2022,Round 20
95,96,Callum Ah Chee,MID,5,0,1,0,2,2022,Round 20
96,96,James Aish,MID,5,0,0,0,2,2022,Round 20
97,96,Joel Amartey,KEYF,5,2,2,1,0,2022,Round 20
98,96,Miles Bergman,MID,5,0,1,0,1,2022,Round 20
99,96,Marcus Bontempelli,MID,5,0,1,0,1,2022,Round 20
100,96,Zak Butters,FWD,5,1,1,1,0,2022,Round 20
101,96,Darcy Byrne-Jones,DEF,5,0,0,0,1,2022,Round 20
102,96,Mabior Chol,KEYF,5,4,3,1,0,2022,Round 20
103,96,Jordan Clark,DEF,5,0,0,0,0,2022,Round 20
104,96,Keidean Coleman,DEF,5,0,0,0,3,2022,Round 20
105,96,Callum Coleman-Jones,RUC,5,0,0,1,2,2022,Round 20
106,96,Zaine Cordy,KEYD,5,0,0,0,1,2022,Round 20
107,96,Matthew Cottrell,FWD,5,2,1,0,0,2022,Round 20
108,96,Brennan Cox,KEYD,5,0,1,0,2,2022,Round 20
109,96,Isaac Cumming,DEF,5,0,0,0,2,2022,Round 20
110,96,Jordan Dawson,DEF,5,0,0,0,1,2022,Round 20
111,96,Shane Edwards,FWD,5,1,1,0,0,2022,Round 20
112,96,Harry Edwards,KEYD,5,0,2,0,4,2022,Round 20
113,96,Darcy Fogarty,KEYF,5,1,2,2,1,2022,Round 20
114,96,Hugh Greenwood,MID,5,1,1,0,1,2022,Round 20
115,96,Zach Guthrie,DEF,5,0,0,0,3,2022,Round 20
116,96,Dan Hannebery,MID,5,0,0,0,0,2022,Round 20
117,96,Liam Henry,FWD,5,0,0,0,1,2022,Round 20
118,96,Jack Henry,KEYD,5,0,0,0,1,2022,Round 20
119,96,Harry Himmelberg,KEYF,5,1,2,0,2,2022,Round 20
120,96,Max Holmes,MID,5,0,0,0,0,2022,Round 20
121,96,Changkuoth Jiath,DEF,5,1,2,0,1,2022,Round 20
122,96,Lachie Jones,DEF,5,0,0,0,1,2022,Round 20
123,96,Josh Kelly,MID,5,0,0,1,1,2022,Round 20
124,96,Jake Kolodjashnij,KEYD,5,0,1,0,1,2022,Round 20
125,96,Tom Liberatore,MID,5,1,0,0,1,2022,Round 20
126,96,Rory Lobb,KEYF,5,0,1,2,1,2022,Round 20
127,96,Darcy Macpherson,FWD,5,2,0,1,0,2022,Round 20
128,96,Lincoln McCarthy,FWD,5,3,2,1,0,2022,Round 20
129,96,Hugh McCluggage,MID,5,0,0,0,0,2022,Round 20
130,96,Kamdyn McIntosh,MID,5,0,0,1,0,2022,Round 20
131,96,Harry McKay,KEYF,5,2,3,2,0,2022,Round 20
132,96,Wayne Milera,FWD,5,1,0,1,1,2022,Round 20
133,96,Archie Perkins,FWD,5,1,0,2,1,2022,Round 20
134,96,Sam Powell-Pepper,FWD,5,1,2,0,0,2022,Round 20
135,96,Sam Reid,KEYF,5,2,2,0,0,2022,Round 20
136,96,Jack Scrimshaw,DEF,5,2,2,0,1,2022,Round 20
137,96,Jeremy Sharp,MID,5,1,0,0,0,2022,Round 20
138,96,Charlie Spargo,FWD,5,0,0,0,0,2022,Round 20
139,96,Tyson Stengle,FWD,5,0,0,2,0,2022,Round 20
140,96,Dylan Stephens,MID,5,0,0,0,2,2022,Round 20
141,96,Jaidyn Stephenson,FWD,5,0,0,0,1,2022,Round 20
142,96,Tim Taranto,FWD,5,0,0,0,0,2022,Round 20
143,96,Kayne Turner,DEF,5,0,0,0,1,2022,Round 20
144,96,Taylor Walker,KEYF,5,1,2,0,0,2022,Round 20
145,96,Cody Weightman,FWD,5,2,0,0,0,2022,Round 20
146,96,Connor West,FWD,5,1,0,1,0,2022,Round 20
147,96,Callum Wilkie,DEF,5,0,0,0,2,2022,Round 20
148,96,Bailey Williams,MID,5,0,0,0,2,2022,Round 20
149,96,Dayne Zorko,FWD,5,0,0,0,0,2022,Round 20
150,151,Noah Anderson,MID,4,0,0,0,0,2022,Round 20
151,151,Noah Answerth,DEF,4,0,1,0,1,2022,Round 20
152,151,Zac Bailey,FWD,4,0,0,1,1,2022,Round 20
153,151,Josh Battle,KEYD,4,0,0,0,1,2022,Round 20
154,151,Jarrod Berry,MID,4,0,1,1,1,2022,Round 20
155,151,Jed Bews,DEF,4,0,0,0,1,2022,Round 20
156,151,Trent Bianco,FWD,4,0,0,0,1,2022,Round 20
157,151,Aiden Bonar,KEYD,4,0,0,0,0,2022,Round 20
158,151,Darcy Cameron,RUC,4,0,2,0,4,2022,Round 20
159,151,Heath Chapman,DEF,4,0,0,0,0,2022,Round 20
160,151,Ryan Clarke,FWD,4,1,0,1,0,2022,Round 20
161,151,Brad Close,FWD,4,1,0,0,0,2022,Round 20
162,151,Nakia Cockatoo,FWD,4,0,1,0,3,2022,Round 20
163,151,Travis Colyer,FWD,4,0,0,0,0,2022,Round 20
164,151,Patrick Dangerfield,MID,4,1,0,0,1,2022,Round 20
165,151,Jamie Elliott,FWD,4,2,0,1,0,2022,Round 20
166,151,Robbie Fox,DEF,4,0,0,0,0,2022,Round 20
167,151,Darcy Gardiner,KEYD,4,0,1,0,2,2022,Round 20
168,151,Ryan Gardner,KEYD,4,0,2,0,3,2022,Round 20
169,151,Caleb Graham,KEYD,4,0,1,0,1,2022,Round 20
170,151,Isaac Heeney,FWD,4,3,1,1,0,2022,Round 20
171,151,Michael Hibberd,DEF,4,0,0,0,1,2022,Round 20
172,151,Jack Higgins,FWD,4,1,0,3,0,2022,Round 20
173,151,Jason Johannisen,FWD,4,1,0,0,0,2022,Round 20
174,151,Ash Johnson,KEYF,4,1,1,1,0,2022,Round 20
175,151,Tom Jonas,KEYD,4,0,1,0,3,2022,Round 20
176,151,Harrison Jones,KEYF,4,2,2,1,0,2022,Round 20
177,151,Ben Keays,MID,4,2,0,0,0,2022,Round 20
178,151,Tim Kelly,MID,4,0,0,0,0,2022,Round 20
179,151,Buku Khamis,KEYF,4,0,0,1,2,2022,Round 20
180,151,Ed Langdon,MID,4,1,0,0,2,2022,Round 20
181,151,Nick Larkey,KEYF,4,3,2,1,0,2022,Round 20
182,151,Griffin Logue,KEYD,4,2,2,0,0,2022,Round 20
183,151,Jack Lukosius,KEYF,4,0,1,0,1,2022,Round 20
184,151,Jack Macrae,MID,4,0,0,0,0,2022,Round 20
185,151,Finn Maginness,MID,4,0,0,1,0,2022,Round 20
186,151,Oleg Markov,DEF,4,0,0,0,0,2022,Round 20
187,151,Todd Marshall,KEYF,4,2,0,1,0,2022,Round 20
188,151,Shane McAdam,FWD,4,2,2,0,0,2022,Round 20
189,151,Tom McCartin,KEYD,4,0,2,0,2,2022,Round 20
190,151,Robbie McComb,FWD,4,0,0,0,0,2022,Round 20
191,151,Ben McEvoy,RUC,4,2,2,1,1,2022,Round 20
192,151,Ned McHenry,FWD,4,2,0,1,0,2022,Round 20
193,151,Gryan Miers,FWD,4,2,0,1,0,2022,Round 20
194,151,Darcy Moore,KEYD,4,0,1,0,3,2022,Round 20
195,151,Jaeger O'Meara,MID,4,0,0,1,0,2022,Round 20
196,151,Mitch Owens,FWD,4,1,1,1,0,2022,Round 20
197,151,Luke Parker,MID,4,1,1,0,1,2022,Round 20
198,151,Lachie Plowman,DEF,4,0,1,0,3,2022,Round 20
199,151,Tom Powell,FWD,4,0,0,0,1,2022,Round 20
200,151,Jordan Ridley,KEYD,4,0,0,0,2,2022,Round 20
201,151,Will Setterfield,MID,4,0,0,0,0,2022,Round 20
202,151,Will Snelling,FWD,4,1,0,0,1,2022,Round 20
203,151,David Swallow,MID,4,0,1,1,0,2022,Round 20
204,151,Jack Viney,MID,4,0,1,0,1,2022,Round 20
205,151,Lachie Whitfield,MID,4,0,0,0,0,2022,Round 20
206,151,Jarrod Witts,RUC,4,1,2,1,2,2022,Round 20
207,151,Lewis Young,KEYD,4,0,1,0,2,2022,Round 20
208,151,Hayden Young,DEF,4,0,0,0,0,2022,Round 20
209,210,Blake Acres,MID,3,0,0,0,0,2022,Round 20
210,210,Leek Aleer,KEYD,3,0,0,0,1,2022,Round 20
211,210,Aliir Aliir,KEYD,3,0,1,0,2,2022,Round 20
