,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Shannon Hurn,DEF,14,0,1,1,5,2017,Round 17
1,2,James Kelly,DEF,13,0,3,1,5,2017,Round 17
2,3,Patrick Dangerfield,MID,12,8,4,5,0,2017,Round 17
3,3,Justin Westhoff,MID,12,2,2,1,1,2017,Round 17
4,5,Connor Blakely,MID,11,0,1,0,0,2017,Round 17
5,5,Jake Carlisle,KEYD,11,1,3,2,5,2017,Round 17
6,5,Liam Duggan,DEF,11,0,1,1,3,2017,Round 17
7,5,Tom Lynch,FWD,11,5,1,0,0,2017,Round 17
8,5,Jack Redden,MID,11,0,0,1,0,2017,Round 17
9,10,Jamie Cripps,FWD,10,0,0,3,0,2017,Round 17
10,10,Martin Gleeson,DEF,10,0,3,0,5,2017,Round 17
11,10,Brendon Goddard,MID,10,0,1,0,2,2017,Round 17
12,10,Sam Gray,FWD,10,3,2,1,0,2017,Round 17
13,10,Lachie Henderson,KEYD,10,0,2,0,4,2017,Round 17
14,10,Daniel McStay,KEYD,10,0,2,1,4,2017,Round 17
15,16,David Astbury,KEYD,9,0,2,0,5,2017,Round 17
16,16,Mark Baguley,DEF,9,0,0,0,0,2017,Round 17
17,16,Travis Boak,FWD,9,0,0,2,0,2017,Round 17
18,16,Hayden Crozier,FWD,9,1,1,4,0,2017,Round 17
19,16,Joe Daniher,KEYF,9,4,3,3,0,2017,Round 17
20,16,Sam Docherty,DEF,9,0,0,1,2,2017,Round 17
21,16,Michael Hartley,KEYD,9,0,2,0,3,2017,Round 17
22,16,Michael Hurley,KEYD,9,1,0,0,2,2017,Round 17
23,16,Jack Martin,FWD,9,1,1,2,1,2017,Round 17
24,16,Luke McDonald,MID,9,1,3,1,0,2017,Round 17
25,16,Matthew Scharenberg,DEF,9,0,0,0,3,2017,Round 17
26,16,Jack Silvagni,FWD,9,1,0,0,1,2017,Round 17
27,16,Lewis Young,KEYD,9,0,2,0,6,2017,Round 17
28,29,Gary Ablett,MID,8,0,0,0,0,2017,Round 17
29,29,Harris Andrews,KEYD,8,0,5,0,7,2017,Round 17
30,29,Tom Barrass,KEYD,8,0,1,0,2,2017,Round 17
31,29,Charlie Curnow,KEYF,8,3,1,2,1,2017,Round 17
32,29,Alex Fasolo,FWD,8,3,1,3,0,2017,Round 17
33,29,Lance Franklin,KEYF,8,1,1,4,0,2017,Round 17
34,29,Andrew Gaff,MID,8,0,0,1,0,2017,Round 17
35,29,Jack Gunston,KEYF,8,1,2,0,3,2017,Round 17
36,29,Luke Hodge,DEF,8,0,0,0,2,2017,Round 17
37,29,Cale Hooker,KEYF,8,1,3,2,1,2017,Round 17
38,29,Rory Lobb,KEYF,8,0,6,0,2,2017,Round 17
39,29,Tom Lonergan,KEYD,8,0,0,0,1,2017,Round 17
40,29,Jack Macrae,MID,8,0,0,0,0,2017,Round 17
41,29,Chris Masten,MID,8,0,0,0,0,2017,Round 17
42,29,Jeremy McGovern,KEYD,8,1,4,0,5,2017,Round 17
43,29,Conor McKenna,DEF,8,0,0,0,2,2017,Round 17
44,29,Daniel Menzel,FWD,8,1,2,2,0,2017,Round 17
45,29,Anthony Miles,MID,8,0,0,0,0,2017,Round 17
46,29,Sam Powell-Pepper,MID,8,3,1,0,0,2017,Round 17
47,29,Dylan Roberton,DEF,8,0,1,0,6,2017,Round 17
48,29,Shane Savage,DEF,8,0,2,0,4,2017,Round 17
49,29,Jack Sinclair,MID,8,2,1,0,1,2017,Round 17
50,29,Robbie Tarrant,KEYD,8,0,0,0,0,2017,Round 17
51,29,Nick Vlastuin,DEF,8,1,1,0,4,2017,Round 17
52,29,Taylor Walker,KEYF,8,5,1,1,0,2017,Round 17
53,29,Matthew Wright,FWD,8,5,2,1,1,2017,Round 17
54,55,Dayne Beams,MID,7,0,1,1,2,2017,Round 17
55,55,Jarrod Berry,MID,7,1,0,1,1,2017,Round 17
56,55,Jack Billings,FWD,7,2,1,1,0,2017,Round 17
57,55,Mark Blicavs,MID,7,1,1,0,1,2017,Round 17
58,55,Jack Darling,KEYF,7,4,4,2,0,2017,Round 17
59,55,Charlie Dixon,KEYF,7,2,1,4,0,2017,Round 17
60,55,Tom Hawkins,KEYF,7,2,1,4,0,2017,Round 17
61,55,Dyson Heppell,MID,7,2,0,1,0,2017,Round 17
62,55,Jesse Hogan,KEYF,7,2,0,1,1,2017,Round 17
63,55,Jayden Hunt,DEF,7,0,1,0,2,2017,Round 17
64,55,Lachie Hunter,MID,7,1,1,0,1,2017,Round 17
65,55,Jed Lamb,FWD,7,0,0,2,0,2017,Round 17
66,55,Will Langford,FWD,7,3,1,5,0,2017,Round 17
67,55,Mark LeCras,FWD,7,1,0,2,0,2017,Round 17
68,55,Anthony McDonald-Tipungwuti,FWD,7,3,1,1,1,2017,Round 17
69,55,Mitch McGovern,KEYF,7,3,0,1,0,2017,Round 17
70,55,Marc Murphy,MID,7,0,0,1,0,2017,Round 17
71,55,Jonathon Patton,KEYF,7,3,2,4,1,2017,Round 17
72,55,Drew Petrie,KEYF,7,1,1,1,1,2017,Round 17
73,55,Nick Robertson,DEF,7,0,0,0,0,2017,Round 17
74,55,Luke Ryan,DEF,7,0,1,0,3,2017,Round 17
75,55,Liam Shiels,MID,7,1,0,0,1,2017,Round 17
76,55,Kade Simpson,DEF,7,1,0,0,1,2017,Round 17
77,55,Isaac Smith,MID,7,2,0,1,0,2017,Round 17
78,55,James Stewart,KEYF,7,2,1,2,0,2017,Round 17
79,55,Daniel Talia,KEYD,7,0,0,0,1,2017,Round 17
80,55,Josh Walker,KEYF,7,2,2,1,0,2017,Round 17
81,55,Bailey Williams,DEF,7,0,1,0,1,2017,Round 17
82,83,Marcus Bontempelli,MID,6,0,3,1,0,2017,Round 17
83,83,Kaiden Brand,KEYD,6,0,1,0,1,2017,Round 17
84,83,Josh Bruce,KEYF,6,0,1,0,1,2017,Round 17
85,83,Ciaran Byrne,DEF,6,0,0,0,2,2017,Round 17
86,83,Tom Cutler,DEF,6,0,0,1,0,2017,Round 17
87,83,Lynden Dunn,KEYD,6,0,0,0,1,2017,Round 17
88,83,Dan Hannebery,MID,6,0,0,1,1,2017,Round 17
89,83,Nick Haynes,DEF,6,0,1,0,2,2017,Round 17
90,83,Kurt Heatherley,KEYD,6,0,1,0,2,2017,Round 17
91,83,Ricky Henderson,MID,6,0,1,0,1,2017,Round 17
92,83,Daniel Howe,MID,6,0,0,0,1,2017,Round 17
93,83,Josh Jenkins,KEYF,6,3,1,0,0,2017,Round 17
94,83,Lewis Jetta,FWD,6,0,0,1,1,2017,Round 17
95,83,Michael Johnson,KEYD,6,0,1,1,1,2017,Round 17
96,83,Liam Jones,KEYD,6,0,1,0,5,2017,Round 17
97,83,Josh J. Kennedy,KEYF,6,4,1,4,0,2017,Round 17
98,83,Jake Kolodjashnij,DEF,6,0,0,0,0,2017,Round 17
