,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Brendon Goddard,MID,14,1,2,2,3,2017,Round 16
1,1,Adam Tomlinson,KEYD,14,0,1,0,4,2017,Round 16
2,3,Dane Rampe,KEYD,13,1,2,0,5,2017,Round 16
3,3,Alex Sexton,MID,13,0,1,1,1,2017,Round 16
4,3,Heath Shaw,DEF,13,0,1,0,2,2017,Round 16
5,6,Connor Blakely,MID,12,0,1,0,1,2017,Round 16
6,6,Rory Laird,DEF,12,0,0,0,1,2017,Round 16
7,6,Nick Riewoldt,KEYF,12,5,2,4,0,2017,Round 16
8,9,Lachie Henderson,KEYD,11,0,2,0,3,2017,Round 16
9,9,Dan Houston,DEF,11,0,0,1,2,2017,Round 16
10,9,Michael Hurley,KEYD,11,0,2,0,3,2017,Round 16
11,9,Josh Jenkins,KEYF,11,6,3,1,1,2017,Round 16
12,9,Jake Lever,KEYD,11,0,2,0,5,2017,Round 16
13,14,Charlie Curnow,KEYF,10,3,4,3,0,2017,Round 16
14,14,Sam Docherty,DEF,10,0,1,0,0,2017,Round 16
15,14,Jamie Elliott,FWD,10,5,0,5,0,2017,Round 16
16,14,Tom Langdon,DEF,10,0,2,0,5,2017,Round 16
17,14,Andy Otten,KEYF,10,0,1,0,4,2017,Round 16
18,14,Darcy Parish,FWD,10,1,0,2,0,2017,Round 16
19,14,Jonathon Patton,KEYF,10,5,4,2,2,2017,Round 16
20,14,Kade Simpson,DEF,10,1,1,0,3,2017,Round 16
21,14,Scott D. Thompson,KEYD,10,0,3,0,5,2017,Round 16
22,23,David Astbury,KEYD,9,0,2,0,4,2017,Round 16
23,23,Travis Boak,FWD,9,1,0,2,0,2017,Round 16
24,23,Levi Casboult,KEYF,9,3,6,1,2,2017,Round 16
25,23,Aidan Corr,KEYD,9,0,0,0,0,2017,Round 16
26,23,Patrick Dangerfield,MID,9,5,2,2,1,2017,Round 16
27,23,Joe Daniher,KEYF,9,4,2,3,1,2017,Round 16
28,23,Mitch Duncan,MID,9,1,1,0,2,2017,Round 16
29,23,Hamish Hartlett,DEF,9,0,1,0,4,2017,Round 16
30,23,Jack Martin,FWD,9,0,0,1,3,2017,Round 16
31,23,Tim Membrey,KEYF,9,5,5,1,1,2017,Round 16
32,23,Gary Rohan,FWD,9,4,3,4,0,2017,Round 16
33,23,Rhys Stanley,RUC,9,3,1,4,0,2017,Round 16
34,35,Alex Fasolo,FWD,8,2,0,2,0,2017,Round 16
35,35,Shaun Grigg,MID,8,4,0,0,0,2017,Round 16
36,35,Jake Kelly,DEF,8,0,2,0,2,2017,Round 16
37,35,Steven May,KEYD,8,0,1,0,1,2017,Round 16
38,35,Sam Mayes,DEF,8,0,0,0,1,2017,Round 16
39,35,Shane Savage,DEF,8,0,2,0,2,2017,Round 16
40,35,Jack Steven,MID,8,1,1,0,1,2017,Round 16
41,35,Harry Taylor,KEYF,8,0,1,0,4,2017,Round 16
42,35,Jacob Weitering,KEYD,8,0,1,0,1,2017,Round 16
43,44,Rory Atkins,MID,7,0,0,0,1,2017,Round 16
44,44,Mark Baguley,DEF,7,0,1,0,4,2017,Round 16
45,44,Mark Blicavs,MID,7,2,1,0,0,2017,Round 16
46,44,Ben Brown,KEYF,7,5,3,3,0,2017,Round 16
47,44,Josh Bruce,KEYF,7,4,2,2,1,2017,Round 16
48,44,Travis Colyer,MID,7,0,0,1,0,2017,Round 16
49,44,Hayden Crozier,FWD,7,0,2,0,1,2017,Round 16
50,44,Charlie Dixon,KEYF,7,7,2,3,0,2017,Round 16
51,44,Brandon Ellis,DEF,7,0,1,0,2,2017,Round 16
52,44,Lance Franklin,KEYF,7,4,1,3,0,2017,Round 16
53,44,Jarryn Geary,DEF,7,0,3,0,3,2017,Round 16
54,44,Martin Gleeson,DEF,7,0,0,0,1,2017,Round 16
55,44,Heath Grundy,KEYD,7,0,3,0,5,2017,Round 16
56,44,Nick Haynes,DEF,7,0,2,0,1,2017,Round 16
57,44,Mitchell Hibberd,DEF,7,0,0,0,0,2017,Round 16
58,44,Luke Hodge,DEF,7,0,1,0,1,2017,Round 16
59,44,Sam Kerridge,MID,7,1,1,0,2,2017,Round 16
60,44,Riley Knight,FWD,7,1,1,0,0,2017,Round 16
61,44,Jed Lamb,FWD,7,0,0,0,0,2017,Round 16
62,44,Kane Lambert,FWD,7,1,0,1,0,2017,Round 16
63,44,Jordan Lewis,MID,7,1,0,0,0,2017,Round 16
64,44,Tom Lonergan,KEYD,7,0,0,0,1,2017,Round 16
65,44,Leigh Montagna,DEF,7,0,0,0,0,2017,Round 16
66,44,Lachie Neale,MID,7,1,0,0,0,2017,Round 16
67,44,Lachie Plowman,DEF,7,0,2,0,2,2017,Round 16
68,44,Matthew Scharenberg,DEF,7,0,0,0,2,2017,Round 16
69,44,Ryan Schoenmakers,KEYF,7,1,3,1,1,2017,Round 16
70,44,James Sicily,DEF,7,0,4,0,5,2017,Round 16
71,44,Steele Sidebottom,MID,7,0,0,0,0,2017,Round 16
72,44,Daniel Talia,KEYD,7,0,0,0,2,2017,Round 16
73,44,Taylor Walker,KEYF,7,3,3,2,0,2017,Round 16
74,44,Michael Walters,FWD,7,3,0,1,0,2017,Round 16
