,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Kade Simpson,MID,13,0,1,0,0,2012,Round 5
1,2,Jared Brennan,DEF,11,1,1,0,2,2012,Round 5
2,2,Troy Chaplin,KEYD,11,0,2,0,5,2012,Round 5
3,4,Kane Cornes,MID,10,1,1,0,0,2012,Round 5
4,4,Lachie Henderson,KEYD,10,0,1,0,4,2012,Round 5
5,4,Dyson Heppell,DEF,10,0,2,0,3,2012,Round 5
6,4,Luke Power,DEF,10,0,0,0,3,2012,Round 5
7,4,Heath Scotland,MID,10,0,0,0,0,2012,Round 5
8,9,Nathan Bock,KEYF,9,1,0,1,3,2012,Round 5
9,9,Andrew Gaff,MID,9,0,0,0,1,2012,Round 5
10,9,Garrick Ibbotson,DEF,9,0,0,0,6,2012,Round 5
11,9,Matthew Pavlich,KEYF,9,0,2,1,0,2012,Round 5
12,9,Taylor Walker,KEYF,9,3,2,3,0,2012,Round 5
13,9,Justin Westhoff,KEYF,9,6,3,2,0,2012,Round 5
14,15,Jake Batchelor,DEF,8,0,3,0,4,2012,Round 5
15,15,Patrick Dangerfield,MID,8,0,0,0,0,2012,Round 5
16,15,Brett Deledio,MID,8,1,1,1,0,2012,Round 5
17,15,Shaun Grigg,MID,8,0,1,0,1,2012,Round 5
18,15,Sam Jacobs,RUC,8,1,0,1,3,2012,Round 5
19,15,Brandon Matera,FWD,8,0,0,0,1,2012,Round 5
20,15,Jordan Russell,DEF,8,0,0,0,0,2012,Round 5
21,15,Harry Taylor,KEYD,8,0,1,0,2,2012,Round 5
22,15,Scott Thompson,MID,8,1,0,0,0,2012,Round 5
23,24,Matthew Bate,FWD,7,1,1,0,0,2012,Round 5
24,24,Dayne Beams,MID,7,0,0,0,0,2012,Round 5
25,24,Tomas Bugg,DEF,7,0,0,0,0,2012,Round 5
26,24,Jeremy Cameron,KEYF,7,3,1,3,0,2012,Round 5
27,24,Travis Cloke,KEYF,7,2,2,4,0,2012,Round 5
28,24,Dean Cox,RUC,7,2,2,1,1,2012,Round 5
29,24,Ben Cunnington,MID,7,2,1,2,1,2012,Round 5
30,24,Nathan Djerrkura,FWD,7,1,0,0,0,2012,Round 5
31,24,Brad Ebert,MID,7,1,0,0,0,2012,Round 5
32,24,Nathan Foley,MID,7,0,1,0,2,2012,Round 5
33,24,Bryce Gibbs,MID,7,0,0,0,0,2012,Round 5
34,24,Adam Goodes,FWD,7,5,4,2,0,2012,Round 5
35,24,Ryan Griffen,MID,7,0,0,1,1,2012,Round 5
36,24,Dylan Grimes,KEYD,7,0,1,0,1,2012,Round 5
37,24,Ben Howlett,MID,7,0,2,0,1,2012,Round 5
38,24,Graham Johncock,FWD,7,1,0,1,2,2012,Round 5
39,24,Brian Lake,KEYD,7,0,1,0,1,2012,Round 5
40,24,Tom J. Lynch,KEYF,7,1,3,1,1,2012,Round 5
41,24,Chris Mayne,FWD,7,1,1,0,0,2012,Round 5
42,24,John McCarthy,MID,7,0,0,0,0,2012,Round 5
43,24,Luke McPharlin,KEYD,7,1,1,2,2,2012,Round 5
44,24,Chris Newman,DEF,7,0,1,0,1,2012,Round 5
45,24,Drew Petrie,KEYF,7,2,2,1,2,2012,Round 5
46,24,Mitch Robinson,FWD,7,1,1,0,1,2012,Round 5
47,24,Justin Sherman,FWD,7,1,0,0,0,2012,Round 5
48,49,Matthew Broadbent,MID,6,1,1,1,1,2012,Round 5
49,49,Jake Carlisle,KEYD,6,1,2,0,0,2012,Round 5
50,49,Ayce Cordy,KEYF,6,1,2,0,0,2012,Round 5
51,49,Trent Cotchin,MID,6,1,1,0,1,2012,Round 5
52,49,Ed Curnow,MID,6,0,0,0,1,2012,Round 5
53,49,Phil Davis,KEYD,6,1,2,0,2,2012,Round 5
54,49,Zac Dawson,KEYD,6,0,0,0,2,2012,Round 5
55,49,Aaron Edwards,FWD,6,5,2,3,0,2012,Round 5
56,49,Michael Firrito,DEF,6,1,1,1,4,2012,Round 5
57,49,Heath Grundy,KEYD,6,0,1,0,2,2012,Round 5
58,49,Brent Guerra,DEF,6,0,0,0,1,2012,Round 5
59,49,Dan Hannebery,MID,6,0,0,0,0,2012,Round 5
60,49,Tom Hawkins,KEYF,6,3,2,3,1,2012,Round 5
61,49,Daniel Jackson,MID,6,1,0,1,0,2012,Round 5
62,49,Alex Johnson,DEF,6,0,0,0,2,2012,Round 5
63,49,Josh P. Kennedy,MID,6,2,3,0,3,2012,Round 5
64,49,Quinten Lynch,KEYF,6,2,1,1,0,2012,Round 5
65,49,Ivan Maric,RUC,6,0,2,1,3,2012,Round 5
66,49,Aaron Mullett,DEF,6,0,0,0,1,2012,Round 5
67,49,Andy Otten,DEF,6,0,2,0,3,2012,Round 5
68,49,Alex Rance,KEYD,6,0,2,0,3,2012,Round 5
69,49,Sam J. Reid,DEF,6,0,3,0,2,2012,Round 5
