,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Matt Dea,DEF,15,0,2,2,3,2016,Round 9
1,2,Heath Shaw,DEF,14,0,0,0,1,2016,Round 9
2,3,Taylor Duryea,DEF,11,0,0,1,1,2016,Round 9
3,3,Jack Gunston,KEYF,11,3,4,3,1,2016,Round 9
4,3,Jeremy Howe,DEF,11,0,1,0,3,2016,Round 9
5,3,Sebastian Ross,MID,11,0,1,0,1,2016,Round 9
6,3,Nick Vlastuin,DEF,11,0,1,0,6,2016,Round 9
7,8,Mark Baguley,DEF,10,3,1,3,0,2016,Round 9
8,8,James Kelly,DEF,10,0,0,0,1,2016,Round 9
9,8,Tom Lynch,FWD,10,4,3,2,0,2016,Round 9
10,8,Jamie Macmillan,DEF,10,0,0,1,1,2016,Round 9
11,8,Paddy McCartin,KEYF,10,5,2,4,0,2016,Round 9
12,8,Jack Watts,KEYF,10,2,2,1,0,2016,Round 9
13,14,Patrick Dangerfield,MID,9,2,2,0,1,2016,Round 9
14,14,Charlie Dixon,KEYF,9,3,2,2,0,2016,Round 9
15,14,Brendon Goddard,MID,9,0,0,0,0,2016,Round 9
16,14,Toby Greene,FWD,9,1,1,0,0,2016,Round 9
17,14,James Gwilt,KEYD,9,0,0,0,0,2016,Round 9
18,14,Adam Kennedy,DEF,9,0,0,0,0,2016,Round 9
19,14,Anthony McDonald-Tipungwuti,DEF,9,0,0,1,1,2016,Round 9
20,14,Tim Membrey,FWD,9,5,2,2,0,2016,Round 9
21,14,Jonathon Patton,KEYF,9,2,2,0,3,2016,Round 9
22,14,Nick Riewoldt,KEYF,9,2,1,4,0,2016,Round 9
23,14,Steele Sidebottom,MID,9,0,1,2,2,2016,Round 9
24,14,Daniel Talia,KEYD,9,0,1,0,1,2016,Round 9
25,14,Robbie Tarrant,KEYD,9,0,0,0,4,2016,Round 9
26,14,Taylor Walker,KEYF,9,4,1,2,1,2016,Round 9
27,14,Lachie Whitfield,MID,9,0,0,0,0,2016,Round 9
28,14,Peter Wright,KEYF,9,6,2,2,0,2016,Round 9
29,30,Taylor Adams,MID,8,0,0,1,1,2016,Round 9
30,30,Sam Day,KEYF,8,0,3,0,1,2016,Round 9
31,30,Sam Docherty,DEF,8,0,1,0,4,2016,Round 9
32,30,Martin Gleeson,DEF,8,0,0,1,3,2016,Round 9
33,30,Jarrad Grant,FWD,8,2,1,2,0,2016,Round 9
34,30,Sam Mayes,DEF,8,0,0,0,0,2016,Round 9
35,30,Luke McDonald,DEF,8,0,0,0,1,2016,Round 9
36,30,Cameron O'Shea,DEF,8,0,0,0,4,2016,Round 9
37,30,Dane Rampe,KEYD,8,0,1,0,3,2016,Round 9
38,30,Ben Reid,KEYD,8,0,0,0,2,2016,Round 9
39,30,Nathan Van Berlo,DEF,8,0,1,0,2,2016,Round 9
40,30,Callan Ward,MID,8,0,0,1,0,2016,Round 9
41,30,Nathan Wilson,DEF,8,0,0,0,1,2016,Round 9
42,43,Jimmy Bartel,MID,7,1,1,0,5,2016,Round 9
43,43,Ciaran Byrne,DEF,7,0,2,0,2,2016,Round 9
44,43,Jeremy Cameron,KEYF,7,6,3,2,0,2016,Round 9
45,43,Nick Dal Santo,MID,7,0,1,0,1,2016,Round 9
46,43,Sam Fisher,KEYD,7,0,1,0,3,2016,Round 9
47,43,Jarryn Geary,DEF,7,0,0,0,3,2016,Round 9
48,43,Heath Grundy,KEYD,7,0,2,0,4,2016,Round 9
49,43,Kyle Hartigan,KEYD,7,0,0,0,3,2016,Round 9
50,43,Jesse Hogan,KEYF,7,3,2,1,0,2016,Round 9
51,43,Taylor Hunt,DEF,7,0,0,0,0,2016,Round 9
52,43,Rory Lobb,KEYF,7,1,4,0,2,2016,Round 9
53,43,Jack Martin,DEF,7,0,0,0,2,2016,Round 9
54,43,Daniel McStay,KEYD,7,0,0,0,3,2016,Round 9
55,43,Marc Murphy,MID,7,0,0,1,0,2016,Round 9
56,43,Lachie Neale,MID,7,0,0,0,0,2016,Round 9
57,43,Mitch Robinson,MID,7,0,1,0,0,2016,Round 9
58,43,Henry Schade,KEYD,7,0,0,0,1,2016,Round 9
59,43,Tom Scully,MID,7,0,0,1,0,2016,Round 9
60,43,Paul Seedsman,MID,7,0,0,0,1,2016,Round 9
61,43,Dylan Shiel,MID,7,0,0,0,1,2016,Round 9
62,43,Scott D. Thompson,KEYD,7,0,0,0,0,2016,Round 9
63,43,Sharrod Wellingham,DEF,7,0,0,0,3,2016,Round 9
64,65,Jed Adcock,DEF,6,0,0,0,2,2016,Round 9
65,65,Patrick Ambrose,KEYD,6,0,1,0,2,2016,Round 9
66,65,David Armitage,MID,6,2,0,0,0,2016,Round 9
67,65,Jed Bews,DEF,6,0,0,0,0,2016,Round 9
68,65,Keegan Brooksby,KEYD,6,0,0,0,0,2016,Round 9
69,65,Luke Brown,DEF,6,0,1,0,2,2016,Round 9
70,65,Mitch Brown,KEYF,6,3,2,2,0,2016,Round 9
71,65,Troy Chaplin,KEYD,6,0,0,0,2,2016,Round 9
72,65,Stephen Coniglio,MID,6,1,0,0,0,2016,Round 9
73,65,Adam Cooney,MID,6,1,0,2,0,2016,Round 9
74,65,Mitch Duncan,MID,6,0,0,1,0,2016,Round 9
75,65,Brandon Ellis,MID,6,0,0,0,0,2016,Round 9
76,65,Bryce Gibbs,MID,6,0,0,0,0,2016,Round 9
77,65,Josh Gibson,KEYD,6,0,0,0,0,2016,Round 9
78,65,Nick Haynes,KEYD,6,0,2,0,4,2016,Round 9
79,65,Ricky Henderson,MID,6,0,0,0,0,2016,Round 9
80,65,Lachie Henderson,KEYD,6,0,1,0,4,2016,Round 9
81,65,Jacob Hopper,FWD,6,0,0,0,0,2016,Round 9
82,65,Lachie Hunter,MID,6,2,0,1,0,2016,Round 9
83,65,Tom Jonas,DEF,6,0,1,0,4,2016,Round 9
84,65,Josh Kelly,MID,6,0,0,0,0,2016,Round 9
85,65,Kade Kolodjashnij,DEF,6,0,0,0,1,2016,Round 9
86,65,Darcy Lang,FWD,6,2,1,0,0,2016,Round 9
87,65,Kyle Langford,FWD,6,1,1,0,0,2016,Round 9
88,65,Sean Lemmens,DEF,6,0,0,0,1,2016,Round 9
89,65,Jake Lloyd,MID,6,0,0,0,1,2016,Round 9
90,65,Sam Lloyd,FWD,6,1,1,0,0,2016,Round 9
91,65,Nick Malceski,MID,6,0,1,0,1,2016,Round 9
92,65,Ben McGlynn,FWD,6,1,1,1,0,2016,Round 9
93,65,Daniel Menzel,FWD,6,2,2,0,0,2016,Round 9
94,65,Callum Mills,DEF,6,0,0,0,3,2016,Round 9
95,65,Tom Mitchell,MID,6,0,0,0,0,2016,Round 9
96,65,Darcy Moore,KEYF,6,1,2,1,0,2016,Round 9
97,65,Shane Mumford,RUC,6,0,2,0,2,2016,Round 9
98,65,Robin Nahas,FWD,6,1,1,1,0,2016,Round 9
99,65,Adam Oxley,DEF,6,0,0,0,1,2016,Round 9
100,65,Scott Pendlebury,MID,6,2,0,0,0,2016,Round 9
101,65,Christian Petracca,FWD,6,2,1,0,0,2016,Round 9
102,65,Lachie Plowman,KEYD,6,0,0,0,1,2016,Round 9
103,65,Daniel Rich,MID,6,0,1,0,2,2016,Round 9
104,65,Tom Ruggles,DEF,6,1,0,0,3,2016,Round 9
105,65,Shane Savage,DEF,6,0,0,1,2,2016,Round 9
106,65,Kade Simpson,DEF,6,0,0,0,0,2016,Round 9
107,65,Ben Stratton,DEF,6,0,1,0,4,2016,Round 9
108,65,Dale Thomas,MID,6,1,1,0,1,2016,Round 9
109,65,Kurt Tippett,RUC,6,3,5,0,1,2016,Round 9
110,65,Zach Tuohy,DEF,6,0,0,0,0,2016,Round 9
111,65,Jarrad Waite,KEYF,6,2,3,2,1,2016,Round 9
