,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Sean Dempster,DEF,16,0,4,0,3,2012,Round 22
1,1,Taylor Walker,KEYF,16,6,6,4,1,2012,Round 22
2,3,Josh Hunt,DEF,12,1,2,0,4,2012,Round 22
3,4,Corey Enright,DEF,11,0,2,0,3,2012,Round 22
4,4,Kurt Tippett,KEYF,11,3,5,3,0,2012,Round 22
5,4,Shane Tuck,MID,11,1,2,0,4,2012,Round 22
6,7,Trent Cotchin,MID,10,4,1,1,2,2012,Round 22
7,7,Michael Johnson,KEYD,10,0,0,1,1,2012,Round 22
8,7,Dustin Martin,FWD,10,0,0,2,0,2012,Round 22
9,7,Jack Riewoldt,KEYF,10,9,3,3,0,2012,Round 22
10,7,Arryn Siposs,FWD,10,0,0,0,2,2012,Round 22
11,12,Jimmy Bartel,MID,9,2,0,0,0,2012,Round 22
12,12,Dayne Beams,MID,9,0,1,1,1,2012,Round 22
13,12,Paul Duffield,DEF,9,0,0,0,3,2012,Round 22
14,12,Mitch Duncan,MID,9,0,0,0,0,2012,Round 22
15,12,Leigh Montagna,MID,9,2,0,0,0,2012,Round 22
16,12,Clancee Pearce,MID,9,0,0,0,0,2012,Round 22
17,12,James Podsiadly,KEYF,9,2,2,5,3,2012,Round 22
18,12,Dane Swan,MID,9,0,1,1,1,2012,Round 22
19,12,Jarrad Waite,KEYF,9,3,3,0,0,2012,Round 22
20,21,Liam Anthony,MID,8,1,0,0,0,2012,Round 22
21,21,Paul Chapman,FWD,8,1,0,1,0,2012,Round 22
22,21,Michael Coad,KEYD,8,0,3,0,0,2012,Round 22
23,21,Stewart Crameri,KEYF,8,3,0,2,0,2012,Round 22
24,21,Nathan Djerrkura,FWD,8,1,2,1,0,2012,Round 22
25,21,Brendon Goddard,DEF,8,4,3,2,0,2012,Round 22
26,21,Shaun Higgins,FWD,8,1,2,0,2,2012,Round 22
27,21,Jeremy Howe,FWD,8,2,2,3,0,2012,Round 22
28,21,Andrew Mackie,DEF,8,0,0,0,1,2012,Round 22
29,21,Jay Schulz,KEYF,8,5,3,2,0,2012,Round 22
30,21,Steele Sidebottom,MID,8,2,0,1,1,2012,Round 22
31,21,Dom Tyson,MID,8,1,0,0,0,2012,Round 22
32,21,Chris Yarran,DEF,8,3,0,0,0,2012,Round 22
33,34,Taylor Adams,FWD,7,1,1,1,0,2012,Round 22
34,34,Michael Barlow,MID,7,1,0,0,1,2012,Round 22
35,34,Shaun Burgoyne,DEF,7,2,0,0,1,2012,Round 22
36,34,Sam Butler,DEF,7,2,0,0,1,2012,Round 22
37,34,Phil Davis,KEYD,7,0,2,0,4,2012,Round 22
38,34,Alex Fasolo,FWD,7,2,0,3,0,2012,Round 22
39,34,Jack Grimes,MID,7,0,0,0,0,2012,Round 22
40,34,Heath Grundy,KEYD,7,0,3,0,5,2012,Round 22
41,34,Cameron Guthrie,DEF,7,0,0,1,0,2012,Round 22
42,34,Tom Lonergan,KEYD,7,0,1,0,4,2012,Round 22
43,34,Jamie Macmillan,MID,7,0,0,0,1,2012,Round 22
44,34,Ivan Maric,RUC,7,1,3,0,3,2012,Round 22
45,34,Steven May,KEYF,7,1,1,0,0,2012,Round 22
46,34,Stephen Milne,FWD,7,6,2,4,1,2012,Round 22
47,34,Jordan Murdoch,DEF,7,0,0,0,2,2012,Round 22
48,34,Chris Newman,DEF,7,0,1,0,3,2012,Round 22
49,34,Alex Rance,KEYD,7,0,1,0,3,2012,Round 22
50,34,Farren Ray,MID,7,0,0,0,0,2012,Round 22
51,34,Rhys Stanley,KEYF,7,3,1,3,0,2012,Round 22
52,34,Daniel Talia,KEYD,7,0,1,0,1,2012,Round 22
53,34,Chris Tarrant,KEYF,7,0,3,0,4,2012,Round 22
54,34,Dale Thomas,FWD,7,1,0,2,0,2012,Round 22
55,34,Adam Treloar,MID,7,0,1,0,1,2012,Round 22
56,34,Easton Wood,DEF,7,0,2,0,3,2012,Round 22
57,58,Rohan Bail,MID,6,1,0,1,1,2012,Round 22
58,58,Jake Batchelor,DEF,6,0,1,0,1,2012,Round 22
59,58,Claye Beams,MID,6,1,1,0,0,2012,Round 22
60,58,Jonathan Brown,KEYF,6,4,2,2,0,2012,Round 22
61,58,Josh Caddy,MID,6,0,1,0,0,2012,Round 22
62,58,Alipate Carlile,KEYD,6,0,0,0,4,2012,Round 22
63,58,Travis Cloke,KEYF,6,0,2,3,0,2012,Round 22
64,58,Ryan Crowley,MID,6,0,0,0,1,2012,Round 22
65,58,Jack Darling,KEYF,6,3,1,2,0,2012,Round 22
66,58,Michael Firrito,DEF,6,0,1,0,2,2012,Round 22
67,58,Sam Gilbert,DEF,6,0,0,0,0,2012,Round 22
68,58,Tom Hawkins,KEYF,6,3,3,2,0,2012,Round 22
