,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Dyson Heppell,MID,11,1,2,0,2,2014,Round 9
1,1,Jack Newnes,DEF,11,0,0,0,0,2014,Round 9
2,1,Jack Watts,KEYF,11,3,1,5,0,2014,Round 9
3,4,Mitch Duncan,MID,10,1,0,0,0,2014,Round 9
4,4,Sam Gibson,MID,10,1,0,0,1,2014,Round 9
5,6,Mark Baguley,DEF,9,0,1,0,1,2014,Round 9
6,6,Kyle Hartigan,KEYD,9,0,0,0,1,2014,Round 9
7,6,Nick Malceski,DEF,9,0,0,0,2,2014,Round 9
8,6,James Podsiadly,KEYF,9,2,3,2,2,2014,Round 9
9,6,Steele Sidebottom,MID,9,1,0,0,3,2014,Round 9
10,6,Dom Tyson,MID,9,0,1,0,0,2014,Round 9
11,12,Jed Adcock,DEF,8,0,0,0,0,2014,Round 9
12,12,Jed Bews,DEF,8,0,0,0,0,2014,Round 9
13,12,Tom Cutler,DEF,8,0,0,0,1,2014,Round 9
14,12,Nick Dal Santo,FWD,8,0,0,0,2,2014,Round 9
15,12,Lance Franklin,KEYF,8,4,4,3,0,2014,Round 9
16,12,Darcy Gardiner,KEYD,8,0,0,0,1,2014,Round 9
17,12,Jeremy Howe,DEF,8,0,4,0,5,2014,Round 9
18,12,James Kelly,DEF,8,0,0,0,1,2014,Round 9
19,12,Tom Langdon,DEF,8,0,1,0,3,2014,Round 9
20,12,Luke McDonald,DEF,8,0,0,0,0,2014,Round 9
21,12,Tendai Mzungu,MID,8,2,0,1,3,2014,Round 9
22,12,Cameron Pedersen,KEYF,8,4,4,2,0,2014,Round 9
23,12,Jack Redden,MID,8,0,0,0,0,2014,Round 9
24,12,Paddy Ryder,RUC,8,4,1,4,1,2014,Round 9
25,12,Joel Selwood,MID,8,0,1,0,1,2014,Round 9
26,12,Rhyce Shaw,DEF,8,0,0,0,0,2014,Round 9
27,12,Cameron Shenton,DEF,8,0,0,0,1,2014,Round 9
28,12,Lewis Taylor,FWD,8,0,0,1,0,2014,Round 9
29,30,Harley Bennell,FWD,7,3,1,4,0,2014,Round 9
30,30,Lynden Dunn,DEF,7,0,1,0,4,2014,Round 9
31,30,Corey Enright,DEF,7,0,0,0,2,2014,Round 9
32,30,Nat Fyfe,MID,7,1,1,0,2,2014,Round 9
33,30,Mitch Golby,DEF,7,0,0,0,1,2014,Round 9
34,30,Brent Harvey,FWD,7,1,0,1,0,2014,Round 9
35,30,Daniel Jackson,MID,7,1,1,0,1,2014,Round 9
36,30,Jake Lloyd,FWD,7,0,1,1,0,2014,Round 9
37,30,Andrew Mackie,DEF,7,0,0,0,0,2014,Round 9
38,30,Brodie Martin,MID,7,1,0,0,2,2014,Round 9
39,30,Robin Nahas,FWD,7,0,0,2,0,2014,Round 9
40,30,Cam Sutcliffe,DEF,7,0,0,0,0,2014,Round 9
41,30,David Swallow,MID,7,2,0,0,0,2014,Round 9
42,30,Taylor Walker,KEYF,7,1,1,5,0,2014,Round 9
43,30,Jimmy Webster,DEF,7,0,0,0,0,2014,Round 9
44,30,David Zaharakis,FWD,7,2,0,1,0,2014,Round 9
45,46,Jack Billings,FWD,6,0,0,2,0,2014,Round 9
46,46,Craig Bird,MID,6,0,1,1,2,2014,Round 9
47,46,Mark Blicavs,RUC,6,0,0,2,1,2014,Round 9
48,46,Justin Clarke,KEYD,6,0,0,0,1,2014,Round 9
49,46,Reece Conca,MID,6,1,1,0,1,2014,Round 9
50,46,Daniel Cross,MID,6,0,1,0,1,2014,Round 9
51,46,Brett Deledio,FWD,6,0,0,1,0,2014,Round 9
52,46,Sean Dempster,DEF,6,0,1,0,1,2014,Round 9
53,46,Dustin Fletcher,KEYD,6,0,0,0,2,2014,Round 9
54,46,Colin Garland,DEF,6,0,0,0,0,2014,Round 9
55,46,Brendon Goddard,MID,6,0,0,2,0,2014,Round 9
56,46,Pearce Hanley,MID,6,0,0,0,1,2014,Round 9
57,46,Lachlan Hansen,KEYD,6,0,0,0,2,2014,Round 9
58,46,Tom Hawkins,KEYF,6,3,0,4,0,2014,Round 9
59,46,Josh P. Kennedy,MID,6,0,0,1,1,2014,Round 9
60,46,Ryan Lester,MID,6,0,0,0,1,2014,Round 9
61,46,Dustin Martin,FWD,6,1,0,1,0,2014,Round 9
62,46,Daniel Merrett,KEYF,6,0,0,0,0,2014,Round 9
63,46,Luke Parker,FWD,6,1,2,1,0,2014,Round 9
64,46,Matthew Pavlich,KEYF,6,2,2,2,0,2014,Round 9
65,46,Ted Richards,KEYD,6,0,0,0,2,2014,Round 9
66,46,Michael Rischitelli,MID,6,0,0,0,0,2014,Round 9
67,46,Adam Schneider,FWD,6,2,0,1,0,2014,Round 9
68,46,Daniel Talia,KEYD,6,0,0,0,1,2014,Round 9
69,46,Lindsay Thomas,FWD,6,4,1,2,0,2014,Round 9
70,46,Jimmy Toumpas,FWD,6,0,0,1,1,2014,Round 9
71,46,Marley Williams,DEF,6,0,0,0,1,2014,Round 9
72,73,Leigh Adams,FWD,5,1,0,0,1,2014,Round 9
73,73,James Aish,MID,5,0,1,0,0,2014,Round 9
74,73,Patrick Ambrose,FWD,5,0,1,1,1,2014,Round 9
75,73,Kurt Aylett,MID,5,0,0,1,0,2014,Round 9
76,73,Rohan Bail,FWD,5,2,1,1,1,2014,Round 9
77,73,Jimmy Bartel,FWD,5,1,1,1,0,2014,Round 9
78,73,Trent Cotchin,MID,5,1,0,0,0,2014,Round 9
79,73,Majak Daw,KEYF,5,3,4,0,0,2014,Round 9
80,73,Jamie Elliott,FWD,5,1,1,2,1,2014,Round 9
81,73,Max Gawn,KEYF,5,2,3,0,1,2014,Round 9
82,73,George Horlin-Smith,MID,5,0,0,0,0,2014,Round 9
83,73,Kieren Jack,MID,5,0,0,3,0,2014,Round 9
84,73,Josh Jenkins,KEYF,5,1,2,1,0,2014,Round 9
85,73,Matt Jones,MID,5,0,0,0,0,2014,Round 9
86,73,Jordan Lisle,KEYD,5,0,1,0,1,2014,Round 9
87,73,Tom J. Lynch,KEYF,5,2,2,1,0,2014,Round 9
88,73,Tom McDonald,KEYD,5,0,1,0,1,2014,Round 9
89,73,Scott McMahon,DEF,5,0,1,0,1,2014,Round 9
90,73,Zach Merrett,FWD,5,0,0,2,0,2014,Round 9
91,73,Marco Paparone,FWD,5,0,0,0,0,2014,Round 9
92,73,Drew Petrie,KEYF,5,2,4,1,0,2014,Round 9
93,73,Dane Rampe,DEF,5,0,0,0,1,2014,Round 9
94,73,Alex Rance,KEYD,5,0,1,0,2,2014,Round 9
95,73,Nick Riewoldt,KEYF,5,2,1,3,0,2014,Round 9
96,73,Luke Russell,FWD,5,1,0,1,0,2014,Round 9
97,73,Nick Smith,DEF,5,0,0,0,1,2014,Round 9
98,73,Lee Spurr,DEF,5,0,1,0,1,2014,Round 9
99,73,Scott D. Thompson,KEYD,5,0,0,0,1,2014,Round 9
100,73,Travis Varcoe,DEF,5,1,0,0,0,2014,Round 9
101,73,Jobe Watson,MID,5,0,1,1,0,2014,Round 9
102,73,Jack Ziebell,MID,5,2,1,0,0,2014,Round 9
103,104,Michael Barlow,MID,4,2,0,1,1,2014,Round 9
104,104,Eddie Betts,FWD,4,2,0,2,0,2014,Round 9
105,104,Aaron Black,KEYF,4,4,2,1,0,2014,Round 9
106,104,Zac Clarke,RUC,4,0,0,0,1,2014,Round 9
107,104,Patrick Dangerfield,MID,4,0,1,0,2,2014,Round 9
108,104,Joe Daniher,KEYF,4,0,1,2,0,2014,Round 9
109,104,Sam Day,KEYF,4,2,1,1,1,2014,Round 9
110,104,Charlie Dixon,KEYF,4,3,1,2,0,2014,Round 9
111,104,Richard Douglas,MID,4,1,0,0,0,2014,Round 9
112,104,Shane Edwards,FWD,4,2,1,0,2,2014,Round 9
113,104,Brandon Ellis,MID,4,0,0,1,2,2014,Round 9
114,104,Adam Goodes,FWD,4,2,0,3,0,2014,Round 9
115,104,Levi Greenwood,MID,4,1,0,0,0,2014,Round 9
116,104,Ben Griffiths,KEYF,4,3,1,1,0,2014,Round 9
117,104,Shaun Grigg,MID,4,1,0,0,1,2014,Round 9
118,104,Cameron Guthrie,MID,4,0,0,1,0,2014,Round 9
119,104,Lenny Hayes,MID,4,0,0,0,0,2014,Round 9
120,104,Matthew Jaensch,DEF,4,0,1,0,2,2014,Round 9
121,104,Lewis Jetta,FWD,4,0,0,2,1,2014,Round 9
122,104,Michael Johnson,KEYD,4,0,1,0,1,2014,Round 9
123,104,Lachlan Keeffe,KEYD,4,0,0,1,0,2014,Round 9
124,104,Jeremy Laidler,DEF,4,0,0,0,1,2014,Round 9
125,104,Heritier Lumumba,DEF,4,1,0,0,0,2014,Round 9
126,104,David Mackay,MID,4,0,1,0,1,2014,Round 9
127,104,Nick Maxwell,DEF,4,0,1,0,3,2014,Round 9
128,104,Jackson Merrett,FWD,4,0,0,3,0,2014,Round 9
129,104,Leigh Montagna,MID,4,0,0,1,0,2014,Round 9
130,104,Steven Motlop,FWD,4,1,0,1,0,2014,Round 9
131,104,David Mundy,MID,4,0,0,0,0,2014,Round 9
132,104,Jordan Murdoch,FWD,4,0,0,0,0,2014,Round 9
133,104,Lachie Neale,MID,4,0,1,0,0,2014,Round 9
134,104,Dion Prestia,MID,4,0,0,0,1,2014,Round 9
135,104,Farren Ray,MID,4,1,0,0,1,2014,Round 9
136,104,Sam Reid,KEYF,4,0,1,0,0,2014,Round 9
137,104,Jack Riewoldt,KEYF,4,2,2,2,0,2014,Round 9
138,104,Jared Rivers,KEYD,4,0,0,0,2,2014,Round 9
139,104,Ben Rutten,KEYD,4,0,0,0,0,2014,Round 9
140,104,Aaron Sandilands,RUC,4,0,2,0,3,2014,Round 9
141,104,Alex Sexton,FWD,4,0,0,0,1,2014,Round 9
142,104,Alex Silvagni,KEYD,4,0,1,0,1,2014,Round 9
143,104,Rory Sloane,MID,4,0,0,0,0,2014,Round 9
144,104,Brodie Smith,DEF,4,0,0,0,2,2014,Round 9
145,104,Harry Taylor,KEYD,4,1,2,0,1,2014,Round 9
146,104,Dean Terlich,DEF,4,0,0,0,2,2014,Round 9
147,104,Kurt Tippett,KEYF,4,2,1,3,0,2014,Round 9
148,104,Sam Wright,DEF,4,0,2,0,2,2014,Round 9
149,104,Matthew Wright,FWD,4,0,0,0,0,2014,Round 9
150,104,Clinton Young,MID,4,1,2,0,2,2014,Round 9
151,152,David Astbury,KEYD,3,0,1,0,1,2014,Round 9
152,152,Luke Ball,FWD,3,0,1,0,1,2014,Round 9
153,152,Tom Bellchambers,RUC,3,1,1,1,0,2014,Round 9
154,152,Greg Broughton,DEF,3,0,0,0,1,2014,Round 9
155,152,Josh Bruce,KEYD,3,0,1,0,1,2014,Round 9
156,152,Troy Chaplin,KEYD,3,0,0,0,2,2014,Round 9
157,152,Travis Cloke,KEYF,3,1,0,2,0,2014,Round 9
158,152,Ryan Crowley,MID,3,0,0,0,0,2014,Round 9
159,152,Harry Cunningham,FWD,3,0,0,0,0,2014,Round 9
160,152,Ben Cunnington,MID,3,1,0,1,0,2014,Round 9
161,152,Luke Delaney,KEYD,3,0,3,0,2,2014,Round 9
162,152,Courtenay Dempsey,DEF,3,0,0,0,0,2014,Round 9
163,152,Tom Derickx,RUC,3,0,1,0,3,2014,Round 9
164,152,Paul Duffield,DEF,3,0,1,0,2,2014,Round 9
165,152,Luke Dunstan,MID,3,0,0,0,0,2014,Round 9
166,152,Josh Green,FWD,3,2,0,0,0,2014,Round 9
167,152,Jack Grimes,DEF,3,0,0,0,1,2014,Round 9
168,152,Brodie Grundy,RUC,3,0,0,0,0,2014,Round 9
169,152,Aaron Hall,FWD,3,0,1,0,0,2014,Round 9
170,152,Dan Hannebery,MID,3,0,0,1,0,2014,Round 9
171,152,Jarrod Harbrow,DEF,3,0,0,0,0,2014,Round 9
172,152,Michael Hibberd,DEF,3,0,0,0,1,2014,Round 9
173,152,Cale Hooker,KEYD,3,0,0,0,1,2014,Round 9
174,152,Michael Hurley,KEYD,3,0,0,0,1,2014,Round 9
175,152,Jay Kennedy Harris,FWD,3,1,0,0,0,2014,Round 9
176,152,Sam Kerridge,FWD,3,0,0,0,0,2014,Round 9
177,152,Ben Lennon,FWD,3,1,1,1,0,2014,Round 9
178,152,Matthew McDonough,DEF,3,0,0,0,1,2014,Round 9
179,152,Hamish McIntosh,RUC,3,0,0,0,0,2014,Round 9
180,152,Trent McKenzie,DEF,3,0,1,0,2,2014,Round 9
181,152,Jarrad McVeigh,MID,3,2,0,2,0,2014,Round 9
182,152,Jake Melksham,MID,3,0,0,1,0,2014,Round 9
183,152,Terry Milera,FWD,3,1,0,0,1,2014,Round 9
184,152,Jackson Paine,KEYF,3,0,0,0,3,2014,Round 9
185,152,Andrew Raines,MID,3,0,0,0,1,2014,Round 9
186,152,Aidan Riley,FWD,3,1,1,0,0,2014,Round 9
187,152,Matt Shaw,MID,3,0,0,0,1,2014,Round 9
188,152,Tommy Sheridan,MID,3,1,1,0,0,2014,Round 9
189,152,Arryn Siposs,FWD,3,2,0,2,0,2014,Round 9
190,152,Rhys Stanley,KEYF,3,1,1,1,0,2014,Round 9
191,152,Brent Stanton,MID,3,0,0,1,0,2014,Round 9
192,152,Jack Steven,MID,3,0,0,0,0,2014,Round 9
193,152,Dane Swan,MID,3,1,0,0,0,2014,Round 9
194,152,Rory Thompson,KEYD,3,0,1,0,2,2014,Round 9
195,152,Scott Thompson,MID,3,0,0,0,0,2014,Round 9
196,152,Alan Toovey,DEF,3,0,0,0,1,2014,Round 9
197,152,Ty Vickery,KEYF,3,0,0,1,0,2014,Round 9
198,152,Jack Viney,MID,3,0,0,0,0,2014,Round 9
