,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Jack Darling,KEYF,15,8,6,4,0,2018,Round 9
1,1,Jake Lloyd,DEF,15,0,1,0,4,2018,Round 9
2,3,Cale Hooker,KEYD,11,0,4,0,6,2018,Round 9
3,3,Jeremy Howe,DEF,11,0,1,0,2,2018,Round 9
4,3,Tom Phillips,MID,11,0,1,2,1,2018,Round 9
5,6,Brennan Cox,KEYF,10,1,4,0,1,2018,Round 9
6,6,Tom Cutler,MID,10,2,0,0,0,2018,Round 9
7,6,Brendon Goddard,DEF,10,0,2,0,3,2018,Round 9
8,6,Tom Jonas,KEYD,10,0,1,0,4,2018,Round 9
9,6,Luke Ryan,DEF,10,0,0,0,5,2018,Round 9
10,11,Harry Cunningham,MID,9,1,0,1,0,2018,Round 9
11,11,Lance Franklin,KEYF,9,3,3,2,1,2018,Round 9
12,11,Tom Hawkins,KEYF,9,3,5,0,0,2018,Round 9
13,11,Will Hayward,FWD,9,2,0,3,0,2018,Round 9
14,11,Ed Langdon,MID,9,1,0,2,1,2018,Round 9
15,11,Jeremy McGovern,KEYD,9,0,4,0,7,2018,Round 9
16,11,Matthew Scharenberg,DEF,9,0,2,0,5,2018,Round 9
17,11,Nathan Wilson,DEF,9,0,0,0,1,2018,Round 9
18,19,Patrick Ambrose,KEYD,8,0,2,0,2,2018,Round 9
19,19,Harris Andrews,KEYD,8,0,4,1,2,2018,Round 9
20,19,Flynn Appleby,DEF,8,0,0,0,0,2018,Round 9
21,19,Dayne Beams,MID,8,2,2,1,0,2018,Round 9
22,19,Aidan Corr,KEYD,8,0,0,0,4,2018,Round 9
23,19,Patrick Cripps,MID,8,2,3,0,1,2018,Round 9
24,19,Jack Crisp,DEF,8,0,0,0,1,2018,Round 9
25,19,Matt Dea,DEF,8,0,0,0,5,2018,Round 9
26,19,Mitch Duncan,MID,8,0,0,0,1,2018,Round 9
27,19,Andrew Gaff,MID,8,1,1,1,2,2018,Round 9
28,19,Isaac Heeney,FWD,8,0,2,1,0,2018,Round 9
29,19,Shannon Hurn,DEF,8,0,0,0,2,2018,Round 9
30,19,Jake Lever,KEYD,8,0,1,0,5,2018,Round 9
31,19,David Mirra,DEF,8,0,0,0,2,2018,Round 9
32,19,Jack Newnes,FWD,8,4,2,2,0,2018,Round 9
33,19,Brad Sheppard,DEF,8,0,1,0,3,2018,Round 9
34,19,David Zaharakis,MID,8,0,0,0,0,2018,Round 9
35,36,Tom Clurey,KEYD,7,0,0,0,2,2018,Round 9
36,36,Stewart Crameri,FWD,7,0,1,2,0,2018,Round 9
37,36,Orazio Fantasia,FWD,7,2,0,3,0,2018,Round 9
38,36,Darcy Gardiner,KEYD,7,0,1,0,2,2018,Round 9
39,36,Brodie Grundy,RUC,7,1,3,0,1,2018,Round 9
40,36,Heath Grundy,KEYD,7,0,1,0,3,2018,Round 9
41,36,Aaron Hall,MID,7,0,1,1,2,2018,Round 9
42,36,Luke Hodge,DEF,7,0,1,0,4,2018,Round 9
43,36,Will Hoskin-Elliott,FWD,7,4,3,2,1,2018,Round 9
44,36,Tom Langdon,DEF,7,0,1,0,1,2018,Round 9
45,36,Oscar McDonald,KEYD,7,0,0,0,1,2018,Round 9
46,36,Tim Membrey,KEYF,7,2,1,1,1,2018,Round 9
47,36,Harry Morrison,FWD,7,0,0,0,0,2018,Round 9
48,36,Jordan Ridley,DEF,7,0,0,0,1,2018,Round 9
49,36,Jack Riewoldt,KEYF,7,5,4,2,0,2018,Round 9
50,36,Mitch Robinson,FWD,7,0,2,0,1,2018,Round 9
51,36,James Stewart,KEYF,7,1,1,1,0,2018,Round 9
52,36,Adam Tomlinson,MID,7,0,0,0,1,2018,Round 9
53,36,Jarrad Waite,KEYF,7,2,1,0,3,2018,Round 9
54,36,Jack Ziebell,FWD,7,1,2,1,0,2018,Round 9
55,56,Mark Baguley,FWD,6,0,0,2,0,2018,Round 9
56,56,Ben Brown,KEYF,6,5,4,1,0,2018,Round 9
57,56,Stephen Coniglio,MID,6,1,1,1,0,2018,Round 9
58,56,Jordan De Goey,FWD,6,4,1,3,0,2018,Round 9
59,56,Lynden Dunn,KEYD,6,0,0,0,1,2018,Round 9
60,56,Oliver Florent,MID,6,0,0,0,1,2018,Round 9
61,56,Bayley Fritsch,FWD,6,2,1,0,1,2018,Round 9
62,56,Dan Hannebery,MID,6,0,0,3,1,2018,Round 9
63,56,Jarrod Harbrow,DEF,6,0,0,0,2,2018,Round 9
64,56,James Harmes,MID,6,2,0,0,0,2018,Round 9
65,56,Dyson Heppell,MID,6,0,1,0,1,2018,Round 9
66,56,Jesse Hogan,KEYF,6,1,1,2,0,2018,Round 9
67,56,Michael Johnson,KEYD,6,0,0,1,1,2018,Round 9
68,56,Josh P. Kennedy,MID,6,1,0,1,0,2018,Round 9
69,56,Sam Kerridge,MID,6,0,1,0,2,2018,Round 9
70,56,Chris Masten,MID,6,0,0,0,0,2018,Round 9
71,56,Ben McEvoy,RUC,6,2,2,1,2,2018,Round 9
