,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Logan Austin,KEYD,14,0,1,0,3,2018,Round 11
1,1,Bayley Fritsch,FWD,14,0,1,0,1,2018,Round 11
2,3,Shannon Hurn,DEF,12,0,1,0,3,2018,Round 11
3,3,Jeremy McGovern,KEYD,12,0,4,0,7,2018,Round 11
4,5,Tom Barrass,KEYD,11,0,1,0,3,2018,Round 11
5,5,Ryan Burton,DEF,11,0,1,0,2,2018,Round 11
6,5,Joel Hamling,KEYD,11,0,1,0,2,2018,Round 11
7,5,Tom McDonald,KEYF,11,4,6,0,0,2018,Round 11
8,9,Jack Gunston,KEYF,10,0,2,0,3,2018,Round 11
9,9,Blake Hardwick,DEF,10,0,0,1,1,2018,Round 11
10,9,Jesse Hogan,KEYF,10,5,2,0,0,2018,Round 11
11,9,Steven May,KEYD,10,0,4,0,4,2018,Round 11
12,9,Tom Phillips,MID,10,0,0,2,1,2018,Round 11
13,9,Heath Shaw,DEF,10,0,2,0,4,2018,Round 11
14,9,Liam Shiels,MID,10,1,0,0,1,2018,Round 11
15,9,James Sicily,DEF,10,0,2,0,8,2018,Round 11
16,9,Tom Stewart,DEF,10,0,0,0,0,2018,Round 11
17,9,Ben Stratton,DEF,10,0,1,0,2,2018,Round 11
18,19,Taylor Duryea,DEF,9,0,0,0,2,2018,Round 11
19,19,Shaun Grigg,MID,9,1,0,1,0,2018,Round 11
20,19,Neville Jetta,DEF,9,0,4,0,7,2018,Round 11
21,19,Tom Jonas,KEYD,9,0,1,0,1,2018,Round 11
22,19,Liam Jones,KEYD,9,0,3,0,7,2018,Round 11
23,19,Shane Kersten,KEYD,9,0,0,0,1,2018,Round 11
24,19,Ryan Lester,DEF,9,1,0,0,2,2018,Round 11
25,19,Brayden Maynard,DEF,9,0,0,0,1,2018,Round 11
26,19,Tim Membrey,KEYF,9,4,2,3,0,2018,Round 11
27,19,Alex Rance,KEYD,9,0,1,0,5,2018,Round 11
28,19,Steele Sidebottom,MID,9,0,0,2,1,2018,Round 11
29,19,Devon Smith,FWD,9,1,0,0,0,2018,Round 11
30,19,Nick Smith,DEF,9,0,1,0,4,2018,Round 11
31,19,David Swallow,MID,9,1,0,1,0,2018,Round 11
32,19,Jacob Weitering,KEYD,9,0,0,1,1,2018,Round 11
33,34,Connor Blakely,DEF,8,0,1,0,1,2018,Round 11
34,34,Angus Brayshaw,MID,8,0,1,0,1,2018,Round 11
35,34,Jack Crisp,DEF,8,0,0,1,1,2018,Round 11
36,34,James Frawley,KEYD,8,0,3,0,3,2018,Round 11
37,34,Heath Grundy,KEYD,8,0,4,0,5,2018,Round 11
38,34,Will Hoskin-Elliott,FWD,8,6,2,5,0,2018,Round 11
39,34,Sam Kerridge,MID,8,1,0,2,0,2018,Round 11
40,34,Daniel McStay,KEYF,8,3,4,2,1,2018,Round 11
41,34,Tom Mitchell,MID,8,0,0,0,0,2018,Round 11
42,34,Jack Newnes,FWD,8,1,0,1,0,2018,Round 11
43,34,Luke Ryan,DEF,8,0,0,0,2,2018,Round 11
44,34,Matthew Scharenberg,DEF,8,0,1,0,3,2018,Round 11
45,34,Joel Selwood,MID,8,0,0,3,0,2018,Round 11
46,34,Brad Sheppard,DEF,8,0,0,0,0,2018,Round 11
47,34,Nick Vlastuin,DEF,8,0,0,0,3,2018,Round 11
48,34,Dayne Zorko,MID,8,3,0,4,0,2018,Round 11
49,50,Aaron Black,DEF,7,0,1,0,1,2018,Round 11
50,50,Matt Dea,DEF,7,0,0,0,2,2018,Round 11
51,50,Andrew Gaff,MID,7,0,0,0,1,2018,Round 11
52,50,Max Gawn,RUC,7,3,4,2,2,2018,Round 11
53,50,Tom Hawkins,KEYF,7,5,1,4,0,2018,Round 11
54,50,Jack Hombsch,KEYD,7,0,0,0,1,2018,Round 11
55,50,Cale Hooker,KEYD,7,0,1,0,3,2018,Round 11
