,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Andrew Gaff,MID,11,3,0,0,2,2020,Round 8
1,2,Nick Haynes,DEF,10,0,0,0,4,2020,Round 8
2,3,Zach Merrett,MID,9,0,0,1,0,2020,Round 8
3,3,Lachie Whitfield,DEF,9,0,0,0,1,2020,Round 8
4,5,Zac Bailey,FWD,8,0,0,0,0,2020,Round 8
5,5,Toby Greene,FWD,8,3,4,1,0,2020,Round 8
6,5,Matthew Kennedy,FWD,8,1,0,0,0,2020,Round 8
7,5,Darcy Moore,KEYD,8,1,1,0,2,2020,Round 8
8,5,Liam Ryan,FWD,8,1,2,0,0,2020,Round 8
9,10,Hayden Crozier,DEF,7,0,1,0,4,2020,Round 8
10,10,Liam Duggan,DEF,7,0,1,0,1,2020,Round 8
11,10,Michael Hurley,KEYD,7,0,1,0,2,2020,Round 8
12,10,Jason Johannisen,DEF,7,0,0,0,2,2020,Round 8
13,10,Jake Lloyd,DEF,7,0,1,0,5,2020,Round 8
14,10,Jarryd Lyons,MID,7,0,1,1,0,2020,Round 8
15,10,Ben Paton,DEF,7,0,0,0,4,2020,Round 8
16,10,Lachie Plowman,DEF,7,0,0,0,2,2020,Round 8
17,10,Mitch Robinson,MID,7,1,0,0,1,2020,Round 8
18,10,Jayden Short,DEF,7,1,0,0,1,2020,Round 8
19,10,James Sicily,DEF,7,1,3,0,3,2020,Round 8
20,10,Michael Walters,FWD,7,0,2,0,2,2020,Round 8
21,22,Tom Barrass,KEYD,6,0,2,0,3,2020,Round 8
22,22,Nathan Broad,DEF,6,0,0,0,0,2020,Round 8
23,22,Lachie Neale,MID,6,0,1,0,1,2020,Round 8
24,22,Harry Perryman,MID,6,0,0,0,0,2020,Round 8
25,22,Jordan Ridley,DEF,6,0,2,0,5,2020,Round 8
26,22,Daniel Talia,KEYD,6,0,1,0,2,2020,Round 8
27,28,Aliir Aliir,KEYD,5,0,0,0,3,2020,Round 8
28,28,Jed Anderson,MID,5,0,1,1,2,2020,Round 8
29,28,Shaun Atley,DEF,5,0,0,0,0,2020,Round 8
30,28,Jarrod Berry,MID,5,0,0,0,0,2020,Round 8
31,28,Grant Birchall,DEF,5,0,0,0,0,2020,Round 8
32,28,Marcus Bontempelli,MID,5,1,1,2,1,2020,Round 8
33,28,Jack Bowes,DEF,5,0,0,0,1,2020,Round 8
34,28,Ben Brown,KEYF,5,1,1,1,0,2020,Round 8
35,28,Jamie Cripps,FWD,5,1,1,3,0,2020,Round 8
36,28,Jack Crisp,DEF,5,0,1,0,2,2020,Round 8
37,28,Xavier Duursma,MID,5,1,0,0,2,2020,Round 8
38,28,Brandon Ellis,MID,5,1,0,0,0,2020,Round 8
39,28,Dylan Grimes,KEYD,5,0,0,0,0,2020,Round 8
40,28,Tom Hawkins,KEYF,5,2,2,3,0,2020,Round 8
41,28,Will Hoskin-Elliott,FWD,5,1,2,2,0,2020,Round 8
42,28,Dougal Howard,KEYD,5,0,0,0,2,2020,Round 8
43,28,Shannon Hurn,DEF,5,0,0,0,1,2020,Round 8
44,28,Josh J. Kennedy,KEYF,5,5,2,3,0,2020,Round 8
45,28,Jamie Macmillan,DEF,5,0,0,0,2,2020,Round 8
46,28,Jack Martin,FWD,5,0,0,1,1,2020,Round 8
47,28,Dustin Martin,FWD,5,1,2,0,0,2020,Round 8
48,28,Callum Mills,DEF,5,0,0,0,0,2020,Round 8
49,28,Jaeger O'Meara,MID,5,0,0,0,0,2020,Round 8
50,28,Clayton Oliver,MID,5,0,0,0,0,2020,Round 8
51,28,Dane Rampe,KEYD,5,0,1,0,4,2020,Round 8
52,28,Adam Saad,DEF,5,0,0,0,1,2020,Round 8
53,28,Christian Salem,DEF,5,0,0,0,2,2020,Round 8
54,28,Paul Seedsman,MID,5,0,0,0,1,2020,Round 8
55,28,Alex Sexton,FWD,5,2,0,1,0,2020,Round 8
56,28,Luke Shuey,MID,5,0,0,0,1,2020,Round 8
57,28,Zach Tuohy,MID,5,0,0,0,1,2020,Round 8
58,28,Nick Vlastuin,DEF,5,0,0,0,3,2020,Round 8
59,28,Taylor Walker,KEYF,5,1,4,1,0,2020,Round 8
60,61,Callum Ah Chee,DEF,4,0,0,0,0,2020,Round 8
61,61,Oscar Allen,KEYF,4,1,0,1,0,2020,Round 8
62,61,Harris Andrews,KEYD,4,0,0,0,0,2020,Round 8
63,61,Brett Bewley,MID,4,0,0,0,0,2020,Round 8
64,61,Nick Blakey,FWD,4,2,1,0,0,2020,Round 8
65,61,Dan Butler,FWD,4,2,0,1,1,2020,Round 8
66,61,Charlie Cameron,FWD,4,1,2,0,0,2020,Round 8
67,61,Jake Carlisle,KEYD,4,0,0,0,1,2020,Round 8
