,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,James Frawley,KEYF,14,2,1,2,1,2014,Round 4
1,2,Jack Macrae,MID,13,0,1,1,2,2014,Round 4
2,2,Luke McPharlin,KEYD,13,0,1,1,2,2014,Round 4
3,4,Shaun Higgins,DEF,12,0,0,1,3,2014,Round 4
4,4,Jordan Lewis,MID,12,2,0,3,1,2014,Round 4
5,4,Nick Riewoldt,KEYF,12,2,1,7,0,2014,Round 4
6,4,Jared Rivers,KEYD,12,0,2,0,6,2014,Round 4
7,4,Brodie Smith,DEF,12,0,1,0,1,2014,Round 4
8,9,Zac Clarke,RUC,11,2,3,3,2,2014,Round 4
9,9,Lynden Dunn,DEF,11,3,2,2,1,2014,Round 4
10,9,Josh Jenkins,KEYF,11,3,2,4,0,2014,Round 4
11,9,Steve Johnson,MID,11,4,2,3,1,2014,Round 4
12,13,Josh Gibson,KEYD,10,0,0,0,1,2014,Round 4
13,13,Jack Gunston,FWD,10,2,0,3,1,2014,Round 4
14,13,Cale Hooker,KEYD,10,0,1,0,3,2014,Round 4
15,13,Mathew Stokes,MID,10,0,0,1,1,2014,Round 4
16,13,Justin Westhoff,KEYF,10,6,5,0,0,2014,Round 4
17,18,Jed Adcock,DEF,9,0,0,0,0,2014,Round 4
18,18,Jimmy Bartel,FWD,9,4,2,2,0,2014,Round 4
19,18,Ed Curnow,MID,9,0,0,0,0,2014,Round 4
20,18,Brad Ebert,MID,9,1,2,1,0,2014,Round 4
21,18,Robbie Gray,FWD,9,5,1,3,0,2014,Round 4
22,18,Kyle Hartigan,KEYD,9,0,0,0,1,2014,Round 4
23,18,Luke Hodge,MID,9,0,0,0,2,2014,Round 4
24,18,Ben Howlett,FWD,9,0,1,0,1,2014,Round 4
25,18,Matthew Jaensch,DEF,9,1,2,0,3,2014,Round 4
26,18,Michael Johnson,KEYD,9,0,0,1,3,2014,Round 4
27,18,Jordan Lisle,KEYD,9,0,1,0,1,2014,Round 4
28,18,Heritier Lumumba,DEF,9,0,0,0,1,2014,Round 4
29,18,Jonathon Patton,KEYF,9,2,3,5,0,2014,Round 4
30,18,Joel Selwood,MID,9,2,0,0,0,2014,Round 4
31,18,Kade Simpson,DEF,9,0,1,0,3,2014,Round 4
32,18,Rory Sloane,MID,9,1,2,2,1,2014,Round 4
33,18,Lee Spurr,DEF,9,0,0,0,2,2014,Round 4
34,18,Rhys Stanley,KEYF,9,2,2,1,0,2014,Round 4
35,18,Matthew White,FWD,9,4,0,0,0,2014,Round 4
36,37,Matthew Broadbent,DEF,8,0,1,0,3,2014,Round 4
37,37,Levi Casboult,KEYF,8,1,2,5,0,2014,Round 4
38,37,Corey Enright,DEF,8,0,0,0,1,2014,Round 4
39,37,Martin Gleeson,MID,8,0,1,0,1,2014,Round 4
40,37,Tom Hawkins,KEYF,8,5,2,3,0,2014,Round 4
41,37,Michael Hibberd,DEF,8,0,2,0,3,2014,Round 4
42,37,Kane Lucas,MID,8,0,0,1,1,2014,Round 4
43,37,David Mackay,MID,8,1,1,0,2,2014,Round 4
44,37,Robert Murphy,DEF,8,0,0,0,1,2014,Round 4
45,37,Matthew Pavlich,KEYF,8,1,1,6,1,2014,Round 4
46,37,Scott Thompson,MID,8,0,0,0,0,2014,Round 4
47,37,Tom Williams,KEYF,8,0,0,0,1,2014,Round 4
48,49,Grant Birchall,DEF,7,0,0,0,0,2014,Round 4
49,49,Travis Boak,MID,7,1,0,1,0,2014,Round 4
50,49,Matthew Boyd,MID,7,0,0,1,0,2014,Round 4
51,49,Shaun Burgoyne,DEF,7,0,0,0,1,2014,Round 4
52,49,Kane Cornes,MID,7,0,0,0,0,2014,Round 4
53,49,Joe Daniher,KEYF,7,1,3,2,0,2014,Round 4
54,49,Andrew Gaff,MID,7,0,0,0,0,2014,Round 4
55,49,Daniel Giansiracusa,FWD,7,1,0,1,0,2014,Round 4
56,49,Mitch Golby,DEF,7,0,0,0,0,2014,Round 4
57,49,Dyson Heppell,MID,7,1,0,1,1,2014,Round 4
58,49,Josh Hunt,DEF,7,0,2,0,2,2014,Round 4
59,49,Sam Jacobs,RUC,7,0,1,0,3,2014,Round 4
60,49,Michael Jamison,KEYD,7,0,0,0,0,2014,Round 4
61,49,Tom Jonas,KEYD,7,0,2,0,2,2014,Round 4
62,49,Clinton Jones,FWD,7,0,0,0,0,2014,Round 4
63,49,Andrew Mackie,DEF,7,0,0,0,2,2014,Round 4
64,49,Clancee Pearce,MID,7,0,1,0,0,2014,Round 4
65,49,Jared Polec,MID,7,0,0,0,1,2014,Round 4
66,49,Farren Ray,MID,7,0,1,0,3,2014,Round 4
67,49,Brent Reilly,DEF,7,0,0,0,1,2014,Round 4
68,49,Jay Schulz,KEYF,7,6,4,1,0,2014,Round 4
69,49,Scott D. Thompson,KEYD,7,0,2,0,3,2014,Round 4
70,49,Dom Tyson,MID,7,0,0,0,0,2014,Round 4
71,49,Jesse White,KEYF,7,5,1,4,0,2014,Round 4
72,73,Mark Blicavs,RUC,6,0,0,0,0,2014,Round 4
73,73,Kyle Cheney,DEF,6,0,1,0,2,2014,Round 4
74,73,Sean Dempster,DEF,6,0,0,0,3,2014,Round 4
75,73,Jamie Elliott,FWD,6,3,1,1,0,2014,Round 4
76,73,Sam Gibson,MID,6,0,0,0,0,2014,Round 4
77,73,Jack Grimes,DEF,6,0,0,0,3,2014,Round 4
78,73,Cameron Guthrie,MID,6,1,0,0,0,2014,Round 4
79,73,Bradley Hill,FWD,6,0,0,1,0,2014,Round 4
80,73,Jack Hombsch,KEYD,6,0,0,0,0,2014,Round 4
81,73,James Kelly,DEF,6,0,0,0,1,2014,Round 4
82,73,Tom Liberatore,MID,6,0,0,0,0,2014,Round 4
83,73,Eric Mackenzie,KEYD,6,0,0,0,4,2014,Round 4
84,73,Dustin Martin,FWD,6,1,1,1,0,2014,Round 4
85,73,Jake Melksham,MID,6,2,1,2,0,2014,Round 4
86,73,Jackson Merrett,FWD,6,0,0,0,0,2014,Round 4
87,73,Sam Mitchell,MID,6,1,0,0,1,2014,Round 4
88,73,Tendai Mzungu,MID,6,1,0,0,1,2014,Round 4
89,73,Liam Picken,DEF,6,1,0,0,0,2014,Round 4
90,73,James Podsiadly,KEYF,6,2,2,1,1,2014,Round 4
91,73,Dane Rampe,DEF,6,0,0,0,2,2014,Round 4
92,73,Sam Rowe,KEYD,6,0,2,0,3,2014,Round 4
93,73,Rhyce Shaw,DEF,6,0,0,0,0,2014,Round 4
94,73,Brent Stanton,MID,6,3,0,0,0,2014,Round 4
95,73,Eli Templeton,FWD,6,0,0,2,0,2014,Round 4
96,73,Dale Thomas,FWD,6,0,0,0,0,2014,Round 4
97,98,Leigh Adams,FWD,5,0,1,0,1,2014,Round 4
98,98,James Aish,MID,5,0,0,0,1,2014,Round 4
99,98,David Armitage,MID,5,0,0,0,1,2014,Round 4
100,98,Ryan Bastinac,MID,5,0,0,2,0,2014,Round 4
101,98,Dayne Beams,MID,5,2,0,0,0,2014,Round 4
102,98,Luke Brown,DEF,5,1,0,0,2,2014,Round 4
103,98,George Burbury,FWD,5,1,1,1,0,2014,Round 4
104,98,Dom Cassisi,DEF,5,0,0,0,1,2014,Round 4
105,98,Stephen Coniglio,MID,5,0,0,1,0,2014,Round 4
106,98,Adam Cooney,MID,5,0,0,0,0,2014,Round 4
107,98,Ben Cunnington,MID,5,1,2,0,2,2014,Round 4
108,98,Nick Dal Santo,FWD,5,0,0,0,2,2014,Round 4
109,98,Patrick Dangerfield,MID,5,2,1,1,1,2014,Round 4
110,98,Mitch Duncan,MID,5,0,0,0,0,2014,Round 4
111,98,Luke Dunstan,MID,5,0,0,0,0,2014,Round 4
112,98,Nick Graham,FWD,5,0,0,0,0,2014,Round 4
