,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Nick Riewoldt,KEYF,13,4,3,3,1,2015,Round 17
1,2,Matthew Boyd,DEF,12,0,1,0,1,2015,Round 17
2,2,Josh Gibson,KEYD,12,0,0,1,0,2015,Round 17
3,2,Jack Gunston,KEYF,12,3,5,0,0,2015,Round 17
4,2,Luke Hodge,MID,12,2,3,0,4,2015,Round 17
5,6,Jeremy Howe,DEF,11,0,2,0,5,2015,Round 17
6,6,Tom J. Lynch,KEYF,11,4,4,2,4,2015,Round 17
7,6,Sam Mitchell,MID,11,0,0,1,1,2015,Round 17
8,9,Sean Dempster,DEF,10,0,2,0,7,2015,Round 17
9,9,Brandon Ellis,MID,10,0,0,1,0,2015,Round 17
10,9,Sam Fisher,KEYD,10,0,0,0,0,2015,Round 17
11,9,Bachar Houli,DEF,10,0,0,0,0,2015,Round 17
12,9,Lachie Hunter,MID,10,1,0,1,1,2015,Round 17
13,9,Jake Lever,KEYD,10,0,2,0,6,2015,Round 17
14,9,Nick Malceski,DEF,10,1,0,1,2,2015,Round 17
15,9,Brad Sheppard,DEF,10,0,4,0,4,2015,Round 17
16,9,Adam Tomlinson,KEYD,10,3,0,3,0,2015,Round 17
17,18,Michael Hurley,KEYD,9,0,0,0,4,2015,Round 17
18,18,Jason Johannisen,DEF,9,0,0,0,2,2015,Round 17
19,18,Brandon Matera,FWD,9,2,0,1,0,2015,Round 17
20,18,Chris Mayne,FWD,9,2,1,3,2,2015,Round 17
21,18,Paddy McCartin,KEYF,9,1,2,1,0,2015,Round 17
22,18,Tom McDonald,KEYD,9,0,3,0,2,2015,Round 17
23,18,Marc Murphy,MID,9,1,1,0,1,2015,Round 17
24,18,Callum Sinclair,RUC,9,1,2,1,0,2015,Round 17
25,26,Troy Chaplin,KEYD,8,0,1,0,5,2015,Round 17
26,26,Tom Hawkins,KEYF,8,5,5,3,0,2015,Round 17
27,26,Lachie Henderson,KEYF,8,1,3,1,2,2015,Round 17
28,26,Cale Hooker,KEYD,8,3,3,2,0,2015,Round 17
29,26,Taylor Hunt,DEF,8,0,0,0,2,2015,Round 17
30,26,Lewis Jetta,MID,8,1,1,0,1,2015,Round 17
31,26,Tom Langdon,DEF,8,1,2,0,4,2015,Round 17
32,26,Andrew Mackie,DEF,8,0,0,0,3,2015,Round 17
33,26,Stefan Martin,RUC,8,2,1,3,1,2015,Round 17
34,26,Ben McEvoy,RUC,8,2,2,1,0,2015,Round 17
35,26,Alex Rance,KEYD,8,0,1,1,1,2015,Round 17
36,26,Jack Redden,MID,8,0,0,2,1,2015,Round 17
37,26,Dylan Roberton,DEF,8,0,1,0,3,2015,Round 17
38,26,Shane Savage,DEF,8,0,0,0,4,2015,Round 17
39,26,Steele Sidebottom,MID,8,0,0,1,0,2015,Round 17
40,26,Matthew Suckling,DEF,8,0,0,0,1,2015,Round 17
41,26,Harry Taylor,KEYD,8,0,1,0,1,2015,Round 17
42,26,Maverick Weller,FWD,8,1,0,3,0,2015,Round 17
43,26,Sharrod Wellingham,DEF,8,0,1,0,4,2015,Round 17
44,26,Lachie Whitfield,MID,8,0,1,0,0,2015,Round 17
45,46,Shane Biggs,DEF,7,0,0,0,1,2015,Round 17
46,46,Marcus Bontempelli,MID,7,0,0,1,2,2015,Round 17
47,46,Dylan Buckley,DEF,7,0,0,0,0,2015,Round 17
48,46,Stewart Crameri,FWD,7,4,3,0,0,2015,Round 17
49,46,Harry Cunningham,FWD,7,0,0,0,1,2015,Round 17
50,46,Adam Goodes,FWD,7,1,1,2,0,2015,Round 17
51,46,Curtly Hampton,DEF,7,0,0,0,0,2015,Round 17
52,46,Billy Hartung,MID,7,2,0,0,0,2015,Round 17
53,46,Brent Harvey,FWD,7,1,0,2,1,2015,Round 17
54,46,Dyson Heppell,MID,7,1,0,0,0,2015,Round 17
55,46,Rory Laird,DEF,7,0,3,0,4,2015,Round 17
56,46,Brian Lake,KEYD,7,0,1,0,1,2015,Round 17
57,46,Tom Lonergan,KEYD,7,0,4,0,4,2015,Round 17
58,46,Jack Macrae,MID,7,0,0,0,1,2015,Round 17
59,46,Sam Mayes,DEF,7,0,1,1,2,2015,Round 17
60,46,Kamdyn McIntosh,MID,7,0,0,0,0,2015,Round 17
61,46,Jordan Murdoch,MID,7,0,1,0,4,2015,Round 17
62,46,Robert Murphy,DEF,7,1,0,1,0,2015,Round 17
63,46,Nick O'Brien,MID,7,1,0,0,0,2015,Round 17
64,46,Cameron O'Shea,DEF,7,0,0,0,0,2015,Round 17
65,46,Sam Reid,KEYF,7,3,1,2,1,2015,Round 17
66,46,Nick Smith,DEF,7,0,1,0,2,2015,Round 17
67,46,Jake Stringer,FWD,7,3,1,1,0,2015,Round 17
68,46,Zac Williams,DEF,7,1,0,0,2,2015,Round 17
69,46,Chris Yarran,DEF,7,0,0,0,1,2015,Round 17
70,46,Elliot Yeo,MID,7,0,2,1,3,2015,Round 17
71,72,Harris Andrews,KEYD,6,0,1,0,2,2015,Round 17
72,72,Tom Bell,FWD,6,0,0,1,0,2015,Round 17
73,72,Rohan Bewick,FWD,6,1,0,2,0,2015,Round 17
74,72,Matthew Broadbent,DEF,6,0,0,0,2,2015,Round 17
75,72,Shaun Burgoyne,DEF,6,0,0,0,0,2015,Round 17
76,72,Charlie Dixon,KEYF,6,6,5,1,0,2015,Round 17
77,72,Richard Douglas,MID,6,0,1,0,0,2015,Round 17
78,72,Brad Ebert,MID,6,1,1,0,1,2015,Round 17
79,72,Max Gawn,RUC,6,1,2,0,1,2015,Round 17
80,72,Brendon Goddard,MID,6,0,0,1,0,2015,Round 17
81,72,Ryan Griffen,MID,6,0,0,0,1,2015,Round 17
82,72,Brodie Grundy,RUC,6,1,3,0,1,2015,Round 17
83,72,Isaac Heeney,FWD,6,2,3,1,0,2015,Round 17
84,72,Brandon Jack,FWD,6,1,1,0,0,2015,Round 17
85,72,James Kelly,MID,6,0,0,0,0,2015,Round 17
86,72,Jordan Lewis,MID,6,2,0,1,0,2015,Round 17
87,72,Angus Litherland,DEF,6,0,0,0,3,2015,Round 17
88,72,Tom Lynch,FWD,6,0,0,2,0,2015,Round 17
89,72,Dustin Martin,FWD,6,2,0,1,1,2015,Round 17
90,72,Luke McDonald,DEF,6,0,0,0,1,2015,Round 17
91,72,Daniel Merrett,KEYD,6,0,1,1,2,2015,Round 17
92,72,Anthony Miles,MID,6,0,0,0,1,2015,Round 17
93,72,Dale Morris,KEYD,6,0,3,0,5,2015,Round 17
94,72,Chris Newman,DEF,6,1,1,3,0,2015,Round 17
95,72,Marco Paparone,DEF,6,0,0,1,0,2015,Round 17
96,72,Drew Petrie,KEYF,6,4,1,2,0,2015,Round 17
97,72,Liam Picken,MID,6,2,0,1,0,2015,Round 17
98,72,Matt Shaw,MID,6,0,0,0,1,2015,Round 17
99,72,Heath Shaw,DEF,6,0,1,0,2,2015,Round 17
100,72,Tommy Sheridan,DEF,6,1,0,0,0,2015,Round 17
101,72,Isaac Smith,MID,6,1,1,1,1,2015,Round 17
102,72,Matt Spangher,KEYD,6,0,0,0,0,2015,Round 17
103,72,Brent Stanton,MID,6,0,0,0,0,2015,Round 17
104,72,Dane Swan,MID,6,0,0,0,0,2015,Round 17
105,72,Taylor Walker,KEYF,6,2,2,1,0,2015,Round 17
106,72,Easton Wood,DEF,6,0,1,0,2,2015,Round 17
107,108,Mark Baguley,DEF,5,0,0,0,0,2015,Round 17
108,108,Michael Barlow,FWD,5,1,0,0,1,2015,Round 17
109,108,Tom Barrass,DEF,5,0,0,0,0,2015,Round 17
110,108,Grant Birchall,DEF,5,0,1,0,1,2015,Round 17
111,108,Luke Breust,FWD,5,2,1,0,0,2015,Round 17
112,108,Josh Bruce,KEYF,5,1,2,0,0,2015,Round 17
113,108,Tom Clurey,DEF,5,0,0,0,1,2015,Round 17
114,108,Ed Curnow,MID,5,0,1,0,1,2015,Round 17
115,108,Luke Dahlhaus,FWD,5,2,0,1,1,2015,Round 17
116,108,Joe Daniher,KEYF,5,4,1,3,0,2015,Round 17
117,108,Jack Darling,KEYF,5,3,1,4,0,2015,Round 17
118,108,Liam Dawson,DEF,5,0,1,0,2,2015,Round 17
119,108,Sam Day,KEYF,5,0,0,1,1,2015,Round 17
