,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Bradley Hill,MID,16,3,0,2,0,2017,Round 7
1,2,Ben Reid,KEYF,12,0,2,0,4,2017,Round 7
2,3,Joel Hamling,KEYD,11,0,1,0,5,2017,Round 7
3,3,Matt Rosa,MID,11,1,0,1,0,2017,Round 7
4,3,Lee Spurr,DEF,11,0,1,0,3,2017,Round 7
5,6,David Astbury,KEYD,10,0,4,0,3,2017,Round 7
6,6,Charlie Dixon,KEYF,10,3,6,3,1,2017,Round 7
7,6,Mitch Duncan,MID,10,0,0,3,1,2017,Round 7
8,6,Nick Graham,FWD,10,3,1,1,0,2017,Round 7
9,6,Aaron Hall,MID,10,0,1,1,1,2017,Round 7
10,6,Cale Hooker,KEYF,10,3,4,0,0,2017,Round 7
11,6,Tim O'Brien,KEYF,10,1,5,2,1,2017,Round 7
12,6,Luke Shuey,MID,10,1,0,1,0,2017,Round 7
13,6,Scott D. Thompson,KEYD,10,0,3,0,7,2017,Round 7
14,6,Mason Wood,FWD,10,5,3,2,0,2017,Round 7
15,6,Elliot Yeo,DEF,10,0,1,0,2,2017,Round 7
16,17,Tom Barrass,KEYD,9,0,4,0,5,2017,Round 7
17,17,Connor Blakely,MID,9,0,1,0,1,2017,Round 7
18,17,Sam Docherty,DEF,9,0,1,1,3,2017,Round 7
19,17,Lance Franklin,KEYF,9,6,2,5,0,2017,Round 7
20,17,Lachlan Hansen,KEYD,9,0,1,0,2,2017,Round 7
21,17,Jack Hombsch,KEYD,9,0,2,0,6,2017,Round 7
22,17,Michael Hurley,KEYD,9,0,1,0,4,2017,Round 7
23,17,Josh J. Kennedy,KEYF,9,2,4,2,1,2017,Round 7
24,17,Shane Kersten,KEYF,9,4,2,4,0,2017,Round 7
25,17,Caleb Marchbank,KEYD,9,0,3,0,6,2017,Round 7
26,17,Robert Murphy,FWD,9,0,0,0,1,2017,Round 7
27,17,Marco Paparone,DEF,9,0,0,1,1,2017,Round 7
28,17,Jasper Pittard,DEF,9,0,0,0,1,2017,Round 7
29,17,Heath Shaw,DEF,9,0,0,0,3,2017,Round 7
30,17,Kade Simpson,DEF,9,0,0,0,2,2017,Round 7
31,17,Isaac Smith,MID,9,0,0,1,0,2017,Round 7
32,17,Matt Taberner,KEYF,9,6,7,0,1,2017,Round 7
33,17,Daniel Talia,KEYD,9,0,4,0,7,2017,Round 7
34,17,Dale Thomas,FWD,9,2,2,1,2,2017,Round 7
35,36,Blake Acres,FWD,8,2,1,0,0,2017,Round 7
36,36,Tom Clurey,KEYD,8,0,2,0,3,2017,Round 7
37,36,Harry Cunningham,FWD,8,2,0,0,1,2017,Round 7
38,36,Lynden Dunn,KEYD,8,0,2,0,6,2017,Round 7
39,36,Brandon Ellis,DEF,8,0,0,0,1,2017,Round 7
40,36,Ryan Harwood,DEF,8,0,0,0,1,2017,Round 7
41,36,Jeremy Howe,DEF,8,0,2,0,2,2017,Round 7
42,36,Lachie Hunter,MID,8,1,0,0,0,2017,Round 7
43,36,Tom J. Lynch,KEYF,8,2,2,0,1,2017,Round 7
44,36,Alex Rance,KEYD,8,0,1,0,6,2017,Round 7
45,36,Jack Riewoldt,KEYF,8,4,5,2,0,2017,Round 7
46,36,Alex Sexton,MID,8,0,0,0,0,2017,Round 7
47,36,Robbie Tarrant,KEYD,8,0,0,0,4,2017,Round 7
48,36,Jarrad Waite,KEYF,8,4,1,1,1,2017,Round 7
49,50,Harris Andrews,KEYD,7,0,0,0,1,2017,Round 7
50,50,Matthew Broadbent,DEF,7,0,0,0,0,2017,Round 7
51,50,Joe Daniher,KEYF,7,2,1,3,0,2017,Round 7
52,50,James Frawley,KEYD,7,0,0,0,2,2017,Round 7
53,50,Sam Frost,KEYD,7,0,1,0,4,2017,Round 7
54,50,Bryce Gibbs,MID,7,0,0,0,0,2017,Round 7
55,50,Heath Grundy,KEYD,7,0,0,0,1,2017,Round 7
56,50,Blake Hardwick,DEF,7,0,1,0,2,2017,Round 7
57,50,Billy Hartung,MID,7,0,0,0,0,2017,Round 7
58,50,Bachar Houli,DEF,7,0,0,0,1,2017,Round 7
59,50,Garrick Ibbotson,DEF,7,0,0,0,2,2017,Round 7
60,50,Kade Kolodjashnij,DEF,7,0,1,0,2,2017,Round 7
61,50,Ryan Lester,FWD,7,2,0,1,0,2017,Round 7
62,50,Jake Lloyd,DEF,7,1,0,0,0,2017,Round 7
63,50,Steven May,KEYD,7,0,1,0,3,2017,Round 7
64,50,Cam McCarthy,KEYF,7,4,1,4,1,2017,Round 7
65,50,Oscar McDonald,KEYD,7,0,2,0,3,2017,Round 7
66,50,Tim Membrey,KEYF,7,3,1,3,1,2017,Round 7
67,50,Tom Rockliff,MID,7,0,0,0,1,2017,Round 7
68,50,Paddy Ryder,RUC,7,1,5,1,4,2017,Round 7
69,50,Matthew Suckling,DEF,7,1,0,0,0,2017,Round 7
70,50,Cam Sutcliffe,DEF,7,0,1,2,2,2017,Round 7
71,50,Sharrod Wellingham,DEF,7,0,2,0,2,2017,Round 7
72,50,Chad Wingard,FWD,7,1,0,1,0,2017,Round 7
73,74,Marcus Adams,KEYD,6,2,3,0,1,2017,Round 7
74,74,Michael Barlow,FWD,6,0,0,0,2,2017,Round 7
75,74,Jack Billings,FWD,6,1,0,2,2,2017,Round 7
