,Rank,Player,Position,M    ,Mi50,CM,MOL,IM,Season,Round
0,1,Eric Mackenzie,KEYD,14,0,0,0,1,2014,Round 13
1,2,Jimmy Bartel,FWD,13,1,0,2,1,2014,Round 13
2,2,Mitch Duncan,MID,13,3,2,1,1,2014,Round 13
3,2,Tom Hawkins,KEYF,13,5,2,9,0,2014,Round 13
4,2,Andrew Mackie,DEF,13,1,0,1,1,2014,Round 13
5,6,Shannon Hurn,DEF,12,0,5,2,5,2014,Round 13
6,7,Lynden Dunn,DEF,11,0,2,0,4,2014,Round 13
7,7,Tim Mohr,KEYD,11,0,3,0,5,2014,Round 13
8,9,Brendon Goddard,MID,10,1,1,2,1,2014,Round 13
9,9,Jeremy McGovern,KEYF,10,5,4,4,3,2014,Round 13
10,9,Steven Motlop,FWD,10,3,0,3,0,2014,Round 13
11,9,Alex Rance,KEYD,10,0,1,0,3,2014,Round 13
12,9,Rhyce Shaw,DEF,10,0,0,0,1,2014,Round 13
13,14,Travis Cloke,KEYF,9,7,5,3,0,2014,Round 13
14,14,James Frawley,KEYF,9,2,1,2,0,2014,Round 13
15,14,Pearce Hanley,MID,9,0,1,3,3,2014,Round 13
16,14,Cale Hooker,KEYD,9,0,1,0,1,2014,Round 13
17,14,Josh J. Kennedy,KEYF,9,6,0,9,0,2014,Round 13
18,14,Dustin Martin,FWD,9,3,0,6,0,2014,Round 13
19,14,Brodie Smith,DEF,9,0,2,0,2,2014,Round 13
20,14,Jack Viney,MID,9,0,1,1,2,2014,Round 13
21,22,Jamie Bennell,DEF,8,0,2,0,5,2014,Round 13
22,22,Sam Dwyer,MID,8,0,2,0,2,2014,Round 13
23,22,Jamie Elliott,FWD,8,2,3,3,0,2014,Round 13
24,22,Jeremy Howe,DEF,8,0,2,0,2,2014,Round 13
25,22,Tom McDonald,KEYD,8,0,1,0,3,2014,Round 13
26,22,James Podsiadly,KEYF,8,1,2,0,1,2014,Round 13
27,22,Jack Riewoldt,KEYF,8,7,4,2,0,2014,Round 13
28,22,Matt Rosa,MID,8,0,0,0,0,2014,Round 13
29,22,Heath Shaw,DEF,8,0,0,1,2,2014,Round 13
30,22,Rory Sloane,MID,8,0,0,0,2,2014,Round 13
31,22,Scott D. Thompson,KEYD,8,0,1,0,2,2014,Round 13
32,22,Justin Westhoff,KEYF,8,3,2,2,1,2014,Round 13
33,22,Matthew Wright,FWD,8,1,0,1,0,2014,Round 13
34,35,Mark Baguley,DEF,7,0,2,0,2,2014,Round 13
35,35,Michael Barlow,MID,7,3,0,0,2,2014,Round 13
36,35,Jeremy Cameron,KEYF,7,6,2,4,0,2014,Round 13
37,35,Daniel Cross,MID,7,2,0,1,1,2014,Round 13
38,35,Aaron Edwards,KEYF,7,3,1,3,0,2014,Round 13
39,35,Xavier Ellis,DEF,7,1,0,0,2,2014,Round 13
40,35,Corey Enright,DEF,7,0,0,0,1,2014,Round 13
41,35,Matt Jones,MID,7,0,0,0,0,2014,Round 13
42,35,Dean Kent,FWD,7,1,0,2,0,2014,Round 13
43,35,Tom Langdon,DEF,7,0,1,0,3,2014,Round 13
44,35,Chris Masten,MID,7,0,0,0,1,2014,Round 13
45,35,Trent McKenzie,DEF,7,0,2,0,3,2014,Round 13
46,35,Marco Paparone,FWD,7,0,0,0,0,2014,Round 13
47,35,Brent Reilly,DEF,7,0,1,0,4,2014,Round 13
48,35,Jay Schulz,KEYF,7,5,3,2,0,2014,Round 13
49,35,Kade Simpson,DEF,7,0,2,0,0,2014,Round 13
50,35,Isaac Smith,FWD,7,0,0,1,1,2014,Round 13
51,35,Mathew Stokes,MID,7,1,0,1,1,2014,Round 13
52,35,Adam Tomlinson,KEYD,7,1,0,1,0,2014,Round 13
53,35,Travis Varcoe,DEF,7,1,1,1,1,2014,Round 13
54,35,Taylor Walker,KEYF,7,2,5,1,0,2014,Round 13
55,35,Callan Ward,MID,7,0,0,2,0,2014,Round 13
56,35,Jimmy Webster,DEF,7,0,0,0,1,2014,Round 13
57,58,Hayden Ballantyne,FWD,6,3,0,3,0,2014,Round 13
58,58,Mark Blicavs,RUC,6,0,0,2,2,2014,Round 13
59,58,Tomas Bugg,MID,6,0,0,0,1,2014,Round 13
60,58,Andrew Carrazzo,MID,6,0,0,0,1,2014,Round 13
61,58,Kyle Cheney,DEF,6,0,0,0,2,2014,Round 13
62,58,Phil Davis,KEYD,6,0,1,1,1,2014,Round 13
63,58,Chris Dawes,KEYF,6,1,1,1,1,2014,Round 13
64,58,Brandon Ellis,MID,6,0,1,0,2,2014,Round 13
65,58,Michael Firrito,DEF,6,0,1,0,5,2014,Round 13
66,58,Lance Franklin,KEYF,6,2,1,1,0,2014,Round 13
67,58,Bryce Gibbs,MID,6,2,1,0,1,2014,Round 13
68,58,Levi Greenwood,MID,6,1,1,0,0,2014,Round 13
69,58,Lachlan Hansen,KEYD,6,0,1,0,3,2014,Round 13
70,58,Michael Hibberd,DEF,6,0,0,0,1,2014,Round 13
71,58,Jack Hombsch,KEYD,6,0,3,0,6,2014,Round 13
72,58,Bachar Houli,DEF,6,0,0,0,0,2014,Round 13
73,58,Sam Jacobs,RUC,6,0,2,0,2,2014,Round 13
74,58,Matthew Jaensch,DEF,6,0,1,0,2,2014,Round 13
75,58,James Kelly,DEF,6,0,0,0,0,2014,Round 13
76,58,Jordan Lewis,MID,6,1,0,1,0,2014,Round 13
77,58,Scott Lycett,RUC,6,2,4,1,1,2014,Round 13
78,58,Tom J. Lynch,KEYF,6,5,3,0,1,2014,Round 13
79,58,David Mackay,MID,6,0,2,0,2,2014,Round 13
80,58,Steven Morris,DEF,6,0,0,0,0,2014,Round 13
81,58,Brodie Murdoch,FWD,6,1,1,2,2,2014,Round 13
82,58,Chris Newman,DEF,6,1,0,2,1,2014,Round 13
83,58,Jaeger O'Meara,MID,6,0,0,0,1,2014,Round 13
84,58,Joel Patfull,KEYD,6,0,0,0,2,2014,Round 13
85,58,Paul Puopolo,FWD,6,0,0,2,0,2014,Round 13
86,58,Mitch Robinson,FWD,6,2,1,2,0,2014,Round 13
