,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,James Jordon,MID,13,1,37,14,1,1,0,0,2021,Round 9
1,2,Jack Steele,MID,11,2,28,10,1,0,0,0,2021,Round 9
2,3,Patrick Cripps,MID,10,3,28,7,0,1,0,0,2021,Round 9
3,3,Clayton Oliver,MID,10,0,26,13,1,0,0,0,2021,Round 9
4,5,Josh Battle,FWD,9,1,20,8,2,1,0,0,2021,Round 9
5,5,Brad Crouch,MID,9,0,26,16,0,0,0,0,2021,Round 9
6,5,Matt Flynn,RUC,9,2,16,7,2,0,0,0,2021,Round 9
7,5,Jarryd Lyons,MID,9,2,36,13,0,0,0,0,2021,Round 9
8,5,Jy Simpkin,MID,9,1,19,9,0,1,1,100,2021,Round 9
9,10,Andrew Brayshaw,MID,8,2,23,13,0,0,0,0,2021,Round 9
10,10,Hunter Clark,DEF,8,2,27,11,0,0,0,0,2021,Round 9
11,10,Jack Crisp,DEF,8,1,35,19,2,0,0,0,2021,Round 9
12,10,Sean Darcy,RUC,8,0,14,6,1,1,0,0,2021,Round 9
13,10,Josh Kelly,MID,8,1,19,10,1,0,0,0,2021,Round 9
14,10,Andrew McGrath,MID,8,0,24,18,0,0,0,0,2021,Round 9
15,10,Ronin O'Connor,MID,8,2,13,4,0,0,0,0,2021,Round 9
16,10,Callan Ward,MID,8,0,21,12,0,0,0,0,2021,Round 9
17,10,Ollie Wines,MID,8,0,26,13,1,0,0,0,2021,Round 9
18,19,Travis Boak,MID,7,0,29,9,0,0,0,0,2021,Round 9
19,19,Dan Butler,FWD,7,2,32,7,0,0,0,0,2021,Round 9
20,19,Jack Bytel,MID,7,0,17,7,0,1,1,100,2021,Round 9
21,19,Riley Collier-Dawkins,MID,7,1,23,14,0,0,0,0,2021,Round 9
22,19,Willem Drew,MID,7,3,22,7,2,0,0,0,2021,Round 9
23,19,Jack Graham,FWD,7,2,24,7,0,0,0,0,2021,Round 9
