,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Shaun Burgoyne,MID,14,2,26,5,0,0,0,0,2018,Round 21
1,2,Clayton Oliver,MID,12,2,25,9,0,0,0,0,2018,Round 21
2,3,Tim Taranto,MID,10,0,31,18,1,1,0,0,2018,Round 21
3,4,Liam Shiels,MID,9,1,33,13,1,0,0,0,2018,Round 21
4,4,Justin Westhoff,KEYF,9,0,19,9,5,0,0,0,2018,Round 21
5,6,Gary Ablett,MID,8,0,24,12,0,0,0,0,2018,Round 21
6,6,Jed Anderson,MID,8,1,34,11,0,0,0,0,2018,Round 21
7,6,Ed Curnow,MID,8,1,18,11,0,0,0,0,2018,Round 21
8,6,Sean Darcy,RUC,8,0,15,12,0,4,1,25,2018,Round 21
9,6,Levi Greenwood,DEF,8,1,20,7,1,0,0,0,2018,Round 21
10,6,George Hewett,MID,8,0,22,13,0,0,0,0,2018,Round 21
11,6,Rory Lobb,RUC,8,0,15,8,4,1,0,0,2018,Round 21
12,6,Devon Smith,FWD,8,0,22,8,1,0,0,0,2018,Round 21
13,6,Jack Steele,MID,8,0,31,13,2,1,0,0,2018,Round 21
14,6,James Worpel,FWD,8,2,17,6,0,0,0,0,2018,Round 21
15,16,Angus Brayshaw,MID,7,0,20,7,1,1,0,0,2018,Round 21
16,16,Trent Cotchin,MID,7,1,18,6,0,0,0,0,2018,Round 21
17,16,Bryce Gibbs,MID,7,1,12,5,1,0,0,0,2018,Round 21
18,16,Lachie Henderson,KEYD,7,0,15,10,5,1,0,0,2018,Round 21
19,16,Josh Jenkins,KEYF,7,1,23,7,0,0,0,0,2018,Round 21
20,16,Josh P. Kennedy,MID,7,1,22,11,0,0,0,0,2018,Round 21
21,16,Anthony McDonald-Tipungwuti,FWD,7,2,21,6,1,0,0,0,2018,Round 21
22,16,Tom Mitchell,MID,7,1,21,7,0,0,0,0,2018,Round 21
23,16,Paul Puopolo,FWD,7,2,20,4,0,0,0,0,2018,Round 21
24,16,Dayne Zorko,MID,7,1,24,11,0,1,0,0,2018,Round 21
25,26,Shaun Atley,FWD,6,1,25,6,0,0,0,0,2018,Round 21
26,26,Jarrod Berry,MID,6,1,26,12,2,0,0,0,2018,Round 21
27,26,Brad Ebert,MID,6,1,17,11,0,1,1,100,2018,Round 21
28,26,Brayden Fiorini,MID,6,2,20,9,2,1,0,0,2018,Round 21
29,26,Brady Grey,FWD,6,0,20,10,2,0,0,0,2018,Round 21
30,26,Nick Holman,FWD,6,2,23,8,2,0,0,0,2018,Round 21
31,26,Jacob Hopper,MID,6,0,12,7,0,0,0,0,2018,Round 21
32,26,Zac Langdon,FWD,6,3,26,9,0,0,0,0,2018,Round 21
33,26,Kyle Langford,FWD,6,1,15,4,0,0,0,0,2018,Round 21
34,26,Sam Menegola,FWD,6,2,20,13,0,0,0,0,2018,Round 21
35,26,Harry Morrison,FWD,6,1,15,4,1,0,0,0,2018,Round 21
36,26,Alex Neal-Bullen,FWD,6,1,22,11,0,0,0,0,2018,Round 21
37,26,Jaeger O'Meara,MID,6,0,16,9,0,0,0,0,2018,Round 21
38,26,Luke Parker,MID,6,0,29,17,2,1,1,100,2018,Round 21
39,26,Sam Petrevski-Seton,FWD,6,2,24,7,0,0,0,0,2018,Round 21
40,26,Scott Selwood,MID,6,0,19,13,1,0,0,0,2018,Round 21
41,26,Joel Selwood,MID,6,1,19,6,0,0,0,0,2018,Round 21
42,26,Callum Sinclair,RUC,6,0,14,11,2,1,0,0,2018,Round 21
43,26,Rory Sloane,MID,6,1,23,8,0,0,0,0,2018,Round 21
44,26,Travis Varcoe,FWD,6,3,11,2,0,0,0,0,2018,Round 21
45,26,Elliot Yeo,MID,6,2,22,10,2,1,0,0,2018,Round 21
46,47,Brendon Ah Chee,FWD,5,1,14,4,1,0,0,0,2018,Round 21
47,47,Travis Boak,FWD,5,1,27,17,0,0,0,0,2018,Round 21
48,47,Stephen Coniglio,MID,5,3,17,5,1,0,0,0,2018,Round 21
49,47,Brent Daniels,FWD,5,2,17,5,1,0,0,0,2018,Round 21
50,47,Tom Doedee,DEF,5,0,10,8,3,5,2,40,2018,Round 21
51,47,Trent Dumont,MID,5,1,35,16,1,0,0,0,2018,Round 21
52,47,Orazio Fantasia,FWD,5,1,12,3,0,0,0,0,2018,Round 21
53,47,Shaun Grigg,MID,5,2,13,7,0,0,0,0,2018,Round 21
54,47,Dylan Grimes,DEF,5,0,18,12,1,2,1,50,2018,Round 21
55,47,Cameron Guthrie,DEF,5,1,15,10,0,0,0,0,2018,Round 21
56,47,James Harmes,MID,5,0,21,8,1,0,0,0,2018,Round 21
57,47,Isaac Heeney,FWD,5,0,13,10,1,1,0,0,2018,Round 21
58,47,Harry Himmelberg,KEYF,5,3,14,3,2,1,1,100,2018,Round 21
59,47,Jay Kennedy Harris,MID,5,1,13,5,0,1,0,0,2018,Round 21
60,47,Mark LeCras,FWD,5,2,15,4,0,0,0,0,2018,Round 21
61,47,Matthew Lobbe,RUC,5,1,19,6,8,0,0,0,2018,Round 21
62,47,Zach Merrett,MID,5,0,31,22,0,0,0,0,2018,Round 21
63,47,Marc Murphy,MID,5,3,15,1,1,0,0,0,2018,Round 21
64,47,David Myers,MID,5,2,13,5,0,0,0,0,2018,Round 21
65,47,Conor Nash,KEYF,5,4,12,1,2,0,0,0,2018,Round 21
66,47,Nic Newman,DEF,5,0,20,15,3,1,0,0,2018,Round 21
67,47,Darcy Parish,FWD,5,2,15,5,1,0,0,0,2018,Round 21
68,47,Dylan Shiel,MID,5,1,20,13,1,0,0,0,2018,Round 21
69,47,Luke Shuey,MID,5,0,16,5,0,0,0,0,2018,Round 21
70,47,Brayden Sier,MID,5,1,15,4,1,0,0,0,2018,Round 21
71,47,Tom Stewart,DEF,5,0,14,12,3,3,0,0,2018,Round 21
72,47,Michael Walters,FWD,5,1,18,9,0,0,0,0,2018,Round 21
73,47,Chad Wingard,FWD,5,1,16,8,0,1,0,0,2018,Round 21
74,47,Mason Wood,FWD,5,1,16,3,0,0,0,0,2018,Round 21
75,76,Callum Ah Chee,DEF,4,0,17,9,0,1,0,0,2018,Round 21
76,76,Hayden Ballantyne,FWD,4,0,11,6,2,0,0,0,2018,Round 21
77,76,Aiden Bonar,FWD,4,2,18,1,0,0,0,0,2018,Round 21
78,76,Jack Bowes,MID,4,0,9,5,0,1,1,100,2018,Round 21
79,76,Patrick Cripps,MID,4,1,18,8,2,1,0,0,2018,Round 21
80,76,Jack Crisp,DEF,4,0,9,6,1,1,0,0,2018,Round 21
81,76,Charlie Dixon,KEYF,4,3,10,1,1,0,0,0,2018,Round 21
82,76,Josh Dunkley,FWD,4,2,17,8,2,1,0,0,2018,Round 21
83,76,Shane Edwards,FWD,4,1,18,9,1,0,0,0,2018,Round 21
84,76,Hugh Greenwood,MID,4,1,22,7,1,0,0,0,2018,Round 21
85,76,Ryan Griffen,FWD,4,1,14,10,0,0,0,0,2018,Round 21
86,76,Jack Gunston,KEYF,4,1,10,1,1,0,0,0,2018,Round 21
87,76,Ricky Henderson,MID,4,1,11,4,1,0,0,0,2018,Round 21
88,76,Mark Hutchings,MID,4,2,10,3,0,0,0,0,2018,Round 21
89,76,Neville Jetta,DEF,4,0,11,7,2,0,0,0,2018,Round 21
90,76,Josh Kelly,MID,4,0,10,7,0,0,0,0,2018,Round 21
91,76,Harry McKay,KEYF,4,1,13,4,3,0,0,0,2018,Round 21
92,76,Toby McLean,FWD,4,0,17,9,0,0,0,0,2018,Round 21
93,76,Dale Morris,KEYD,4,0,13,11,5,2,1,50,2018,Round 21
94,76,Jack Newnes,FWD,4,0,7,4,0,1,0,0,2018,Round 21
95,76,Tom Papley,FWD,4,1,13,2,0,0,0,0,2018,Round 21
96,76,Dion Prestia,MID,4,0,16,5,0,0,0,0,2018,Round 21
97,76,Jack Redden,MID,4,1,22,8,1,0,0,0,2018,Round 21
98,76,Ben Ronke,FWD,4,0,21,7,1,0,0,0,2018,Round 21
99,76,Sebastian Ross,MID,4,1,17,8,1,0,0,0,2018,Round 21
100,76,Jordan Roughead,RUC,4,1,16,8,1,0,0,0,2018,Round 21
101,76,Christian Salem,DEF,4,0,13,4,0,0,0,0,2018,Round 21
102,76,Isaac Smith,MID,4,2,12,7,0,0,0,0,2018,Round 21
103,76,Brodie Smith,DEF,4,0,12,7,2,0,0,0,2018,Round 21
104,76,Charlie Spargo,FWD,4,2,9,2,0,0,0,0,2018,Round 21
105,76,David Swallow,MID,4,0,20,12,0,0,0,0,2018,Round 21
106,76,Robbie Tarrant,KEYD,4,0,16,12,2,0,0,0,2018,Round 21
107,76,Josh Thomas,FWD,4,3,16,2,0,0,0,0,2018,Round 21
108,76,Adam Tomlinson,MID,4,0,21,9,1,0,0,0,2018,Round 21
109,76,Kayne Turner,FWD,4,0,22,16,0,1,1,100,2018,Round 21
110,76,Callan Ward,MID,4,1,18,7,0,0,0,0,2018,Round 21
111,76,Jack Watts,KEYF,4,3,18,9,1,1,1,100,2018,Round 21
112,76,Ollie Wines,MID,4,0,18,8,0,1,1,100,2018,Round 21
113,114,Blake Acres,FWD,3,1,16,3,1,1,0,0,2018,Round 21
114,114,James Aish,MID,3,0,8,4,0,0,0,0,2018,Round 21
115,114,David Armitage,FWD,3,0,14,10,0,0,0,0,2018,Round 21
116,114,Mark Baguley,FWD,3,0,15,9,1,1,0,0,2018,Round 21
117,114,Will Brodie,MID,3,0,4,4,0,0,0,0,2018,Round 21
118,114,Jonathon Ceglar,RUC,3,0,7,3,9,1,1,100,2018,Round 21
119,114,Tom Clurey,KEYD,3,0,6,5,6,5,1,20,2018,Round 21
120,114,Brennan Cox,KEYF,3,2,11,5,1,0,0,0,2018,Round 21
121,114,Matt Crouch,MID,3,2,11,5,0,0,0,0,2018,Round 21
122,114,Ben Cunnington,MID,3,0,11,7,0,0,0,0,2018,Round 21
123,114,Charlie Curnow,KEYF,3,0,13,5,0,0,0,0,2018,Round 21
124,114,Patrick Dangerfield,FWD,3,1,16,9,1,0,0,0,2018,Round 21
125,114,Jordan Dawson,FWD,3,0,11,4,0,1,1,100,2018,Round 21
126,114,Richard Douglas,FWD,3,0,17,5,0,0,0,0,2018,Round 21
127,114,Mitch Duncan,MID,3,0,22,15,2,0,0,0,2018,Round 21
128,114,Oliver Florent,MID,3,0,12,5,0,3,0,0,2018,Round 21
129,114,Lachie Fogarty,FWD,3,1,14,6,1,0,0,0,2018,Round 21
130,114,Aaron Francis,KEYD,3,0,10,6,6,1,0,0,2018,Round 21
131,114,Lance Franklin,KEYF,3,2,9,0,1,0,0,0,2018,Round 21
132,114,Jordan Gallucci,FWD,3,0,9,3,0,0,0,0,2018,Round 21
133,114,Stefan Giro,FWD,3,0,18,9,0,0,0,0,2018,Round 21
134,114,Billy Gowers,FWD,3,1,15,8,1,0,0,0,2018,Round 21
135,114,Jack Graham,MID,3,0,30,9,0,0,0,0,2018,Round 21
136,114,Robbie Gray,FWD,3,2,15,6,2,0,0,0,2018,Round 21
137,114,Brodie Grundy,RUC,3,0,10,5,1,0,0,0,2018,Round 21
138,114,Dan Hannebery,MID,3,0,12,3,0,0,0,0,2018,Round 21
139,114,Will Hayward,FWD,3,1,17,7,0,0,0,0,2018,Round 21
140,114,Jarman Impey,DEF,3,0,12,11,0,1,0,0,2018,Round 21
141,114,Jason Johannisen,DEF,3,0,13,11,1,0,0,0,2018,Round 21
142,114,Nathan Jones,MID,3,0,17,10,1,1,1,100,2018,Round 21
143,114,Shane Kersten,KEYD,3,0,8,6,1,2,1,50,2018,Round 21
144,114,Kade Kolodjashnij,DEF,3,0,14,10,2,3,1,33.3,2018,Round 21
145,114,Rory Laird,DEF,3,0,8,5,0,0,0,0,2018,Round 21
146,114,Jed Lamb,DEF,3,0,8,6,1,0,0,0,2018,Round 21
147,114,Jack Lonie,FWD,3,2,18,5,0,0,0,0,2018,Round 21
148,114,Scott Lycett,RUC,3,0,22,8,3,2,0,0,2018,Round 21
149,114,Jarryd Lyons,MID,3,1,15,5,0,1,0,0,2018,Round 21
150,114,Jamie Macmillan,DEF,3,1,23,9,2,0,0,0,2018,Round 21
151,114,Jack Madgen,KEYD,3,0,4,4,2,3,1,33.3,2018,Round 21
152,114,Rhys Mathieson,FWD,3,1,11,4,0,0,0,0,2018,Round 21
153,114,Tom McCartin,KEYF,3,0,7,4,4,0,0,0,2018,Round 21
154,114,Hugh McCluggage,MID,3,0,17,6,0,0,0,0,2018,Round 21
155,114,Oscar McDonald,KEYD,3,1,16,13,5,5,0,0,2018,Round 21
156,114,Jarrad McVeigh,DEF,3,0,11,10,1,1,1,100,2018,Round 21
157,114,Wayne Milera,DEF,3,0,15,9,4,3,1,33.3,2018,Round 21
