,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Lenny Hayes,MID,13,2,26,13,1,0,0,0,2014,Round 23
1,1,Tom Mitchell,FWD,13,2,26,13,0,0,0,0,2014,Round 23
2,3,Brad Ebert,MID,10,1,22,15,1,0,0,0,2014,Round 23
3,3,Dan Hannebery,MID,10,3,18,11,1,1,0,0,2014,Round 23
4,3,Kieren Jack,MID,10,0,25,13,0,0,0,0,2014,Round 23
5,6,Luke Parker,FWD,9,1,31,14,1,0,0,0,2014,Round 23
6,6,Joel Selwood,MID,9,2,16,5,1,0,0,0,2014,Round 23
7,8,Andrew Carrazzo,MID,8,1,21,13,1,0,0,0,2014,Round 23
8,8,David Mundy,MID,8,1,19,7,0,0,0,0,2014,Round 23
9,8,Andrew Swallow,MID,8,3,27,6,0,1,0,0,2014,Round 23
10,8,Chad Wingard,FWD,8,3,16,2,1,1,1,100,2014,Round 23
11,8,Jack Ziebell,MID,8,3,19,9,0,0,0,0,2014,Round 23
12,13,Luke Ball,FWD,7,0,20,4,0,0,0,0,2014,Round 23
13,13,Jarryd Blair,FWD,7,0,19,4,0,1,1,100,2014,Round 23
14,13,Nathan Foley,FWD,7,1,16,8,1,0,0,0,2014,Round 23
15,13,Jack Frost,KEYD,7,0,14,10,6,3,0,0,2014,Round 23
16,13,Matthew Lobbe,RUC,7,0,19,8,0,0,0,0,2014,Round 23
17,13,Jarrad McVeigh,MID,7,2,27,12,0,0,0,0,2014,Round 23
18,13,Matthew Priddis,MID,7,3,19,10,0,0,0,0,2014,Round 23
19,13,Liam Shiels,MID,7,0,20,11,0,0,0,0,2014,Round 23
20,21,Hayden Ballantyne,FWD,6,2,12,1,0,0,0,0,2014,Round 23
21,21,Mark Blicavs,RUC,6,1,21,7,3,0,0,0,2014,Round 23
22,21,Daniel Currie,RUC,6,2,13,5,2,0,0,0,2014,Round 23
23,21,Curtly Hampton,DEF,6,0,19,19,3,1,0,0,2014,Round 23
24,21,Ben Howlett,FWD,6,1,18,6,0,0,0,0,2014,Round 23
25,21,Nathan Jones,MID,6,2,15,6,0,0,0,0,2014,Round 23
26,21,Matthew Leuenberger,RUC,6,0,15,10,2,0,0,0,2014,Round 23
27,21,Shane Mumford,RUC,6,0,16,6,2,0,0,0,2014,Round 23
28,21,Nic Naitanui,RUC,6,0,17,6,2,0,0,0,2014,Round 23
29,21,David Swallow,MID,6,1,15,7,0,0,0,0,2014,Round 23
30,21,Scott Thompson,MID,6,0,15,6,0,0,0,0,2014,Round 23
31,21,Travis Varcoe,DEF,6,1,13,6,2,1,0,0,2014,Round 23
32,21,Maverick Weller,MID,6,0,22,14,0,0,0,0,2014,Round 23
33,34,Tom Bell,FWD,5,0,14,5,0,0,0,0,2014,Round 23
