,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Jack Redden,MID,14,0,27,19,2,0,0,0,2012,Round 22
1,2,Andrew Swallow,MID,13,0,27,15,0,0,0,0,2012,Round 22
2,3,Ryan O'Keefe,MID,12,2,31,17,2,0,0,0,2012,Round 22
3,4,Ben Cunnington,MID,10,0,29,12,0,0,0,0,2012,Round 22
4,4,Nick Smith,DEF,10,0,24,11,1,0,0,0,2012,Round 22
5,6,Jimmy Bartel,MID,9,2,36,9,0,0,0,0,2012,Round 22
6,6,Travis Boak,MID,9,1,25,12,1,0,0,0,2012,Round 22
7,6,Courtenay Dempsey,DEF,9,0,24,13,1,0,0,0,2012,Round 22
8,6,Justin Westhoff,KEYF,9,2,21,7,0,0,0,0,2012,Round 22
9,10,Joel Corey,MID,8,0,29,17,0,0,0,0,2012,Round 22
10,10,Shane Mumford,RUC,8,3,19,8,0,0,0,0,2012,Round 22
11,10,David Mundy,MID,8,1,24,12,0,0,0,0,2012,Round 22
12,10,Luke Power,DEF,8,0,14,9,1,0,0,0,2012,Round 22
13,10,Mitch Wallis,MID,8,0,20,7,0,0,0,0,2012,Round 22
14,15,Allen Christensen,FWD,7,0,31,14,0,0,0,0,2012,Round 22
15,15,Zac Clarke,RUC,7,4,16,5,1,0,0,0,2012,Round 22
16,15,Chris Mayne,FWD,7,5,18,3,0,0,0,0,2012,Round 22
17,15,Scott Pendlebury,MID,7,0,15,10,0,0,0,0,2012,Round 22
18,15,Andrew Raines,MID,7,0,14,8,1,0,0,0,2012,Round 22
19,15,Daniel Rich,MID,7,1,17,9,2,0,0,0,2012,Round 22
20,15,Jake Spencer,RUC,7,1,17,8,1,0,0,0,2012,Round 22
21,15,Sharrod Wellingham,FWD,7,2,21,7,0,0,0,0,2012,Round 22
22,15,Jack Ziebell,MID,7,0,19,10,1,0,0,0,2012,Round 22
23,24,Dayne Beams,MID,6,1,17,10,0,0,0,0,2012,Round 22
24,24,Luke Breust,FWD,6,4,15,5,1,0,0,0,2012,Round 22
25,24,Josh P. Kennedy,MID,6,1,11,7,1,0,0,0,2012,Round 22
26,24,Jordan Lewis,FWD,6,1,20,9,0,0,0,0,2012,Round 22
27,24,Jack Newnes,DEF,6,1,20,5,1,0,0,0,2012,Round 22
28,24,Jared Petrenko,FWD,6,3,25,5,0,0,0,0,2012,Round 22
29,24,Liam Picken,MID,6,0,23,15,1,0,0,0,2012,Round 22
30,24,Matthew Priddis,MID,6,2,16,5,0,0,0,0,2012,Round 22
31,24,Isaac Smith,MID,6,0,13,6,1,0,0,0,2012,Round 22
32,24,Jarrad Waite,KEYF,6,0,0,0,0,0,0,0,2012,Round 22
33,24,Jobe Watson,MID,6,1,15,6,0,0,0,0,2012,Round 22
34,24,Dayne Zorko,MID,6,0,24,13,1,0,0,0,2012,Round 22
35,36,Tom Bell,MID,5,0,0,0,0,0,0,0,2012,Round 22
36,36,Harley Bennell,MID,5,0,0,0,0,0,0,0,2012,Round 22
37,36,Kane Cornes,MID,5,0,14,8,0,0,0,0,2012,Round 22
38,36,Trent Cotchin,MID,5,2,15,4,0,0,0,0,2012,Round 22
39,36,Nick Dal Santo,MID,5,0,19,8,2,0,0,0,2012,Round 22
40,36,Paul Duffield,DEF,5,0,9,3,3,0,0,0,2012,Round 22
41,36,Brad Ebert,MID,5,0,17,12,2,0,0,0,2012,Round 22
42,36,Corey Enright,DEF,5,0,13,4,2,2,1,50,2012,Round 22
43,36,Kieran Harper,FWD,5,2,20,12,2,0,0,0,2012,Round 22
44,36,Kyal Horsley,MID,5,0,0,0,0,0,0,0,2012,Round 22
45,36,Matthew Lobbe,RUC,5,0,12,5,0,0,0,0,2012,Round 22
46,36,Ben McEvoy,RUC,5,0,13,6,3,0,0,0,2012,Round 22
47,36,Brock McLean,MID,5,0,0,0,0,0,0,0,2012,Round 22
48,36,Leigh Montagna,MID,5,1,16,3,0,0,0,0,2012,Round 22
49,36,Jordan Murdoch,DEF,5,0,28,16,1,1,0,0,2012,Round 22
50,36,Tendai Mzungu,MID,5,0,17,5,1,0,0,0,2012,Round 22
51,36,Ted Richards,KEYD,5,0,13,11,9,5,2,40,2012,Round 22
52,36,Aidan Riley,MID,5,1,19,9,2,1,0,0,2012,Round 22
53,36,Tom Rockliff,MID,5,0,15,11,0,0,0,0,2012,Round 22
54,36,Ahmed Saad,FWD,5,1,17,2,0,0,0,0,2012,Round 22
55,36,Brad Sewell,MID,5,1,16,8,0,0,0,0,2012,Round 22
56,36,Billie Smedts,FWD,5,3,17,1,0,0,0,0,2012,Round 22
57,36,Clay Smith,MID,5,0,14,7,1,0,0,0,2012,Round 22
58,36,Dane Swan,MID,5,0,16,9,0,0,0,0,2012,Round 22
59,36,Matt Thomas,MID,5,2,15,1,0,0,0,0,2012,Round 22
