,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Ryan O'Keefe,MID,15,1,33,19,1,0,0,0,2013,Round 11
1,2,Ben Cunnington,MID,13,3,26,14,1,0,0,0,2013,Round 11
2,3,David Armitage,MID,12,5,27,10,0,0,0,0,2013,Round 11
3,3,Andrew Swallow,MID,12,1,23,13,0,0,0,0,2013,Round 11
4,5,Leigh Adams,FWD,11,0,24,11,0,0,0,0,2013,Round 11
5,5,Sam J. Reid,MID,11,4,28,12,2,2,0,0,2013,Round 11
6,7,Aaron Hall,FWD,10,7,29,2,0,0,0,0,2013,Round 11
7,7,Tom Mitchell,FWD,10,2,24,10,0,0,0,0,2013,Round 11
8,7,Tom Nicholls,RUC,10,6,21,5,3,2,1,50,2013,Round 11
9,10,Bryce Gibbs,MID,9,0,20,12,0,0,0,0,2013,Round 11
10,10,Kieren Jack,MID,9,1,23,13,0,0,0,0,2013,Round 11
11,10,Ben McGlynn,FWD,9,1,22,7,1,0,0,0,2013,Round 11
12,10,Jack Steven,MID,9,3,35,14,0,0,0,0,2013,Round 11
13,14,Joel Corey,MID,8,1,17,10,2,1,0,0,2013,Round 11
14,14,James Kelly,MID,8,0,26,9,0,0,0,0,2013,Round 11
15,14,Tom Murphy,DEF,8,1,10,6,3,3,0,0,2013,Round 11
16,14,Colin Sylvia,FWD,8,3,24,10,0,1,1,100,2013,Round 11
17,18,Jimmy Bartel,DEF,7,0,29,11,1,0,0,0,2013,Round 11
18,18,Jaryd Cachia,MID,7,0,12,5,0,0,0,0,2013,Round 11
19,18,Jonathan Giles,RUC,7,0,13,6,1,1,1,100,2013,Round 11
20,18,Brendon Goddard,MID,7,0,24,10,0,0,0,0,2013,Round 11
21,18,Curtly Hampton,DEF,7,0,15,8,1,0,0,0,2013,Round 11
22,18,Heath Hocking,MID,7,1,21,12,1,2,0,0,2013,Round 11
23,18,Jordan Murdoch,FWD,7,4,23,1,1,0,0,0,2013,Round 11
24,18,Michael Rischitelli,MID,7,2,13,2,0,0,0,0,2013,Round 11
25,18,Tom Scully,MID,7,1,19,10,1,1,0,0,2013,Round 11
26,18,Joel Selwood,MID,7,2,16,3,2,0,0,0,2013,Round 11
27,18,Dylan Shiel,MID,7,1,28,22,1,1,0,0,2013,Round 11
28,18,Scott D. Thompson,KEYD,7,0,10,10,7,2,0,0,2013,Round 11
29,18,Bernie Vince,MID,7,0,19,7,0,2,1,50,2013,Round 11
30,31,Richard Douglas,MID,6,0,22,11,0,0,0,0,2013,Round 11
31,31,Sam Gibson,MID,6,0,16,11,0,0,0,0,2013,Round 11
32,31,Josh Hunt,DEF,6,0,13,7,1,1,0,0,2013,Round 11
33,31,Chris Judd,MID,6,1,24,11,3,0,0,0,2013,Round 11
34,31,Matthew Kreuzer,RUC,6,1,20,6,2,0,0,0,2013,Round 11
35,31,Jaeger O'Meara,MID,6,1,12,6,0,0,0,0,2013,Round 11
36,31,Drew Petrie,KEYF,6,0,21,11,7,1,0,0,2013,Round 11
37,31,Dion Prestia,MID,6,1,22,13,0,0,0,0,2013,Round 11
38,31,Paddy Ryder,RUC,6,0,9,6,3,1,0,0,2013,Round 11
39,31,Devon Smith,FWD,6,2,28,11,0,0,0,0,2013,Round 11
40,31,Timmy Sumner,FWD,6,1,11,2,2,0,0,0,2013,Round 11
41,31,Scott Thompson,MID,6,2,16,9,0,0,0,0,2013,Round 11
42,31,Jacob Townsend,MID,6,1,8,3,1,0,0,0,2013,Round 11
43,31,Nathan Van Berlo,MID,6,1,21,10,2,1,0,0,2013,Round 11
44,31,Daniel Wells,MID,6,0,17,14,0,0,0,0,2013,Round 11
45,31,Sam Wright,DEF,6,2,12,5,0,0,0,0,2013,Round 11
46,47,Gary Ablett,MID,5,2,22,4,0,0,0,0,2013,Round 11
47,47,Luke Ball,MID,5,0,20,7,0,0,0,0,2013,Round 11
48,47,Sam Butler,DEF,5,0,16,11,2,1,1,100,2013,Round 11
49,47,Ed Curnow,MID,5,1,13,9,1,1,0,0,2013,Round 11
50,47,Nick Dal Santo,MID,5,0,18,14,1,0,0,0,2013,Round 11
51,47,Cameron Guthrie,DEF,5,0,16,12,4,0,0,0,2013,Round 11
52,47,Jarrod Harbrow,MID,5,0,7,4,0,0,0,0,2013,Round 11
53,47,Steve Johnson,MID,5,0,18,7,0,0,0,0,2013,Round 11
54,47,Dean Kent,FWD,5,0,14,5,1,0,0,0,2013,Round 11
55,47,Brock McLean,MID,5,0,14,5,0,0,0,0,2013,Round 11
56,47,Jarrad McVeigh,DEF,5,0,20,14,1,2,0,0,2013,Round 11
57,47,Leigh Montagna,MID,5,0,17,5,0,0,0,0,2013,Round 11
58,47,Scott Pendlebury,MID,5,1,19,9,1,0,0,0,2013,Round 11
59,47,James Podsiadly,KEYF,5,5,9,1,1,0,0,0,2013,Round 11
60,47,Sebastian Ross,MID,5,2,12,3,0,0,0,0,2013,Round 11
61,47,Scott Selwood,MID,5,1,19,10,0,0,0,0,2013,Round 11
62,47,Billie Smedts,FWD,5,2,12,3,0,0,0,0,2013,Round 11
63,47,Brodie Smith,DEF,5,0,13,13,2,0,0,0,2013,Round 11
