,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Stephen Coniglio,MID,11,1,21,8,0,0,0,0,2017,Finals Week 1
1,1,Mitch Duncan,MID,11,0,27,20,0,1,0,0,2017,Finals Week 1
2,1,Brad Ebert,MID,11,0,39,20,1,0,0,0,2017,Finals Week 1
3,1,Luke Shuey,MID,11,1,31,19,1,0,0,0,2017,Finals Week 1
4,1,David Zaharakis,MID,11,1,20,12,0,0,0,0,2017,Finals Week 1
5,6,Jacob Hopper,MID,10,1,28,8,1,1,0,0,2017,Finals Week 1
6,6,Riley Knight,FWD,10,2,21,7,1,1,0,0,2017,Finals Week 1
7,6,Sam Powell-Pepper,MID,10,4,28,8,0,0,0,0,2017,Finals Week 1
8,6,Matthew Priddis,MID,10,1,41,26,1,0,0,0,2017,Finals Week 1
9,6,Matt de Boer,FWD,10,4,20,7,0,0,0,0,2017,Finals Week 1
10,11,Trent Cotchin,MID,9,1,22,9,1,0,0,0,2017,Finals Week 1
11,11,Jack Graham,MID,9,2,23,13,0,0,0,0,2017,Finals Week 1
12,13,Jed Bews,DEF,8,0,20,17,0,1,1,100,2017,Finals Week 1
13,13,Brad Crouch,MID,8,1,25,14,0,0,0,0,2017,Finals Week 1
14,13,Harry Himmelberg,KEYF,8,6,15,3,1,0,0,0,2017,Finals Week 1
15,13,Jonathon Patton,KEYF,8,4,17,0,2,1,0,0,2017,Finals Week 1
16,13,Scott Selwood,MID,8,0,21,8,1,0,0,0,2017,Finals Week 1
17,13,Zac Williams,DEF,8,1,17,6,2,1,1,100,2017,Finals Week 1
18,19,Matt Crouch,MID,7,0,15,7,2,0,0,0,2017,Finals Week 1
19,19,Jack Darling,KEYF,7,1,16,6,3,0,0,0,2017,Finals Week 1
20,19,Hugh Greenwood,MID,7,0,20,13,0,0,0,0,2017,Finals Week 1
21,19,Lachie Henderson,KEYD,7,0,11,10,3,1,0,0,2017,Finals Week 1
22,19,Josh Kelly,MID,7,3,26,15,1,0,0,0,2017,Finals Week 1
23,19,Dustin Martin,MID,7,3,17,7,0,0,0,0,2017,Finals Week 1
24,19,Shane Mumford,RUC,7,1,10,3,5,0,0,0,2017,Finals Week 1
25,19,Luke Parker,MID,7,1,16,6,1,0,0,0,2017,Finals Week 1
26,19,Tom Scully,MID,7,2,17,8,0,0,0,0,2017,Finals Week 1
27,28,Eddie Betts,FWD,6,3,15,7,1,0,0,0,2017,Finals Week 1
28,28,Travis Boak,FWD,6,0,25,10,0,0,0,0,2017,Finals Week 1
29,28,Travis Colyer,MID,6,0,19,10,0,1,1,100,2017,Finals Week 1
30,28,Robbie Gray,FWD,6,0,19,7,0,0,0,0,2017,Finals Week 1
31,28,Dan Hannebery,MID,6,0,17,7,0,0,0,0,2017,Finals Week 1
32,28,Dyson Heppell,MID,6,0,19,14,0,0,0,0,2017,Finals Week 1
33,28,George Hewett,FWD,6,2,18,6,0,0,0,0,2017,Finals Week 1
34,28,Andrew McGrath,DEF,6,0,13,9,1,1,0,0,2017,Finals Week 1
35,28,Zach Merrett,MID,6,0,23,19,0,0,0,0,2017,Finals Week 1
36,28,Steven Motlop,FWD,6,0,13,9,0,1,1,100,2017,Finals Week 1
37,28,Jordan Murdoch,MID,6,1,13,3,0,0,0,0,2017,Finals Week 1
38,28,Drew Petrie,KEYF,6,0,13,6,1,0,0,0,2017,Finals Week 1
39,28,Dion Prestia,MID,6,2,23,11,0,0,0,0,2017,Finals Week 1
40,28,Jack Redden,MID,6,1,22,11,0,0,0,0,2017,Finals Week 1
41,42,Tom Bellchambers,RUC,5,0,9,5,1,0,0,0,2017,Finals Week 1
42,42,Dan Butler,FWD,5,3,13,4,0,0,0,0,2017,Finals Week 1
43,42,Darcy Byrne-Jones,DEF,5,0,11,8,2,1,0,0,2017,Finals Week 1
44,42,Patrick Dangerfield,MID,5,0,18,9,0,0,0,0,2017,Finals Week 1
45,42,Brett Deledio,FWD,5,2,11,2,0,1,0,0,2017,Finals Week 1
46,42,Richard Douglas,MID,5,1,28,14,1,0,0,0,2017,Finals Week 1
47,42,Orazio Fantasia,FWD,5,0,11,5,0,0,0,0,2017,Finals Week 1
48,42,Toby Greene,FWD,5,2,16,4,2,0,0,0,2017,Finals Week 1
49,42,Shaun Grigg,MID,5,0,24,10,0,1,0,0,2017,Finals Week 1
50,42,Isaac Heeney,MID,5,2,22,8,0,0,0,0,2017,Finals Week 1
51,42,James Kelly,DEF,5,0,13,10,0,0,0,0,2017,Finals Week 1
52,42,Josh P. Kennedy,MID,5,0,22,8,1,0,0,0,2017,Finals Week 1
53,42,Anthony McDonald-Tipungwuti,FWD,5,3,14,2,1,0,0,0,2017,Finals Week 1
54,42,Callum Mills,DEF,5,2,6,2,1,2,0,0,2017,Finals Week 1
55,42,Sam Naismith,RUC,5,0,11,3,2,2,0,0,2017,Finals Week 1
56,42,Darcy Parish,FWD,5,0,14,6,0,0,0,0,2017,Finals Week 1
57,42,Jack Riewoldt,KEYF,5,1,12,2,1,0,0,0,2017,Finals Week 1
58,42,Gary Rohan,FWD,5,1,16,1,1,0,0,0,2017,Finals Week 1
59,42,Paddy Ryder,RUC,5,2,18,4,5,1,0,0,2017,Finals Week 1
60,42,Joel Selwood,MID,5,0,19,11,0,0,0,0,2017,Finals Week 1
61,42,Zac Smith,RUC,5,0,19,9,4,0,0,0,2017,Finals Week 1
62,42,Tom Stewart,DEF,5,0,14,12,8,3,1,33.3,2017,Finals Week 1
63,42,Dean Towers,FWD,5,3,18,6,1,0,0,0,2017,Finals Week 1
64,65,Mark Blicavs,MID,4,0,16,9,1,0,0,0,2017,Finals Week 1
65,65,Charles Cameron,FWD,4,0,16,7,0,0,0,0,2017,Finals Week 1
66,65,Jason Castagna,FWD,4,2,19,1,0,0,0,0,2017,Finals Week 1
67,65,Charlie Dixon,KEYF,4,0,10,1,3,0,0,0,2017,Finals Week 1
68,65,Shane Edwards,FWD,4,0,16,4,0,0,0,0,2017,Finals Week 1
69,65,Brandon Ellis,DEF,4,0,9,5,3,4,1,25,2017,Finals Week 1
70,65,Dylan Grimes,DEF,4,1,13,10,4,2,0,0,2017,Finals Week 1
71,65,Dan Houston,DEF,4,0,14,8,3,1,0,0,2017,Finals Week 1
72,65,Zak Jones,MID,4,0,11,3,2,2,0,0,2017,Finals Week 1
73,65,Rory Laird,DEF,4,0,9,8,0,0,0,0,2017,Finals Week 1
74,65,Kane Lambert,FWD,4,1,24,9,0,0,0,0,2017,Finals Week 1
75,65,Mark LeCras,FWD,4,0,16,6,0,0,0,0,2017,Finals Week 1
76,65,Tom Lynch,FWD,4,0,16,9,0,0,0,0,2017,Finals Week 1
77,65,David Mackay,MID,4,1,17,13,2,1,0,0,2017,Finals Week 1
78,65,Todd Marshall,KEYF,4,0,13,3,1,1,1,100,2017,Finals Week 1
79,65,Sam Menegola,FWD,4,1,12,6,0,0,0,0,2017,Finals Week 1
80,65,Jared Polec,MID,4,1,11,5,0,2,1,50,2017,Finals Week 1
81,65,Daniel Rioli,FWD,4,2,16,2,0,0,0,0,2017,Finals Week 1
82,65,Paul Seedsman,MID,4,0,14,7,0,0,0,0,2017,Finals Week 1
83,65,Nathan Vardy,RUC,4,0,12,3,2,0,0,0,2017,Finals Week 1
84,65,Nick Vlastuin,DEF,4,0,10,10,2,0,0,0,2017,Finals Week 1
85,65,Lachie Whitfield,MID,4,2,13,4,0,0,0,0,2017,Finals Week 1
86,65,Nathan Wilson,DEF,4,0,12,8,2,0,0,0,2017,Finals Week 1
87,88,David Astbury,KEYD,3,0,10,7,1,1,0,0,2017,Finals Week 1
88,88,Josh Begley,FWD,3,0,11,5,0,0,0,0,2017,Finals Week 1
89,88,Luke Brown,DEF,3,0,5,4,1,3,1,33.3,2017,Finals Week 1
90,88,Josh Caddy,FWD,3,1,13,0,0,0,0,0,2017,Finals Week 1
91,88,Phil Davis,KEYD,3,0,7,4,9,4,1,25,2017,Finals Week 1
92,88,Liam Duggan,DEF,3,0,19,11,2,0,0,0,2017,Finals Week 1
93,88,Brendon Goddard,MID,3,0,6,5,2,0,0,0,2017,Finals Week 1
94,88,Sam Gray,FWD,3,3,13,2,0,0,0,0,2017,Finals Week 1
95,88,Zach Guthrie,DEF,3,0,9,7,1,1,0,0,2017,Finals Week 1
96,88,Kyle Hartigan,KEYD,3,0,13,12,12,8,0,0,2017,Finals Week 1
97,88,Bachar Houli,DEF,3,0,6,5,2,0,0,0,2017,Finals Week 1
98,88,Mark Hutchings,FWD,3,1,15,10,0,0,0,0,2017,Finals Week 1
99,88,Jarman Impey,FWD,3,2,16,7,0,0,0,0,2017,Finals Week 1
100,88,Kieren Jack,FWD,3,0,16,4,0,1,1,100,2017,Finals Week 1
101,88,Sam Jacobs,RUC,3,0,8,4,2,1,0,0,2017,Finals Week 1
102,88,Lewis Jetta,FWD,3,0,19,3,0,0,0,0,2017,Finals Week 1
103,88,Jake Kelly,DEF,3,0,10,8,1,2,0,0,2017,Finals Week 1
104,88,Tom Lonergan,KEYD,3,0,8,6,4,1,0,0,2017,Finals Week 1
105,88,Mitch McGovern,KEYF,3,1,13,5,0,0,0,0,2017,Finals Week 1
106,88,Tom Papley,FWD,3,0,18,2,0,0,0,0,2017,Finals Week 1
107,88,Dom Sheed,MID,3,0,13,10,1,0,0,0,2017,Finals Week 1
108,88,Callum Sinclair,RUC,3,2,10,0,0,0,0,0,2017,Finals Week 1
109,88,Harry Taylor,KEYF,3,2,10,1,3,0,0,0,2017,Finals Week 1
110,88,Jacob Townsend,FWD,3,2,11,2,0,0,0,0,2017,Finals Week 1
111,88,Callan Ward,MID,3,1,14,5,0,1,0,0,2017,Finals Week 1
112,88,Jobe Watson,MID,3,0,18,9,0,0,0,0,2017,Finals Week 1
113,88,Ollie Wines,MID,3,0,23,8,0,1,0,0,2017,Finals Week 1
114,115,Karl Amon,MID,2,0,8,5,0,1,0,0,2017,Finals Week 1
115,115,Rory Atkins,MID,2,0,20,12,3,3,0,0,2017,Finals Week 1
116,115,Mark Baguley,DEF,2,0,10,8,0,1,0,0,2017,Finals Week 1
117,115,Riley Bonner,DEF,2,0,10,7,1,0,0,0,2017,Finals Week 1
118,115,Nathan Broad,DEF,2,0,11,6,3,1,0,0,2017,Finals Week 1
119,115,Jamie Cripps,FWD,2,1,22,10,2,0,0,0,2017,Finals Week 1
120,115,Martin Gleeson,DEF,2,0,4,4,4,3,0,0,2017,Finals Week 1
121,115,Cameron Guthrie,MID,2,0,6,2,0,0,0,0,2017,Finals Week 1
122,115,Hamish Hartlett,DEF,2,0,9,5,3,0,0,0,2017,Finals Week 1
123,115,Tom Hawkins,KEYF,2,0,11,4,2,0,0,0,2017,Finals Week 1
124,115,Dougal Howard,KEYD,2,0,10,7,18,5,2,40,2017,Finals Week 1
125,115,Shannon Hurn,DEF,2,0,16,11,4,3,0,0,2017,Finals Week 1
126,115,Josh Jenkins,KEYF,2,1,10,1,5,0,0,0,2017,Finals Week 1
127,115,Josh J. Kennedy,KEYF,2,2,6,0,1,0,0,0,2017,Finals Week 1
128,115,Rory Lobb,KEYF,2,1,12,5,4,0,0,0,2017,Finals Week 1
129,115,Eric Mackenzie,KEYD,2,0,16,15,4,4,2,50,2017,Finals Week 1
130,115,Andrew Mackie,DEF,2,0,11,7,1,1,0,0,2017,Finals Week 1
131,115,Jeremy McGovern,KEYD,2,0,9,8,10,2,0,0,2017,Finals Week 1
132,115,David Myers,MID,2,1,7,3,1,0,0,0,2017,Finals Week 1
133,115,Toby Nankervis,RUC,2,0,14,9,1,1,0,0,2017,Finals Week 1
134,115,Nic Newman,MID,2,0,9,3,1,0,0,0,2017,Finals Week 1
135,115,Brandan Parfitt,FWD,2,0,12,4,1,0,0,0,2017,Finals Week 1
136,115,Luke Partington,FWD,2,0,10,3,0,0,0,0,2017,Finals Week 1
137,115,Jasper Pittard,DEF,2,0,11,10,8,1,1,100,2017,Finals Week 1
138,115,Dane Rampe,KEYD,2,0,7,6,0,4,3,75,2017,Finals Week 1
139,115,Sam Reid,KEYF,2,1,8,4,0,0,0,0,2017,Finals Week 1
140,115,Brad Sheppard,DEF,2,0,17,13,4,2,1,50,2017,Finals Week 1
