,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Liam Shiels,MID,14,2,26,9,0,1,0,0,2015,Round 9
1,1,Scott Thompson,MID,14,0,27,15,0,0,0,0,2015,Round 9
2,3,Paul Puopolo,FWD,12,3,26,9,0,0,0,0,2015,Round 9
3,4,Jack Crisp,MID,11,3,27,14,2,1,0,0,2015,Round 9
4,4,Jack Ziebell,MID,11,0,20,11,1,1,1,100,2015,Round 9
5,6,Trent Dumont,MID,10,1,23,10,0,0,0,0,2015,Round 9
6,7,Jarryd Blair,FWD,9,3,20,7,2,1,1,100,2015,Round 9
7,7,Mark Blicavs,RUC,9,1,26,17,1,0,0,0,2015,Round 9
8,7,Cameron Ellis-Yolmen,MID,9,0,25,10,0,0,0,0,2015,Round 9
9,7,Hamish Hartlett,MID,9,1,21,13,0,0,0,0,2015,Round 9
10,7,Luke Shuey,MID,9,2,28,7,0,0,0,0,2015,Round 9
11,12,Taylor Adams,MID,8,3,19,7,0,0,0,0,2015,Round 9
12,12,Angus Brayshaw,FWD,8,2,24,12,0,0,0,0,2015,Round 9
13,12,Ben Cunnington,MID,8,0,18,10,1,0,0,0,2015,Round 9
14,12,Patrick Dangerfield,MID,8,1,21,9,4,2,0,0,2015,Round 9
15,12,Dan Hannebery,MID,8,1,21,6,0,0,0,0,2015,Round 9
16,12,Luke Hodge,MID,8,0,25,10,1,0,0,0,2015,Round 9
17,12,Rory Laird,DEF,8,0,22,16,1,1,0,0,2015,Round 9
18,12,Tom Mitchell,MID,8,1,12,10,0,0,0,0,2015,Round 9
19,20,Hayden Ballantyne,FWD,7,1,22,12,1,0,0,0,2015,Round 9
20,20,Dayne Beams,MID,7,0,21,6,1,0,0,0,2015,Round 9
21,20,Marcus Bontempelli,MID,7,4,16,9,1,0,0,0,2015,Round 9
22,20,Andrew Carrazzo,MID,7,0,22,11,0,0,0,0,2015,Round 9
23,20,Nick Graham,MID,7,2,18,7,0,0,0,0,2015,Round 9
24,20,Josh Green,FWD,7,3,15,3,1,0,0,0,2015,Round 9
25,20,Jesse Lonergan,MID,7,0,21,17,2,0,0,0,2015,Round 9
26,20,Michael Rischitelli,MID,7,0,18,11,0,0,0,0,2015,Round 9
27,20,Rhyce Shaw,DEF,7,1,10,7,1,1,0,0,2015,Round 9
28,20,Nicholas Suban,MID,7,1,15,6,0,0,0,0,2015,Round 9
29,20,Bernie Vince,MID,7,0,19,9,1,0,0,0,2015,Round 9
30,20,Mitch Wallis,MID,7,3,20,3,0,0,0,0,2015,Round 9
31,32,Patrick Ambrose,FWD,6,2,16,6,2,0,0,0,2015,Round 9
32,32,Josh Caddy,MID,6,0,20,10,0,0,0,0,2015,Round 9
33,32,Ed Curnow,MID,6,0,18,13,0,0,0,0,2015,Round 9
34,32,Luke Dunstan,MID,6,2,13,4,1,0,0,0,2015,Round 9
35,32,Brad Ebert,MID,6,3,18,9,1,0,0,0,2015,Round 9
36,32,Alex Fasolo,FWD,6,4,15,3,1,0,0,0,2015,Round 9
37,32,Nat Fyfe,MID,6,0,25,14,1,0,0,0,2015,Round 9
38,32,Colin Garland,DEF,6,0,11,7,3,3,1,33.3,2015,Round 9
39,32,Sam Gray,FWD,6,1,13,4,1,1,1,100,2015,Round 9
40,32,Robbie Gray,MID,6,3,13,3,0,0,0,0,2015,Round 9
41,32,Mitchell Grigg,FWD,6,0,14,5,2,1,0,0,2015,Round 9
42,32,Brodie Grundy,RUC,6,1,8,5,0,1,1,100,2015,Round 9
43,32,Jarrod Harbrow,DEF,6,0,13,11,2,4,2,50,2015,Round 9
44,32,Shaun Higgins,FWD,6,0,22,9,0,1,1,100,2015,Round 9
45,32,Ben Howlett,FWD,6,1,21,9,0,0,0,0,2015,Round 9
46,32,Garrick Ibbotson,DEF,6,0,10,7,5,5,3,60,2015,Round 9
47,32,James Kelly,MID,6,1,18,9,1,0,0,0,2015,Round 9
48,32,Josh P. Kennedy,MID,6,1,22,8,0,0,0,0,2015,Round 9
49,32,Matthew Lobbe,RUC,6,0,10,2,1,1,0,0,2015,Round 9
50,32,Trent McKenzie,DEF,6,0,17,6,0,0,0,0,2015,Round 9
51,32,Zach Merrett,FWD,6,1,25,11,0,1,1,100,2015,Round 9
52,32,Tom Nicholls,RUC,6,0,18,10,1,1,0,0,2015,Round 9
53,32,Zac O'Brien,MID,6,1,15,4,0,0,0,0,2015,Round 9
54,32,Danyle Pearce,MID,6,2,14,5,0,0,0,0,2015,Round 9
55,32,Liam Picken,MID,6,0,20,8,0,0,0,0,2015,Round 9
56,32,Alex Rance,KEYD,6,0,11,8,4,3,1,33.3,2015,Round 9
57,32,Scott Selwood,MID,6,0,24,10,1,0,0,0,2015,Round 9
58,32,Heath Shaw,DEF,6,0,15,14,4,1,1,100,2015,Round 9
59,32,Devon Smith,FWD,6,0,25,10,0,0,0,0,2015,Round 9
60,32,Jake Spencer,RUC,6,0,15,7,6,3,0,0,2015,Round 9
61,32,Lindsay Thomas,FWD,6,1,15,3,0,0,0,0,2015,Round 9
62,32,Andrew Walker,FWD,6,3,16,5,0,0,0,0,2015,Round 9
63,64,David Armitage,MID,5,1,17,8,0,0,0,0,2015,Round 9
64,64,Michael Barlow,FWD,5,2,21,9,1,0,0,0,2015,Round 9
65,64,Travis Boak,MID,5,1,16,7,2,0,0,0,2015,Round 9
66,64,Andrew Boston,FWD,5,0,13,7,1,2,1,50,2015,Round 9
67,64,Matthew Broadbent,DEF,5,1,6,2,1,0,0,0,2015,Round 9
68,64,Keegan Brooksby,RUC,5,0,18,10,2,0,0,0,2015,Round 9
69,64,Jamie Cripps,FWD,5,3,20,2,0,0,0,0,2015,Round 9
70,64,Matt Crouch,MID,5,0,17,10,0,0,0,0,2015,Round 9
71,64,Luke Dahlhaus,FWD,5,0,20,6,0,0,0,0,2015,Round 9
72,64,Sam Docherty,DEF,5,0,12,7,4,2,1,50,2015,Round 9
73,64,Michael Firrito,KEYD,5,0,10,9,5,3,0,0,2015,Round 9
74,64,Cameron Guthrie,MID,5,0,22,12,0,0,0,0,2015,Round 9
75,64,Dyson Heppell,MID,5,0,10,8,0,0,0,0,2015,Round 9
76,64,Will Hoskin-Elliott,FWD,5,1,11,5,1,0,0,0,2015,Round 9
77,64,Kieren Jack,MID,5,0,25,10,0,0,0,0,2015,Round 9
78,64,Josh Jenkins,KEYF,5,1,14,2,2,0,0,0,2015,Round 9
79,64,Nathan Jones,MID,5,0,17,10,0,0,0,0,2015,Round 9
80,64,Jeremy Laidler,DEF,5,0,7,6,6,4,1,25,2015,Round 9
81,64,Heritier Lumumba,DEF,5,0,13,7,1,1,0,0,2015,Round 9
82,64,David Mackay,MID,5,0,15,12,1,0,0,0,2015,Round 9
83,64,Jamie Macmillan,DEF,5,0,12,8,2,2,1,50,2015,Round 9
84,64,Jack Macrae,MID,5,1,15,5,1,0,0,0,2015,Round 9
85,64,Jackson Merrett,FWD,5,2,14,6,1,0,0,0,2015,Round 9
86,64,Sam Mitchell,MID,5,0,12,4,0,0,0,0,2015,Round 9
87,64,Leigh Montagna,MID,5,1,15,8,0,0,0,0,2015,Round 9
88,64,Shane Mumford,RUC,5,0,17,7,2,1,0,0,2015,Round 9
89,64,Mike Pyke,RUC,5,0,11,7,1,1,0,0,2015,Round 9
90,64,Jarryd Roughead,KEYF,5,2,8,0,2,0,0,0,2015,Round 9
91,64,Luke Russell,FWD,5,0,18,7,1,1,0,0,2015,Round 9
92,64,Nick Smith,DEF,5,0,13,9,2,4,0,0,2015,Round 9
93,64,Koby Stevens,MID,5,0,13,4,0,0,0,0,2015,Round 9
94,64,Robbie Tarrant,KEYD,5,0,11,9,3,4,1,25,2015,Round 9
95,64,Alan Toovey,DEF,5,1,16,10,3,2,1,50,2015,Round 9
96,64,Michael Walters,FWD,5,3,18,4,2,0,0,0,2015,Round 9
97,64,Jarrod Witts,RUC,5,2,13,3,1,0,0,0,2015,Round 9
98,99,Blake Acres,MID,4,1,15,9,1,0,0,0,2015,Round 9
99,99,Mark Baguley,DEF,4,0,8,5,3,5,1,20,2015,Round 9
100,99,Ryan Bastinac,MID,4,0,13,4,0,0,0,0,2015,Round 9
101,99,Harley Bennell,FWD,4,0,18,11,0,0,0,0,2015,Round 9
102,99,Jed Bews,DEF,4,0,13,11,2,1,0,0,2015,Round 9
103,99,Matthew Boyd,DEF,4,1,9,5,0,2,0,0,2015,Round 9
104,99,Tomas Bugg,DEF,4,0,14,11,1,1,0,0,2015,Round 9
105,99,Matt Buntine,DEF,4,1,10,7,3,3,1,33.3,2015,Round 9
106,99,Jonathon Ceglar,RUC,4,0,11,6,7,0,0,0,2015,Round 9
107,99,Zac Clarke,RUC,4,2,12,3,1,0,0,0,2015,Round 9
108,99,Travis Colyer,FWD,4,2,14,2,1,1,1,100,2015,Round 9
109,99,Stephen Coniglio,MID,4,1,20,8,0,0,0,0,2015,Round 9
110,99,Patrick Cripps,MID,4,1,18,4,1,1,1,100,2015,Round 9
111,99,Jordan De Goey,FWD,4,4,9,3,0,0,0,0,2015,Round 9
112,99,Paul Duffield,DEF,4,0,13,6,2,1,0,0,2015,Round 9
113,99,Taylor Duryea,DEF,4,0,11,8,1,3,0,0,2015,Round 9
114,99,Jamie Elliott,FWD,4,1,7,2,3,0,0,0,2015,Round 9
115,99,Lance Franklin,KEYF,4,2,9,0,0,0,0,0,2015,Round 9
116,99,Ryan Griffen,MID,4,0,12,7,1,0,0,0,2015,Round 9
117,99,Mitch Hallahan,MID,4,0,25,11,0,0,0,0,2015,Round 9
118,99,Lachlan Hansen,KEYD,4,0,5,5,7,2,0,0,2015,Round 9
119,99,Billy Hartung,MID,4,1,10,6,1,0,0,0,2015,Round 9
120,99,Tom Hawkins,KEYF,4,4,11,1,3,0,0,0,2015,Round 9
121,99,Bradley Hill,MID,4,1,14,6,0,0,0,0,2015,Round 9
122,99,Stephen Hill,MID,4,0,18,7,1,0,0,0,2015,Round 9
123,99,Josh Hill,FWD,4,2,14,2,0,0,0,0,2015,Round 9
124,99,Jarman Impey,DEF,4,0,5,3,0,2,1,50,2015,Round 9
125,99,Brandon Jack,FWD,4,1,8,4,0,0,0,0,2015,Round 9
126,99,Lewis Jetta,MID,4,0,13,11,0,1,0,0,2015,Round 9
127,99,Josh Kelly,MID,4,0,11,7,0,0,0,0,2015,Round 9
128,99,Darcy Lang,FWD,4,2,17,8,0,0,0,0,2015,Round 9
129,99,Billy Longer,RUC,4,0,13,9,5,0,0,0,2015,Round 9
130,99,Andrew Mackie,DEF,4,0,12,10,3,0,0,0,2015,Round 9
131,99,Luke McDonald,DEF,4,1,9,5,0,0,0,0,2015,Round 9
132,99,Kamdyn McIntosh,MID,4,0,14,7,0,1,1,100,2015,Round 9
133,99,Daniel McKenzie,MID,4,0,14,6,0,0,0,0,2015,Round 9
134,99,Drew Petrie,KEYF,4,1,7,1,5,0,0,0,2015,Round 9
135,99,Cyril Rioli,FWD,4,3,12,1,1,0,0,0,2015,Round 9
136,99,Jared Rivers,KEYD,4,0,9,8,7,3,0,0,2015,Round 9
137,99,Daniel Robinson,FWD,4,1,15,8,0,0,0,0,2015,Round 9
138,99,Tom Scully,MID,4,0,15,7,0,0,0,0,2015,Round 9
139,99,Dylan Shiel,MID,4,1,13,7,0,0,0,0,2015,Round 9
140,99,Dane Swan,MID,4,0,22,11,0,0,0,0,2015,Round 9
141,99,Harry Taylor,KEYD,4,0,5,5,5,3,1,33.3,2015,Round 9
142,99,Jackson Thurlow,DEF,4,0,14,13,0,0,0,0,2015,Round 9
143,99,Adam Treloar,MID,4,0,16,7,0,0,0,0,2015,Round 9
144,99,Travis Varcoe,FWD,4,0,10,5,2,1,0,0,2015,Round 9
145,99,Taylor Walker,KEYF,4,0,20,8,0,0,0,0,2015,Round 9
146,99,Callan Ward,MID,4,1,14,9,0,0,0,0,2015,Round 9
147,99,Maverick Weller,FWD,4,1,8,1,0,0,0,0,2015,Round 9
148,99,Ollie Wines,MID,4,1,18,7,0,0,0,0,2015,Round 9
149,99,Sam Wright,DEF,4,0,7,6,4,2,0,0,2015,Round 9
150,99,Matthew Wright,FWD,4,0,15,9,1,0,0,0,2015,Round 9
151,99,Chris Yarran,DEF,4,0,8,6,2,2,1,50,2015,Round 9
152,99,Dayne Zorko,FWD,4,0,19,10,2,1,0,0,2015,Round 9
153,99,Aaron vandenBerg,FWD,4,1,15,5,0,1,1,100,2015,Round 9
154,155,Dennis Armfield,FWD,3,2,9,4,2,1,0,0,2015,Round 9
155,155,Jack Billings,FWD,3,1,13,3,0,0,0,0,2015,Round 9
156,155,Luke Breust,FWD,3,1,19,8,0,0,0,0,2015,Round 9
157,155,Nathan Brown,KEYD,3,0,8,6,8,5,2,40,2015,Round 9
158,155,Charles Cameron,FWD,3,0,17,8,2,1,0,0,2015,Round 9
159,155,Alipate Carlile,KEYD,3,0,5,4,6,6,4,66.7,2015,Round 9
160,155,Travis Cloke,KEYF,3,2,13,0,1,0,0,0,2015,Round 9
161,155,Brant Colledge,MID,3,1,4,1,0,0,0,0,2015,Round 9
162,155,Aidan Corr,KEYD,3,0,8,8,9,5,2,40,2015,Round 9
163,155,Trent Cotchin,MID,3,0,16,8,0,0,0,0,2015,Round 9
164,155,Brett Deledio,FWD,3,0,9,4,0,0,0,0,2015,Round 9
165,155,Corey Enright,DEF,3,0,15,14,1,1,0,0,2015,Round 9
166,155,Josh Gibson,KEYD,3,0,12,6,8,1,1,100,2015,Round 9
167,155,Toby Greene,FWD,3,1,12,6,1,0,0,0,2015,Round 9
168,155,Shaun Grigg,MID,3,0,16,7,0,0,0,0,2015,Round 9
169,155,Jake Kelly,DEF,3,0,3,2,3,1,0,0,2015,Round 9
170,155,Josh J. Kennedy,KEYF,3,3,7,0,1,0,0,0,2015,Round 9
171,155,Tom Lonergan,KEYD,3,1,11,6,6,1,1,100,2015,Round 9
172,155,Tom J. Lynch,KEYF,3,0,9,7,1,0,0,0,2015,Round 9
173,155,Ivan Maric,RUC,3,2,11,4,1,1,0,0,2015,Round 9
174,155,Brodie Martin,MID,3,0,9,3,2,0,0,0,2015,Round 9
175,155,Ben McGlynn,FWD,3,1,18,5,0,0,0,0,2015,Round 9
176,155,Connor Menadue,FWD,3,1,9,2,1,1,0,0,2015,Round 9
177,155,Touk Miller,FWD,3,1,27,14,1,1,0,0,2015,Round 9
178,155,Steven Morris,FWD,3,0,10,5,1,0,0,0,2015,Round 9
179,155,Jordan Murdoch,MID,3,1,14,6,0,0,0,0,2015,Round 9
180,155,Nic Naitanui,RUC,3,1,8,1,2,1,0,0,2015,Round 9
181,155,Luke Parker,MID,3,1,19,5,0,0,0,0,2015,Round 9
182,155,Joel Patfull,KEYD,3,0,6,6,6,3,0,0,2015,Round 9
183,155,Clancee Pearce,DEF,3,0,11,8,0,0,0,0,2015,Round 9
184,155,Cameron Pedersen,KEYF,3,0,8,1,0,1,0,0,2015,Round 9
185,155,Scott Pendlebury,MID,3,2,14,6,0,0,0,0,2015,Round 9
186,155,Jasper Pittard,DEF,3,0,9,7,1,0,0,0,2015,Round 9
187,155,Ted Richards,KEYD,3,0,6,3,9,6,1,16.7,2015,Round 9
188,155,Dylan Roberton,DEF,3,0,9,2,0,0,0,0,2015,Round 9
189,155,Tom Rockliff,MID,3,0,9,6,0,0,0,0,2015,Round 9
190,155,Jordan Roughead,KEYD,3,0,7,0,3,1,0,0,2015,Round 9
191,155,Aaron Sandilands,RUC,3,0,5,3,3,1,1,100,2015,Round 9
192,155,Paul Seedsman,MID,3,2,11,5,0,0,0,0,2015,Round 9
193,155,Joel Selwood,MID,3,0,17,8,1,0,0,0,2015,Round 9
194,155,Cameron Shenton,DEF,3,0,14,10,2,2,0,0,2015,Round 9
195,155,Steele Sidebottom,MID,3,0,19,8,3,0,0,0,2015,Round 9
196,155,Kade Simpson,DEF,3,0,12,11,1,3,1,33.3,2015,Round 9
197,155,Callum Sinclair,RUC,3,0,8,5,2,1,0,0,2015,Round 9
198,155,Danny Stanley,FWD,3,0,15,6,1,0,0,0,2015,Round 9
199,155,Jack Steven,MID,3,0,24,9,0,0,0,0,2015,Round 9
200,155,James Stewart,KEYF,3,1,5,2,2,0,0,0,2015,Round 9
201,155,Paul Stewart,FWD,3,1,9,3,0,0,0,0,2015,Round 9
202,155,Cam Sutcliffe,DEF,3,1,6,4,1,1,0,0,2015,Round 9
203,155,Nathan Van Berlo,MID,3,0,16,12,0,1,0,0,2015,Round 9
204,155,Justin Westhoff,KEYF,3,0,9,3,0,0,0,0,2015,Round 9
205,155,Marley Williams,DEF,3,0,15,10,0,0,0,0,2015,Round 9
206,207,Shaun Atley,DEF,2,0,11,8,1,1,1,100,2015,Round 9
207,207,Tom Bell,FWD,2,1,15,3,0,0,0,0,2015,Round 9
208,207,Eddie Betts,FWD,2,1,11,4,0,0,0,0,2015,Round 9
209,207,Josh Bruce,KEYF,2,1,10,3,3,1,0,0,2015,Round 9
210,207,Sam Butler,DEF,2,0,6,4,1,4,1,25,2015,Round 9
211,207,Mitch Clark,KEYF,2,1,3,2,2,0,0,0,2015,Round 9
212,207,Justin Clarke,KEYD,2,0,7,7,6,3,0,0,2015,Round 9
