,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Heath Hocking,MID,14,1,30,8,0,0,0,0,2014,Round 13
1,2,James Kelly,DEF,12,1,21,11,1,2,0,0,2014,Round 13
2,3,Ben Howlett,FWD,10,1,15,5,0,1,0,0,2014,Round 13
3,3,Tom Liberatore,MID,10,1,22,13,1,0,0,0,2014,Round 13
4,5,Dyson Heppell,MID,9,0,18,7,1,1,0,0,2014,Round 13
5,5,Scott Thompson,MID,9,0,21,9,0,0,0,0,2014,Round 13
6,7,Gary Ablett,MID,8,1,16,6,1,0,0,0,2014,Round 13
7,7,Jarryd Blair,FWD,8,1,34,12,1,0,0,0,2014,Round 13
8,7,Trent Cotchin,MID,8,0,23,11,0,0,0,0,2014,Round 13
9,7,Chris Dawes,KEYF,8,2,20,4,0,0,0,0,2014,Round 13
10,7,Brendon Goddard,MID,8,1,13,7,1,1,0,0,2014,Round 13
11,7,Lenny Hayes,MID,8,3,20,9,1,0,0,0,2014,Round 13
12,7,Josh P. Kennedy,MID,8,2,25,13,0,0,0,0,2014,Round 13
13,7,Matthew Lobbe,RUC,8,0,16,14,1,0,0,0,2014,Round 13
14,7,Jack Macrae,MID,8,2,19,8,0,0,0,0,2014,Round 13
15,7,Kane Mitchell,FWD,8,4,27,11,0,0,0,0,2014,Round 13
16,7,Mitch Robinson,FWD,8,2,20,10,1,1,0,0,2014,Round 13
17,7,Jay Schulz,KEYF,8,3,13,4,2,0,0,0,2014,Round 13
18,7,David Swallow,MID,8,1,28,12,0,0,0,0,2014,Round 13
19,7,Maverick Weller,MID,8,0,12,7,0,0,0,0,2014,Round 13
20,21,Taylor Adams,MID,7,0,32,14,0,0,0,0,2014,Round 13
21,21,Matt Crouch,MID,7,0,20,9,1,0,0,0,2014,Round 13
22,21,Ben Cunnington,MID,7,2,18,5,1,1,0,0,2014,Round 13
23,21,Nathan Foley,FWD,7,2,15,4,0,0,0,0,2014,Round 13
