,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Scott Lycett,RUC,9,2,16,7,4,1,0,0,2021,Preliminary Finals
1,1,Adam Treloar,FWD,9,1,26,12,0,0,0,0,2021,Preliminary Finals
2,3,Willem Drew,MID,8,0,31,17,0,0,0,0,2021,Preliminary Finals
3,3,Josh Dunkley,FWD,8,2,26,8,1,0,0,0,2021,Preliminary Finals
4,3,Joel Selwood,MID,8,0,20,6,0,0,0,0,2021,Preliminary Finals
5,6,Karl Amon,MID,7,0,27,17,0,1,1,100,2021,Preliminary Finals
6,6,Clayton Oliver,MID,7,1,27,14,0,0,0,0,2021,Preliminary Finals
7,8,Jed Bews,DEF,6,0,18,13,0,1,1,100,2021,Preliminary Finals
8,8,Max Gawn,RUC,6,1,17,8,5,3,1,33.3,2021,Preliminary Finals
9,8,Robbie Gray,FWD,6,1,16,7,0,0,0,0,2021,Preliminary Finals
10,8,James Harmes,MID,6,0,21,13,1,0,0,0,2021,Preliminary Finals
11,8,Jack Macrae,MID,6,0,17,9,1,0,0,0,2021,Preliminary Finals
12,13,Angus Brayshaw,MID,5,0,20,8,0,0,0,0,2021,Preliminary Finals
13,13,Sam Menegola,MID,5,1,12,8,0,0,0,0,2021,Preliminary Finals
14,13,Jack Viney,MID,5,1,23,15,0,0,0,0,2021,Preliminary Finals
15,13,Ollie Wines,MID,5,0,23,12,0,0,0,0,2021,Preliminary Finals
16,17,Darcy Byrne-Jones,DEF,4,0,20,14,1,0,0,0,2021,Preliminary Finals
17,17,Brad Close,FWD,4,2,12,4,0,0,0,0,2021,Preliminary Finals
18,17,Patrick Dangerfield,MID,4,0,23,11,2,1,1,100,2021,Preliminary Finals
19,17,Charlie Dixon,KEYF,4,3,11,1,2,0,0,0,2021,Preliminary Finals
20,17,Cameron Guthrie,MID,4,1,25,11,0,0,0,0,2021,Preliminary Finals
21,17,Zach Guthrie,DEF,4,1,11,9,5,0,0,0,2021,Preliminary Finals
22,17,Tom Hawkins,KEYF,4,2,17,4,0,0,0,0,2021,Preliminary Finals
23,17,Alex Neal-Bullen,FWD,4,0,26,14,0,0,0,0,2021,Preliminary Finals
24,17,Connor Rozee,FWD,4,0,19,5,0,0,0,0,2021,Preliminary Finals
25,17,Josh Schache,KEYD,4,0,6,2,3,0,0,0,2021,Preliminary Finals
26,17,Bailey Williams,DEF,4,0,13,11,2,2,0,0,2021,Preliminary Finals
