,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Tom Atkins,DEF,10,2,29,10,0,0,0,0,2022,Preliminary Finals
1,1,Deven Robertson,FWD,10,1,25,11,0,1,1,100,2022,Preliminary Finals
2,1,James Rowbottom,MID,10,1,27,14,0,0,0,0,2022,Preliminary Finals
3,4,Jordan De Goey,MID,8,3,20,6,0,0,0,0,2022,Preliminary Finals
4,5,Jarrod Berry,MID,7,3,18,9,0,0,0,0,2022,Preliminary Finals
5,5,Mark Blicavs,RUC,7,0,23,6,2,1,0,0,2022,Preliminary Finals
6,5,Errol Gulden,FWD,7,0,20,10,2,1,1,100,2022,Preliminary Finals
7,5,Zach Guthrie,DEF,7,0,13,8,1,1,0,0,2022,Preliminary Finals
8,5,Isaac Quaynor,DEF,7,0,15,13,2,2,2,100,2022,Preliminary Finals
9,5,Joel Selwood,MID,7,0,20,7,0,0,0,0,2022,Preliminary Finals
10,11,Ryan Clarke,FWD,6,0,20,7,0,0,0,0,2022,Preliminary Finals
11,11,Jack Crisp,MID,6,1,23,13,1,0,0,0,2022,Preliminary Finals
12,11,Isaac Heeney,FWD,6,3,13,2,0,0,0,0,2022,Preliminary Finals
13,11,Patrick Lipinski,FWD,6,4,22,7,1,0,0,0,2022,Preliminary Finals
14,11,Brayden Maynard,DEF,6,0,14,10,3,4,1,25,2022,Preliminary Finals
15,11,Lincoln McCarthy,FWD,6,1,14,6,0,0,0,0,2022,Preliminary Finals
16,11,Oscar McInerney,RUC,6,0,10,6,1,0,0,0,2022,Preliminary Finals
17,11,Scott Pendlebury,MID,6,2,27,19,0,0,0,0,2022,Preliminary Finals
18,11,Dane Rampe,KEYD,6,0,7,7,4,1,0,0,2022,Preliminary Finals
19,20,Zac Bailey,FWD,5,0,19,9,0,0,0,0,2022,Preliminary Finals
20,20,Darcy Cameron,RUC,5,1,17,2,2,0,0,0,2022,Preliminary Finals
21,20,Josh Daicos,MID,5,0,11,8,0,0,0,0,2022,Preliminary Finals
22,20,Hugh McCluggage,MID,5,2,22,12,1,0,0,0,2022,Preliminary Finals
