,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Josh Kelly,MID,14,4,39,19,0,0,0,0,2023,Round 20
1,2,Rory Laird,MID,13,0,23,13,0,0,0,0,2023,Round 20
2,2,Matt Rowell,MID,13,1,35,16,0,0,0,0,2023,Round 20
3,4,Jack Steele,MID,12,3,31,12,0,0,0,0,2023,Round 20
4,5,Andrew Brayshaw,MID,11,0,24,9,0,0,0,0,2023,Round 20
5,5,Jamie Cripps,FWD,11,5,30,7,0,0,0,0,2023,Round 20
6,7,Patrick Cripps,MID,10,3,24,12,0,0,0,0,2023,Round 20
7,7,Josh Dunkley,MID,10,1,31,10,0,0,0,0,2023,Round 20
8,9,Toby Bedford,FWD,9,5,26,5,1,0,0,0,2023,Round 20
9,9,Stephen Coniglio,MID,9,0,27,16,0,0,0,0,2023,Round 20
10,9,Jack Viney,MID,9,1,28,10,1,0,0,0,2023,Round 20
11,12,Jake Bowey,DEF,8,1,13,8,1,1,1,100,2023,Round 20
12,12,Willem Drew,MID,8,1,29,15,0,0,0,0,2023,Round 20
13,12,David Swallow,MID,8,0,19,10,1,0,0,0,2023,Round 20
14,12,Tarryn Thomas,MID,8,1,28,10,0,0,0,0,2023,Round 20
15,16,Kieren Briggs,RUC,7,0,18,15,1,0,0,0,2023,Round 20
16,16,Hunter Clark,MID,7,0,15,9,0,0,0,0,2023,Round 20
17,16,Sam Docherty,MID,7,1,20,8,0,0,0,0,2023,Round 20
18,16,Nick Holman,FWD,7,2,24,8,1,0,0,0,2023,Round 20
19,16,Nic Newman,DEF,7,0,20,13,0,0,0,0,2023,Round 20
20,16,John Noble,DEF,7,0,15,11,0,0,0,0,2023,Round 20
21,16,Daniel Rioli,DEF,7,0,19,14,1,0,0,0,2023,Round 20
22,16,Connor Rozee,MID,7,0,27,19,0,0,0,0,2023,Round 20
23,16,Harry Schoenberg,MID,7,0,24,11,0,0,0,0,2023,Round 20
24,16,Adam Treloar,MID,7,1,27,10,1,0,0,0,2023,Round 20
