,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,George Hewett,DEF,13,0,28,14,0,1,1,100,2021,Finals Week 1
1,2,Willem Drew,MID,11,2,26,12,0,0,0,0,2021,Finals Week 1
2,3,Jacob Hopper,MID,9,1,18,8,1,0,0,0,2021,Finals Week 1
3,3,Zach Merrett,MID,9,1,35,22,0,0,0,0,2021,Finals Week 1
4,3,James Rowbottom,MID,9,2,24,7,1,0,0,0,2021,Finals Week 1
5,6,Brandan Parfitt,MID,8,1,23,7,0,0,0,0,2021,Finals Week 1
6,6,Jake Stringer,FWD,8,0,25,10,3,0,0,0,2021,Finals Week 1
7,8,Travis Boak,MID,7,1,16,8,0,0,0,0,2021,Finals Week 1
8,8,Max Gawn,RUC,7,0,18,7,1,4,0,0,2021,Finals Week 1
9,8,Tom Liberatore,MID,7,3,26,8,0,0,0,0,2021,Finals Week 1
10,8,Will Snelling,FWD,7,3,24,10,0,0,0,0,2021,Finals Week 1
11,12,Jarrod Berry,MID,6,5,23,5,2,0,0,0,2021,Finals Week 1
12,12,Marcus Bontempelli,MID,6,1,22,12,4,0,0,0,2021,Finals Week 1
13,12,Zak Butters,FWD,6,1,17,7,0,0,0,0,2021,Finals Week 1
14,12,Stephen Coniglio,FWD,6,3,10,3,1,0,0,0,2021,Finals Week 1
15,12,Jordan Dawson,DEF,6,1,17,4,3,1,1,100,2021,Finals Week 1
16,12,Josh Kelly,MID,6,0,16,6,0,1,1,100,2021,Finals Week 1
17,12,Jarryd Lyons,MID,6,1,20,4,0,0,0,0,2021,Finals Week 1
18,12,Dane Rampe,KEYD,6,0,13,10,1,1,0,0,2021,Finals Week 1
19,12,Devon Smith,FWD,6,0,22,10,0,0,0,0,2021,Finals Week 1
20,12,Jack Viney,MID,6,0,28,10,0,0,0,0,2021,Finals Week 1
21,22,Zac Bailey,FWD,5,4,25,9,0,0,0,0,2021,Finals Week 1
22,22,Patrick Dangerfield,MID,5,0,17,10,1,0,0,0,2021,Finals Week 1
23,22,Bayley Fritsch,FWD,5,2,11,2,0,1,0,0,2021,Finals Week 1
24,22,Lachie Hunter,MID,5,0,20,8,1,0,0,0,2021,Finals Week 1
25,22,Rhys Mathieson,MID,5,1,17,7,0,0,0,0,2021,Finals Week 1
26,22,Hugh McCluggage,MID,5,0,28,13,1,0,0,0,2021,Finals Week 1
27,22,Oscar McInerney,RUC,5,0,21,10,4,1,0,0,2021,Finals Week 1
28,22,Alex Neal-Bullen,FWD,5,1,24,9,1,0,0,0,2021,Finals Week 1
29,22,Luke Parker,MID,5,0,21,4,0,0,0,0,2021,Finals Week 1
30,22,Tim Taranto,FWD,5,1,14,5,1,1,1,100,2021,Finals Week 1
31,22,Adam Treloar,FWD,5,3,21,14,0,0,0,0,2021,Finals Week 1
32,22,Sam Wicks,FWD,5,3,16,1,0,0,0,0,2021,Finals Week 1
33,34,Karl Amon,MID,4,3,19,3,0,0,0,0,2021,Finals Week 1
34,34,James Bell,FWD,4,3,13,2,0,0,0,0,2021,Finals Week 1
35,34,Angus Brayshaw,MID,4,1,24,10,1,0,0,0,2021,Finals Week 1
36,34,Jye Caldwell,MID,4,1,14,9,1,0,0,0,2021,Finals Week 1
37,34,Brad Close,FWD,4,1,21,9,3,0,0,0,2021,Finals Week 1
38,34,Tom Cutler,DEF,4,0,17,12,2,2,0,0,2021,Finals Week 1
39,34,Sam Draper,RUC,4,0,9,5,2,0,0,0,2021,Finals Week 1
40,34,Taylor Duryea,DEF,4,1,16,11,0,0,0,0,2021,Finals Week 1
41,34,Xavier Duursma,MID,4,0,14,3,0,0,0,0,2021,Finals Week 1
42,34,Aaron Francis,KEYD,4,0,8,1,2,0,0,0,2021,Finals Week 1
43,34,Mitch Hannan,FWD,4,1,13,1,1,0,0,0,2021,Finals Week 1
44,34,James Harmes,MID,4,2,34,11,1,0,0,0,2021,Finals Week 1
45,34,Hayden McLean,KEYF,4,3,11,0,4,0,0,0,2021,Finals Week 1
46,34,Aaron Naughton,KEYF,4,3,18,1,1,0,0,0,2021,Finals Week 1
47,34,Darcy Parish,MID,4,1,29,16,0,0,0,0,2021,Finals Week 1
48,34,Mason Redman,DEF,4,0,25,19,1,0,0,0,2021,Finals Week 1
49,34,Connor Rozee,FWD,4,1,14,5,1,0,0,0,2021,Finals Week 1
50,34,Dylan Shiel,MID,4,0,20,10,0,0,0,0,2021,Finals Week 1
51,34,Charlie Spargo,FWD,4,2,11,6,0,0,0,0,2021,Finals Week 1
