,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Chris Mayne,MID,14,2,0,0,0,0,0,0,2018,Grand Final
1,2,Adam Treloar,MID,11,1,0,0,0,0,0,0,2018,Grand Final
2,3,Travis Varcoe,FWD,9,3,0,0,0,0,0,0,2018,Grand Final
3,4,Luke Shuey,MID,8,0,0,0,0,0,0,0,2018,Grand Final
4,5,Brayden Maynard,DEF,7,0,0,0,0,0,0,0,2018,Grand Final
5,5,Willie Rioli,FWD,7,3,0,0,0,0,0,0,2018,Grand Final
6,7,Brodie Grundy,RUC,6,4,0,0,0,0,0,0,2018,Grand Final
7,7,Nathan Vardy,RUC,6,1,0,0,0,0,0,0,2018,Grand Final
8,9,Taylor Adams,MID,5,0,0,0,0,0,0,0,2018,Grand Final
9,9,James Aish,MID,5,1,0,0,0,0,0,0,2018,Grand Final
10,9,Levi Greenwood,DEF,5,1,0,0,0,0,0,0,2018,Grand Final
11,9,Jeremy Howe,DEF,5,0,0,0,0,0,0,0,2018,Grand Final
12,9,Mark LeCras,FWD,5,4,0,0,0,0,0,0,2018,Grand Final
13,9,Tom Phillips,MID,5,0,0,0,0,0,0,0,2018,Grand Final
14,9,Steele Sidebottom,MID,5,1,0,0,0,0,0,0,2018,Grand Final
15,9,Josh Thomas,FWD,5,0,0,0,0,0,0,0,2018,Grand Final
16,9,Elliot Yeo,MID,5,1,0,0,0,0,0,0,2018,Grand Final
17,18,Mason Cox,KEYF,4,1,0,0,0,0,0,0,2018,Grand Final
18,18,Jamie Cripps,FWD,4,4,0,0,0,0,0,0,2018,Grand Final
19,18,Shannon Hurn,DEF,4,0,0,0,0,0,0,0,2018,Grand Final
20,18,Josh J. Kennedy,KEYF,4,4,0,0,0,0,0,0,2018,Grand Final
21,18,Scott Lycett,RUC,4,1,0,0,0,0,0,0,2018,Grand Final
22,18,Liam Ryan,FWD,4,4,0,0,0,0,0,0,2018,Grand Final
23,18,Brayden Sier,MID,4,0,0,0,0,0,0,0,2018,Grand Final
24,25,Jack Darling,KEYF,3,2,0,0,0,0,0,0,2018,Grand Final
25,25,Liam Duggan,DEF,3,0,0,0,0,0,0,0,2018,Grand Final
26,25,Tyson Goldsack,KEYD,3,0,0,0,0,0,0,0,2018,Grand Final
27,25,Scott Pendlebury,MID,3,0,0,0,0,0,0,0,2018,Grand Final
28,25,Jack Redden,MID,3,1,0,0,0,0,0,0,2018,Grand Final
29,25,Jaidyn Stephenson,FWD,3,3,0,0,0,0,0,0,2018,Grand Final
30,31,Tom Cole,DEF,2,0,0,0,0,0,0,0,2018,Grand Final
31,31,Jack Crisp,DEF,2,0,0,0,0,0,0,0,2018,Grand Final
32,31,Mark Hutchings,MID,2,0,0,0,0,0,0,0,2018,Grand Final
33,31,Lewis Jetta,DEF,2,1,0,0,0,0,0,0,2018,Grand Final
34,31,Brody Mihocek,KEYF,2,0,0,0,0,0,0,0,2018,Grand Final
35,31,Will Schofield,KEYD,2,0,0,0,0,0,0,0,2018,Grand Final
36,31,Daniel Venables,FWD,2,1,0,0,0,0,0,0,2018,Grand Final
37,38,Tom Langdon,DEF,1,0,0,0,0,0,0,0,2018,Grand Final
38,38,Chris Masten,MID,1,0,0,0,0,0,0,0,2018,Grand Final
39,38,Jeremy McGovern,KEYD,1,0,0,0,0,0,0,0,2018,Grand Final
40,41,Tom Barrass,KEYD,0,0,0,0,0,0,0,0,2018,Grand Final
41,41,Jordan De Goey,FWD,0,0,0,0,0,0,0,0,2018,Grand Final
42,41,Will Hoskin-Elliott,FWD,0,0,0,0,0,0,0,0,2018,Grand Final
43,41,Dom Sheed,MID,0,0,0,0,0,0,0,0,2018,Grand Final
