,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Clayton Oliver,MID,9,3,28,8,0,0,0,0,2023,Semi Finals
1,2,Isaac Cumming,DEF,8,1,12,2,0,0,0,0,2023,Semi Finals
2,2,Sam Walsh,MID,8,0,43,18,0,0,0,0,2023,Semi Finals
3,4,Dan Houston,DEF,7,0,18,12,1,1,0,0,2023,Semi Finals
4,4,Jed McEntee,FWD,7,2,24,8,0,0,0,0,2023,Semi Finals
5,6,Patrick Cripps,MID,6,1,17,5,0,0,0,0,2023,Semi Finals
6,6,Christian Salem,DEF,6,0,17,9,1,1,1,100,2023,Semi Finals
7,8,Adam Cerra,MID,5,0,22,12,3,0,0,0,2023,Semi Finals
8,8,Willie Rioli,FWD,5,2,13,2,0,0,0,0,2023,Semi Finals
9,8,Charlie Spargo,FWD,5,2,13,1,0,0,0,0,2023,Semi Finals
10,8,Lachie Whitfield,DEF,5,0,18,14,2,0,0,0,2023,Semi Finals
11,12,Travis Boak,MID,4,0,14,10,0,0,0,0,2023,Semi Finals
12,12,Callum M. Brown,FWD,4,3,9,0,1,0,0,0,2023,Semi Finals
13,12,Zak Butters,MID,4,0,17,7,0,0,0,0,2023,Semi Finals
14,12,David Cuningham,FWD,4,0,13,3,0,0,0,0,2023,Semi Finals
15,12,Lachie Fogarty,FWD,4,1,14,7,0,0,0,0,2023,Semi Finals
16,12,Tom Green,MID,4,0,24,9,0,0,0,0,2023,Semi Finals
17,12,Jesse Motlop,FWD,4,1,19,3,0,0,0,0,2023,Semi Finals
18,12,Alex Neal-Bullen,FWD,4,0,26,9,0,0,0,0,2023,Semi Finals
19,12,Nic Newman,DEF,4,0,13,10,1,1,0,0,2023,Semi Finals
20,12,Tom Sparrow,MID,4,1,25,12,1,0,0,0,2023,Semi Finals
21,12,Jack Viney,MID,4,0,15,2,1,0,0,0,2023,Semi Finals
22,23,Blake Acres,MID,3,1,21,10,2,0,0,0,2023,Semi Finals
23,23,Lachie Ash,DEF,3,0,12,7,2,1,0,0,2023,Semi Finals
24,23,Kade Chandler,FWD,3,1,12,3,2,0,0,0,2023,Semi Finals
25,23,Stephen Coniglio,MID,3,0,15,10,0,0,0,0,2023,Semi Finals
26,23,Brent Daniels,FWD,3,0,18,3,0,0,0,0,2023,Semi Finals
27,23,Sam Docherty,MID,3,0,10,7,1,0,0,0,2023,Semi Finals
28,23,Willem Drew,MID,3,1,25,11,4,0,0,0,2023,Semi Finals
29,23,Xavier Duursma,MID,3,0,12,8,1,0,0,0,2023,Semi Finals
30,23,George Hewett,MID,3,1,11,4,0,0,0,0,2023,Semi Finals
31,23,Matthew Kennedy,MID,3,0,14,2,0,0,0,0,2023,Semi Finals
32,23,Daniel Lloyd,FWD,3,2,17,7,2,0,0,0,2023,Semi Finals
33,23,Ollie Lord,KEYF,3,1,11,1,2,0,0,0,2023,Semi Finals
34,23,Todd Marshall,KEYF,3,3,9,0,0,0,0,0,2023,Semi Finals
35,23,Tom McDonald,KEYF,3,1,13,5,2,0,0,0,2023,Semi Finals
36,23,Matthew Owies,FWD,3,0,12,2,0,0,0,0,2023,Semi Finals
37,23,Callan Ward,MID,3,0,14,6,0,0,0,0,2023,Semi Finals
38,39,Toby Bedford,FWD,2,2,14,3,0,0,0,0,2023,Semi Finals
39,39,Miles Bergman,DEF,2,0,13,11,6,2,0,0,2023,Semi Finals
40,39,Darcy Byrne-Jones,FWD,2,1,22,1,1,0,0,0,2023,Semi Finals
41,39,Alex Cincotta,DEF,2,0,12,9,4,2,1,50,2023,Semi Finals
42,39,Charlie Curnow,KEYF,2,2,6,3,5,0,0,0,2023,Semi Finals
43,39,Tom De Koning,RUC,2,1,15,2,3,0,0,0,2023,Semi Finals
44,39,Charlie Dixon,KEYF,2,0,5,2,2,1,0,0,2023,Semi Finals
45,39,Jason Horne-Francis,MID,2,1,18,9,0,0,0,0,2023,Semi Finals
46,39,Lachie Hunter,MID,2,0,11,6,0,0,0,0,2023,Semi Finals
47,39,Brodie Kemp,KEYD,2,0,8,8,1,1,0,0,2023,Semi Finals
48,39,Harry Perryman,DEF,2,0,7,6,1,2,0,0,2023,Semi Finals
49,39,Kysaiah Pickett,FWD,2,1,12,4,0,0,0,0,2023,Semi Finals
50,39,Sam Powell-Pepper,FWD,2,1,14,1,0,0,0,0,2023,Semi Finals
51,39,Jake Riccardi,KEYF,2,2,5,0,2,0,0,0,2023,Semi Finals
52,39,Joel Smith,KEYF,2,1,14,1,3,0,0,0,2023,Semi Finals
53,39,Adam Tomlinson,KEYD,2,0,8,8,6,1,0,0,2023,Semi Finals
54,55,Aliir Aliir,KEYD,1,0,6,6,5,4,1,25,2023,Semi Finals
55,55,Jake Bowey,DEF,1,0,4,3,0,0,0,0,2023,Semi Finals
56,55,Kieren Briggs,RUC,1,0,7,2,3,0,0,0,2023,Semi Finals
57,55,Ryan Burton,DEF,1,0,6,5,4,1,0,0,2023,Semi Finals
58,55,Matthew Cottrell,FWD,1,0,15,7,0,0,0,0,2023,Semi Finals
59,55,Kane Farrell,DEF,1,0,9,5,0,0,0,0,2023,Semi Finals
60,55,Jeremy Finlayson,KEYF,1,0,3,1,0,0,0,0,2023,Semi Finals
61,55,Toby Greene,FWD,1,1,7,0,1,0,0,0,2023,Semi Finals
62,55,Oliver Hollands,MID,1,0,3,1,1,1,1,100,2023,Semi Finals
63,55,Lachie Jones,DEF,1,0,8,6,3,3,1,33.3,2023,Semi Finals
64,55,James Jordon,FWD,1,0,14,7,0,0,0,0,2023,Semi Finals
65,55,Lachlan Keeffe,KEYF,1,0,10,4,2,0,0,0,2023,Semi Finals
66,55,Scott Lycett,RUC,1,0,9,3,0,0,0,0,2023,Semi Finals
67,55,Caleb Marchbank,KEYD,1,0,10,6,4,1,0,0,2023,Semi Finals
68,55,Mitch McGovern,DEF,1,0,9,7,2,1,0,0,2023,Semi Finals
69,55,Xavier O'Halloran,FWD,1,0,1,1,0,0,0,0,2023,Semi Finals
70,55,Christian Petracca,MID,1,0,12,6,0,0,0,0,2023,Semi Finals
71,55,Connor Rozee,MID,1,0,23,14,0,0,0,0,2023,Semi Finals
72,55,Adam Saad,DEF,1,0,13,9,1,0,0,0,2023,Semi Finals
73,55,Jacob Weitering,KEYD,1,0,7,4,6,3,0,0,2023,Semi Finals
74,55,Ollie Wines,MID,1,0,16,7,1,0,0,0,2023,Semi Finals
75,76,Jack Buckley,KEYD,0,0,5,4,11,7,1,14.3,2023,Semi Finals
76,76,Finn Callaghan,MID,0,0,7,4,0,0,0,0,2023,Semi Finals
77,76,Bayley Fritsch,FWD,0,0,7,4,1,0,0,0,2023,Semi Finals
78,76,Max Gawn,RUC,0,0,10,5,3,0,0,0,2023,Semi Finals
79,76,Harry Himmelberg,KEYD,0,0,6,5,1,3,1,33.3,2023,Semi Finals
