,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Hugh Greenwood,MID,13,4,30,7,0,0,0,0,2017,Round 20
1,1,Shane Mumford,RUC,13,2,23,10,4,1,1,100,2017,Round 20
2,1,Luke Parker,MID,13,5,35,13,1,2,0,0,2017,Round 20
3,1,Scott Selwood,MID,13,3,26,8,0,0,0,0,2017,Round 20
4,5,Jack Steele,MID,12,3,28,10,0,0,0,0,2017,Round 20
5,6,Travis Boak,FWD,11,2,30,20,0,0,0,0,2017,Round 20
6,6,Devon Smith,FWD,11,4,28,12,2,0,0,0,2017,Round 20
7,8,Daniel Howe,MID,10,0,28,20,0,0,0,0,2017,Round 20
8,8,Lachie Neale,MID,10,2,29,13,0,0,0,0,2017,Round 20
9,8,Nicholas Suban,MID,10,2,21,11,0,0,0,0,2017,Round 20
10,11,Taylor Adams,MID,9,1,23,12,0,0,0,0,2017,Round 20
11,11,Jacob Hopper,MID,9,0,24,16,0,0,0,0,2017,Round 20
12,11,Josh Kelly,MID,9,3,34,17,2,0,0,0,2017,Round 20
13,11,Clayton Oliver,MID,9,2,21,13,0,0,0,0,2017,Round 20
14,15,Luke Breust,FWD,8,1,24,7,0,0,0,0,2017,Round 20
15,15,Matt Crouch,MID,8,1,21,11,0,1,0,0,2017,Round 20
16,15,Brad Crouch,MID,8,1,25,6,0,0,0,0,2017,Round 20
17,15,Bryce Gibbs,MID,8,0,18,7,1,0,0,0,2017,Round 20
18,15,George Hewett,FWD,8,0,25,16,0,0,0,0,2017,Round 20
19,15,Tom McDonald,KEYD,8,4,25,9,2,0,0,0,2017,Round 20
20,15,Drew Petrie,KEYF,8,0,20,5,3,2,1,50,2017,Round 20
21,15,Tom Scully,MID,8,1,19,11,0,0,0,0,2017,Round 20
22,15,Cam Sutcliffe,DEF,8,1,22,14,2,1,0,0,2017,Round 20
23,24,Matthew Kreuzer,RUC,7,1,16,7,1,0,0,0,2017,Round 20
24,24,Corey Maynard,MID,7,2,26,12,0,0,0,0,2017,Round 20
25,24,Sam Menegola,FWD,7,2,21,10,0,0,0,0,2017,Round 20
26,24,Nic Newman,MID,7,1,17,9,1,0,0,0,2017,Round 20
27,24,Daniel Rioli,FWD,7,1,29,6,2,1,0,0,2017,Round 20
28,24,Rory Sloane,MID,7,1,25,6,2,1,0,0,2017,Round 20
29,24,Maverick Weller,FWD,7,4,14,3,1,0,0,0,2017,Round 20
30,31,Blake Acres,FWD,6,1,17,8,0,0,0,0,2017,Round 20
31,31,Jarrod Berry,MID,6,0,17,13,0,0,0,0,2017,Round 20
32,31,Stephen Coniglio,MID,6,0,22,10,1,0,0,0,2017,Round 20
33,31,Caleb Daniel,FWD,6,2,22,7,0,0,0,0,2017,Round 20
34,31,Charlie Dixon,KEYF,6,0,16,9,2,0,0,0,2017,Round 20
