,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Michael Rischitelli,MID,11,2,20,10,0,0,0,0,2012,Round 3
1,1,Shane Tuck,MID,11,1,16,5,0,0,0,0,2012,Round 3
2,3,Joel Corey,MID,9,0,39,20,0,0,0,0,2012,Round 3
3,3,Scott Selwood,MID,9,1,31,15,0,0,0,0,2012,Round 3
4,3,Liam Shiels,MID,9,2,21,9,0,0,0,0,2012,Round 3
5,6,David Armitage,MID,8,1,21,7,0,0,0,0,2012,Round 3
6,6,Michael Barlow,MID,8,0,21,10,0,0,0,0,2012,Round 3
7,6,Nathan Foley,MID,8,1,13,2,0,0,0,0,2012,Round 3
8,6,Lenny Hayes,MID,8,2,19,4,2,0,0,0,2012,Round 3
9,6,Jarryd Roughead,KEYF,8,2,18,8,3,0,0,0,2012,Round 3
10,6,Brent Stanton,MID,8,1,19,7,0,0,0,0,2012,Round 3
11,12,Gary Ablett,MID,7,0,20,11,2,0,0,0,2012,Round 3
12,12,Dennis Armfield,FWD,7,1,14,3,3,0,0,0,2012,Round 3
13,12,Greg Broughton,DEF,7,2,16,7,0,2,1,50,2012,Round 3
14,12,Dom Cassisi,MID,7,1,25,13,0,0,0,0,2012,Round 3
15,12,Ayce Cordy,KEYF,7,5,14,2,2,0,0,0,2012,Round 3
16,12,Ryan Harwood,DEF,7,0,19,5,2,0,0,0,2012,Round 3
17,12,Josh P. Kennedy,MID,7,0,18,8,1,0,0,0,2012,Round 3
18,12,Sam Mitchell,MID,7,3,23,10,0,0,0,0,2012,Round 3
19,12,Dion Prestia,MID,7,0,23,12,0,0,0,0,2012,Round 3
20,12,Mitch Robinson,FWD,7,1,24,8,1,0,0,0,2012,Round 3
21,12,Tom Rockliff,MID,7,0,13,7,1,0,0,0,2012,Round 3
22,12,Brad Sewell,MID,7,0,19,11,0,0,0,0,2012,Round 3
23,24,Liam Anthony,MID,6,1,22,15,0,0,0,0,2012,Round 3
24,24,Jimmy Bartel,MID,6,1,22,7,2,0,0,0,2012,Round 3
25,24,Craig Bird,FWD,6,0,17,9,1,0,0,0,2012,Round 3
26,24,Matthew Boyd,MID,6,0,21,10,1,0,0,0,2012,Round 3
27,24,Matt Campbell,FWD,6,2,20,4,0,0,0,0,2012,Round 3
28,24,Paul Chapman,FWD,6,1,26,11,0,0,0,0,2012,Round 3
29,24,Paul Duffield,DEF,6,0,13,5,2,0,0,0,2012,Round 3
30,24,Colin Garland,DEF,6,0,15,14,3,0,0,0,2012,Round 3
31,24,Jeff Garlett,FWD,6,4,19,3,0,0,0,0,2012,Round 3
32,24,Josh Gibson,KEYD,6,0,8,7,3,0,0,0,2012,Round 3
33,24,Adam Goodes,FWD,6,3,17,3,3,0,0,0,2012,Round 3
34,24,Heath Hocking,MID,6,2,26,10,3,3,1,33.3,2012,Round 3
35,24,David Mackay,MID,6,1,19,10,1,0,0,0,2012,Round 3
36,24,Ivan Maric,RUC,6,0,12,3,2,0,0,0,2012,Round 3
37,24,Jared Petrenko,FWD,6,1,19,2,0,0,0,0,2012,Round 3
38,24,James Polkinghorne,MID,6,0,22,12,0,0,0,0,2012,Round 3
39,24,David Swallow,MID,6,0,18,10,1,0,0,0,2012,Round 3
40,41,Todd Banfield,FWD,5,2,15,6,0,0,0,0,2012,Round 3
41,41,Jason Blake,DEF,5,0,18,13,2,2,2,100,2012,Round 3
42,41,Travis Boak,MID,5,0,15,6,0,0,0,0,2012,Round 3
43,41,Reece Conca,MID,5,0,16,8,0,0,0,0,2012,Round 3
44,41,Stewart Crameri,KEYF,5,1,15,2,1,0,0,0,2012,Round 3
45,41,Ben Cunnington,MID,5,1,14,6,0,0,0,0,2012,Round 3
46,41,Patrick Dangerfield,MID,5,0,20,13,2,0,0,0,2012,Round 3
47,41,Luke Delaney,KEYD,5,0,7,6,3,1,0,0,2012,Round 3
48,41,Sean Dempster,DEF,5,0,12,9,6,1,0,0,2012,Round 3
49,41,Alex Fasolo,FWD,5,1,22,10,0,0,0,0,2012,Round 3
50,41,Lance Franklin,KEYF,5,1,12,4,1,0,0,0,2012,Round 3
51,41,James Frawley,KEYD,5,0,9,8,6,1,0,0,2012,Round 3
52,41,Mitch Golby,DEF,5,0,6,6,4,1,1,100,2012,Round 3
53,41,Jarrad Grant,FWD,5,1,10,5,1,0,0,0,2012,Round 3
54,41,Robbie Gray,FWD,5,1,17,6,1,0,0,0,2012,Round 3
55,41,Jarrod Harbrow,DEF,5,0,11,9,1,0,0,0,2012,Round 3
56,41,Ben Howlett,MID,5,1,18,8,0,0,0,0,2012,Round 3
57,41,Kieren Jack,MID,5,1,19,7,0,0,0,0,2012,Round 3
58,41,Brandon Matera,FWD,5,2,15,7,0,0,0,0,2012,Round 3
59,41,Ashley McGrath,FWD,5,0,10,7,2,1,0,0,2012,Round 3
60,41,Jordie McKenzie,MID,5,0,20,9,0,0,0,0,2012,Round 3
61,41,Daniel Merrett,KEYF,5,0,15,10,0,0,0,0,2012,Round 3
62,41,Tendai Mzungu,MID,5,0,22,7,0,1,0,0,2012,Round 3
63,41,Matthew Pavlich,KEYF,5,1,14,2,0,0,0,0,2012,Round 3
