,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Clayton Oliver,MID,12,2,28,15,1,0,0,0,2022,Semi Finals
1,2,Will Brodie,MID,11,0,25,12,0,0,0,0,2022,Semi Finals
2,3,Jack Viney,MID,9,2,26,9,1,0,0,0,2022,Semi Finals
3,4,Andrew Brayshaw,MID,8,0,22,11,0,0,0,0,2022,Semi Finals
4,5,Jamie Elliott,FWD,7,5,23,5,1,0,0,0,2022,Semi Finals
5,5,Lachie Neale,MID,7,0,26,14,0,0,0,0,2022,Semi Finals
6,5,Deven Robertson,FWD,7,0,17,11,0,0,0,0,2022,Semi Finals
7,8,Harris Andrews,KEYD,6,0,9,5,17,3,1,33.3,2022,Semi Finals
8,8,Luke Jackson,RUC,6,1,13,7,1,0,0,0,2022,Semi Finals
9,8,Alex Neal-Bullen,FWD,6,1,18,9,0,0,0,0,2022,Semi Finals
10,11,James Aish,MID,5,1,15,9,0,0,0,0,2022,Semi Finals
11,11,Jack Crisp,MID,5,1,31,12,2,1,0,0,2022,Semi Finals
12,11,Darcy Fort,RUC,5,1,13,7,4,3,0,0,2022,Semi Finals
13,11,James Harmes,FWD,5,0,9,3,2,0,0,0,2022,Semi Finals
14,11,Patrick Lipinski,FWD,5,2,24,8,1,0,0,0,2022,Semi Finals
15,11,Hugh McCluggage,MID,5,0,22,14,1,0,0,0,2022,Semi Finals
16,11,Beau McCreery,FWD,5,1,20,5,0,0,0,0,2022,Semi Finals
17,11,Alex Pearce,KEYD,5,0,14,12,2,2,0,0,2022,Semi Finals
18,11,Kysaiah Pickett,FWD,5,3,17,6,0,0,0,0,2022,Semi Finals
19,11,Cam Rayner,FWD,5,0,12,7,1,0,0,0,2022,Semi Finals
20,11,Sam Switkowski,FWD,5,0,19,6,1,0,0,0,2022,Semi Finals
21,22,Angus Brayshaw,DEF,4,0,11,7,1,0,0,0,2022,Semi Finals
22,22,Keidean Coleman,DEF,4,0,12,8,1,1,0,0,2022,Semi Finals
23,22,Sean Darcy,RUC,4,1,10,2,4,0,0,0,2022,Semi Finals
24,22,Jordan De Goey,MID,4,0,18,8,1,0,0,0,2022,Semi Finals
25,22,Jake Lever,KEYD,4,0,8,7,6,1,0,0,2022,Semi Finals
26,22,Scott Pendlebury,MID,4,0,24,11,1,0,0,0,2022,Semi Finals
27,22,Daniel Rich,DEF,4,0,12,10,1,1,0,0,2022,Semi Finals
28,22,Caleb Serong,MID,4,0,21,9,0,0,0,0,2022,Semi Finals
29,22,Darcy Wilmot,DEF,4,0,20,13,2,2,1,50,2022,Semi Finals
30,31,Blake Acres,MID,3,1,13,10,0,0,0,0,2022,Semi Finals
31,31,Zac Bailey,FWD,3,0,18,8,0,0,0,0,2022,Semi Finals
32,31,Ben Brown,KEYF,3,2,8,1,0,1,0,0,2022,Semi Finals
33,31,Darcy Gardiner,KEYD,3,0,3,3,3,5,1,20,2022,Semi Finals
34,31,Max Gawn,RUC,3,0,12,6,1,1,0,0,2022,Semi Finals
35,31,Jeremy Howe,KEYD,3,0,7,6,5,2,0,0,2022,Semi Finals
36,31,Brayden Maynard,DEF,3,0,11,8,5,0,0,0,2022,Semi Finals
37,31,Daniel McStay,KEYF,3,2,9,2,1,0,0,0,2022,Semi Finals
38,31,David Mundy,MID,3,1,18,5,0,0,0,0,2022,Semi Finals
39,31,John Noble,DEF,3,1,10,9,0,1,1,100,2022,Semi Finals
40,31,Harrison Petty,KEYD,3,0,8,8,6,4,2,50,2022,Semi Finals
41,31,Isaac Quaynor,DEF,3,0,10,5,1,1,1,100,2022,Semi Finals
42,31,Steele Sidebottom,MID,3,1,12,4,0,0,0,0,2022,Semi Finals
43,31,Brandon Starcevich,DEF,3,0,11,9,1,2,1,50,2022,Semi Finals
44,31,Michael Walters,FWD,3,2,14,0,0,0,0,0,2022,Semi Finals
45,31,Dayne Zorko,FWD,3,0,18,10,0,0,0,0,2022,Semi Finals
46,47,Callum Ah Chee,MID,2,0,8,4,0,0,0,0,2022,Semi Finals
47,47,Jye Amiss,KEYF,2,1,9,3,0,0,0,0,2022,Semi Finals
48,47,Noah Answerth,DEF,2,0,14,11,2,0,0,0,2022,Semi Finals
49,47,Jarrod Berry,MID,2,0,8,5,1,0,0,0,2022,Semi Finals
50,47,Charlie Cameron,FWD,2,1,16,0,1,0,0,0,2022,Semi Finals
51,47,Mason Cox,RUC,2,1,8,4,3,2,0,0,2022,Semi Finals
52,47,Brennan Cox,KEYD,2,0,13,12,6,8,4,50,2022,Semi Finals
53,47,Nick Daicos,DEF,2,0,15,12,0,0,0,0,2022,Semi Finals
54,47,Josh Daicos,MID,2,0,18,7,1,0,0,0,2022,Semi Finals
55,47,Jack Ginnivan,FWD,2,1,22,2,0,0,0,0,2022,Semi Finals
56,47,Michael Hibberd,DEF,2,0,6,6,1,2,1,50,2022,Semi Finals
57,47,Jayden Hunt,DEF,2,0,7,5,1,3,2,66.7,2022,Semi Finals
58,47,Lincoln McCarthy,FWD,2,0,11,3,2,0,0,0,2022,Semi Finals
59,47,Trent Rivers,DEF,2,0,10,9,3,1,0,0,2022,Semi Finals
60,47,Christian Salem,DEF,2,0,17,10,0,0,0,0,2022,Semi Finals
61,47,Brandon Walker,DEF,2,0,7,5,0,0,0,0,2022,Semi Finals
62,47,Hayden Young,DEF,2,0,9,6,1,2,1,50,2022,Semi Finals
63,64,Trent Bianco,FWD,1,0,7,3,1,0,0,0,2022,Semi Finals
64,64,Darcy Cameron,RUC,1,0,8,6,2,0,0,0,2022,Semi Finals
65,64,Heath Chapman,DEF,1,0,8,6,0,0,0,0,2022,Semi Finals
66,64,Jordan Clark,DEF,1,0,12,10,2,2,1,50,2022,Semi Finals
67,64,Michael Frederick,FWD,1,1,7,3,0,0,0,0,2022,Semi Finals
68,64,Bayley Fritsch,FWD,1,0,5,1,1,0,0,0,2022,Semi Finals
69,64,Tom Fullarton,KEYF,1,1,7,3,1,0,0,0,2022,Semi Finals
70,64,Will Hoskin-Elliott,FWD,1,1,14,0,3,0,0,0,2022,Semi Finals
71,64,Ash Johnson,KEYF,1,0,6,0,0,0,0,0,2022,Semi Finals
72,64,Steven May,KEYD,1,0,4,3,4,7,1,14.3,2022,Semi Finals
73,64,Jake Melksham,FWD,1,0,12,5,0,0,0,0,2022,Semi Finals
74,64,Darcy Moore,KEYD,1,0,5,4,7,4,0,0,2022,Semi Finals
75,64,Jack Payne,KEYD,1,0,6,4,8,3,0,0,2022,Semi Finals
76,64,Christian Petracca,MID,1,0,15,9,0,0,0,0,2022,Semi Finals
77,64,Luke Ryan,DEF,1,0,7,7,2,1,0,0,2022,Semi Finals
78,64,Lachie Schultz,FWD,1,1,20,3,1,0,0,0,2022,Semi Finals
79,64,Charlie Spargo,FWD,1,1,8,3,1,0,0,0,2022,Semi Finals
80,81,Bailey Banfield,FWD,0,0,0,0,0,0,0,0,2022,Semi Finals
81,81,Josh Carmichael,FWD,0,0,0,0,0,0,0,0,2022,Semi Finals
82,81,Eric Hipwood,KEYF,0,0,3,0,3,0,0,0,2022,Semi Finals
83,81,Ed Langdon,MID,0,0,6,5,0,0,0,0,2022,Semi Finals
84,81,Rory Lobb,KEYF,0,0,9,2,3,0,0,0,2022,Semi Finals
85,81,Griffin Logue,KEYD,0,0,0,0,2,0,0,0,2022,Semi Finals
86,81,Rhys Mathieson,FWD,0,0,0,0,0,0,0,0,2022,Semi Finals
87,81,Brody Mihocek,KEYF,0,0,6,0,0,0,0,0,2022,Semi Finals
88,81,Nathan Murphy,KEYD,0,0,3,3,5,3,2,66.7,2022,Semi Finals
89,81,Nathan O'Driscoll,MID,0,0,9,6,1,0,0,0,2022,Semi Finals
90,81,Joel Smith,DEF,0,0,0,0,0,0,0,0,2022,Semi Finals
91,81,Tom Sparrow,FWD,0,0,17,10,2,0,0,0,2022,Semi Finals
