,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Scott Pendlebury,MID,13,2,28,8,0,1,1,100,2017,Round 12
1,2,Nathan Jones,MID,12,1,23,12,0,0,0,0,2017,Round 12
2,3,Marcus Bontempelli,MID,11,0,31,22,1,0,0,0,2017,Round 12
3,3,Brodie Grundy,RUC,11,0,17,9,0,2,1,50,2017,Round 12
4,3,David Zaharakis,MID,11,1,19,7,2,0,0,0,2017,Round 12
5,6,Gary Ablett,MID,10,1,29,9,0,1,1,100,2017,Round 12
6,6,Josh Kelly,MID,10,2,29,17,0,0,0,0,2017,Round 12
7,6,Liam Shiels,MID,10,0,32,10,0,0,0,0,2017,Round 12
8,9,Travis Boak,FWD,9,1,28,11,0,0,0,0,2017,Round 12
9,10,Dayne Beams,MID,8,1,19,12,2,0,0,0,2017,Round 12
10,10,Brad Crouch,MID,8,2,30,9,1,0,0,0,2017,Round 12
11,10,Brad Ebert,MID,8,2,34,16,0,0,0,0,2017,Round 12
12,10,Matthew Kreuzer,RUC,8,1,14,11,0,0,0,0,2017,Round 12
13,10,Will Langford,FWD,8,2,22,6,4,0,0,0,2017,Round 12
14,10,Tom Mitchell,MID,8,2,23,14,0,1,0,0,2017,Round 12
15,10,Tom Papley,FWD,8,2,33,11,2,0,0,0,2017,Round 12
16,10,Luke Parker,MID,8,5,29,5,0,0,0,0,2017,Round 12
17,18,Michael Barlow,FWD,7,2,23,6,0,0,0,0,2017,Round 12
18,18,Connor Blakely,MID,7,1,27,15,1,0,0,0,2017,Round 12
19,18,Blake Hardwick,DEF,7,0,15,10,1,2,1,50,2017,Round 12
20,18,Jarryd Lyons,MID,7,3,24,10,0,0,0,0,2017,Round 12
21,18,Zach Merrett,MID,7,0,18,7,0,0,0,0,2017,Round 12
22,18,Shane Mumford,RUC,7,3,16,5,7,3,1,33.3,2017,Round 12
23,18,Jack Viney,MID,7,1,24,15,0,1,0,0,2017,Round 12
24,18,Maverick Weller,FWD,7,2,15,7,0,1,0,0,2017,Round 12
25,26,Darcy Byrne-Jones,DEF,6,0,19,16,3,2,1,50,2017,Round 12
26,26,Sam Collins,KEYD,6,0,10,10,6,6,3,50,2017,Round 12
27,26,Ben Crocker,FWD,6,4,18,5,1,0,0,0,2017,Round 12
28,26,Taylor Duryea,FWD,6,0,14,10,0,2,2,100,2017,Round 12
29,26,Jesse Lonergan,MID,6,0,10,5,0,0,0,0,2017,Round 12
30,26,Anthony McDonald-Tipungwuti,FWD,6,2,14,4,0,0,0,0,2017,Round 12
31,26,Alex Neal-Bullen,FWD,6,0,16,8,0,0,0,0,2017,Round 12
32,26,Jack Newnes,MID,6,0,16,10,1,0,0,0,2017,Round 12
33,26,Sam Powell-Pepper,MID,6,0,25,12,0,2,0,0,2017,Round 12
34,26,Luke Ryan,DEF,6,0,15,11,4,3,0,0,2017,Round 12
35,26,Kade Stewart,FWD,6,0,27,9,1,0,0,0,2017,Round 12
36,26,David Swallow,MID,6,1,23,14,0,0,0,0,2017,Round 12
37,26,Adam Treloar,MID,6,1,21,10,0,0,0,0,2017,Round 12
38,26,Justin Westhoff,MID,6,1,18,8,6,0,0,0,2017,Round 12
39,26,Brendan Whitecross,FWD,6,0,25,15,0,1,1,100,2017,Round 12
40,26,Matt de Boer,FWD,6,2,17,5,0,0,0,0,2017,Round 12
41,42,Rory Atkins,MID,5,2,19,9,0,0,0,0,2017,Round 12
42,42,Tom Bellchambers,RUC,5,0,5,3,2,0,0,0,2017,Round 12
43,42,Jarrod Berry,MID,5,1,14,5,0,0,0,0,2017,Round 12
44,42,Matthew Broadbent,DEF,5,0,21,14,1,1,0,0,2017,Round 12
45,42,Tim Broomhead,FWD,5,1,17,8,0,0,0,0,2017,Round 12
46,42,Patrick Cripps,MID,5,0,17,9,0,0,0,0,2017,Round 12
47,42,Luke Dahlhaus,FWD,5,0,16,9,0,0,0,0,2017,Round 12
48,42,Tory Dickson,FWD,5,1,12,4,1,0,0,0,2017,Round 12
49,42,Sam Docherty,DEF,5,0,17,14,1,2,0,0,2017,Round 12
50,42,Alex Fasolo,FWD,5,3,8,0,0,0,0,0,2017,Round 12
51,42,Darcy Gardiner,DEF,5,0,10,8,8,2,0,0,2017,Round 12
52,42,Toby Greene,FWD,5,3,10,2,0,0,0,0,2017,Round 12
53,42,Michael Hartley,KEYD,5,0,13,7,11,7,0,0,2017,Round 12
54,42,Stephen Hill,MID,5,1,26,13,1,0,0,0,2017,Round 12
55,42,Jarman Impey,FWD,5,3,22,8,2,0,0,0,2017,Round 12
56,42,Matthew Kennedy,MID,5,1,18,8,0,0,0,0,2017,Round 12
57,42,Rory Laird,DEF,5,0,19,12,1,1,1,100,2017,Round 12
58,42,Toby McLean,FWD,5,2,21,11,0,0,0,0,2017,Round 12
59,42,Clayton Oliver,MID,5,1,23,17,0,0,0,0,2017,Round 12
60,42,Cameron Pedersen,KEYF,5,0,18,10,5,0,0,0,2017,Round 12
61,42,Paul Puopolo,FWD,5,1,25,4,0,0,0,0,2017,Round 12
62,42,Jordan Roughead,RUC,5,0,8,8,2,4,0,0,2017,Round 12
63,42,Christian Salem,DEF,5,0,21,15,1,1,1,100,2017,Round 12
64,42,Koby Stevens,MID,5,2,14,5,0,0,0,0,2017,Round 12
65,42,Jack Watts,KEYF,5,3,11,3,0,0,0,0,2017,Round 12
66,42,Jimmy Webster,DEF,5,0,16,15,3,0,0,0,2017,Round 12
67,42,Lachie Whitfield,MID,5,1,14,6,2,1,0,0,2017,Round 12
68,42,Ollie Wines,MID,5,0,24,13,0,0,0,0,2017,Round 12
69,42,Dayne Zorko,MID,5,3,20,8,0,0,0,0,2017,Round 12
70,71,Ben Ainsworth,FWD,4,3,28,6,0,0,0,0,2017,Round 12
71,71,James Aish,MID,4,0,15,7,0,0,0,0,2017,Round 12
72,71,Jonathon Beech,FWD,4,0,11,1,0,0,0,0,2017,Round 12
73,71,Ryan Burton,DEF,4,1,20,13,3,3,2,66.7,2017,Round 12
74,71,Travis Cloke,KEYF,4,3,19,2,1,0,0,0,2017,Round 12
75,71,Charlie Curnow,KEYF,4,1,9,3,2,0,0,0,2017,Round 12
76,71,Caleb Daniel,FWD,4,1,17,7,1,1,1,100,2017,Round 12
77,71,Richard Douglas,MID,4,1,18,8,0,1,1,100,2017,Round 12
78,71,Bryce Gibbs,MID,4,1,21,11,0,0,0,0,2017,Round 12
79,71,Jade Gresham,FWD,4,0,18,5,0,1,0,0,2017,Round 12
80,71,Jack Gunston,KEYF,4,3,10,1,0,0,0,0,2017,Round 12
81,71,Dan Hannebery,MID,4,0,19,6,0,0,0,0,2017,Round 12
82,71,James Harmes,FWD,4,2,18,9,2,0,0,0,2017,Round 12
83,71,Ryan Harwood,DEF,4,2,19,5,1,0,0,0,2017,Round 12
84,71,Isaac Heeney,MID,4,3,16,1,2,0,0,0,2017,Round 12
85,71,Dyson Heppell,MID,4,0,21,10,0,0,0,0,2017,Round 12
86,71,Neville Jetta,DEF,4,1,11,6,3,0,0,0,2017,Round 12
87,71,Lin Jong,FWD,4,1,19,12,3,0,0,0,2017,Round 12
