,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Toby Nankervis,RUC,10,0,19,9,3,0,0,0,2020,Preliminary Finals
1,2,Joel Selwood,MID,9,1,15,5,0,0,0,0,2020,Preliminary Finals
2,3,Brad Ebert,FWD,7,0,14,7,2,1,0,0,2020,Preliminary Finals
3,3,Jarryd Lyons,MID,7,1,24,15,1,0,0,0,2020,Preliminary Finals
4,3,Lincoln McCarthy,FWD,7,2,19,5,0,0,0,0,2020,Preliminary Finals
5,3,Brandan Parfitt,MID,7,1,15,5,0,0,0,0,2020,Preliminary Finals
6,7,Kane Lambert,FWD,6,0,21,9,0,0,0,0,2020,Preliminary Finals
7,7,Daniel Rioli,FWD,6,2,14,5,0,0,0,0,2020,Preliminary Finals
8,9,Karl Amon,MID,5,0,15,10,0,0,0,0,2020,Preliminary Finals
9,9,Mark Blicavs,KEYD,5,2,10,2,0,2,2,100,2020,Preliminary Finals
10,9,Tom Rockliff,MID,5,0,26,12,0,0,0,0,2020,Preliminary Finals
11,9,Connor Rozee,FWD,5,3,13,3,0,0,0,0,2020,Preliminary Finals
12,13,Gary Ablett,FWD,4,1,12,1,1,0,0,0,2020,Preliminary Finals
13,13,Callum Ah Chee,DEF,4,0,15,10,0,2,2,100,2020,Preliminary Finals
14,13,Jed Bews,DEF,4,0,6,5,2,1,0,0,2020,Preliminary Finals
15,13,Travis Boak,MID,4,0,20,9,0,0,0,0,2020,Preliminary Finals
16,13,Nathan Broad,DEF,4,0,11,11,2,3,0,0,2020,Preliminary Finals
17,13,Zak Butters,FWD,4,1,14,5,1,0,0,0,2020,Preliminary Finals
18,13,Trent Cotchin,MID,4,0,17,8,0,1,0,0,2020,Preliminary Finals
19,13,Jack Graham,MID,4,0,23,7,0,0,0,0,2020,Preliminary Finals
20,13,Tom Hawkins,KEYF,4,3,8,1,0,0,0,0,2020,Preliminary Finals
21,13,Oscar McInerney,RUC,4,0,14,9,1,0,0,0,2020,Preliminary Finals
22,13,Steven Motlop,FWD,4,1,12,3,0,0,0,0,2020,Preliminary Finals
23,13,Sam Simpson,FWD,4,3,14,4,1,0,0,0,2020,Preliminary Finals
24,25,David Astbury,KEYD,3,0,7,6,0,0,0,0,2020,Preliminary Finals
25,25,Zac Bailey,FWD,3,1,11,5,1,0,0,0,2020,Preliminary Finals
26,25,Liam Baker,DEF,3,0,14,11,0,1,0,0,2020,Preliminary Finals
27,25,Tom Clurey,KEYD,3,0,8,8,5,6,0,0,2020,Preliminary Finals
28,25,Charlie Dixon,KEYF,3,0,8,2,0,0,0,0,2020,Preliminary Finals
29,25,Mitch Duncan,MID,3,1,11,4,0,0,0,0,2020,Preliminary Finals
30,25,Shane Edwards,MID,3,1,18,8,0,0,0,0,2020,Preliminary Finals
31,25,Robbie Gray,FWD,3,0,9,4,1,0,0,0,2020,Preliminary Finals
32,25,Dylan Grimes,KEYD,3,0,10,10,4,3,0,0,2020,Preliminary Finals
