,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,James Rowbottom,MID,13,2,25,4,0,0,0,0,2023,Round 15
1,2,Jordan Dawson,MID,12,0,32,14,1,0,0,0,2023,Round 15
2,2,Jack Steele,MID,12,3,26,15,0,0,0,0,2023,Round 15
3,4,Brad Crouch,MID,10,1,19,9,0,0,0,0,2023,Round 15
4,4,Elliot Yeo,DEF,10,1,34,17,3,1,1,100,2023,Round 15
5,6,Tom Atkins,MID,9,0,34,16,0,0,0,0,2023,Round 15
6,7,Andrew Brayshaw,MID,8,0,26,9,1,0,0,0,2023,Round 15
7,7,Mitch Duncan,DEF,8,1,20,11,0,1,0,0,2023,Round 15
8,7,Jai Newcombe,MID,8,0,21,14,0,0,0,0,2023,Round 15
9,7,Luke Shuey,MID,8,0,27,16,0,0,0,0,2023,Round 15
10,7,Jack Viney,MID,8,2,23,11,1,0,0,0,2023,Round 15
11,12,Will Ashcroft,MID,7,1,17,9,0,0,0,0,2023,Round 15
12,12,Josh Dunkley,MID,7,1,24,11,0,0,0,0,2023,Round 15
13,12,Matthew Johnson,MID,7,2,17,10,0,0,0,0,2023,Round 15
14,12,Rory Laird,MID,7,0,19,6,1,0,0,0,2023,Round 15
15,12,Tom Mitchell,MID,7,0,22,9,0,0,0,0,2023,Round 15
16,17,Dan Butler,FWD,6,1,13,4,1,0,0,0,2023,Round 15
17,17,Max Holmes,MID,6,1,24,15,0,0,0,0,2023,Round 15
18,17,Tim Kelly,MID,6,1,30,17,0,0,0,0,2023,Round 15
19,17,Dylan Moore,FWD,6,1,29,14,0,0,0,0,2023,Round 15
20,17,Jaeger O'Meara,MID,6,0,26,12,0,0,0,0,2023,Round 15
21,17,Christian Petracca,MID,6,2,24,12,0,0,0,0,2023,Round 15
22,17,Lachie Schultz,FWD,6,4,22,3,0,0,0,0,2023,Round 15
23,24,Taylor Adams,FWD,5,2,21,9,0,0,0,0,2023,Round 15
24,24,Zac Bailey,FWD,5,0,26,15,1,0,0,0,2023,Round 15
25,24,Mark Blicavs,RUC,5,1,24,12,7,2,0,0,2023,Round 15
26,24,Jack Bowes,DEF,5,0,21,15,1,0,0,0,2023,Round 15
27,24,Darcy Cameron,RUC,5,0,16,8,1,1,1,100,2023,Round 15
28,24,Nick Daicos,MID,5,0,23,10,0,0,0,0,2023,Round 15
29,24,Errol Gulden,MID,5,1,16,6,0,0,0,0,2023,Round 15
30,24,Isaac Heeney,FWD,5,2,21,6,0,0,0,0,2023,Round 15
31,24,Ben Keays,FWD,5,0,30,12,0,0,0,0,2023,Round 15
32,24,Noah Long,FWD,5,3,20,6,0,0,0,0,2023,Round 15
33,24,Rowan Marshall,RUC,5,0,13,5,3,0,0,0,2023,Round 15
34,24,Hugh McCluggage,MID,5,1,20,6,0,0,0,0,2023,Round 15
35,24,John Noble,DEF,5,0,21,17,1,0,0,0,2023,Round 15
36,24,Mark O'Connor,DEF,5,0,16,6,1,0,0,0,2023,Round 15
37,24,Hewago Oea,FWD,5,3,16,2,1,0,0,0,2023,Round 15
38,24,Mitch Owens,KEYF,5,1,9,2,3,0,0,0,2023,Round 15
39,24,Tom Papley,FWD,5,4,23,4,0,0,0,0,2023,Round 15
40,24,Kysaiah Pickett,FWD,5,2,18,1,0,0,0,0,2023,Round 15
41,24,Isaac Quaynor,DEF,5,0,11,9,0,0,0,0,2023,Round 15
42,24,Matt Rowell,MID,5,0,22,10,0,0,0,0,2023,Round 15
43,24,Joel Smith,KEYF,5,0,12,6,2,0,0,0,2023,Round 15
44,24,Liam Stocker,DEF,5,0,9,8,0,0,0,0,2023,Round 15
45,24,Chad Warner,MID,5,2,19,4,0,0,0,0,2023,Round 15
46,24,Mason Wood,MID,5,0,16,9,3,0,0,0,2023,Round 15
47,48,Jed Bews,DEF,4,0,12,11,0,1,0,0,2023,Round 15
48,48,Kade Chandler,FWD,4,3,17,2,0,0,0,0,2023,Round 15
49,48,Brad Close,FWD,4,1,23,8,1,0,0,0,2023,Round 15
50,48,Will Day,MID,4,0,15,10,0,0,0,0,2023,Round 15
51,48,Luke Edwards,MID,4,2,12,7,0,0,0,0,2023,Round 15
52,48,Jamie Elliott,FWD,4,4,14,0,0,0,0,0,2023,Round 15
53,48,Darcy Fogarty,KEYF,4,4,11,3,0,0,0,0,2023,Round 15
54,48,Nat Fyfe,FWD,4,0,23,8,1,0,0,0,2023,Round 15
55,48,Max Gawn,RUC,4,2,9,5,3,0,0,0,2023,Round 15
56,48,Ben Hobbs,MID,4,0,12,6,0,0,0,0,2023,Round 15
57,48,Nick Holman,FWD,4,3,30,2,1,0,0,0,2023,Round 15
58,48,Jayden Hunt,DEF,4,0,19,13,1,0,0,0,2023,Round 15
59,48,Lachie Hunter,MID,4,1,14,5,1,0,0,0,2023,Round 15
60,48,Jacob Koschitzke,KEYF,4,0,7,4,1,0,0,0,2023,Round 15
61,48,Oscar McInerney,RUC,4,1,8,6,3,0,0,0,2023,Round 15
62,48,Zach Merrett,MID,4,2,23,6,0,0,0,0,2023,Round 15
63,48,Max Michalanney,DEF,4,0,9,8,3,0,0,0,2023,Round 15
64,48,Wayne Milera,DEF,4,0,14,9,0,0,0,0,2023,Round 15
65,48,Conor Nash,MID,4,0,19,10,1,0,0,0,2023,Round 15
66,48,Alex Neal-Bullen,FWD,4,1,20,5,0,0,0,0,2023,Round 15
67,48,Luke Pedlar,FWD,4,0,11,4,1,0,0,0,2023,Round 15
68,48,Izak Rankine,FWD,4,0,16,3,0,0,0,0,2023,Round 15
69,48,Gary Rohan,FWD,4,2,17,7,1,0,0,0,2023,Round 15
70,48,Angus Sheldrick,MID,4,1,14,7,0,0,0,0,2023,Round 15
71,48,Jack Sinclair,DEF,4,0,19,12,1,0,0,0,2023,Round 15
72,48,Brodie Smith,DEF,4,0,13,5,1,0,0,0,2023,Round 15
73,48,Will Snelling,FWD,4,1,12,8,0,0,0,0,2023,Round 15
74,48,Tom Sparrow,MID,4,0,15,7,0,0,0,0,2023,Round 15
75,48,Josh Treacy,KEYF,4,1,17,3,2,0,0,0,2023,Round 15
76,48,Nasiah Wanganeen-Milera,DEF,4,1,10,5,1,0,0,0,2023,Round 15
77,48,Lachie Weller,DEF,4,0,16,10,1,0,0,0,2023,Round 15
78,48,Bailey J. Williams,RUC,4,0,19,13,2,0,0,0,2023,Round 15
79,80,Jarrod Berry,MID,3,0,11,6,0,0,0,0,2023,Round 15
80,80,Jack Crisp,MID,3,0,23,9,0,0,0,0,2023,Round 15
81,80,Harry Cunningham,DEF,3,0,6,4,1,0,0,0,2023,Round 15
82,80,Sam De Koning,KEYD,3,0,7,7,6,1,0,0,2023,Round 15
83,80,Jaspa Fletcher,MID,3,0,10,4,1,0,0,0,2023,Round 15
84,80,Bayley Fritsch,FWD,3,2,15,3,1,0,0,0,2023,Round 15
85,80,Reuben Ginbey,MID,3,1,25,18,2,1,1,100,2023,Round 15
86,80,Jade Gresham,FWD,3,0,8,4,0,0,0,0,2023,Round 15
87,80,Will Hoskin-Elliott,FWD,3,0,11,3,2,0,0,0,2023,Round 15
88,80,Jarman Impey,DEF,3,0,11,10,1,0,0,0,2023,Round 15
89,80,James Jordon,FWD,3,1,13,3,0,0,0,0,2023,Round 15
90,80,Ed Langdon,MID,3,1,26,14,2,0,0,0,2023,Round 15
91,80,Jayden Laverde,KEYD,3,0,9,9,1,1,1,100,2023,Round 15
92,80,Ryan Lester,KEYD,3,0,12,9,3,1,0,0,2023,Round 15
93,80,Patrick Lipinski,FWD,3,0,14,5,0,0,0,0,2023,Round 15
94,80,Darcy Macpherson,DEF,3,1,9,6,3,1,0,0,2023,Round 15
95,80,Oleg Markov,DEF,3,0,11,6,1,1,0,0,2023,Round 15
96,80,Nic Martin,MID,3,0,15,9,3,2,1,50,2023,Round 15
97,80,Steven May,KEYD,3,0,8,7,7,3,0,0,2023,Round 15
98,80,Hayden McLean,RUC,3,0,10,3,2,0,0,0,2023,Round 15
99,80,Seamus Mitchell,DEF,3,0,12,7,1,1,0,0,2023,Round 15
100,80,Reilly O'Brien,RUC,3,0,10,4,4,1,0,0,2023,Round 15
101,80,Luke Parker,MID,3,1,25,12,0,0,0,0,2023,Round 15
102,80,Scott Pendlebury,MID,3,0,33,15,0,0,0,0,2023,Round 15
103,80,Sam Petrevski-Seton,FWD,3,2,8,1,0,0,0,0,2023,Round 15
104,80,Harrison Petty,KEYD,3,0,7,5,6,3,2,66.7,2023,Round 15
105,80,Cam Rayner,FWD,3,2,13,3,0,0,0,0,2023,Round 15
106,80,Mason Redman,DEF,3,0,10,8,4,1,0,0,2023,Round 15
107,80,Jordan Ridley,KEYD,3,0,8,3,6,4,1,25,2023,Round 15
108,80,Trent Rivers,DEF,3,0,13,8,2,2,0,0,2023,Round 15
109,80,Deven Robertson,FWD,3,2,10,1,0,0,0,0,2023,Round 15
110,80,Malcolm Rosas,FWD,3,3,28,2,0,0,0,0,2023,Round 15
111,80,Christian Salem,DEF,3,0,20,13,1,1,0,0,2023,Round 15
112,80,Jake Soligo,MID,3,0,16,8,0,0,0,0,2023,Round 15
113,80,Brandon Walker,DEF,3,0,15,13,0,0,0,0,2023,Round 15
114,80,Jimmy Webster,DEF,3,0,11,11,6,4,0,0,2023,Round 15
115,80,Marcus Windhager,DEF,3,0,11,7,0,0,0,0,2023,Round 15
116,80,Peter Wright,KEYF,3,2,8,2,2,0,0,0,2023,Round 15
117,80,Jacob van Rooyen,KEYF,3,2,10,1,5,0,0,0,2023,Round 15
118,119,Ben Ainsworth,FWD,2,1,16,4,1,0,0,0,2023,Round 15
119,119,Joel Amartey,KEYF,2,0,7,1,0,0,0,0,2023,Round 15
120,119,Karl Amon,MID,2,0,6,1,0,0,0,0,2023,Round 15
121,119,Harris Andrews,KEYD,2,0,8,8,11,6,1,16.7,2023,Round 15
122,119,Josh Battle,KEYD,2,0,9,9,3,3,2,66.7,2023,Round 15
123,119,Angus Brayshaw,MID,2,0,24,11,0,1,0,0,2023,Round 15
124,119,Tanner Bruhn,MID,2,0,15,6,0,0,0,0,2023,Round 15
