,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Elliot Yeo,MID,13,3,27,10,0,0,0,0,2020,Round 2
1,2,Stephen Coniglio,MID,10,1,21,10,0,0,0,0,2020,Round 2
2,2,Brandan Parfitt,MID,10,1,19,10,0,0,0,0,2020,Round 2
3,4,Ivan Soldo,RUC,9,1,14,7,4,0,0,0,2020,Round 2
4,5,Zak Butters,FWD,8,3,19,6,0,0,0,0,2020,Round 2
5,5,Josh Dunkley,FWD,8,2,27,12,0,0,0,0,2020,Round 2
6,5,Tim Kelly,MID,8,1,31,11,0,0,0,0,2020,Round 2
7,5,Jarryd Lyons,MID,8,2,24,9,0,0,0,0,2020,Round 2
8,5,Tom Rockliff,MID,8,1,17,6,0,0,0,0,2020,Round 2
9,10,Jed Anderson,MID,7,1,15,5,0,0,0,0,2020,Round 2
10,10,Andrew McGrath,MID,7,1,17,10,1,0,0,0,2020,Round 2
11,10,Matt Rowell,MID,7,1,20,9,1,1,0,0,2020,Round 2
12,10,James Worpel,MID,7,1,19,11,0,0,0,0,2020,Round 2
13,14,Shai Bolton,MID,6,1,20,7,1,0,0,0,2020,Round 2
14,14,Luke Breust,FWD,6,4,18,4,0,1,1,100,2020,Round 2
15,14,Dan Butler,FWD,6,4,15,3,0,0,0,0,2020,Round 2
16,14,Trent Dumont,MID,6,0,15,5,1,0,0,0,2020,Round 2
17,14,Aaron Hall,FWD,6,3,27,10,0,0,0,0,2020,Round 2
18,14,Jacob Hopper,MID,6,2,14,10,0,0,0,0,2020,Round 2
19,14,Quinton Narkle,MID,6,0,17,7,0,0,0,0,2020,Round 2
20,14,Reilly O'Brien,RUC,6,0,14,6,3,2,1,50,2020,Round 2
21,14,Christian Petracca,MID,6,0,19,9,0,0,0,0,2020,Round 2
22,14,Sam Powell-Pepper,FWD,6,3,20,8,0,0,0,0,2020,Round 2
23,14,Sebastian Ross,MID,6,0,25,11,1,1,1,100,2020,Round 2
24,14,Connor Rozee,FWD,6,2,19,4,1,0,0,0,2020,Round 2
25,14,Matt de Boer,MID,6,1,29,15,0,0,0,0,2020,Round 2
26,27,Taylor Adams,MID,5,2,20,10,1,0,0,0,2020,Round 2
27,27,Jarrod Berry,MID,5,2,28,16,3,0,0,0,2020,Round 2
28,27,Jack Billings,MID,5,1,12,3,0,0,0,0,2020,Round 2
29,27,Angus Brayshaw,MID,5,1,19,15,0,0,0,0,2020,Round 2
30,27,Shaun Burgoyne,FWD,5,1,20,10,0,0,0,0,2020,Round 2
31,27,Tom Clurey,KEYD,5,0,11,9,3,3,3,100,2020,Round 2
32,27,Trent Cotchin,MID,5,0,15,8,0,0,0,0,2020,Round 2
33,27,Harry Cunningham,DEF,5,1,10,5,2,1,1,100,2020,Round 2
34,27,Shane Edwards,MID,5,0,8,4,0,0,0,0,2020,Round 2
35,27,Jeremy Finlayson,KEYF,5,1,11,3,1,0,0,0,2020,Round 2
36,27,Max Gawn,RUC,5,0,10,3,1,0,0,0,2020,Round 2
37,27,Michael Gibbons,FWD,5,0,19,6,1,0,0,0,2020,Round 2
38,27,Jade Gresham,MID,5,0,20,8,0,0,0,0,2020,Round 2
39,27,Josh Kelly,MID,5,0,26,13,0,0,0,0,2020,Round 2
40,27,Jake Lloyd,DEF,5,0,19,14,1,0,0,0,2020,Round 2
41,27,Scott Lycett,RUC,5,0,12,8,5,1,0,0,2020,Round 2
42,27,Jack Martin,FWD,5,1,21,2,0,0,0,0,2020,Round 2
43,27,Oscar McInerney,RUC,5,1,11,7,5,1,0,0,2020,Round 2
44,27,Clayton Oliver,MID,5,0,25,16,0,0,0,0,2020,Round 2
45,27,Dion Prestia,MID,5,0,26,11,0,0,0,0,2020,Round 2
46,27,Liam Shiels,MID,5,0,20,14,0,0,0,0,2020,Round 2
47,27,Rory Sloane,MID,5,0,17,7,1,0,0,0,2020,Round 2
48,27,Bailey Smith,MID,5,0,27,17,0,0,0,0,2020,Round 2
49,27,Michael Walters,FWD,5,1,16,4,0,0,0,0,2020,Round 2
50,51,Karl Amon,MID,4,1,11,3,1,0,0,0,2020,Round 2
51,51,Zac Bailey,FWD,4,2,15,6,2,0,0,0,2020,Round 2
52,51,Jonathon Ceglar,RUC,4,1,16,12,2,0,0,0,2020,Round 2
53,51,Hunter Clark,DEF,4,1,14,7,1,2,1,50,2020,Round 2
54,51,Travis Colyer,FWD,4,3,11,2,0,0,0,0,2020,Round 2
55,51,Brad Crouch,MID,4,0,15,10,1,0,0,0,2020,Round 2
56,51,Caleb Daniel,DEF,4,0,9,8,0,0,0,0,2020,Round 2
57,51,Brad Ebert,FWD,4,1,11,1,0,0,0,0,2020,Round 2
58,51,Bayley Fritsch,FWD,4,1,11,3,1,0,0,0,2020,Round 2
59,51,Cameron Guthrie,MID,4,1,14,7,0,0,0,0,2020,Round 2
60,51,Jarrod Harbrow,DEF,4,0,8,6,4,1,0,0,2020,Round 2
61,51,Isaac Heeney,FWD,4,3,17,3,0,0,0,0,2020,Round 2
62,51,Shaun Higgins,MID,4,0,16,7,0,0,0,0,2020,Round 2
63,51,Dan Houston,DEF,4,1,18,5,0,1,1,100,2020,Round 2
64,51,Lin Jong,FWD,4,2,14,4,0,0,0,0,2020,Round 2
65,51,Ben Keays,MID,4,0,24,11,0,0,0,0,2020,Round 2
66,51,Josh P. Kennedy,MID,4,0,19,9,0,0,0,0,2020,Round 2
67,51,Kane Lambert,FWD,4,1,17,7,1,0,0,0,2020,Round 2
68,51,Dustin Martin,FWD,4,0,18,3,0,1,0,0,2020,Round 2
69,51,Fischer McAsey,KEYD,4,0,10,8,2,4,3,75,2020,Round 2
70,51,Zach Merrett,MID,4,0,17,11,0,0,0,0,2020,Round 2
71,51,Touk Miller,MID,4,1,22,9,1,0,0,0,2020,Round 2
72,51,Luke Parker,MID,4,0,21,11,1,0,0,0,2020,Round 2
73,51,Marlion Pickett,MID,4,0,15,4,2,0,0,0,2020,Round 2
74,51,Ed Richards,FWD,4,1,16,9,2,1,0,0,2020,Round 2
75,51,Will Setterfield,MID,4,0,18,8,0,0,0,0,2020,Round 2
76,51,James Sicily,DEF,4,0,13,11,7,1,0,0,2020,Round 2
77,51,Callum Sinclair,RUC,4,1,13,5,2,0,0,0,2020,Round 2
78,51,Will Snelling,FWD,4,1,22,6,1,0,0,0,2020,Round 2
