,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Jack Graham,MID,13,1,42,22,0,2,0,0,2019,Round 19
1,2,Jack Steele,MID,12,1,36,21,0,0,0,0,2019,Round 19
2,3,Jaeger O'Meara,MID,10,0,28,12,0,0,0,0,2019,Round 19
3,4,Blake Acres,FWD,9,4,20,5,0,0,0,0,2019,Round 19
4,4,Sebastian Ross,MID,9,2,19,7,1,0,0,0,2019,Round 19
5,4,Liam Shiels,MID,9,0,23,9,0,0,0,0,2019,Round 19
6,7,Luke Dunstan,MID,8,1,16,9,0,1,1,100,2019,Round 19
7,7,Wayne Milera,DEF,8,0,20,8,0,0,0,0,2019,Round 19
8,7,Clayton Oliver,MID,8,1,27,13,0,0,0,0,2019,Round 19
9,7,Rory Sloane,MID,8,2,31,11,2,0,0,0,2019,Round 19
10,7,Michael Walters,FWD,8,4,26,9,1,2,1,50,2019,Round 19
11,12,Karl Amon,MID,7,0,22,11,0,0,0,0,2019,Round 19
12,12,Noah Answerth,DEF,7,0,18,13,1,2,1,50,2019,Round 19
13,12,Shai Bolton,FWD,7,2,21,8,0,0,0,0,2019,Round 19
14,12,Patrick Cripps,MID,7,1,18,7,0,0,0,0,2019,Round 19
15,12,Blake Hardwick,DEF,7,0,21,12,2,5,3,60,2019,Round 19
16,12,Jacob Hopper,MID,7,0,26,9,0,1,1,100,2019,Round 19
17,12,Dan Houston,DEF,7,1,30,18,0,0,0,0,2019,Round 19
18,12,Josh P. Kennedy,MID,7,0,18,12,0,0,0,0,2019,Round 19
19,12,Matthew Kennedy,FWD,7,3,12,4,0,0,0,0,2019,Round 19
20,12,Lachlan Murphy,FWD,7,3,16,5,0,0,0,0,2019,Round 19
21,12,Jack Redden,MID,7,0,19,7,1,1,1,100,2019,Round 19
22,12,James Rowbottom,FWD,7,1,21,16,0,0,0,0,2019,Round 19
23,12,Adam Saad,DEF,7,0,13,4,2,0,0,0,2019,Round 19
24,12,Dylan Shiel,MID,7,0,19,8,0,0,0,0,2019,Round 19
25,12,Luke Shuey,MID,7,1,18,11,0,0,0,0,2019,Round 19
26,12,Brodie Smith,DEF,7,1,20,9,0,0,0,0,2019,Round 19
27,12,Elliot Yeo,MID,7,0,18,8,2,0,0,0,2019,Round 19
28,29,Jordan Clark,MID,6,0,18,11,1,1,1,100,2019,Round 19
29,29,Hunter Clark,DEF,6,0,16,9,0,0,0,0,2019,Round 19
30,29,Paddy Dow,FWD,6,3,16,6,0,1,1,100,2019,Round 19
31,29,Toby Greene,FWD,6,2,31,19,0,0,0,0,2019,Round 19
32,29,James Harmes,MID,6,2,14,7,2,0,0,0,2019,Round 19
33,29,Isaac Heeney,FWD,6,5,16,8,1,0,0,0,2019,Round 19
34,29,Sean Lemmens,FWD,6,1,24,12,0,0,0,0,2019,Round 19
35,29,Lincoln McCarthy,FWD,6,2,15,6,1,0,0,0,2019,Round 19
36,29,Anthony McDonald-Tipungwuti,FWD,6,2,14,3,0,0,0,0,2019,Round 19
37,29,Ben McEvoy,RUC,6,0,20,8,2,1,1,100,2019,Round 19
