,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Tom Mitchell,MID,13,1,26,15,2,0,0,0,2023,Round 12
1,2,Tanner Bruhn,MID,12,0,34,21,0,0,0,0,2023,Round 12
2,3,Adam Treloar,MID,11,4,16,2,0,0,0,0,2023,Round 12
3,4,Ben Keays,FWD,10,3,22,12,0,0,0,0,2023,Round 12
4,5,Tom Atkins,MID,9,0,33,14,1,0,0,0,2023,Round 12
5,5,Toby Bedford,FWD,9,5,25,3,0,0,0,0,2023,Round 12
6,5,Kieren Briggs,RUC,9,2,17,4,4,0,0,0,2023,Round 12
7,5,Willem Drew,MID,9,5,35,8,2,1,0,0,2023,Round 12
8,5,Phoenix Spicer,FWD,9,2,20,5,1,0,0,0,2023,Round 12
9,10,Marcus Bontempelli,MID,8,0,19,8,1,0,0,0,2023,Round 12
10,10,Stephen Coniglio,MID,8,2,22,10,0,0,0,0,2023,Round 12
11,10,Tim English,RUC,8,1,16,4,1,0,0,0,2023,Round 12
12,10,Matt Rowell,MID,8,0,24,10,0,0,0,0,2023,Round 12
13,10,Jake Soligo,MID,8,2,22,7,0,0,0,0,2023,Round 12
14,15,Mark Blicavs,RUC,7,2,26,12,2,0,0,0,2023,Round 12
15,15,Zak Butters,MID,7,1,23,8,0,0,0,0,2023,Round 12
16,15,Jack Crisp,MID,7,1,29,17,0,0,0,0,2023,Round 12
17,15,Mitch Knevitt,MID,7,0,20,11,0,0,0,0,2023,Round 12
18,15,Tom Liberatore,MID,7,0,33,15,2,2,1,50,2023,Round 12
19,15,Alex Neal-Bullen,FWD,7,0,21,5,0,0,0,0,2023,Round 12
20,15,Xavier O'Halloran,FWD,7,2,25,5,0,0,0,0,2023,Round 12
21,15,Daniel Rioli,DEF,7,0,24,22,0,0,0,0,2023,Round 12
22,15,David Swallow,MID,7,1,15,9,1,0,0,0,2023,Round 12
23,15,Callan Ward,MID,7,1,19,10,0,0,0,0,2023,Round 12
24,15,Bailey Williams,MID,7,1,16,6,0,1,1,100,2023,Round 12
25,26,Trent Cotchin,FWD,6,0,24,12,0,0,0,0,2023,Round 12
26,26,Jordan Dawson,MID,6,2,19,9,0,0,0,0,2023,Round 12
27,26,Hugh Greenwood,MID,6,1,14,10,0,0,0,0,2023,Round 12
28,26,Luke McDonald,DEF,6,0,13,11,3,1,0,0,2023,Round 12
29,26,Zach Merrett,MID,6,1,25,16,0,0,0,0,2023,Round 12
30,26,Conor Nash,MID,6,0,12,7,0,0,0,0,2023,Round 12
31,26,Will Phillips,MID,6,0,22,12,0,0,0,0,2023,Round 12
32,26,Jake Stringer,FWD,6,3,28,7,0,0,0,0,2023,Round 12
33,26,Tarryn Thomas,MID,6,4,23,5,0,0,0,0,2023,Round 12
34,26,Jack Viney,MID,6,0,19,12,0,0,0,0,2023,Round 12
35,26,George Wardlaw,MID,6,0,19,10,0,0,0,0,2023,Round 12
36,26,Bailey J. Williams,RUC,6,1,19,7,2,1,0,0,2023,Round 12
37,38,Thomas Berry,FWD,5,1,12,5,0,0,0,0,2023,Round 12
38,38,Ryan Burton,DEF,5,0,18,14,2,2,2,100,2023,Round 12
39,38,Kade Chandler,FWD,5,0,13,6,0,0,0,0,2023,Round 12
40,38,Caleb Daniel,FWD,5,0,19,14,2,0,0,0,2023,Round 12
41,38,Jeremy Finlayson,KEYF,5,3,12,2,1,0,0,0,2023,Round 12
42,38,Sam Frost,KEYD,5,0,14,11,2,2,1,50,2023,Round 12
43,38,Reuben Ginbey,MID,5,2,23,11,1,0,0,0,2023,Round 12
44,38,Matt Guelfi,FWD,5,0,22,9,0,0,0,0,2023,Round 12
45,38,Bobby Hill,FWD,5,2,14,1,0,0,0,0,2023,Round 12
46,38,Ben Hobbs,MID,5,2,31,9,0,0,0,0,2023,Round 12
47,38,Tim Kelly,MID,5,1,22,10,0,0,0,0,2023,Round 12
48,38,Rory Laird,MID,5,0,15,10,1,0,0,0,2023,Round 12
49,38,Nic Martin,MID,5,2,20,14,0,0,0,0,2023,Round 12
50,38,Ned McHenry,FWD,5,0,16,9,0,0,0,0,2023,Round 12
51,38,Max Michalanney,DEF,5,0,17,16,4,3,1,33.3,2023,Round 12
52,38,Nathan Murphy,KEYD,5,0,6,5,7,2,1,50,2023,Round 12
53,38,Lachlan Murphy,FWD,5,2,16,2,1,0,0,0,2023,Round 12
54,38,Aaron Naughton,KEYF,5,2,10,1,3,0,0,0,2023,Round 12
55,38,Sam Powell-Pepper,FWD,5,1,20,5,0,0,0,0,2023,Round 12
56,38,Dion Prestia,MID,5,0,31,16,0,0,0,0,2023,Round 12
57,38,Josh Rachele,FWD,5,2,14,2,0,0,0,0,2023,Round 12
58,38,Anthony Scott,FWD,5,2,11,1,1,1,0,0,2023,Round 12
59,38,Liam Shiels,MID,5,0,16,10,0,0,0,0,2023,Round 12
60,38,Bailey Smith,FWD,5,3,18,4,0,0,0,0,2023,Round 12
61,38,Tim Taranto,MID,5,0,22,17,0,0,0,0,2023,Round 12
62,38,Ollie Wines,MID,5,0,19,7,0,0,0,0,2023,Round 12
63,64,Liam Baker,DEF,4,2,29,15,1,0,0,0,2023,Round 12
64,64,Angus Brayshaw,MID,4,1,12,5,1,0,0,0,2023,Round 12
65,64,Finn Callaghan,MID,4,2,14,4,0,0,0,0,2023,Round 12
66,64,Adam Cerra,MID,4,0,21,12,2,1,0,0,2023,Round 12
67,64,Jordan De Goey,MID,4,0,22,14,0,0,0,0,2023,Round 12
68,64,Ryan Gardner,KEYD,4,0,15,13,7,0,0,0,2023,Round 12
69,64,Tom Green,MID,4,0,23,8,0,0,0,0,2023,Round 12
70,64,Zach Guthrie,DEF,4,0,11,10,1,0,0,0,2023,Round 12
71,64,Harvey Harrison,FWD,4,0,18,8,0,0,0,0,2023,Round 12
72,64,Harry Himmelberg,KEYD,4,0,9,6,2,0,0,0,2023,Round 12
73,64,Mitchell Hinge,DEF,4,0,13,11,5,4,2,50,2023,Round 12
74,64,Callum Jamieson,KEYF,4,2,14,5,2,1,1,100,2023,Round 12
75,64,Cam Mackenzie,FWD,4,0,11,5,0,0,0,0,2023,Round 12
76,64,Brayden Maynard,DEF,4,0,10,6,1,1,1,100,2023,Round 12
77,64,Jye Menzie,FWD,4,0,16,1,0,0,0,0,2023,Round 12
78,64,Gryan Miers,FWD,4,0,30,8,0,0,0,0,2023,Round 12
79,64,Luke Pedlar,FWD,4,3,9,1,0,0,0,0,2023,Round 12
80,64,Scott Pendlebury,MID,4,0,28,19,0,0,0,0,2023,Round 12
81,64,Christian Petracca,MID,4,0,27,11,0,0,0,0,2023,Round 12
82,64,Andrew Phillips,RUC,4,0,13,6,1,0,0,0,2023,Round 12
83,64,Ned Reeves,RUC,4,0,13,10,1,0,0,0,2023,Round 12
84,64,Dylan Shiel,MID,4,1,11,3,0,0,0,0,2023,Round 12
85,64,Rory Sloane,MID,4,0,20,13,0,0,0,0,2023,Round 12
86,64,Will Snelling,FWD,4,3,16,3,0,0,0,0,2023,Round 12
87,88,Blake Acres,MID,3,1,18,8,1,0,0,0,2023,Round 12
88,88,Taylor Adams,FWD,3,0,22,11,0,0,0,0,2023,Round 12
89,88,Miles Bergman,DEF,3,0,21,5,0,0,0,0,2023,Round 12
90,88,James Blanck,KEYD,3,0,11,8,9,3,1,33.3,2023,Round 12
91,88,Jordan Boyd,DEF,3,0,17,13,0,0,0,0,2023,Round 12
92,88,Jack Buckley,KEYD,3,0,14,11,4,6,3,50,2023,Round 12
93,88,Jeremy Cameron,KEYF,3,1,10,6,1,0,0,0,2023,Round 12
94,88,Nick Daicos,MID,3,0,15,12,0,0,0,0,2023,Round 12
95,88,Josh Daicos,MID,3,0,19,10,0,0,0,0,2023,Round 12
96,88,Alex Davies,FWD,3,1,19,3,0,0,0,0,2023,Round 12
97,88,Will Day,MID,3,0,19,14,1,0,0,0,2023,Round 12
98,88,Sam Durham,MID,3,0,17,11,0,0,0,0,2023,Round 12
99,88,Toby Greene,FWD,3,1,14,1,1,0,0,0,2023,Round 12
100,88,Dylan Grimes,DEF,3,0,7,6,4,2,0,0,2023,Round 12
101,88,Oliver Henry,FWD,3,0,19,9,0,0,0,0,2023,Round 12
102,88,Dyson Heppell,DEF,3,0,6,5,2,2,1,50,2023,Round 12
103,88,Nick Holman,FWD,3,2,26,8,0,0,0,0,2023,Round 12
104,88,Dan Houston,DEF,3,0,21,15,2,2,0,0,2023,Round 12
105,88,Jayden Hunt,DEF,3,0,14,10,2,0,0,0,2023,Round 12
106,88,Joel Jeffrey,DEF,3,0,4,3,2,0,0,0,2023,Round 12
107,88,Chayce Jones,MID,3,1,11,9,4,1,1,100,2023,Round 12
108,88,Ben King,KEYF,3,2,11,2,0,0,0,0,2023,Round 12
109,88,Daniel Lloyd,FWD,3,0,17,6,1,0,0,0,2023,Round 12
110,88,Ben Long,DEF,3,0,10,7,3,0,0,0,2023,Round 12
111,88,Jack Macrae,FWD,3,0,10,4,0,0,0,0,2023,Round 12
112,88,Dustin Martin,FWD,3,0,20,7,0,0,0,0,2023,Round 12
113,88,Jed McEntee,FWD,3,3,18,2,0,0,0,0,2023,Round 12
114,88,Toby Nankervis,RUC,3,0,22,13,5,0,0,0,2023,Round 12
115,88,Matthew Owies,FWD,3,1,14,4,1,0,0,0,2023,Round 12
116,88,Marlion Pickett,FWD,3,1,14,5,0,0,0,0,2023,Round 12
117,88,Kysaiah Pickett,FWD,3,3,14,0,1,0,0,0,2023,Round 12
118,88,Mason Redman,DEF,3,0,12,8,3,0,0,0,2023,Round 12
119,88,Jake Riccardi,KEYF,3,2,8,4,0,1,1,100,2023,Round 12
120,88,Jack Riewoldt,KEYF,3,2,12,5,2,0,0,0,2023,Round 12
121,88,Gary Rohan,FWD,3,0,14,2,0,0,0,0,2023,Round 12
122,88,Malcolm Rosas,FWD,3,1,10,4,0,0,0,0,2023,Round 12
123,88,Adam Saad,DEF,3,0,14,8,5,0,0,0,2023,Round 12
124,88,Christian Salem,DEF,3,0,9,4,1,2,0,0,2023,Round 12
125,88,Lachlan Sholl,MID,3,0,10,9,0,1,0,0,2023,Round 12
126,88,Tom Sparrow,MID,3,0,24,11,2,0,0,0,2023,Round 12
127,88,Tyson Stengle,FWD,3,1,15,3,0,0,0,0,2023,Round 12
128,88,Jake Waterman,KEYF,3,3,9,1,1,0,0,0,2023,Round 12
129,88,Cody Weightman,FWD,3,2,13,3,0,0,0,0,2023,Round 12
130,88,Elliot Yeo,DEF,3,0,14,6,0,0,0,0,2023,Round 12
131,132,Ben Ainsworth,FWD,2,2,14,4,0,0,0,0,2023,Round 12
132,132,Noah Anderson,MID,2,0,26,13,0,0,0,0,2023,Round 12
133,132,Ryan Angwin,MID,2,0,16,9,0,0,0,0,2023,Round 12
134,132,Rory Atkins,DEF,2,0,11,5,0,0,0,0,2023,Round 12
135,132,Oskar Baker,MID,2,0,4,1,1,0,0,0,2023,Round 12
136,132,Miller Bergman,DEF,2,0,13,10,0,2,1,50,2023,Round 12
137,132,Shai Bolton,FWD,2,0,14,7,0,0,0,0,2023,Round 12
138,132,Riley Bonner,MID,2,1,16,6,0,0,0,0,2023,Round 12
139,132,Nathan Broad,DEF,2,0,13,13,4,1,0,0,2023,Round 12
