,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Liam Shiels,MID,11,4,31,9,0,0,0,0,2018,Finals Week 1
1,1,Jack Viney,MID,11,3,24,11,0,0,0,0,2018,Finals Week 1
2,3,James Harmes,MID,10,1,20,12,0,0,0,0,2018,Finals Week 1
3,4,Alex Neal-Bullen,FWD,9,1,28,12,0,0,0,0,2018,Finals Week 1
4,4,Luke Parker,MID,9,1,25,12,1,0,0,0,2018,Finals Week 1
5,4,Elliot Yeo,MID,9,0,25,13,1,0,0,0,2018,Finals Week 1
6,7,Chris Mayne,MID,8,3,17,5,0,1,1,100,2018,Finals Week 1
7,8,Taylor Adams,MID,7,0,25,12,0,0,0,0,2018,Finals Week 1
8,8,Jason Castagna,FWD,7,2,20,4,1,0,0,0,2018,Finals Week 1
9,8,Patrick Dangerfield,FWD,7,0,24,14,3,0,0,0,2018,Finals Week 1
10,8,Jack Graham,MID,7,0,24,10,0,0,0,0,2018,Finals Week 1
11,8,Daniel Howe,MID,7,2,22,13,2,0,0,0,2018,Finals Week 1
12,8,Harry Morrison,FWD,7,1,22,13,2,0,0,0,2018,Finals Week 1
13,8,Paul Puopolo,FWD,7,3,27,11,0,0,0,0,2018,Finals Week 1
14,8,Joel Selwood,MID,7,0,30,12,0,0,0,0,2018,Finals Week 1
15,8,Daniel Venables,FWD,7,2,15,5,0,0,0,0,2018,Finals Week 1
16,8,Aaron vandenBerg,FWD,7,2,16,5,0,0,0,0,2018,Finals Week 1
17,18,Gary Ablett,MID,6,1,18,7,0,0,0,0,2018,Finals Week 1
18,18,Mark Blicavs,KEYD,6,0,16,13,5,1,0,0,2018,Finals Week 1
19,18,Shaun Burgoyne,MID,6,0,27,13,0,0,0,0,2018,Finals Week 1
20,18,Reece Conca,MID,6,0,28,12,0,0,0,0,2018,Finals Week 1
21,18,Kieren Jack,FWD,6,0,9,3,0,0,0,0,2018,Finals Week 1
22,18,Clayton Oliver,MID,6,0,25,11,0,0,0,0,2018,Finals Week 1
23,18,Christian Petracca,FWD,6,3,20,4,2,1,0,0,2018,Finals Week 1
24,18,Willie Rioli,FWD,6,1,26,10,0,0,0,0,2018,Finals Week 1
25,18,Harry Taylor,KEYD,6,0,12,7,6,2,1,50,2018,Finals Week 1
26,18,Travis Varcoe,FWD,6,0,22,2,0,0,0,0,2018,Finals Week 1
27,28,Ryan Abbott,RUC,5,0,16,7,5,0,0,0,2018,Finals Week 1
28,28,Angus Brayshaw,MID,5,3,15,7,2,0,0,0,2018,Finals Week 1
29,28,Stephen Coniglio,MID,5,2,16,2,1,0,0,0,2018,Finals Week 1
30,28,Trent Cotchin,MID,5,0,26,13,0,0,0,0,2018,Finals Week 1
31,28,Harry Cunningham,MID,5,0,16,10,0,0,0,0,2018,Finals Week 1
32,28,Bayley Fritsch,FWD,5,1,14,8,3,1,0,0,2018,Finals Week 1
33,28,George Hewett,MID,5,0,19,12,0,1,1,100,2018,Finals Week 1
34,28,Jacob Hopper,MID,5,0,15,9,1,0,0,0,2018,Finals Week 1
35,28,Jarman Impey,DEF,5,0,16,13,1,1,0,0,2018,Finals Week 1
36,28,Jordan Murdoch,FWD,5,1,6,5,0,0,0,0,2018,Finals Week 1
37,28,Brandan Parfitt,FWD,5,1,23,6,0,0,0,0,2018,Finals Week 1
38,28,Scott Pendlebury,MID,5,0,26,17,1,0,0,0,2018,Finals Week 1
39,28,Luke Shuey,MID,5,0,25,10,2,0,0,0,2018,Finals Week 1
40,28,Tim Taranto,MID,5,3,17,4,1,0,0,0,2018,Finals Week 1
41,28,Lachie Whitfield,DEF,5,0,19,9,1,1,1,100,2018,Finals Week 1
42,43,Ryan Burton,DEF,4,0,24,23,6,2,0,0,2018,Finals Week 1
43,43,Brett Deledio,MID,4,0,11,3,0,0,0,0,2018,Finals Week 1
44,43,Liam Duggan,DEF,4,1,14,9,2,3,2,66.7,2018,Finals Week 1
45,43,Shaun Grigg,MID,4,0,34,20,0,0,0,0,2018,Finals Week 1
46,43,Cameron Guthrie,DEF,4,0,26,11,0,0,0,0,2018,Finals Week 1
47,43,Jack Henry,DEF,4,0,9,3,1,1,0,0,2018,Finals Week 1
48,43,Harry Himmelberg,KEYF,4,1,12,4,0,0,0,0,2018,Finals Week 1
49,43,Will Hoskin-Elliott,FWD,4,0,13,5,2,0,0,0,2018,Finals Week 1
50,43,Bachar Houli,DEF,4,0,13,9,3,3,0,0,2018,Finals Week 1
51,43,Lewis Jetta,DEF,4,0,16,8,5,3,0,0,2018,Finals Week 1
52,43,Neville Jetta,DEF,4,0,13,9,0,0,0,0,2018,Finals Week 1
53,43,Jake Kolodjashnij,KEYD,4,0,18,11,2,1,0,0,2018,Finals Week 1
54,43,Kane Lambert,FWD,4,1,26,13,0,0,0,0,2018,Finals Week 1
55,43,Zac Langdon,FWD,4,1,15,2,1,0,0,0,2018,Finals Week 1
56,43,Dustin Martin,MID,4,0,16,7,0,0,0,0,2018,Finals Week 1
57,43,Tom Mitchell,MID,4,2,25,10,0,0,0,0,2018,Finals Week 1
58,43,Christian Salem,DEF,4,0,15,13,2,2,1,50,2018,Finals Week 1
59,43,Dylan Shiel,MID,4,1,16,5,1,0,0,0,2018,Finals Week 1
60,43,Jayden Short,DEF,4,0,8,6,1,2,0,0,2018,Finals Week 1
61,43,Isaac Smith,MID,4,0,21,12,1,1,1,100,2018,Finals Week 1
62,43,Josh Thomas,FWD,4,0,19,6,0,0,0,0,2018,Finals Week 1
63,43,Sam Weideman,KEYF,4,1,6,1,2,0,0,0,2018,Finals Week 1
64,43,Zac Williams,DEF,4,0,5,4,3,1,0,0,2018,Finals Week 1
65,43,James Worpel,FWD,4,0,33,17,0,0,0,0,2018,Finals Week 1
66,67,David Astbury,KEYD,3,0,10,4,8,5,1,20,2018,Finals Week 1
67,67,Luke Breust,FWD,3,0,15,4,0,0,0,0,2018,Finals Week 1
68,67,Josh Caddy,FWD,3,1,19,3,0,0,0,0,2018,Finals Week 1
69,67,Jack Crisp,DEF,3,0,12,8,3,1,0,0,2018,Finals Week 1
70,67,Jordan De Goey,FWD,3,0,13,6,1,0,0,0,2018,Finals Week 1
71,67,Mitch Duncan,MID,3,0,15,6,0,0,0,0,2018,Finals Week 1
72,67,Brodie Grundy,RUC,3,0,14,6,5,0,0,0,2018,Finals Week 1
73,67,Dan Hannebery,MID,3,0,11,7,0,0,0,0,2018,Finals Week 1
74,67,Will Hayward,FWD,3,0,12,5,1,0,0,0,2018,Finals Week 1
75,67,Isaac Heeney,FWD,3,0,20,8,0,0,0,0,2018,Finals Week 1
76,67,Ricky Henderson,MID,3,1,12,5,0,1,0,0,2018,Finals Week 1
77,67,Jack Higgins,FWD,3,1,17,1,1,0,0,0,2018,Finals Week 1
78,67,Nathan Jones,MID,3,2,14,6,0,1,1,100,2018,Finals Week 1
79,67,Tim Kelly,FWD,3,0,24,15,0,0,0,0,2018,Finals Week 1
80,67,Josh P. Kennedy,MID,3,0,15,6,0,0,0,0,2018,Finals Week 1
81,67,Josh J. Kennedy,KEYF,3,1,14,2,0,0,0,0,2018,Finals Week 1
82,67,Tom Langdon,DEF,3,0,14,8,9,4,1,25,2018,Finals Week 1
83,67,Rory Lobb,RUC,3,1,9,4,7,1,1,100,2018,Finals Week 1
84,67,Scott Lycett,RUC,3,0,12,6,4,0,0,0,2018,Finals Week 1
85,67,Chris Masten,MID,3,0,10,5,1,0,0,0,2018,Finals Week 1
86,67,Jeremy McGovern,KEYD,3,0,14,13,7,7,2,28.6,2018,Finals Week 1
87,67,Kamdyn McIntosh,MID,3,0,11,2,3,1,0,0,2018,Finals Week 1
88,67,Jake Melksham,FWD,3,1,10,0,1,0,0,0,2018,Finals Week 1
89,67,Mark O'Connor,DEF,3,0,12,9,1,1,0,0,2018,Finals Week 1
90,67,Tom Phillips,MID,3,0,7,2,0,0,0,0,2018,Finals Week 1
91,67,Jack Redden,MID,3,0,20,13,0,0,0,0,2018,Finals Week 1
92,67,Jack Riewoldt,KEYF,3,1,25,7,1,0,0,0,2018,Finals Week 1
93,67,Daniel Rioli,FWD,3,0,21,3,0,0,0,0,2018,Finals Week 1
94,67,James Sicily,DEF,3,0,11,10,8,3,1,33.3,2018,Finals Week 1
95,67,Callum Sinclair,RUC,3,0,11,5,7,1,0,0,2018,Finals Week 1
96,67,Dom Tyson,MID,3,1,16,5,1,0,0,0,2018,Finals Week 1
97,67,Matt de Boer,FWD,3,2,6,2,0,0,0,0,2018,Finals Week 1
98,99,James Aish,MID,2,0,9,7,1,2,1,50,2018,Finals Week 1
99,99,Jeremy Cameron,KEYF,2,1,10,1,1,0,0,0,2018,Finals Week 1
100,99,Phil Davis,KEYD,2,0,9,7,5,2,1,50,2018,Finals Week 1
101,99,Shane Edwards,FWD,2,0,9,4,1,0,0,0,2018,Finals Week 1
102,99,James Frawley,KEYD,2,0,11,11,7,1,0,0,2018,Finals Week 1
103,99,Max Gawn,RUC,2,0,8,4,5,0,0,0,2018,Finals Week 1
104,99,Dylan Grimes,DEF,2,0,16,11,9,4,1,25,2018,Finals Week 1
105,99,Jack Gunston,KEYF,2,1,16,11,2,0,0,0,2018,Finals Week 1
106,99,Blake Hardwick,DEF,2,0,17,15,7,4,0,0,2018,Finals Week 1
107,99,Tom Hawkins,KEYF,2,2,10,2,1,0,0,0,2018,Finals Week 1
108,99,Jeremy Howe,DEF,2,0,8,6,15,6,1,16.7,2018,Finals Week 1
109,99,Mark LeCras,FWD,2,0,22,6,0,0,0,0,2018,Finals Week 1
110,99,Tom McCartin,KEYF,2,1,10,0,0,0,0,0,2018,Finals Week 1
111,99,Jarrad McVeigh,DEF,2,0,19,15,1,0,0,0,2018,Finals Week 1
112,99,Sam Menegola,FWD,2,0,12,6,2,0,0,0,2018,Finals Week 1
113,99,Daniel Menzel,FWD,2,1,9,1,1,0,0,0,2018,Finals Week 1
114,99,Brody Mihocek,KEYF,2,0,6,1,2,0,0,0,2018,Finals Week 1
115,99,Toby Nankervis,RUC,2,0,14,7,4,1,0,0,2018,Finals Week 1
116,99,Jaeger O'Meara,MID,2,0,16,8,1,1,0,0,2018,Finals Week 1
117,99,Dion Prestia,MID,2,0,24,8,0,0,0,0,2018,Finals Week 1
118,99,Dane Rampe,KEYD,2,0,9,9,6,6,5,83.3,2018,Finals Week 1
119,99,Sam J. Reid,FWD,2,0,9,6,3,2,0,0,2018,Finals Week 1
