,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Josh P. Kennedy,MID,11,0,26,16,2,0,0,0,2015,Semi Finals
1,2,Luke Breust,FWD,8,3,16,2,0,0,0,0,2015,Semi Finals
2,2,Scott Thompson,MID,8,1,18,11,1,1,0,0,2015,Semi Finals
3,2,Jack Ziebell,MID,8,1,17,9,0,0,0,0,2015,Semi Finals
4,5,Charles Cameron,FWD,6,2,19,5,2,0,0,0,2015,Semi Finals
5,5,Isaac Heeney,FWD,6,1,13,5,0,0,0,0,2015,Semi Finals
6,5,Jarrad McVeigh,MID,6,1,22,11,1,0,0,0,2015,Semi Finals
7,5,Dane Rampe,DEF,6,0,20,8,5,2,0,0,2015,Semi Finals
8,5,Cyril Rioli,FWD,6,1,27,10,0,0,0,0,2015,Semi Finals
9,5,Andrew Swallow,MID,6,1,18,9,0,0,0,0,2015,Semi Finals
10,11,Eddie Betts,FWD,5,1,14,1,0,0,0,0,2015,Semi Finals
11,11,Ben Cunnington,MID,5,1,9,6,1,0,0,0,2015,Semi Finals
12,11,Ben Jacobs,MID,5,0,14,8,2,1,0,0,2015,Semi Finals
13,11,Ben McGlynn,FWD,5,0,12,7,0,0,0,0,2015,Semi Finals
14,15,Grant Birchall,DEF,4,0,8,5,3,1,0,0,2015,Semi Finals
15,15,Harry Cunningham,FWD,4,0,16,7,6,3,0,0,2015,Semi Finals
16,15,Patrick Dangerfield,MID,4,2,15,4,1,0,0,0,2015,Semi Finals
17,15,Michael Firrito,KEYD,4,0,7,6,3,2,0,0,2015,Semi Finals
18,15,Sam Gibson,MID,4,0,13,6,1,0,0,0,2015,Semi Finals
19,15,Todd Goldstein,RUC,4,0,9,3,4,0,0,0,2015,Semi Finals
20,15,Luke Hodge,MID,4,0,21,11,0,0,0,0,2015,Semi Finals
21,15,Sam Jacobs,RUC,4,0,6,4,6,2,0,0,2015,Semi Finals
22,15,Josh Jenkins,KEYF,4,1,14,4,1,0,0,0,2015,Semi Finals
23,15,Ben McEvoy,RUC,4,0,8,2,2,0,0,0,2015,Semi Finals
24,15,Tom Mitchell,MID,4,0,18,10,0,0,0,0,2015,Semi Finals
25,15,Paul Puopolo,FWD,4,0,19,9,0,0,0,0,2015,Semi Finals
26,15,Jarryd Roughead,KEYF,4,0,9,3,0,0,0,0,2015,Semi Finals
27,15,Ryan Schoenmakers,KEYF,4,1,14,6,2,0,0,0,2015,Semi Finals
28,15,Liam Shiels,MID,4,2,17,4,0,0,0,0,2015,Semi Finals
29,15,Nick Smith,DEF,4,2,14,7,0,0,0,0,2015,Semi Finals
30,15,Daniel Talia,KEYD,4,0,14,10,2,0,0,0,2015,Semi Finals
31,15,Kurt Tippett,KEYF,4,0,9,3,5,0,0,0,2015,Semi Finals
32,15,Dean Towers,FWD,4,2,13,3,1,0,0,0,2015,Semi Finals
33,34,Dan Hannebery,MID,3,0,13,5,1,0,0,0,2015,Semi Finals
34,34,Ricky Henderson,MID,3,0,16,6,4,3,0,0,2015,Semi Finals
35,34,Shaun Higgins,FWD,3,0,20,9,0,0,0,0,2015,Semi Finals
36,34,Bradley Hill,MID,3,1,19,11,0,0,0,0,2015,Semi Finals
37,34,Lewis Jetta,MID,3,0,10,4,1,0,0,0,2015,Semi Finals
38,34,Rhyce Shaw,DEF,3,0,11,7,2,0,0,0,2015,Semi Finals
39,34,Isaac Smith,MID,3,3,9,2,1,0,0,0,2015,Semi Finals
40,34,Ben Stratton,DEF,3,0,7,5,4,2,0,0,2015,Semi Finals
41,34,Kayne Turner,FWD,3,1,16,2,2,0,0,0,2015,Semi Finals
42,43,Luke Brown,DEF,2,0,7,6,1,2,1,50,2015,Semi Finals
43,43,Ben Brown,KEYF,2,1,10,3,2,1,0,0,2015,Semi Finals
44,43,Matt Crouch,MID,2,0,19,9,2,0,0,0,2015,Semi Finals
45,43,Richard Douglas,MID,2,0,15,1,2,0,0,0,2015,Semi Finals
46,43,James Frawley,KEYD,2,0,5,4,5,3,0,0,2015,Semi Finals
47,43,Taylor Garner,FWD,2,0,16,5,1,0,0,0,2015,Semi Finals
48,43,Josh Gibson,KEYD,2,1,5,2,2,2,1,50,2015,Semi Finals
49,43,Adam Goodes,FWD,2,0,9,6,1,0,0,0,2015,Semi Finals
50,43,Billy Hartung,MID,2,0,8,5,0,0,0,0,2015,Semi Finals
51,43,Zak Jones,DEF,2,0,5,2,0,0,0,0,2015,Semi Finals
52,43,Riley Knight,FWD,2,0,11,5,0,0,0,0,2015,Semi Finals
53,43,Jarryd Lyons,FWD,2,0,2,2,0,0,0,0,2015,Semi Finals
54,43,David Mackay,MID,2,0,15,12,0,0,0,0,2015,Semi Finals
