,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Clinton Jones,MID,11,1,25,16,0,0,0,0,2012,Round 5
1,1,Josh P. Kennedy,MID,11,3,26,12,0,0,0,0,2012,Round 5
2,1,Jack Steven,MID,11,1,27,7,0,0,0,0,2012,Round 5
3,4,Jed Adcock,DEF,10,3,22,8,1,0,0,0,2012,Round 5
4,4,Clancee Pearce,MID,10,3,30,9,1,0,0,0,2012,Round 5
5,4,Scott Selwood,MID,10,0,24,14,0,0,0,0,2012,Round 5
6,4,Jesse Stringer,MID,10,1,30,16,0,0,0,0,2012,Round 5
7,8,David Armitage,MID,9,1,20,10,0,1,0,0,2012,Round 5
8,8,Jimmy Bartel,MID,9,0,20,12,0,0,0,0,2012,Round 5
9,8,Daniel Merrett,KEYF,9,0,14,9,13,1,0,0,2012,Round 5
10,8,Ben Sinclair,FWD,9,3,23,9,0,0,0,0,2012,Round 5
11,8,Jack Trengove,MID,9,0,17,9,0,0,0,0,2012,Round 5
12,13,Dennis Armfield,FWD,8,0,23,8,0,0,0,0,2012,Round 5
13,13,Simon Black,MID,8,0,21,12,0,0,0,0,2012,Round 5
14,13,Jared Brennan,DEF,8,0,15,10,2,1,0,0,2012,Round 5
15,13,Greg Broughton,DEF,8,0,14,3,1,0,0,0,2012,Round 5
16,13,Ryan Crowley,MID,8,1,16,6,0,0,0,0,2012,Round 5
17,13,Lenny Hayes,MID,8,0,22,11,0,0,0,0,2012,Round 5
18,13,Kyal Horsley,MID,8,1,37,20,0,0,0,0,2012,Round 5
19,13,Darren Jolly,RUC,8,1,13,5,2,1,0,0,2012,Round 5
20,13,James Magner,MID,8,2,15,9,0,0,0,0,2012,Round 5
21,13,Jordie McKenzie,MID,8,0,23,12,1,1,0,0,2012,Round 5
22,13,Marc Murphy,MID,8,0,32,14,1,0,0,0,2012,Round 5
23,13,Jared Petrenko,FWD,8,3,14,3,1,0,0,0,2012,Round 5
24,13,Matthew Priddis,MID,8,1,31,13,0,0,0,0,2012,Round 5
25,13,Tom Rockliff,MID,8,2,30,14,0,0,0,0,2012,Round 5
26,13,Sam Sheldon,MID,8,5,9,2,0,0,0,0,2012,Round 5
27,13,Callan Ward,MID,8,1,28,16,0,0,0,0,2012,Round 5
28,13,Sharrod Wellingham,FWD,8,0,16,9,0,0,0,0,2012,Round 5
29,30,Todd Banfield,FWD,7,5,11,1,0,0,0,0,2012,Round 5
30,30,Craig Bird,FWD,7,0,24,12,0,0,0,0,2012,Round 5
31,30,Luke Breust,FWD,7,1,29,11,2,0,0,0,2012,Round 5
32,30,Dom Cassisi,MID,7,1,24,14,1,1,0,0,2012,Round 5
33,30,Allen Christensen,FWD,7,0,31,11,0,0,0,0,2012,Round 5
34,30,Nathan Foley,MID,7,1,14,8,0,0,0,0,2012,Round 5
35,30,Tyson Goldsack,FWD,7,4,13,2,0,0,0,0,2012,Round 5
36,30,Jack Grimes,MID,7,1,18,9,1,0,0,0,2012,Round 5
37,30,Heath Hocking,MID,7,1,18,8,0,0,0,0,2012,Round 5
38,30,Ben Howlett,MID,7,4,16,6,0,0,0,0,2012,Round 5
39,30,Kieren Jack,MID,7,2,22,8,0,0,0,0,2012,Round 5
40,30,Leroy Jetta,FWD,7,4,22,7,3,0,0,0,2012,Round 5
41,30,Samuel Lonergan,MID,7,1,22,13,0,0,0,0,2012,Round 5
42,30,David Mackay,MID,7,2,15,5,0,0,0,0,2012,Round 5
43,30,Leigh Montagna,MID,7,0,14,7,0,0,0,0,2012,Round 5
44,30,Liam Picken,MID,7,0,23,10,1,0,0,0,2012,Round 5
45,30,Andrew Raines,MID,7,2,12,3,1,0,0,0,2012,Round 5
46,30,Jack Redden,MID,7,0,25,14,0,0,0,0,2012,Round 5
47,30,Matthew Scarlett,KEYD,7,0,14,9,3,1,1,100,2012,Round 5
48,30,Paul Seedsman,MID,7,1,15,4,0,0,0,0,2012,Round 5
49,30,Alan Toovey,DEF,7,0,17,16,3,2,0,0,2012,Round 5
50,30,Jobe Watson,MID,7,0,19,9,0,0,0,0,2012,Round 5
51,52,Ed Curnow,MID,6,0,16,11,1,0,0,0,2012,Round 5
52,52,Alex Fasolo,FWD,6,3,11,5,1,0,0,0,2012,Round 5
53,52,Lance Franklin,KEYF,6,4,21,8,3,0,0,0,2012,Round 5
54,52,Nat Fyfe,MID,6,1,20,9,0,0,0,0,2012,Round 5
55,52,Colin Garland,DEF,6,0,12,10,5,2,0,0,2012,Round 5
56,52,Jonathon Griffin,RUC,6,2,14,3,6,1,0,0,2012,Round 5
57,52,Brent Guerra,DEF,6,0,12,8,3,0,0,0,2012,Round 5
58,52,Kieran Harper,FWD,6,2,13,4,1,0,0,0,2012,Round 5
59,52,Shaun Higgins,FWD,6,4,22,7,1,0,0,0,2012,Round 5
60,52,Taylor Hunt,MID,6,0,16,9,1,0,0,0,2012,Round 5
61,52,Steve Johnson,FWD,6,0,17,7,0,0,0,0,2012,Round 5
62,52,Nathan Jones,MID,6,0,9,7,1,0,0,0,2012,Round 5
63,52,Jordan Lewis,FWD,6,1,16,5,0,0,0,0,2012,Round 5
64,52,Joel Macdonald,DEF,6,0,11,7,3,0,0,0,2012,Round 5
65,52,Terry Milera,FWD,6,1,13,5,1,0,0,0,2012,Round 5
66,52,Will Minson,RUC,6,1,17,8,2,0,0,0,2012,Round 5
67,52,Robin Nahas,FWD,6,1,23,7,0,0,0,0,2012,Round 5
68,52,Mitch Robinson,FWD,6,0,20,8,0,0,0,0,2012,Round 5
69,52,Brad Sewell,MID,6,0,25,8,0,0,0,0,2012,Round 5
70,52,Brent Stanton,MID,6,0,16,11,0,1,1,100,2012,Round 5
71,52,Dane Swan,MID,6,2,14,5,1,0,0,0,2012,Round 5
72,52,Colin Sylvia,FWD,6,1,11,8,0,0,0,0,2012,Round 5
73,52,Scott Thompson,MID,6,0,14,7,0,0,0,0,2012,Round 5
74,52,Shane Tuck,MID,6,2,24,11,3,0,0,0,2012,Round 5
75,52,Mitch Wallis,MID,6,1,15,10,1,0,0,0,2012,Round 5
76,52,Matthew Wright,FWD,6,0,13,6,0,0,0,0,2012,Round 5
77,52,Jack Ziebell,MID,6,0,14,10,2,1,1,100,2012,Round 5
78,52,Matt de Boer,FWD,6,1,24,12,1,0,0,0,2012,Round 5
79,80,Michael Barlow,MID,5,2,15,5,0,0,0,0,2012,Round 5
80,80,Clint Bartram,DEF,5,0,18,8,2,1,0,0,2012,Round 5
81,80,Jude Bolton,FWD,5,1,25,7,1,0,0,0,2012,Round 5
82,80,Joel Corey,MID,5,0,15,5,0,0,0,0,2012,Round 5
83,80,Stewart Crameri,KEYF,5,2,11,3,0,0,0,0,2012,Round 5
84,80,Jamie Cripps,MID,5,0,13,3,1,0,0,0,2012,Round 5
85,80,Jack Crisp,MID,5,4,18,4,0,0,0,0,2012,Round 5
86,80,Aaron Davey,FWD,5,1,12,3,0,0,0,0,2012,Round 5
87,80,Nathan Djerrkura,FWD,5,1,16,6,0,0,0,0,2012,Round 5
88,80,Nick Duigan,DEF,5,0,10,7,0,0,0,0,2012,Round 5
89,80,Jonathan Giles,RUC,5,0,19,7,3,0,0,0,2012,Round 5
90,80,Levi Greenwood,MID,5,0,13,10,0,0,0,0,2012,Round 5
91,80,Dyson Heppell,DEF,5,0,22,12,2,0,0,0,2012,Round 5
92,80,Ben Hudson,RUC,5,0,17,6,3,0,0,0,2012,Round 5
93,80,Lewis Jetta,FWD,5,4,21,7,1,1,0,0,2012,Round 5
94,80,Graham Johncock,FWD,5,1,12,6,0,0,0,0,2012,Round 5
95,80,Alex Johnson,DEF,5,0,5,4,3,1,1,100,2012,Round 5
96,80,Matt Maguire,KEYD,5,0,8,8,14,1,1,100,2012,Round 5
97,80,Tom McDonald,KEYD,5,0,11,8,9,2,1,50,2012,Round 5
98,80,Ben McGlynn,FWD,5,1,20,3,0,0,0,0,2012,Round 5
99,80,Hamish McIntosh,RUC,5,0,8,4,1,1,0,0,2012,Round 5
100,80,Steven Morris,DEF,5,0,15,9,2,1,0,0,2012,Round 5
101,80,Cale Morton,MID,5,2,16,7,1,0,0,0,2012,Round 5
102,80,David Mundy,MID,5,1,22,7,0,0,0,0,2012,Round 5
103,80,Nic Naitanui,RUC,5,4,18,7,1,0,0,0,2012,Round 5
104,80,Joel Patfull,KEYD,5,1,15,9,1,0,0,0,2012,Round 5
105,80,James Podsiadly,KEYF,5,2,7,1,1,0,0,0,2012,Round 5
106,80,Dion Prestia,MID,5,2,19,10,0,0,0,0,2012,Round 5
107,80,Nick Riewoldt,KEYF,5,2,10,3,0,0,0,0,2012,Round 5
108,80,David Rodan,MID,5,0,25,12,0,0,0,0,2012,Round 5
109,80,Heath Scotland,MID,5,0,19,12,1,0,0,0,2012,Round 5
110,80,Joel Selwood,MID,5,0,12,4,0,0,0,0,2012,Round 5
111,80,Liam Shiels,MID,5,0,28,18,0,0,0,0,2012,Round 5
112,80,Rory Sloane,MID,5,0,17,5,1,0,0,0,2012,Round 5
113,80,Paul Stewart,FWD,5,0,16,14,2,1,0,0,2012,Round 5
114,80,Luke Tapscott,DEF,5,0,16,10,1,0,0,0,2012,Round 5
115,80,Trent West,RUC,5,0,13,7,3,0,0,0,2012,Round 5
116,80,David Zaharakis,MID,5,1,21,7,0,0,0,0,2012,Round 5
117,118,Leigh Adams,FWD,4,1,11,2,1,0,0,0,2012,Round 5
118,118,Rohan Bail,MID,4,0,13,4,1,0,0,0,2012,Round 5
119,118,Hayden Ballantyne,FWD,4,2,16,2,0,0,0,0,2012,Round 5
