,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Jack Viney,MID,11,2,31,10,0,0,0,0,2021,Round 18
1,2,Karl Amon,MID,10,1,28,14,0,0,0,0,2021,Round 18
2,2,Brandan Parfitt,MID,10,0,24,11,0,0,0,0,2021,Round 18
3,4,Shaun Burgoyne,DEF,9,0,18,16,2,5,1,20,2021,Round 18
4,4,Brad Crouch,MID,9,0,26,15,0,0,0,0,2021,Round 18
5,4,Willem Drew,MID,9,2,24,7,0,0,0,0,2021,Round 18
6,4,Jacob Hopper,MID,9,2,27,18,0,0,0,0,2021,Round 18
7,4,Scott Lycett,RUC,9,0,21,13,1,1,0,0,2021,Round 18
8,9,Taylor Adams,MID,8,0,21,10,1,0,0,0,2021,Round 18
9,9,Luke Dahlhaus,FWD,8,2,24,2,0,0,0,0,2021,Round 18
10,11,Jordan Dawson,DEF,7,0,15,12,4,2,0,0,2021,Round 18
11,11,Josh Dunkley,FWD,7,0,22,13,0,0,0,0,2021,Round 18
12,11,Jack Graham,FWD,7,2,22,11,0,0,0,0,2021,Round 18
13,11,Josh Kelly,MID,7,0,17,8,0,0,0,0,2021,Round 18
14,11,Matthew Kennedy,MID,7,1,20,11,0,0,0,0,2021,Round 18
15,11,Touk Miller,MID,7,1,36,23,1,0,0,0,2021,Round 18
16,11,Matthew Parker,FWD,7,0,19,10,0,0,0,0,2021,Round 18
17,11,Jy Simpkin,MID,7,1,18,11,1,0,0,0,2021,Round 18
18,11,Jack Steele,MID,7,1,20,6,0,0,0,0,2021,Round 18
19,11,Tim Taranto,FWD,7,0,22,14,1,0,0,0,2021,Round 18
20,11,Tarryn Thomas,FWD,7,0,20,11,0,0,0,0,2021,Round 18
21,22,Brayden Fiorini,MID,6,0,32,11,1,0,0,0,2021,Round 18
22,22,George Hewett,DEF,6,0,37,17,1,0,0,0,2021,Round 18
23,22,Ben Keays,MID,6,0,24,12,0,0,0,0,2021,Round 18
24,22,Jarryd Lyons,MID,6,0,35,22,0,0,0,0,2021,Round 18
25,22,Jack Mahony,FWD,6,3,30,9,0,0,0,0,2021,Round 18
26,22,Daniel McStay,KEYF,6,1,13,3,3,0,0,0,2021,Round 18
27,22,Tom Mitchell,MID,6,0,40,24,0,0,0,0,2021,Round 18
28,22,Dylan Moore,FWD,6,3,20,7,0,0,0,0,2021,Round 18
29,22,Jaeger O'Meara,MID,6,1,32,18,0,0,0,0,2021,Round 18
30,22,Clayton Oliver,MID,6,0,25,9,0,0,0,0,2021,Round 18
31,22,Darcy Parish,MID,6,2,28,15,0,0,0,0,2021,Round 18
