,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Jack Steele,MID,14,2,25,9,0,0,0,0,2021,Round 16
1,2,Dayne Zorko,MID,12,4,37,19,1,1,0,0,2021,Round 16
2,3,Jarryd Lyons,MID,10,3,35,14,0,0,0,0,2021,Round 16
3,4,Luke Dunstan,MID,9,1,38,13,0,0,0,0,2021,Round 16
4,4,Ned McHenry,FWD,9,4,28,5,0,0,0,0,2021,Round 16
5,6,Josh P. Kennedy,MID,8,0,26,9,0,0,0,0,2021,Round 16
6,6,Scott Lycett,RUC,8,0,23,8,3,1,1,100,2021,Round 16
7,6,Ben McEvoy,RUC,8,2,20,8,3,1,0,0,2021,Round 16
8,6,Deven Robertson,FWD,8,3,29,12,0,0,0,0,2021,Round 16
9,6,Sam Walsh,MID,8,0,20,13,0,0,0,0,2021,Round 16
10,6,James Worpel,MID,8,1,20,9,0,0,0,0,2021,Round 16
11,6,Elliot Yeo,MID,8,1,27,16,0,0,0,0,2021,Round 16
12,13,Travis Boak,MID,7,1,17,8,0,0,0,0,2021,Round 16
13,13,Jack Crisp,DEF,7,0,28,17,3,1,0,0,2021,Round 16
14,13,Ben Cunnington,MID,7,0,19,9,0,0,0,0,2021,Round 16
15,13,Josh Kelly,MID,7,1,28,13,0,0,0,0,2021,Round 16
16,13,Daniel McStay,KEYF,7,2,19,7,2,0,0,0,2021,Round 16
17,13,Zach Merrett,MID,7,1,30,13,0,0,0,0,2021,Round 16
18,13,Touk Miller,MID,7,0,24,13,0,0,0,0,2021,Round 16
19,13,Jai Newcombe,MID,7,2,27,15,0,0,0,0,2021,Round 16
20,13,Clayton Oliver,MID,7,0,22,11,0,0,0,0,2021,Round 16
21,13,Will Snelling,FWD,7,2,22,10,0,2,2,100,2021,Round 16
22,13,David Swallow,MID,7,1,21,10,0,1,1,100,2021,Round 16
23,13,Jack Viney,MID,7,2,24,13,1,0,0,0,2021,Round 16
24,13,Ollie Wines,MID,7,0,18,10,0,0,0,0,2021,Round 16
25,13,Mason Wood,FWD,7,2,20,8,1,0,0,0,2021,Round 16
26,27,Taylor Adams,MID,6,0,26,15,0,0,0,0,2021,Round 16
27,27,Tom Atkins,DEF,6,0,18,13,0,1,0,0,2021,Round 16
28,27,Mark Blicavs,KEYD,6,0,20,16,5,1,0,0,2021,Round 16
29,27,Tom Cole,DEF,6,0,21,18,4,4,0,0,2021,Round 16
30,27,Josh Daicos,MID,6,1,17,10,0,1,0,0,2021,Round 16
31,27,Sam Day,KEYF,6,0,13,7,1,0,0,0,2021,Round 16
32,27,Willem Drew,MID,6,0,16,6,1,0,0,0,2021,Round 16
33,27,James Harmes,MID,6,1,18,7,1,0,0,0,2021,Round 16
34,27,Nick Holman,FWD,6,2,25,5,0,0,0,0,2021,Round 16
35,27,Tim Kelly,MID,6,1,23,12,0,0,0,0,2021,Round 16
36,27,Matthew Kennedy,MID,6,2,25,7,0,0,0,0,2021,Round 16
37,27,Sean Lemmens,DEF,6,0,14,7,0,4,1,25,2021,Round 16
38,27,Daniel Lloyd,FWD,6,1,17,12,1,0,0,0,2021,Round 16
39,27,Toby McLean,FWD,6,1,20,7,0,0,0,0,2021,Round 16
40,27,Tom Mitchell,MID,6,0,24,14,0,0,0,0,2021,Round 16
41,27,Brandan Parfitt,MID,6,0,22,9,0,0,0,0,2021,Round 16
42,27,Scott Pendlebury,MID,6,0,17,12,0,0,0,0,2021,Round 16
43,27,Christian Petracca,MID,6,0,18,6,0,0,0,0,2021,Round 16
44,27,Harry Schoenberg,MID,6,5,14,5,0,0,0,0,2021,Round 16
45,27,Rory Sloane,MID,6,1,22,14,0,0,0,0,2021,Round 16
46,27,Bailey Smith,MID,6,0,19,14,0,0,0,0,2021,Round 16
47,48,Andrew Brayshaw,MID,5,0,15,7,1,0,0,0,2021,Round 16
48,48,Brad Close,FWD,5,1,32,14,0,0,0,0,2021,Round 16
49,48,Isaac Cumming,DEF,5,0,8,6,4,1,0,0,2021,Round 16
50,48,Tom De Koning,RUC,5,0,12,8,2,1,1,100,2021,Round 16
51,48,Liam Duggan,DEF,5,0,21,10,2,1,0,0,2021,Round 16
52,48,Sam Flanders,FWD,5,1,29,11,0,0,0,0,2021,Round 16
53,48,Brodie Grundy,RUC,5,1,18,7,2,0,0,0,2021,Round 16
54,48,Mitch Hannan,FWD,5,2,7,4,0,0,0,0,2021,Round 16
55,48,Michael Hibberd,DEF,5,0,11,8,1,5,2,40,2021,Round 16
56,48,Dan Houston,DEF,5,0,12,2,3,0,0,0,2021,Round 16
57,48,Alex Keath,KEYD,5,0,6,6,3,2,2,100,2021,Round 16
58,48,Ben Keays,MID,5,4,35,20,0,0,0,0,2021,Round 16
59,48,Tom Liberatore,MID,5,1,27,12,0,0,0,0,2021,Round 16
60,48,David Mackay,MID,5,0,17,13,0,2,1,50,2021,Round 16
61,48,Chris Mayne,DEF,5,0,13,11,4,2,0,0,2021,Round 16
62,48,Shane Mumford,RUC,5,1,14,6,7,1,0,0,2021,Round 16
63,48,Nic Naitanui,RUC,5,3,12,4,1,1,0,0,2021,Round 16
64,48,Luke Parker,MID,5,1,23,8,0,0,0,0,2021,Round 16
65,48,Sam Powell-Pepper,FWD,5,1,22,6,0,0,0,0,2021,Round 16
66,48,Dom Sheed,MID,5,0,28,16,0,0,0,0,2021,Round 16
67,48,Liam Shiels,MID,5,1,24,10,0,0,0,0,2021,Round 16
68,48,Jack Sinclair,DEF,5,0,18,13,0,0,0,0,2021,Round 16
69,48,Brodie Smith,DEF,5,0,16,9,1,1,0,0,2021,Round 16
70,48,Brandon Starcevich,DEF,5,0,14,12,1,3,0,0,2021,Round 16
71,48,Liam Stocker,DEF,5,0,13,10,2,1,0,0,2021,Round 16
72,48,Jake Stringer,FWD,5,1,27,12,1,0,0,0,2021,Round 16
73,74,Marcus Adams,KEYD,4,0,7,7,5,4,0,0,2021,Round 16
74,74,Ben Ainsworth,FWD,4,1,17,1,0,0,0,0,2021,Round 16
75,74,Joel Amartey,KEYF,4,2,16,3,4,0,0,0,2021,Round 16
76,74,James Bell,FWD,4,2,20,1,0,0,0,0,2021,Round 16
77,74,Sam Berry,FWD,4,2,21,7,1,0,0,0,2021,Round 16
78,74,Eddie Betts,FWD,4,2,12,2,0,0,0,0,2021,Round 16
79,74,Trent Bianco,FWD,4,1,17,10,0,0,0,0,2021,Round 16
80,74,Marcus Bontempelli,MID,4,0,18,12,1,0,0,0,2021,Round 16
81,74,Jonathon Ceglar,RUC,4,0,12,9,6,2,0,0,2021,Round 16
82,74,Adam Cerra,MID,4,1,22,14,1,1,0,0,2021,Round 16
83,74,Trent Cotchin,MID,4,1,16,6,1,0,0,0,2021,Round 16
84,74,Jamie Cripps,FWD,4,1,28,8,0,0,0,0,2021,Round 16
85,74,Brad Crouch,MID,4,0,19,5,0,0,0,0,2021,Round 16
86,74,Patrick Dangerfield,MID,4,0,14,6,2,0,0,0,2021,Round 16
87,74,Charlie Dixon,KEYF,4,2,16,2,4,0,0,0,2021,Round 16
88,74,Brayden Fiorini,MID,4,2,18,6,0,0,0,0,2021,Round 16
89,74,Lance Franklin,KEYF,4,0,9,4,3,0,0,0,2021,Round 16
90,74,Nat Fyfe,MID,4,0,15,5,0,0,0,0,2021,Round 16
91,74,Jack Graham,FWD,4,1,10,2,0,0,0,0,2021,Round 16
92,74,Jack Higgins,FWD,4,1,27,6,1,0,0,0,2021,Round 16
93,74,Bachar Houli,DEF,4,1,8,5,1,1,0,0,2021,Round 16
94,74,Harrison Jones,KEYF,4,1,10,3,1,0,0,0,2021,Round 16
95,74,Jake Kolodjashnij,KEYD,4,0,8,4,6,0,0,0,2021,Round 16
96,74,Kyle Langford,MID,4,0,13,8,2,1,0,0,2021,Round 16
97,74,Ben Long,DEF,4,3,11,2,1,0,0,0,2021,Round 16
98,74,Oleg Markov,DEF,4,0,13,10,2,2,1,50,2021,Round 16
