,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Karl Amon,MID,10,3,30,15,0,0,0,0,2022,Round 5
1,1,Joel Selwood,MID,10,0,27,12,1,0,0,0,2022,Round 5
2,3,Mark Blicavs,RUC,9,0,21,13,4,4,1,25,2022,Round 5
3,3,Josh Daicos,MID,9,0,20,12,0,0,0,0,2022,Round 5
4,5,Taylor Adams,MID,8,3,24,8,0,0,0,0,2022,Round 5
5,5,Stephen Coniglio,FWD,8,4,17,7,0,0,0,0,2022,Round 5
6,5,Jack Crisp,MID,8,0,28,10,2,0,0,0,2022,Round 5
7,8,Callum L. Brown,FWD,7,2,27,5,1,0,0,0,2022,Round 5
8,8,Jordan Clark,DEF,7,0,19,15,2,1,1,100,2022,Round 5
9,8,Brad Crouch,MID,7,2,22,9,0,0,0,0,2022,Round 5
10,8,Josh Dunkley,FWD,7,1,24,11,0,0,0,0,2022,Round 5
11,8,Malcolm Rosas,FWD,7,6,26,1,0,0,0,0,2022,Round 5
12,13,Max Gawn,RUC,6,1,17,9,0,0,0,0,2022,Round 5
13,13,Jack Graham,FWD,6,1,31,10,0,0,0,0,2022,Round 5
14,13,Hugh Greenwood,MID,6,1,25,14,0,0,0,0,2022,Round 5
15,13,Isaac Heeney,FWD,6,0,17,2,1,0,0,0,2022,Round 5
16,13,Nick Holman,FWD,6,3,18,5,0,0,0,0,2022,Round 5
17,13,Ben Keays,MID,6,1,32,15,1,0,0,0,2022,Round 5
18,13,Rory Lobb,KEYF,6,3,15,4,4,1,0,0,2022,Round 5
19,13,Rowan Marshall,RUC,6,0,11,4,2,0,0,0,2022,Round 5
20,13,Hugh McCluggage,MID,6,0,25,13,0,0,0,0,2022,Round 5
21,13,Oscar McInerney,RUC,6,1,12,5,0,0,0,0,2022,Round 5
22,13,Dylan Moore,FWD,6,4,22,3,1,0,0,0,2022,Round 5
23,13,Mark O'Connor,DEF,6,1,20,7,1,0,0,0,2022,Round 5
24,13,Clayton Oliver,MID,6,2,36,15,0,0,0,0,2022,Round 5
25,13,Harry Perryman,MID,6,1,19,12,1,1,0,0,2022,Round 5
26,13,Connor Rozee,FWD,6,0,24,10,0,0,0,0,2022,Round 5
27,13,Devon Smith,FWD,6,3,22,6,0,0,0,0,2022,Round 5
28,13,Jack Steele,MID,6,1,26,15,0,0,0,0,2022,Round 5
29,13,Sam Walsh,MID,6,1,21,10,0,0,0,0,2022,Round 5
30,31,Josh Battle,KEYD,5,0,13,10,2,1,1,100,2022,Round 5
31,31,Jordan Dawson,DEF,5,0,19,15,4,1,0,0,2022,Round 5
32,31,Willem Drew,MID,5,1,34,12,0,0,0,0,2022,Round 5
33,31,Jack Gunston,KEYF,5,5,22,2,0,0,0,0,2022,Round 5
34,31,Ben Hobbs,FWD,5,1,24,10,0,0,0,0,2022,Round 5
35,31,Kai Lohmann,FWD,5,0,26,9,0,0,0,0,2022,Round 5
36,31,Todd Marshall,KEYF,5,1,20,4,2,0,0,0,2022,Round 5
37,31,Steven May,KEYD,5,0,10,8,7,3,0,0,2022,Round 5
38,31,Hayden McLean,KEYF,5,3,17,1,1,1,0,0,2022,Round 5
39,31,Aaron Naughton,KEYF,5,4,13,0,1,0,0,0,2022,Round 5
40,31,Alex Neal-Bullen,FWD,5,0,25,12,1,0,0,0,2022,Round 5
41,31,Lachie Neale,MID,5,1,31,18,0,0,0,0,2022,Round 5
42,31,Matthew Owies,FWD,5,2,17,2,4,0,0,0,2022,Round 5
43,31,Luke Parker,MID,5,4,17,6,0,0,0,0,2022,Round 5
44,31,Jack Redden,MID,5,0,29,20,0,0,0,0,2022,Round 5
45,31,Willie Rioli,FWD,5,0,13,4,0,0,0,0,2022,Round 5
46,31,Daniel Rioli,DEF,5,0,13,9,1,1,1,100,2022,Round 5
47,31,James Rowbottom,MID,5,1,14,4,1,0,0,0,2022,Round 5
48,31,Sam Switkowski,FWD,5,2,22,5,0,0,0,0,2022,Round 5
49,31,Sam Taylor,KEYD,5,0,13,11,12,9,1,11.1,2022,Round 5
50,31,Adam Treloar,MID,5,0,22,6,0,0,0,0,2022,Round 5
51,31,Kayne Turner,DEF,5,3,30,10,1,0,0,0,2022,Round 5
52,31,Jack Viney,MID,5,0,29,13,0,0,0,0,2022,Round 5
53,31,Mitch Wallis,FWD,5,4,8,1,0,0,0,0,2022,Round 5
54,31,James Worpel,MID,5,1,21,11,0,0,0,0,2022,Round 5
55,56,Callum Ah Chee,MID,4,0,10,6,1,0,0,0,2022,Round 5
56,56,Ben Ainsworth,FWD,4,2,14,1,0,0,0,0,2022,Round 5
57,56,Tom Atkins,DEF,4,0,17,13,3,2,0,0,2022,Round 5
58,56,Sam Berry,MID,4,0,32,17,0,0,0,0,2022,Round 5
59,56,Jed Bews,DEF,4,1,13,8,1,0,0,0,2022,Round 5
60,56,Andrew Brayshaw,MID,4,3,23,12,0,0,0,0,2022,Round 5
61,56,Luke Brown,DEF,4,0,12,12,2,1,1,100,2022,Round 5
62,56,Tanner Bruhn,FWD,4,0,22,6,0,0,0,0,2022,Round 5
63,56,Adam Cerra,MID,4,1,19,10,0,0,0,0,2022,Round 5
64,56,Brad Close,FWD,4,3,13,4,1,0,0,0,2022,Round 5
65,56,Matthew Cottrell,FWD,4,2,11,1,0,1,0,0,2022,Round 5
66,56,Mason Cox,RUC,4,0,16,3,1,0,0,0,2022,Round 5
67,56,Caleb Daniel,DEF,4,0,13,10,1,0,0,0,2022,Round 5
68,56,Hugh Dixon,KEYF,4,0,12,5,1,0,0,0,2022,Round 5
69,56,Oliver Florent,DEF,4,0,13,6,0,0,0,0,2022,Round 5
70,56,Luke Foley,DEF,4,0,16,12,1,2,1,50,2022,Round 5
71,56,Jade Gresham,FWD,4,0,14,6,1,0,0,0,2022,Round 5
72,56,Sam Hayes,RUC,4,0,10,9,3,1,1,100,2022,Round 5
73,56,Jesse Hogan,KEYF,4,4,7,0,2,0,0,0,2022,Round 5
74,56,Jason Horne-Francis,FWD,4,1,21,9,0,0,0,0,2022,Round 5
75,56,Jarman Impey,DEF,4,0,15,13,0,0,0,0,2022,Round 5
76,56,Jamaine Jones,DEF,4,0,19,8,0,0,0,0,2022,Round 5
77,56,Lachlan Keeffe,KEYD,4,2,12,5,5,2,0,0,2022,Round 5
78,56,Tim Kelly,MID,4,0,22,9,0,0,0,0,2022,Round 5
79,56,Rory Laird,MID,4,1,28,19,1,0,0,0,2022,Round 5
80,56,Jack Macrae,MID,4,0,19,6,0,0,0,0,2022,Round 5
81,56,Shane McAdam,FWD,4,4,18,3,0,0,0,0,2022,Round 5
82,56,Logan McDonald,KEYF,4,3,13,1,0,0,0,0,2022,Round 5
83,56,Callum Mills,MID,4,0,16,5,0,0,0,0,2022,Round 5
84,56,Steven Motlop,FWD,4,2,25,6,1,0,0,0,2022,Round 5
85,56,Toby Nankervis,RUC,4,0,16,6,6,2,0,0,2022,Round 5
86,56,Brandan Parfitt,MID,4,1,23,8,0,0,0,0,2022,Round 5
87,56,Tom Phillips,MID,4,0,8,7,1,1,1,100,2022,Round 5
88,56,Tom Powell,FWD,4,1,9,3,0,0,0,0,2022,Round 5
