,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Jack Steele,MID,13,3,21,11,0,0,0,0,2022,Round 2
1,2,Zak Butters,FWD,11,1,18,5,0,0,0,0,2022,Round 2
2,3,Jack Crisp,MID,10,2,31,17,0,0,0,0,2022,Round 2
3,3,Hugh Greenwood,MID,10,1,21,11,0,0,0,0,2022,Round 2
4,5,Travis Boak,MID,9,2,24,5,0,0,0,0,2022,Round 2
5,5,Willem Drew,MID,9,1,22,7,0,0,0,0,2022,Round 2
6,5,Alex Neal-Bullen,FWD,9,1,26,13,1,0,0,0,2022,Round 2
7,5,Luke Shuey,MID,9,1,25,10,0,0,0,0,2022,Round 2
8,9,Marcus Bontempelli,MID,8,1,29,9,1,0,0,0,2022,Round 2
9,9,Andrew Brayshaw,MID,8,1,22,9,0,0,0,0,2022,Round 2
10,9,Trent Cotchin,MID,8,2,21,9,0,0,0,0,2022,Round 2
11,9,Josh Dunkley,FWD,8,2,37,11,1,1,0,0,2022,Round 2
12,9,Cameron Guthrie,MID,8,2,23,12,1,0,0,0,2022,Round 2
13,9,Sam Petrevski-Seton,FWD,8,1,22,7,2,0,0,0,2022,Round 2
14,15,Will Brodie,MID,7,1,29,12,0,0,0,0,2022,Round 2
15,15,Sam Docherty,DEF,7,0,24,17,3,0,0,0,2022,Round 2
16,15,Touk Miller,MID,7,1,25,13,1,0,0,0,2022,Round 2
17,15,Brandan Parfitt,MID,7,0,23,7,0,1,1,100,2022,Round 2
18,15,Kayne Turner,DEF,7,0,13,8,1,0,0,0,2022,Round 2
19,20,Karl Amon,MID,6,0,22,4,0,0,0,0,2022,Round 2
20,20,Dan Butler,FWD,6,3,22,3,0,0,0,0,2022,Round 2
21,20,Josh Daicos,MID,6,1,16,12,0,0,0,0,2022,Round 2
22,20,Tim Kelly,MID,6,2,17,8,1,0,0,0,2022,Round 2
23,20,Tom Liberatore,MID,6,1,27,6,0,0,0,0,2022,Round 2
24,20,Beau McCreery,FWD,6,3,22,7,0,0,0,0,2022,Round 2
25,20,Jaeger O'Meara,MID,6,0,17,10,0,0,0,0,2022,Round 2
26,20,Xavier O'Neill,MID,6,3,25,10,0,0,0,0,2022,Round 2
27,20,Jack Sinclair,DEF,6,0,23,13,3,0,0,0,2022,Round 2
28,20,Tom Sparrow,FWD,6,1,17,8,1,0,0,0,2022,Round 2
29,20,Jack Viney,MID,6,1,26,12,0,0,0,0,2022,Round 2
30,31,Taylor Adams,MID,5,0,22,12,0,0,0,0,2022,Round 2
31,31,Josh Battle,KEYD,5,0,9,6,3,0,0,0,2022,Round 2
32,31,Jarrod Berry,MID,5,2,30,13,1,0,0,0,2022,Round 2
33,31,Nathan Broad,DEF,5,0,10,6,2,0,0,0,2022,Round 2
34,31,Tanner Bruhn,FWD,5,1,14,6,0,0,0,0,2022,Round 2
35,31,Brad Close,FWD,5,1,14,2,2,0,0,0,2022,Round 2
36,31,Patrick Cripps,MID,5,1,26,11,1,0,0,0,2022,Round 2
37,31,Matt Crouch,MID,5,0,16,11,0,0,0,0,2022,Round 2
38,31,Brad Crouch,MID,5,2,20,9,0,0,0,0,2022,Round 2
39,31,Brayden Fiorini,MID,5,0,27,17,0,0,0,0,2022,Round 2
40,31,Luke Foley,DEF,5,0,18,13,0,0,0,0,2022,Round 2
41,31,Isaac Heeney,FWD,5,2,14,6,1,0,0,0,2022,Round 2
42,31,Mitchell Hinge,DEF,5,0,13,9,3,1,0,0,2022,Round 2
43,31,Jeremy Howe,KEYD,5,0,15,12,5,3,0,0,2022,Round 2
44,31,Toby Nankervis,RUC,5,1,20,10,4,3,1,33.3,2022,Round 2
45,31,Kysaiah Pickett,FWD,5,4,21,5,0,0,0,0,2022,Round 2
46,31,Sam Powell-Pepper,FWD,5,2,20,3,1,0,0,0,2022,Round 2
47,31,Darcy Tucker,FWD,5,2,19,10,0,0,0,0,2022,Round 2
48,31,Sam Wicks,FWD,5,2,21,8,1,0,0,0,2022,Round 2
49,50,Tyler Brown,FWD,4,0,28,12,0,0,0,0,2022,Round 2
50,50,Heath Chapman,DEF,4,1,14,8,0,0,0,0,2022,Round 2
51,50,Nakia Cockatoo,FWD,4,2,15,8,0,0,0,0,2022,Round 2
52,50,Stephen Coniglio,FWD,4,0,15,5,1,0,0,0,2022,Round 2
53,50,Mitch Duncan,DEF,4,0,13,4,0,0,0,0,2022,Round 2
54,50,Jamie Elliott,FWD,4,3,24,2,0,0,0,0,2022,Round 2
55,50,Darcy Fogarty,KEYF,4,4,17,2,4,0,0,0,2022,Round 2
56,50,Jack Hayes,KEYF,4,1,13,7,0,1,0,0,2022,Round 2
57,50,Jack Higgins,FWD,4,2,24,8,0,0,0,0,2022,Round 2
58,50,Jason Horne-Francis,FWD,4,1,16,8,0,0,0,0,2022,Round 2
59,50,Luke Jackson,RUC,4,0,11,2,2,1,0,0,2022,Round 2
60,50,Charlie Lazzaro,FWD,4,3,10,2,0,0,0,0,2022,Round 2
61,50,Ned McHenry,FWD,4,2,18,5,0,0,0,0,2022,Round 2
62,50,Callum Mills,MID,4,1,10,6,1,0,0,0,2022,Round 2
63,50,Tom Mitchell,MID,4,0,18,10,0,0,0,0,2022,Round 2
64,50,Steven Motlop,FWD,4,1,10,4,0,0,0,0,2022,Round 2
65,50,Patrick Naish,MID,4,0,17,11,2,0,0,0,2022,Round 2
66,50,Jai Newcombe,MID,4,0,18,12,1,0,0,0,2022,Round 2
67,50,Reilly O'Brien,RUC,4,1,7,4,1,0,0,0,2022,Round 2
68,50,Clayton Oliver,MID,4,1,23,14,0,0,0,0,2022,Round 2
69,50,Harry Perryman,MID,4,0,10,9,0,0,0,0,2022,Round 2
70,50,Tom Phillips,MID,4,0,11,6,0,0,0,0,2022,Round 2
71,50,Tom Powell,FWD,4,0,14,5,1,0,0,0,2022,Round 2
72,50,Daniel Rioli,DEF,4,0,11,10,0,1,0,0,2022,Round 2
73,50,Trent Rivers,DEF,4,0,11,5,0,0,0,0,2022,Round 2
74,50,James Rowbottom,MID,4,1,26,16,0,0,0,0,2022,Round 2
75,50,Matt Rowell,MID,4,0,35,18,0,0,0,0,2022,Round 2
76,50,Caleb Serong,MID,4,0,25,8,0,0,0,0,2022,Round 2
