,Rank,Player,Position,T    ,Ti50,PA,DHPA,S,CDOOO,CDL,CDL%,Season,Round
0,1,Shai Bolton,MID,7,1,16,6,1,0,0,0,2020,Grand Final
1,1,Brandan Parfitt,MID,7,3,18,5,0,0,0,0,2020,Grand Final
2,3,Toby Nankervis,RUC,6,0,19,12,8,0,0,0,2020,Grand Final
3,3,Jayden Short,DEF,6,0,15,12,3,2,0,0,2020,Grand Final
4,5,Jack Graham,MID,5,0,15,11,1,0,0,0,2020,Grand Final
5,5,Marlion Pickett,MID,5,0,14,9,1,0,0,0,2020,Grand Final
6,5,Dion Prestia,MID,5,0,20,7,0,0,0,0,2020,Grand Final
7,5,Joel Selwood,MID,5,1,16,6,0,0,0,0,2020,Grand Final
8,9,Mark Blicavs,KEYD,4,0,15,8,1,0,0,0,2020,Grand Final
9,9,Jason Castagna,FWD,4,2,15,4,0,0,0,0,2020,Grand Final
10,9,Trent Cotchin,MID,4,0,14,8,0,1,1,100,2020,Grand Final
11,9,Mitch Duncan,MID,4,1,15,8,0,0,0,0,2020,Grand Final
12,9,Kane Lambert,FWD,4,0,14,10,0,0,0,0,2020,Grand Final
13,9,Daniel Rioli,FWD,4,1,14,2,0,0,0,0,2020,Grand Final
14,15,Luke Dahlhaus,FWD,3,1,12,6,0,0,0,0,2020,Grand Final
15,15,Patrick Dangerfield,MID,3,2,14,2,2,0,0,0,2020,Grand Final
16,15,Cameron Guthrie,MID,3,1,22,9,0,0,0,0,2020,Grand Final
17,15,Tom Hawkins,KEYF,3,3,13,2,1,0,0,0,2020,Grand Final
18,15,Tom J. Lynch,KEYF,3,1,16,4,2,0,0,0,2020,Grand Final
19,15,Dustin Martin,FWD,3,1,9,2,0,0,0,0,2020,Grand Final
20,15,Jack Riewoldt,KEYF,3,1,11,2,2,0,0,0,2020,Grand Final
21,15,Tom Stewart,DEF,3,0,5,5,2,0,0,0,2020,Grand Final
22,23,Liam Baker,DEF,2,0,13,7,0,0,0,0,2020,Grand Final
23,23,Noah Balta,KEYD,2,0,8,7,3,3,0,0,2020,Grand Final
24,23,Jed Bews,DEF,2,0,8,6,1,0,0,0,2020,Grand Final
25,23,Nathan Broad,DEF,2,0,9,8,4,1,0,0,2020,Grand Final
26,23,Shane Edwards,MID,2,1,12,5,0,0,0,0,2020,Grand Final
27,23,Jake Kolodjashnij,DEF,2,0,14,8,1,2,1,50,2020,Grand Final
28,23,Kamdyn McIntosh,MID,2,0,4,1,1,0,0,0,2020,Grand Final
29,23,Gryan Miers,FWD,2,2,12,2,1,0,0,0,2020,Grand Final
30,23,Gary Rohan,FWD,2,0,16,1,2,0,0,0,2020,Grand Final
31,23,Nick Vlastuin,DEF,2,0,2,0,0,0,0,0,2020,Grand Final
32,33,Gary Ablett,FWD,1,0,4,2,0,0,0,0,2020,Grand Final
33,33,David Astbury,KEYD,1,0,5,4,1,2,0,0,2020,Grand Final
34,33,Lachie Henderson,KEYD,1,0,5,5,3,3,2,66.7,2020,Grand Final
35,33,Jack Henry,DEF,1,0,4,3,2,0,0,0,2020,Grand Final
36,33,Bachar Houli,DEF,1,0,6,5,0,0,0,0,2020,Grand Final
37,33,Mark O'Connor,DEF,1,0,12,9,3,0,0,0,2020,Grand Final
38,33,Sam Simpson,FWD,1,0,19,8,0,0,0,0,2020,Grand Final
39,33,Rhys Stanley,RUC,1,0,10,8,5,0,0,0,2020,Grand Final
40,33,Harry Taylor,KEYD,1,0,6,6,8,8,0,0,2020,Grand Final
41,33,Zach Tuohy,MID,1,0,10,1,0,0,0,0,2020,Grand Final
42,43,Dylan Grimes,KEYD,0,0,6,5,4,2,0,0,2020,Grand Final
43,43,Sam Menegola,MID,0,0,7,6,4,2,0,0,2020,Grand Final
